inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,storage_cost,last_restocked_date
9548,4695,SUPP_58,0,0,15,2.85,2025-07-06
9549,3243,SUPP_16,484,44,15,0.68,2025-09-12
9550,1554,SUPP_255,103,40,16,12.93,2025-10-23
9551,2547,SUPP_34,0,0,21,1.44,2025-05-02
9552,4518,SUPP_100,16,4,0,3.73,2025-08-26
9553,293,SUPP_40,0,0,28,29.08,2025-09-26
9554,858,SUPP_92,0,0,6,9.75,2025-11-24
9555,4463,SUPP_123,5,5,0,0.64,2025-09-15
9556,4181,SUPP_214,324,23,20,0.58,2025-11-25
9557,2600,SUPP_8,382,26,18,3.77,2025-08-26
9558,473,SUPP_228,414,12,22,6.63,2025-08-04
9559,2994,SUPP_385,12,4,12,32.28,2025-10-25
9560,1967,SUPP_19,0,0,21,1.81,2025-01-06
9561,4903,SUPP_154,365,30,21,3.73,2025-08-28
9562,637,SUPP_472,0,0,5,2.38,2025-03-23
9563,3751,SUPP_162,428,30,11,4.32,2025-07-10
9564,3795,SUPP_141,0,0,17,26.14,2025-09-24
9565,3231,SUPP_465,0,0,5,5.76,2025-07-25
9566,3698,SUPP_228,311,27,14,3.94,2025-08-07
9567,4700,SUPP_494,284,11,8,28.26,2025-12-23
9568,211,SUPP_54,188,12,23,0.69,2025-11-17
9569,1339,SUPP_329,184,40,24,49.05,2025-11-21
9570,4782,SUPP_320,265,30,21,1.58,2025-12-20
9571,3518,SUPP_97,11,0,18,1.51,2025-09-16
9572,296,SUPP_77,0,0,5,3.55,2025-09-10
9573,2701,SUPP_166,422,27,30,2.19,2025-07-09
9574,2070,SUPP_67,5,1,14,3.01,2025-06-30
9575,477,SUPP_385,0,0,22,35.59,2025-09-05
9576,1661,SUPP_432,7,2,21,0.96,2025-09-19
9577,4991,SUPP_467,49,16,26,35.03,2025-08-06
9578,3033,SUPP_289,362,362,13,6.22,2025-11-12
9579,4462,SUPP_134,350,21,6,17.41,2025-09-24
9580,2311,SUPP_59,463,49,7,0.83,2025-10-15
9581,1740,SUPP_94,285,31,30,1.82,2025-11-11
9582,584,SUPP_57,121,15,6,0.8,2025-11-29
9583,192,SUPP_142,0,0,12,38.11,2025-04-19
9584,3182,SUPP_98,0,0,23,4.2,2025-04-09
9585,2235,SUPP_54,63,16,16,6.29,2025-07-16
9586,533,SUPP_70,314,35,22,3.19,2025-12-23
9587,4874,SUPP_424,0,0,8,22.42,2025-09-02
9588,1214,SUPP_230,13,3,0,0.76,2025-10-20
9589,2253,SUPP_322,181,47,19,1.97,2025-07-04
9590,681,SUPP_238,0,0,27,6.9,2025-05-22
9591,1744,SUPP_103,11,4,0,0.29,2025-09-14
9592,2573,SUPP_200,9,3,0,24.31,2025-12-02
9593,4319,SUPP_154,173,8,28,8.37,2025-10-07
9594,3207,SUPP_238,7,0,0,22.69,2025-11-12
9595,1273,SUPP_234,12,5,15,11.11,2025-10-18
9596,1120,SUPP_195,296,16,7,1.62,2025-08-29
9597,550,SUPP_418,4,2,0,0.96,2025-08-31
9598,1538,SUPP_62,0,0,29,3.93,2025-04-21
9599,3707,SUPP_399,14,4,12,2.31,2025-08-19
9600,433,SUPP_84,129,31,12,1.66,2025-08-28
9601,3416,SUPP_62,294,21,14,2.56,2025-11-20
9602,1130,SUPP_123,418,31,26,25.14,2025-07-12
9603,2404,SUPP_471,0,0,25,2.01,2025-02-15
9604,1931,SUPP_496,8,2,0,3.33,2025-10-19
9605,277,SUPP_352,432,25,28,3.31,2025-08-02
9606,3738,SUPP_90,0,0,6,9.26,2025-05-22
9607,4042,SUPP_310,355,5,18,2.3,2025-12-11
9608,120,SUPP_456,0,0,12,2.86,2025-09-19
9609,42,SUPP_448,52,3,28,5.1,2025-07-23
9610,427,SUPP_215,0,0,19,16.52,2025-11-02
9611,3944,SUPP_13,74,6,26,18.75,2025-09-10
9612,3079,SUPP_351,113,35,9,34.23,2025-09-13
9613,3539,SUPP_461,17,5,0,13.29,2025-10-22
9614,1358,SUPP_185,13,5,9,1.39,2025-10-07
9615,4767,SUPP_132,171,36,21,2.19,2025-07-08
9616,1157,SUPP_21,3,3,0,20.33,2025-11-19
9617,1394,SUPP_119,491,15,5,0.88,2025-09-13
9618,104,SUPP_380,465,13,28,17.02,2025-12-05
9619,2598,SUPP_350,0,0,23,1.51,2025-11-18
9620,1711,SUPP_52,0,0,26,1.41,2025-10-30
9621,938,SUPP_337,303,4,16,0.4,2025-11-06
9622,1685,SUPP_447,455,45,7,6.78,2025-08-25
9623,4162,SUPP_157,366,1,17,6.49,2025-10-09
9624,3398,SUPP_481,0,0,30,4.17,2025-03-13
9625,1108,SUPP_66,460,6,14,18.16,2025-12-05
9626,1719,SUPP_338,343,14,24,5.65,2025-07-09
9627,1790,SUPP_118,6,0,0,29.42,2025-07-01
9628,2075,SUPP_94,15,3,25,13.25,2025-10-20
9629,3450,SUPP_327,12,6,22,0.95,2025-10-05
9630,2375,SUPP_336,363,30,23,4.61,2025-08-06
9631,4080,SUPP_128,229,42,26,1.36,2025-10-27
9632,117,SUPP_268,141,18,19,7.24,2025-11-28
9633,3041,SUPP_123,19,4,0,2.52,2025-10-19
9634,4598,SUPP_316,281,6,12,0.97,2025-07-31
9635,3670,SUPP_155,0,0,22,2.82,2025-09-06
9636,1224,SUPP_116,101,40,22,17.47,2025-12-10
9637,2034,SUPP_391,0,0,13,12.9,2025-10-20
9638,1936,SUPP_122,1,0,24,2.39,2025-12-04
9639,3604,SUPP_268,0,0,12,5.37,2025-11-23
9640,620,SUPP_64,252,5,22,6.18,2025-09-29
9641,4825,SUPP_290,0,0,19,0.29,2025-03-12
9642,2662,SUPP_9,5,4,17,0.33,2025-09-12
9643,4827,SUPP_145,487,14,5,8.82,2025-07-22
9644,473,SUPP_22,3,2,15,1.4,2025-07-22
9645,1859,SUPP_59,8,2,14,7.49,2025-10-24
9646,997,SUPP_64,497,5,29,2.84,2025-12-24
9647,4439,SUPP_133,447,22,25,12.3,2025-12-17
9648,4715,SUPP_326,6,1,26,8.11,2025-11-04
9649,1040,SUPP_490,0,0,9,2.16,2025-02-10
9650,2661,SUPP_433,109,46,27,5.38,2025-10-15
9651,1463,SUPP_294,89,44,18,13.51,2025-12-18
9652,1563,SUPP_105,136,39,20,6.78,2025-09-07
9653,1563,SUPP_452,84,20,13,4.32,2025-10-20
9654,31,SUPP_173,66,2,19,4.35,2025-12-20
9655,4735,SUPP_201,25,7,14,5.73,2025-10-28
9656,4610,SUPP_126,0,0,23,1.04,2025-02-06
9657,3578,SUPP_208,220,14,14,2.89,2025-08-18
9658,1956,SUPP_241,144,1,10,1.47,2025-09-14
9659,582,SUPP_52,0,0,22,3.19,2025-02-15
9660,2133,SUPP_487,13,2,0,44.11,2025-12-18
9661,2376,SUPP_19,461,36,24,18.75,2025-09-23
9662,1816,SUPP_85,42,20,20,3.48,2025-11-03
9663,4005,SUPP_368,0,0,17,21.81,2025-07-18
9664,551,SUPP_293,226,23,30,23.79,2025-06-30
9665,3760,SUPP_244,187,7,16,0.1,2025-08-01
9666,4216,SUPP_473,326,18,18,0.37,2025-07-17
9667,3549,SUPP_135,0,0,19,17.82,2025-07-15
9668,1693,SUPP_57,20,3,29,4.05,2025-08-11
9669,2154,SUPP_59,0,0,5,0.74,2025-10-20
9670,476,SUPP_139,7,3,13,3.57,2025-07-03
9671,1760,SUPP_305,4,2,14,4.22,2025-11-16
9672,3014,SUPP_213,1,1,0,1.89,2025-09-28
9673,210,SUPP_434,19,0,0,5.63,2025-10-10
9674,4686,SUPP_120,0,0,22,2.68,2025-09-08
9675,1020,SUPP_4,5,5,21,0.47,2025-09-23
9676,3876,SUPP_373,146,7,16,2.55,2025-09-01
9677,1188,SUPP_60,417,46,14,0.82,2025-11-14
9678,3506,SUPP_84,384,37,16,19.69,2025-10-31
9679,2308,SUPP_437,254,45,19,5.67,2025-10-15
9680,3461,SUPP_105,141,15,30,0.27,2025-08-29
9681,3129,SUPP_261,343,26,8,3.33,2025-08-12
9682,378,SUPP_144,164,8,20,31.07,2025-09-04
9683,1852,SUPP_341,18,8,0,8.62,2025-09-04
9684,3357,SUPP_161,11,0,0,1.43,2025-09-07
9685,537,SUPP_465,132,40,22,0.57,2025-08-07
9686,2523,SUPP_453,338,8,6,2.36,2025-08-18
9687,1228,SUPP_446,8,1,19,1.4,2025-08-01
9688,4472,SUPP_105,13,3,9,0.37,2025-07-26
9689,2692,SUPP_80,0,0,9,7.29,2025-10-08
9690,1944,SUPP_411,6,2,23,1.74,2025-10-30
9691,748,SUPP_209,220,3,16,1.09,2025-07-10
9692,4036,SUPP_359,14,7,0,10.04,2025-10-03
9693,636,SUPP_72,13,3,0,6.68,2025-11-12
9694,2132,SUPP_499,6,3,22,2.05,2025-10-13
9695,2097,SUPP_96,38,8,12,2.88,2025-11-20
9696,3569,SUPP_81,11,1,0,5.63,2025-08-25
9697,3351,SUPP_95,193,19,11,0.71,2025-06-30
9698,3967,SUPP_416,456,3,24,0.51,2025-09-10
9699,1865,SUPP_262,362,7,30,4.02,2025-10-30
9700,4665,SUPP_30,77,5,22,9.01,2025-07-02
9701,2505,SUPP_89,6,2,0,4.58,2025-09-18
9702,3399,SUPP_289,20,9,0,3.21,2025-09-01
9703,4360,SUPP_121,204,34,18,15.94,2025-11-13
9704,3811,SUPP_282,112,44,21,4.55,2025-11-17
9705,933,SUPP_190,0,0,26,4.51,2025-11-16
9706,3600,SUPP_125,304,17,30,1.78,2025-10-20
9707,1349,SUPP_207,16,2,0,4.59,2025-10-08
9708,197,SUPP_326,0,0,30,6.63,2025-09-13
9709,4668,SUPP_357,0,0,13,15.3,2025-04-04
9710,4701,SUPP_341,0,0,28,24.57,2025-08-28
9711,2266,SUPP_161,431,37,29,16.64,2025-07-08
9712,2051,SUPP_98,0,0,7,1.88,2025-02-19
9713,3412,SUPP_65,425,18,26,12.63,2025-08-20
9714,2355,SUPP_225,12,6,18,2.54,2025-09-05
9715,3924,SUPP_445,50,24,27,9.18,2025-11-22
9716,1753,SUPP_314,143,18,29,13.43,2025-09-05
9717,271,SUPP_120,95,45,30,9.68,2025-10-19
9718,4935,SUPP_60,212,2,20,9.68,2025-08-04
9719,877,SUPP_67,351,14,29,1.55,2025-07-09
9720,3372,SUPP_370,342,3,19,33.87,2025-12-03
9721,522,SUPP_305,132,43,9,2.0,2025-09-22
9722,1924,SUPP_303,0,0,6,5.09,2025-01-11
9723,2953,SUPP_481,0,0,29,5.13,2025-01-25
9724,2298,SUPP_154,275,38,23,3.95,2025-11-23
9725,1166,SUPP_36,11,5,9,4.29,2025-09-22
9726,3101,SUPP_422,362,17,23,3.8,2025-07-06
9727,4556,SUPP_452,397,34,22,6.82,2025-10-12
9728,3753,SUPP_128,153,27,25,10.61,2025-11-07
9729,604,SUPP_102,197,40,28,5.75,2025-09-10
9730,3857,SUPP_482,420,14,25,0.69,2025-12-10
9731,1021,SUPP_90,144,34,29,5.02,2025-11-18
9732,4433,SUPP_266,22,4,29,0.42,2025-07-13
9733,2854,SUPP_12,439,50,21,16.94,2025-10-01
9734,4016,SUPP_376,75,19,8,1.42,2025-07-25
9735,2720,SUPP_242,252,41,14,22.07,2025-08-26
9736,2752,SUPP_452,345,48,27,0.35,2025-10-17
9737,2947,SUPP_92,90,26,26,5.65,2025-09-19
9738,3161,SUPP_292,109,50,17,23.78,2025-12-22
9739,3596,SUPP_221,469,49,18,3.5,2025-09-09
9740,672,SUPP_104,362,9,24,13.96,2025-10-21
9741,3502,SUPP_396,145,17,8,3.39,2025-10-27
9742,4877,SUPP_291,0,0,6,7.76,2025-07-16
9743,1036,SUPP_263,10,3,26,1.12,2025-09-30
9744,4523,SUPP_376,379,24,12,1.33,2025-09-26
9745,3443,SUPP_499,271,40,15,22.44,2025-10-03
9746,4121,SUPP_101,27,7,5,0.05,2025-12-03
9747,1973,SUPP_137,1,1,6,15.94,2025-11-23
9748,2568,SUPP_238,9,3,11,1.67,2025-10-18
9749,3471,SUPP_64,13,3,0,3.37,2025-12-24
9750,2869,SUPP_293,0,0,7,0.51,2025-08-16
9751,2752,SUPP_446,190,39,22,0.42,2025-10-08
9752,2554,SUPP_89,484,32,19,0.2,2025-12-19
9753,3573,SUPP_104,146,18,15,1.54,2025-11-13
9754,1519,SUPP_221,0,0,22,3.51,2025-09-16
9755,1279,SUPP_403,184,3,19,1.78,2025-08-26
9756,2614,SUPP_256,285,39,26,15.89,2025-12-09
9757,1874,SUPP_470,444,21,17,1.23,2025-09-04
9758,1870,SUPP_480,188,35,28,6.52,2025-11-30
9759,1970,SUPP_457,78,10,8,5.88,2025-10-27
9760,4431,SUPP_229,168,37,25,19.85,2025-11-22
9761,647,SUPP_68,0,0,24,3.32,2025-06-08
9762,162,SUPP_328,282,8,5,3.98,2025-07-27
9763,620,SUPP_304,10,4,20,4.52,2025-07-19
9764,3502,SUPP_297,288,11,9,1.25,2025-09-23
9765,4991,SUPP_475,383,15,7,31.76,2025-12-12
9766,212,SUPP_54,290,14,13,1.48,2025-12-10
9767,4401,SUPP_305,4,3,0,1.26,2025-11-20
9768,3090,SUPP_478,0,0,0,6.21,2025-10-18
9769,4952,SUPP_341,239,19,18,24.95,2025-11-27
9770,2327,SUPP_188,7,0,8,0.48,2025-07-11
9771,4780,SUPP_410,381,30,7,5.47,2025-12-24
9772,1572,SUPP_219,15,1,5,1.95,2025-11-17
9773,4628,SUPP_2,0,0,15,11.98,2025-11-09
9774,2431,SUPP_381,471,10,20,1.74,2025-12-14
9775,3463,SUPP_276,0,0,29,1.21,2025-09-02
9776,3627,SUPP_80,20,2,17,2.01,2025-11-07
9777,1340,SUPP_499,0,0,0,45.83,2025-06-15
9778,3264,SUPP_452,17,2,0,11.79,2025-12-18
9779,3693,SUPP_470,0,0,15,3.91,2025-07-01
9780,4592,SUPP_222,406,2,27,4.41,2025-11-30
9781,4239,SUPP_404,31,8,28,5.61,2025-11-28
9782,4180,SUPP_407,226,37,13,5.4,2025-12-06
9783,3640,SUPP_422,129,18,6,0.35,2025-11-25
9784,405,SUPP_340,2,1,11,33.32,2025-12-16
9785,363,SUPP_396,0,0,25,8.5,2025-10-24
9786,2646,SUPP_282,431,3,27,10.98,2025-10-13
9787,2396,SUPP_170,116,50,17,9.21,2025-11-17
9788,1201,SUPP_49,61,19,24,9.08,2025-07-28
9789,1656,SUPP_213,109,4,8,17.45,2025-12-19
9790,2010,SUPP_269,203,25,16,27.39,2025-11-25
9791,1938,SUPP_97,340,34,28,10.02,2025-09-02
9792,485,SUPP_260,8,1,29,4.6,2025-11-08
9793,3771,SUPP_348,9,0,15,16.41,2025-07-05
9794,4715,SUPP_280,151,40,7,7.22,2025-11-02
9795,4136,SUPP_169,82,40,29,2.36,2025-09-06
9796,2155,SUPP_256,12,2,14,0.83,2025-10-21
9797,3423,SUPP_12,1,1,0,34.51,2025-11-22
9798,1676,SUPP_200,249,25,20,0.41,2025-06-28
9799,4372,SUPP_22,64,17,12,44.54,2025-12-24
9800,2080,SUPP_406,334,6,23,4.06,2025-10-04
9801,4681,SUPP_142,0,0,12,0.68,2025-05-24
9802,1049,SUPP_470,124,0,11,4.32,2025-08-23
9803,4529,SUPP_231,3,1,5,15.52,2025-11-18
9804,2946,SUPP_336,20,0,26,4.13,2025-12-20
9805,4288,SUPP_108,192,44,13,2.2,2025-09-03
9806,1156,SUPP_436,5,2,14,2.28,2025-09-12
9807,2258,SUPP_38,365,11,19,3.3,2025-09-13
9808,763,SUPP_321,0,0,25,34.95,2025-01-21
9809,2474,SUPP_8,18,5,0,11.91,2025-12-03
9810,2830,SUPP_376,361,35,21,2.15,2025-12-09
9811,1982,SUPP_385,72,12,16,47.21,2025-10-11
9812,1527,SUPP_233,0,0,20,6.08,2025-04-20
9813,2680,SUPP_222,155,41,21,10.06,2025-07-18
9814,3869,SUPP_428,0,0,23,1.86,2025-07-14
9815,2120,SUPP_141,0,0,19,2.33,2025-11-05
9816,4371,SUPP_439,17,7,0,2.92,2025-09-06
9817,370,SUPP_355,0,0,28,2.83,2025-10-18
9818,2100,SUPP_29,306,25,20,2.01,2025-09-08
9819,1577,SUPP_85,343,40,14,0.94,2025-10-18
9820,2790,SUPP_2,80,16,16,43.25,2025-12-08
9821,4435,SUPP_56,291,46,21,6.8,2025-11-06
9822,3812,SUPP_403,7,2,29,4.09,2025-08-27
9823,1250,SUPP_162,228,5,15,4.2,2025-11-02
9824,4153,SUPP_318,265,45,20,15.81,2025-11-23
9825,1097,SUPP_71,0,0,0,22.42,2025-05-25
9826,3050,SUPP_237,13,4,0,19.5,2025-10-18
9827,4301,SUPP_85,46,17,12,3.24,2025-12-09
9828,4606,SUPP_296,230,29,30,7.94,2025-12-09
9829,2938,SUPP_292,3,0,8,3.28,2025-11-27
9830,1683,SUPP_370,7,0,25,0.81,2025-12-03
9831,817,SUPP_489,18,5,0,10.9,2025-07-03
9832,603,SUPP_48,218,44,18,15.87,2025-07-13
9833,3929,SUPP_271,436,27,26,3.53,2025-12-03
9834,900,SUPP_276,447,44,15,7.62,2025-10-03
9835,3939,SUPP_76,11,4,0,1.55,2025-11-02
9836,347,SUPP_180,9,1,0,0.72,2025-09-27
9837,2929,SUPP_349,0,0,6,3.18,2025-05-05
9838,191,SUPP_104,477,27,17,36.28,2025-09-21
9839,3740,SUPP_479,101,0,8,1.89,2025-12-24
9840,1667,SUPP_354,225,18,7,9.65,2025-10-15
9841,4138,SUPP_229,492,41,14,6.32,2025-08-20
9842,140,SUPP_188,0,0,19,3.83,2025-08-04
9843,11,SUPP_187,20,8,0,4.52,2025-07-23
9844,3954,SUPP_317,300,50,22,26.15,2025-09-24
9845,1149,SUPP_416,336,35,13,13.74,2025-07-30
9846,4278,SUPP_45,396,20,9,2.24,2025-08-15
9847,4837,SUPP_47,131,17,19,3.75,2025-12-09
9848,1794,SUPP_343,404,6,19,0.54,2025-10-26
9849,2809,SUPP_303,458,9,16,19.56,2025-09-18
9850,2926,SUPP_106,318,20,23,2.46,2025-12-03
9851,3812,SUPP_106,395,30,11,6.52,2025-07-28
9852,1782,SUPP_302,427,34,5,17.82,2025-12-13
9853,3572,SUPP_495,416,21,8,4.66,2025-07-23
9854,772,SUPP_353,4,4,0,10.56,2025-08-24
9855,1559,SUPP_325,278,42,8,0.81,2025-08-29
9856,2729,SUPP_375,3,0,11,9.1,2025-08-04
9857,4700,SUPP_361,63,9,10,30.9,2025-11-12
9858,3920,SUPP_69,182,13,5,4.39,2025-11-03
9859,3112,SUPP_124,373,17,8,6.37,2025-09-21
9860,927,SUPP_487,106,24,27,0.99,2025-11-23
9861,4331,SUPP_459,259,20,19,2.8,2025-11-25
9862,2846,SUPP_109,15,3,5,17.29,2025-08-01
9863,2850,SUPP_140,220,29,14,5.51,2025-07-17
9864,2971,SUPP_104,8,1,0,4.85,2025-09-22
9865,1346,SUPP_492,0,0,7,2.52,2025-03-03
9866,4875,SUPP_96,155,7,26,4.92,2025-10-04
9867,2089,SUPP_199,471,14,17,6.93,2025-10-07
9868,4770,SUPP_57,2,1,0,53.82,2025-09-12
9869,2627,SUPP_496,0,0,6,1.3,2025-11-11
9870,2222,SUPP_349,0,0,25,0.16,2025-11-08
9871,2119,SUPP_421,90,31,19,3.83,2025-08-16
9872,3582,SUPP_48,393,19,8,1.68,2025-09-27
9873,4164,SUPP_303,1,1,0,1.17,2025-12-16
9874,4841,SUPP_78,0,0,25,1.52,2025-08-16
9875,3144,SUPP_289,160,27,30,0.35,2025-09-15
9876,2924,SUPP_374,9,2,0,3.38,2025-12-09
9877,2191,SUPP_497,12,4,0,1.02,2025-08-28
9878,3451,SUPP_481,4,0,25,1.37,2025-07-21
9879,1529,SUPP_72,77,28,19,0.29,2025-11-21
9880,762,SUPP_237,252,43,5,16.23,2025-07-09
9881,1982,SUPP_215,9,2,17,40.09,2025-10-06
9882,4104,SUPP_366,180,31,10,1.66,2025-08-12
9883,3872,SUPP_103,0,0,7,4.17,2025-08-21
9884,3667,SUPP_345,407,4,30,2.23,2025-12-04
9885,4986,SUPP_24,14,5,20,12.15,2025-08-14
9886,1335,SUPP_199,25,7,14,3.33,2025-08-07
9887,782,SUPP_294,14,3,23,0.74,2025-10-15
9888,3897,SUPP_221,0,0,29,8.11,2025-06-22
9889,1911,SUPP_135,258,21,22,4.43,2025-11-29
9890,4795,SUPP_148,12,0,0,16.34,2025-11-23
9891,3079,SUPP_345,324,16,7,21.49,2025-10-07
9892,4068,SUPP_411,420,3,22,7.83,2025-10-15
9893,1099,SUPP_205,6,3,0,0.21,2025-07-17
9894,1190,SUPP_267,145,23,29,1.66,2025-07-11
9895,2534,SUPP_328,0,0,24,7.82,2025-02-02
9896,105,SUPP_468,14,5,0,0.83,2025-07-17
9897,2236,SUPP_151,0,0,25,0.31,2025-03-21
9898,3472,SUPP_408,117,17,8,0.15,2025-10-13
9899,2410,SUPP_365,11,2,27,3.67,2025-07-21
9900,2251,SUPP_80,0,0,24,1.41,2025-05-15
9901,2385,SUPP_144,349,41,16,0.43,2025-07-28
9902,1540,SUPP_81,6,3,0,0.67,2025-07-22
9903,4520,SUPP_263,16,2,0,4.73,2025-07-19
9904,194,SUPP_282,121,39,23,1.88,2025-11-26
9905,1281,SUPP_490,499,2,29,1.38,2025-11-13
9906,417,SUPP_443,0,0,13,14.2,2025-03-25
9907,4491,SUPP_142,0,0,20,5.55,2025-05-23
9908,2470,SUPP_347,0,0,26,0.54,2025-10-14
9909,413,SUPP_173,17,6,0,8.63,2025-09-04
9910,4807,SUPP_464,0,0,13,20.99,2025-04-22
9911,637,SUPP_331,44,3,21,1.49,2025-12-24
9912,1639,SUPP_115,61,13,30,8.83,2025-11-08
9913,58,SUPP_241,357,33,21,4.58,2025-07-04
9914,3686,SUPP_167,17,5,0,2.64,2025-07-31
9915,2093,SUPP_304,0,0,12,1.92,2025-09-12
9916,543,SUPP_274,15,2,0,2.81,2025-08-07
9917,3161,SUPP_403,363,36,9,21.52,2025-08-08
9918,1091,SUPP_93,262,9,30,3.12,2025-10-22
9919,792,SUPP_365,222,43,6,13.73,2025-11-16
9920,2442,SUPP_198,0,0,14,2.27,2025-06-09
9921,4141,SUPP_310,101,48,14,20.57,2025-11-24
9922,2318,SUPP_133,293,21,12,6.53,2025-10-08
9923,795,SUPP_164,495,25,27,6.69,2025-07-02
9924,4482,SUPP_184,170,19,13,6.16,2025-10-13
9925,1953,SUPP_388,114,20,25,4.46,2025-12-23
9926,4801,SUPP_366,134,3,6,2.4,2025-11-21
9927,3697,SUPP_303,199,10,9,5.92,2025-08-17
9928,4010,SUPP_25,201,24,9,2.5,2025-12-02
9929,996,SUPP_98,87,16,11,9.84,2025-11-28
9930,1844,SUPP_63,6,2,18,2.65,2025-10-03
9931,1024,SUPP_214,264,29,19,2.22,2025-10-22
9932,1300,SUPP_21,453,36,22,0.41,2025-10-13
9933,2719,SUPP_207,14,1,0,1.94,2025-11-14
9934,3518,SUPP_174,33,1,5,2.6,2025-07-05
9935,78,SUPP_161,326,29,5,14.6,2025-09-28
9936,4203,SUPP_434,10,4,18,7.38,2025-10-05
9937,2832,SUPP_449,0,0,30,44.26,2025-10-02
9938,2446,SUPP_233,0,0,8,4.86,2025-09-01
9939,4237,SUPP_492,2,2,6,26.27,2025-11-10
9940,785,SUPP_481,6,1,18,1.7,2025-12-20
9941,1244,SUPP_37,107,5,18,13.55,2025-11-08
9942,1578,SUPP_179,0,0,13,34.18,2025-07-09
9943,1880,SUPP_301,426,30,17,15.97,2025-11-28
9944,2634,SUPP_1,496,31,15,4.84,2025-09-15
9945,1582,SUPP_238,284,47,25,11.92,2025-11-02
9946,4256,SUPP_472,153,34,22,30.87,2025-08-01
9947,4871,SUPP_485,429,37,27,4.97,2025-12-03
9948,3045,SUPP_145,227,20,13,4.23,2025-10-05
9949,2325,SUPP_327,0,0,26,0.94,2024-12-31
9950,293,SUPP_148,143,27,27,21.88,2025-07-09
9951,2607,SUPP_77,280,11,25,1.0,2025-09-24
9952,4094,SUPP_291,15,0,8,2.47,2025-07-08
9953,3646,SUPP_463,267,24,25,0.88,2025-12-15
9954,8,SUPP_247,9,3,14,45.3,2025-07-16
9955,3193,SUPP_461,0,0,16,6.56,2025-02-10
9956,2196,SUPP_420,356,13,24,0.58,2025-08-22
9957,4336,SUPP_337,0,0,25,0.12,2025-09-23
9958,107,SUPP_239,0,0,17,2.58,2025-10-01
9959,4045,SUPP_381,191,28,13,6.62,2025-09-29
9960,1776,SUPP_126,0,0,11,10.91,2025-02-19
9961,3797,SUPP_58,498,14,30,1.74,2025-10-26
9962,2352,SUPP_301,167,21,12,1.5,2025-08-22
9963,2313,SUPP_84,15,5,13,2.22,2025-09-26
9964,3310,SUPP_126,7,1,0,7.59,2025-10-22
9965,3839,SUPP_353,174,35,20,13.76,2025-08-12
9966,3200,SUPP_184,367,25,10,1.19,2025-10-28
9967,1074,SUPP_14,0,0,29,9.22,2025-06-24
9968,2451,SUPP_346,447,11,20,7.44,2025-09-12
9969,4897,SUPP_54,224,49,29,5.58,2025-07-02
9970,4862,SUPP_155,438,8,27,2.32,2025-10-29
9971,429,SUPP_226,461,19,12,4.59,2025-10-26
9972,1735,SUPP_398,0,0,13,1.46,2025-04-07
9973,4775,SUPP_41,20,2,0,5.7,2025-10-20
9974,1093,SUPP_177,0,0,14,11.54,2025-08-29
9975,1715,SUPP_307,123,15,18,1.45,2025-11-03
9976,2619,SUPP_394,389,47,10,6.16,2025-07-20
9977,414,SUPP_393,187,13,6,9.89,2025-10-01
9978,1051,SUPP_12,0,0,20,3.73,2025-01-16
9979,2233,SUPP_355,497,26,15,7.16,2025-11-27
9980,4416,SUPP_73,0,0,24,0.57,2025-03-14
9981,3765,SUPP_327,249,23,26,8.49,2025-07-16
9982,3173,SUPP_369,381,18,27,4.28,2025-10-03
9983,632,SUPP_271,0,0,29,7.11,2025-04-02
9984,2917,SUPP_355,0,0,18,3.78,2025-03-30
9985,4932,SUPP_91,330,15,20,7.37,2025-11-26
9986,389,SUPP_284,158,37,22,3.04,2025-08-06
9987,880,SUPP_277,352,26,30,1.18,2025-10-30
9988,4479,SUPP_12,0,0,8,40.82,2025-02-14
9989,442,SUPP_302,15,1,0,0.72,2025-07-16
9990,1131,SUPP_178,0,0,28,3.46,2025-05-02
9991,2815,SUPP_281,0,0,11,28.55,2025-02-19
9992,4172,SUPP_226,252,2,28,0.62,2025-09-23
9993,1061,SUPP_177,216,29,14,5.18,2025-12-18
9994,4671,SUPP_82,66,11,9,4.17,2025-07-19
9995,4970,SUPP_261,110,16,15,7.57,2025-12-01
9996,4942,SUPP_168,0,0,14,8.42,2025-01-14
9997,3523,SUPP_413,240,46,30,1.66,2025-07-26
9998,558,SUPP_271,131,1,24,5.89,2025-08-10
9999,4409,SUPP_456,0,0,23,1.85,2025-10-24
10000,2375,SUPP_191,31,9,25,2.91,2025-12-19
10001,2143,SUPP_152,299,7,28,7.04,2025-11-21
10002,2582,SUPP_413,6,2,13,9.88,2025-12-09
10003,918,SUPP_347,131,36,22,15.35,2025-11-25
10004,1150,SUPP_102,349,25,30,1.57,2025-07-18
10005,1278,SUPP_384,12,5,0,4.76,2025-09-06
10006,2852,SUPP_103,4,1,0,0.31,2025-09-21
10007,4760,SUPP_192,9,3,0,5.43,2025-11-23
10008,2002,SUPP_297,11,4,29,38.62,2025-10-07
10009,1467,SUPP_122,391,34,24,4.08,2025-10-08
10010,2843,SUPP_205,0,0,15,9.44,2025-02-19
10011,3379,SUPP_117,0,0,0,2.23,2025-10-26
10012,2713,SUPP_497,0,0,29,4.75,2025-07-05
10013,1276,SUPP_428,279,5,6,12.0,2025-09-11
10014,2829,SUPP_162,0,0,14,8.06,2025-10-06
