product_id,product_name,sku,category_id,category,sub_category,brand,cost_price,sell_price,launch_date,weight,dimensions,color,size,material,supplier_id
3471,New Balance Casual Sneakers Gray V2,NEW-FOOT-03471,20,Footwear,Seasonal,New Balance,61.33,153.47,2023-12-12,0.31,89.4x50.0x44.1,Pink,XL,Cotton,
3472,The Great Adventure by Emily White Paperback Gen2,RAN-FICT-03472,36,Fiction,Featured,Random House,8.4,10.32,2020-12-27,0.0,NaN,Red,NaN,NaN,
3473,Trek Dumbbell Set,TRE-STRE-03473,74,Strength Training,Seasonal,Trek,87.87,177.02,2018-05-17,4.06,71.8x39.1x39.4,Navy,NaN,NaN,
3474,"Samsung Predator Gaming 17""",SAM-GAMI-03474,59,Gaming Laptops,NaN,Samsung,553.55,1120.51,2026-01-06,0.61,62.8x75.5x35.0,Gold,NaN,Carbon Fiber,
3475,Gap Mens Table Gray S,GAP-MENS-03475,17,Mens Clothing,New Arrivals,Gap,58.88,110.48,2019-01-19,1.21,89.4x29.6x9.1,Brown,XL,Silk,
3476,Silent Waters Guide Book 52,SON-NONF-03476,37,Non-Fiction,Featured,Sony Music,64.93,157.65,2023-09-05,0.0,NaN,NaN,NaN,NaN,
3477,Pottery Barn Table Lamp Brown Gen2,POT-HOME-03477,26,Home Decor,NaN,Pottery Barn,384.65,1076.48,2020-03-07,32.36,94.1x76.6x33.7,White,NaN,Metal,
3478,Solo Artist CD Collection 19,HAR-MUSI-03478,38,Music,Featured,HarperCollins,54.88,117.18,2020-04-09,0.0,NaN,Green,NaN,NaN,
3479,Dell Home Theater System Edition,DEL-AUDI-03479,13,Audio Equipment,NaN,Dell,732.18,1181.2,2016-05-30,0.71,54.4x36.0x50.1,Gold,64GB,Glass,
3480,Optimum Nutrition Thermometer 83,OPT-MEDI-03480,55,Medical Supplies,Seasonal,Optimum Nutrition,86.8,243.25,2018-03-12,4.07,29.0x40.8x40.9,White,NaN,NaN,
3481,Neutrogena Styling Gel 90,NEU-HAIR-03481,34,Hair Care,Bestseller,Neutrogena,134.65,363.93,2019-09-30,6.06,61.6x77.2x6.2,NaN,NaN,NaN,
3482,Mattel Construction Kit 63,MAT-BUIL-03482,42,Building Sets,NaN,Mattel,50.09,72.16,2019-04-01,2.3,44.9x27.1x56.3,Pink,NaN,NaN,
3483,IKEA Outdoor Planter Pink V2,IKE-GARD-03483,25,Garden Supplies,NaN,IKEA,202.15,505.73,2017-11-30,35.15,15.7x63.2x42.6,Brown,NaN,Glass,
3484,"Apple ThinkPad 7000 27""",APP-BUSI-03484,60,Business Laptops,NaN,Apple,370.17,932.7,2022-03-13,0.89,58.5x59.4x43.7,Space Gray,512GB,Aluminum,
3485,Omron Blood Pressure Monitor Plus,OMR-MEDI-03485,55,Medical Supplies,Seasonal,Omron,128.94,167.81,2019-05-04,8.12,26.2x17.1x17.2,NaN,NaN,NaN,
3486,General Mills Organic Shelf 12,GEN-ORGA-03486,48,Organic Foods,Seasonal,General Mills,5.25,12.86,2021-09-30,1.13,17.7x38.4x12.2,NaN,NaN,NaN,
3487,Fitbit Blood Pressure Monitor Gen2,FIT-MEDI-03487,55,Medical Supplies,Seasonal,Fitbit,142.47,287.67,2022-05-24,4.81,92.3x40.7x19.1,NaN,NaN,NaN,
3488,Apple iPhone 7 128GB White,APP-IPHO-03488,57,iPhone,NaN,Apple,392.94,488.77,2026-03-05,1.24,48.4x15.9x26.6,Gold,64GB,Plastic,
3489,LG Over-Ear Headphones Pink,LG-HEAD-03489,62,Headphones,Seasonal,LG,56.17,162.25,2018-11-17,4.73,92.2x51.8x48.6,Silver,NaN,Aluminum,
3490,JBL Digital Camera Red 18,JBL-CAME-03490,14,Cameras,NaN,JBL,79.13,103.29,2023-07-17,2.54,32.8x12.9x28.6,White,NaN,Glass,
3491,Lenovo Classic Smartphone 512GB Green,LEN-SMAR-03491,11,Smartphones,NaN,Lenovo,627.13,1711.97,2022-11-18,0.94,39.2x79.4x39.2,Blue,NaN,Aluminum,
3492,"Canon ThinkPad 5000 15.6""",CAN-BUSI-03492,60,Business Laptops,NaN,Canon,568.77,687.54,2023-03-02,2.62,17.0x72.7x18.1,Black,32GB,Stainless Steel,
3493,Kraft Olive Oil Plus,KRA-PANT-03493,47,Pantry Staples,Seasonal,Kraft,33.0,83.32,2022-06-02,2.59,24.1x33.5x6.8,Rose Gold,NaN,NaN,
3494,Nerf Science Experiment Set 16,NER-EDUC-03494,44,Educational Toys,Seasonal,Nerf,41.23,57.44,2024-07-15,5.42,73.6x56.4x41.2,NaN,NaN,NaN,
3495,Under Armour Mens Chair Silver M,UND-MENS-03495,17,Mens Clothing,New Arrivals,Under Armour,130.33,171.48,2016-06-27,0.98,48.9x38.0x9.2,Space Gray,S,Silk,
3496,General Mills Organic Chair Plus,GEN-ORGA-03496,48,Organic Foods,Seasonal,General Mills,6.59,19.2,2019-09-08,2.22,31.2x63.3x54.1,Red,NaN,NaN,
3497,Maybelline Facial Cleanser Plus,MAY-SKIN-03497,32,Skincare,NaN,Maybelline,20.41,31.2,2026-04-15,9.25,18.5x44.4x12.7,NaN,NaN,NaN,
3498,The North Face Fitness Pants V2,THE-EXER-03498,27,Exercise Equipment,Featured,The North Face,170.82,219.73,2021-06-20,4.51,14.3x6.0x38.4,NaN,NaN,NaN,
3499,Calvin Klein Womens Cabinet Rose Gold S,CAL-WOME-03499,18,Womens Clothing,Clearance,Calvin Klein,97.49,162.27,2016-03-18,0.54,80.4x23.5x44.5,Silver,L,Nylon,
3500,New Balance Athletic Shoes Pink,NEW-FOOT-03500,20,Footwear,Seasonal,New Balance,84.63,131.34,2021-10-29,1.32,48.0x8.2x56.6,Black,S,Polyester,
3501,Asus Portable Speaker Yellow,ASU-SPEA-03501,63,Speakers,NaN,Asus,61.65,124.93,2018-06-07,4.7,94.6x63.3x43.5,Silver,1TB,Carbon Fiber,
3502,KitchenAid Decorative Vase Silver,KIT-HOME-03502,26,Home Decor,NaN,KitchenAid,73.32,200.39,2019-05-16,39.88,81.4x73.9x28.6,Brown,NaN,NaN,
3503,Weber Office Chair Leather,WEB-FURN-03503,22,Furniture,NaN,Weber,178.37,442.83,2024-08-15,19.11,28.9x38.5x43.4,Purple,NaN,Metal,
3504,Hasbro Collectible Figure V2,HAS-ACTI-03504,40,Action Figures,New Arrivals,Hasbro,11.76,31.35,2016-01-17,9.43,60.4x25.4x20.1,NaN,NaN,NaN,
3505,Barbie Fashion Doll Gen2,BAR-DOLL-03505,43,Dolls,Bestseller,Barbie,58.64,119.04,2018-04-03,1.54,90.3x16.9x3.2,Black,NaN,NaN,
3506,Nikon Fitness Tracker Green,NIK-WEAR-03506,15,Wearable Technology,NaN,Nikon,745.65,939.47,2022-06-05,2.05,6.1x16.0x33.1,Space Gray,32GB,Carbon Fiber,
3507,Adidas Weight Bench,ADI-STRE-03507,74,Strength Training,Seasonal,Adidas,149.77,398.09,2020-11-18,1.53,31.3x12.7x2.4,Beige,NaN,NaN,
3508,Under Armour Baseball Cap Rose Gold,UND-ACCE-03508,21,Accessories,NaN,Under Armour,61.64,78.61,2020-06-29,0.84,84.7x45.5x9.8,Navy,S,Cotton,
3509,Trek Fitness Cabinet,TRE-EXER-03509,27,Exercise Equipment,Featured,Trek,74.45,187.26,2021-09-25,0.5,49.9x10.4x56.0,NaN,NaN,NaN,
3510,Nike Mens Hoodie Silver,NIK-MENS-03510,66,Mens Outerwear,Seasonal,Nike,101.55,281.73,2022-03-26,1.29,12.4x51.4x55.3,Blue,XS,Polyester,
3511,Under Armour Designer Shelf Purple,UND-WOME-03511,18,Womens Clothing,Clearance,Under Armour,32.95,42.1,2016-02-16,0.99,53.5x9.0x48.8,White,XXL,Silk,
3512,Neutrogena Body Mist Edition,NEU-FRAG-03512,35,Fragrances,New Arrivals,Neutrogena,68.22,188.97,2022-09-19,3.53,34.5x14.1x20.8,NaN,NaN,NaN,
3513,Maybelline Eau de Parfum Plus,MAY-FRAG-03513,35,Fragrances,New Arrivals,Maybelline,82.88,220.81,2026-06-02,7.89,27.9x49.4x51.9,NaN,NaN,NaN,
3514,KitchenAid Decorative Vase Purple,KIT-HOME-03514,26,Home Decor,NaN,KitchenAid,57.65,128.35,2017-08-01,20.78,37.9x39.8x12.8,Beige,NaN,Wood,
3515,Microsoft Soundbar System Plus,MIC-SPEA-03515,63,Speakers,NaN,Microsoft,385.65,940.88,2022-09-17,0.42,71.2x13.7x28.4,Black,NaN,Glass,
3516,MAC Cologne V2,MAC-FRAG-03516,35,Fragrances,New Arrivals,MAC,41.6,119.53,2018-09-27,9.75,34.4x53.4x19.5,White,NaN,NaN,
3517,Silent Waters by Emily White V2,HAC-NONF-03517,37,Non-Fiction,Featured,Hachette,40.72,87.85,2022-09-30,0.0,NaN,Yellow,NaN,NaN,
3518,Calvin Klein Womens Cabinet Silver L,CAL-WOME-03518,18,Womens Clothing,Clearance,Calvin Klein,52.0,138.98,2019-09-28,0.63,40.6x72.5x3.9,Pink,XL,Silk,
3519,Jazz Ensemble CD Collection 55,PEN-MUSI-03519,38,Music,Featured,Penguin,7.97,21.99,2017-09-20,0.0,NaN,NaN,NaN,NaN,
3520,REI Soccer Ball,REI-TEAM-03520,29,Team Sports,Featured,REI,139.92,199.74,2023-09-01,8.81,53.0x47.2x32.5,Yellow,NaN,NaN,
3521,Tommy Hilfiger Designer Table Blue Edition,TOM-WOME-03521,18,Womens Clothing,Clearance,Tommy Hilfiger,139.43,295.21,2019-11-30,0.83,15.6x78.8x56.2,Black,XS,Leather,
3522,"HP 5000 Notebook 15.6""",HP-LAPT-03522,12,Laptops,Bestseller,HP,758.66,1889.12,2024-01-04,4.21,73.8x14.2x21.6,Silver,NaN,Glass,
3523,Tommy Hilfiger Kids T-Shirt Yellow L,TOM-KIDS-03523,19,Kids Clothing,Bestseller,Tommy Hilfiger,69.78,129.05,2017-03-11,1.08,63.1x73.6x52.0,Beige,M,Polyester,
3524,REI Yoga Mat Blue Edition,REI-YOGA-03524,75,Yoga & Pilates,Bestseller,REI,121.19,336.78,2018-12-28,3.3,11.0x40.4x20.6,Yellow,NaN,NaN,
3525,Adidas Fitness Shirt 80,ADI-EXER-03525,27,Exercise Equipment,Featured,Adidas,132.27,242.52,2025-06-16,0.54,77.3x11.4x26.0,Navy,NaN,NaN,
3526,Coleman Snorkel Set Plus,COL-WATE-03526,30,Water Sports,NaN,Coleman,79.27,186.25,2021-03-09,8.25,20.1x73.3x47.5,NaN,NaN,NaN,
3527,Nestle Granola Bars Plus,NES-SNAC-03527,45,Snacks,NaN,Nestle,16.49,32.26,2024-08-02,3.98,26.0x8.9x6.7,NaN,NaN,NaN,
3528,Ralph Lauren Womens Leggings Green,RAL-WOME-03528,69,Womens Pants,Featured,Ralph Lauren,10.06,28.05,2020-01-06,1.74,97.6x5.1x15.4,Space Gray,M,Linen,
3529,Kelloggs Natural Table,KEL-ORGA-03529,48,Organic Foods,Seasonal,Kelloggs,23.23,60.7,2026-06-01,9.32,20.0x15.0x48.9,Blue,NaN,NaN,
3530,Optimum Nutrition Blood Pressure Monitor V2,OPT-MEDI-03530,55,Medical Supplies,Seasonal,Optimum Nutrition,48.6,135.29,2022-05-18,4.5,87.9x15.2x48.4,Blue,NaN,NaN,
3531,Nature Made BCAA Gen2,NAT-FITN-03531,54,Fitness Supplements,Bestseller,Nature Made,113.2,151.53,2026-05-29,8.52,23.8x14.1x30.7,Rose Gold,NaN,NaN,
3532,Nerf Empire Board Game,NER-BOAR-03532,41,Board Games,Clearance,Nerf,33.97,67.61,2025-11-20,3.92,6.4x44.9x20.0,Orange,NaN,NaN,
3533,Adidas Womens T-Shirt Beige,ADI-TOPS-03533,68,Tops,NaN,Adidas,144.53,342.76,2019-01-10,1.1,49.5x6.2x6.8,White,XS,Linen,
3534,Canon Galaxy S1 64GB Navy,CAN-ANDR-03534,58,Android Phones,NaN,Canon,471.26,837.82,2018-05-13,3.62,65.4x22.0x30.1,Blue,64GB,Stainless Steel,
3535,The North Face Resistance Band Set,THE-YOGA-03535,75,Yoga & Pilates,Bestseller,The North Face,49.33,87.74,2018-08-10,7.08,39.0x67.7x10.7,Black,NaN,NaN,
3536,Fitbit Smart Watch Green,FIT-WEAR-03536,15,Wearable Technology,NaN,Fitbit,590.76,1007.12,2023-06-24,4.96,79.6x67.5x9.2,White,NaN,Carbon Fiber,
3537,Calvin Klein Womens Maxi Dress Black,CAL-DRES-03537,67,Dresses,Bestseller,Calvin Klein,130.36,315.22,2016-03-02,1.37,38.1x37.3x20.1,Space Gray,M,Polyester,
3538,Under Armour Casual Sneakers Gold,UND-FOOT-03538,20,Footwear,Seasonal,Under Armour,57.75,137.56,2020-11-15,0.66,41.0x15.7x15.1,Gray,XL,Linen,
3539,Williams-Sonoma Sectional Sofa Gold,WIL-LIVI-03539,70,Living Room Furniture,Bestseller,Williams-Sonoma,455.57,1276.38,2021-07-04,9.96,53.1x79.9x24.3,Green,NaN,NaN,
3540,REI Cycling Jersey Black,REI-CYCL-03540,31,Cycling,NaN,REI,89.65,199.55,2016-02-11,4.72,48.2x33.8x9.4,NaN,NaN,NaN,
3541,Under Armour Yoga Mat Blue Plus,UND-YOGA-03541,75,Yoga & Pilates,Bestseller,Under Armour,137.06,175.18,2026-06-14,8.1,38.8x5.2x55.7,NaN,NaN,NaN,
3542,"HP ROG Gaming Laptop 27"" 128GB",HP-GAMI-03542,59,Gaming Laptops,NaN,HP,623.7,1770.53,2018-08-14,2.68,53.7x37.2x4.0,Gold,128GB,Glass,
3543,Calvin Klein Womens Trousers Space Gray,CAL-WOME-03543,69,Womens Pants,Featured,Calvin Klein,36.49,93.51,2016-08-17,0.7,62.5x42.9x33.7,Green,XL,Linen,
3544,LG Bluetooth Speaker Gray,LG-SPEA-03544,63,Speakers,NaN,LG,331.59,476.6,2018-11-10,1.64,9.2x70.0x49.9,Black,32GB,Plastic,
3545,Organic Valley Coffee Beans,ORG-BEVE-03545,46,Beverages,Bestseller,Organic Valley,13.75,34.69,2025-06-15,3.47,49.5x18.6x36.7,Space Gray,NaN,NaN,
3546,Kraft Rice,KRA-PANT-03546,47,Pantry Staples,Seasonal,Kraft,19.09,37.0,2026-01-13,2.36,93.9x20.4x16.2,Red,NaN,NaN,
3547,Nature Made Whey Protein Edition,NAT-FITN-03547,54,Fitness Supplements,Bestseller,Nature Made,82.79,181.72,2020-12-06,3.7,74.4x47.1x7.3,Gray,NaN,NaN,
3548,REI Yoga Mat Rose Gold 25,REI-YOGA-03548,75,Yoga & Pilates,Bestseller,REI,120.5,230.99,2020-09-09,1.2,8.9x37.1x8.1,Purple,NaN,NaN,
3549,Fitbit Over-Ear Headphones Orange,FIT-HEAD-03549,62,Headphones,Seasonal,Fitbit,233.66,686.63,2024-12-24,4.78,40.4x18.7x9.8,Space Gray,128GB,Glass,
3550,Omron Thermometer 69,OMR-MEDI-03550,55,Medical Supplies,Seasonal,Omron,112.2,217.91,2016-12-01,5.52,24.4x44.7x2.1,NaN,NaN,NaN,
3551,Dyson Bedroom Chair Metal,DYS-FURN-03551,22,Furniture,NaN,Dyson,76.09,171.65,2018-02-02,24.42,71.3x41.8x28.1,NaN,NaN,Plastic,
3552,Nintendo Construction Kit Edition,NIN-BUIL-03552,42,Building Sets,NaN,Nintendo,17.69,40.94,2019-09-26,8.98,93.4x51.1x32.7,NaN,NaN,NaN,
3553,Jazz Ensemble Album Vinyl Record 76,RAN-MUSI-03553,38,Music,Featured,Random House,52.98,110.48,2021-02-26,0.0,NaN,NaN,NaN,NaN,
3554,General Mills Sparkling Water Gen2,GEN-BEVE-03554,46,Beverages,Bestseller,General Mills,16.19,45.06,2022-12-20,2.71,39.0x63.5x33.6,NaN,NaN,NaN,
3555,Braun BCAA 40,BRA-FITN-03555,54,Fitness Supplements,Bestseller,Braun,56.6,146.82,2025-01-04,8.29,96.5x57.3x19.5,NaN,NaN,NaN,
3556,Under Armour Soccer Ball Gen2,UND-TEAM-03556,29,Team Sports,Featured,Under Armour,158.05,359.49,2021-06-02,0.63,37.9x61.8x57.9,Orange,NaN,NaN,
3557,Williams-Sonoma Decorative Vase Brown,WIL-HOME-03557,26,Home Decor,NaN,Williams-Sonoma,352.64,771.85,2021-01-29,23.67,27.4x53.7x14.6,NaN,NaN,NaN,
3558,General Mills Sparkling Water 40,GEN-BEVE-03558,46,Beverages,Bestseller,General Mills,27.51,59.49,2017-08-26,4.36,6.3x9.7x39.6,NaN,NaN,NaN,
3559,Dyson Queen Bed Frame Leather,DYS-BEDR-03559,71,Bedroom Furniture,New Arrivals,Dyson,252.33,334.09,2019-07-14,32.34,33.0x79.4x4.7,Beige,NaN,Leather,
3560,Mattel Adventure Board Game Plus,MAT-BOAR-03560,41,Board Games,Clearance,Mattel,66.14,106.23,2018-01-17,4.03,46.3x71.3x30.8,Orange,NaN,NaN,
3561,Silent Waters by Jane Doe Paperback Gen2,SIM-FICT-03561,36,Fiction,Featured,Simon & Schuster,42.97,76.8,2024-05-07,0.0,NaN,NaN,NaN,NaN,
3562,Ralph Lauren Kids Jacket Orange Edition,RAL-KIDS-03562,19,Kids Clothing,Bestseller,Ralph Lauren,104.3,223.46,2018-07-06,1.49,18.1x63.6x32.8,Yellow,S,Linen,
3563,Olay Lipstick Red,OLA-MAKE-03563,33,Makeup,Featured,Olay,118.74,159.65,2026-04-12,6.69,11.3x5.2x40.8,NaN,NaN,NaN,
3564,iRobot Coffee Maker Green,IRO-KITC-03564,23,Kitchen,Bestseller,iRobot,492.38,1108.73,2024-02-23,48.81,85.7x36.1x20.0,Green,NaN,Leather,
3565,Ralph Lauren Athletic Shoes Black,RAL-FOOT-03565,20,Footwear,Seasonal,Ralph Lauren,12.29,17.17,2020-11-20,0.52,53.0x76.8x11.3,Red,M,Nylon,
3566,GNC Thermometer V2,GNC-MEDI-03566,55,Medical Supplies,Seasonal,GNC,57.34,134.9,2019-10-21,3.04,97.9x13.8x5.5,NaN,NaN,NaN,
3567,Weber Living Room Table Wood,WEB-FURN-03567,22,Furniture,NaN,Weber,490.19,1182.77,2022-03-22,33.87,12.2x33.6x22.1,Rose Gold,NaN,Glass,
3568,The North Face Yoga Block Set Edition,THE-YOGA-03568,75,Yoga & Pilates,Bestseller,The North Face,30.19,37.6,2021-04-30,0.2,69.6x58.4x54.1,Rose Gold,NaN,NaN,
3569,LG iPhone 10 128GB Green,LG-IPHO-03569,57,iPhone,NaN,LG,149.46,235.56,2018-02-21,4.41,21.0x11.5x59.6,Gold,32GB,Glass,
3570,Thule Tool Box Plus,THU-TOOL-03570,51,Tools,NaN,Thule,117.51,186.94,2024-07-02,8.96,97.0x76.8x53.6,NaN,NaN,NaN,
3571,Zara Mens Winter Coat Rose Gold,ZAR-MENS-03571,66,Mens Outerwear,Seasonal,Zara,138.82,302.24,2016-06-21,0.76,44.5x12.9x45.5,Gray,S,Leather,
3572,Dove Styling Gel V2,DOV-HAIR-03572,34,Hair Care,Bestseller,Dove,59.65,105.02,2023-07-07,2.88,7.6x24.0x29.2,NaN,NaN,NaN,
3573,Barbie STEM Learning Kit,BAR-EDUC-03573,44,Educational Toys,Seasonal,Barbie,50.42,132.21,2016-08-12,8.43,20.4x35.2x3.8,Orange,NaN,NaN,
3574,Calvin Klein Womens Trousers Navy,CAL-WOME-03574,69,Womens Pants,Featured,Calvin Klein,40.78,106.92,2024-08-21,1.37,72.1x47.3x51.8,Rose Gold,XS,Polyester,
3575,KitchenAid Ergonomic Office Chair V2,KIT-OFFI-03575,72,Office Furniture,NaN,KitchenAid,455.38,1104.18,2026-01-18,42.26,62.1x57.7x3.5,Blue,NaN,Wood,
3576,Adidas Mens Dress Shirt Space Gray M,ADI-MENS-03576,64,Mens Shirts,Seasonal,Adidas,110.56,280.48,2023-06-14,0.83,89.7x20.5x58.6,Gold,M,Denim,
3577,Ralph Lauren Mens Jacket Rose Gold XL,RAL-MENS-03577,66,Mens Outerwear,Seasonal,Ralph Lauren,38.61,59.41,2020-03-21,1.71,16.1x5.7x27.2,Silver,M,Cotton,
3578,Meguiars Floor Mats Plus,MEG-CARA-03578,50,Car Accessories,New Arrivals,Meguiars,53.57,77.77,2019-08-02,5.6,55.7x76.0x28.6,NaN,NaN,NaN,
3579,Dyson Sectional Sofa Purple Edition,DYS-LIVI-03579,70,Living Room Furniture,Bestseller,Dyson,331.68,534.39,2018-06-04,11.2,79.3x53.9x34.8,Red,NaN,Leather,
3580,Dyson Cotton Sheet Set Navy,DYS-BEDD-03580,24,Bedding,Clearance,Dyson,315.11,765.62,2016-04-16,13.45,36.1x47.9x53.6,NaN,NaN,Glass,
3581,Optimum Nutrition Vitamin D3 Plus,OPT-VITA-03581,53,Vitamins,Bestseller,Optimum Nutrition,193.61,278.26,2021-08-16,5.14,23.7x6.0x38.9,NaN,NaN,NaN,
3582,3M Interior Cleaner V2,3M-CARC-03582,52,Car Care,Featured,3M,108.86,290.97,2016-08-18,2.16,5.7x41.2x36.7,NaN,NaN,NaN,
3583,Cuisinart Memory Foam Pillow Gen2,CUI-BEDD-03583,24,Bedding,Clearance,Cuisinart,451.4,925.07,2023-09-02,29.23,16.7x8.8x10.3,White,NaN,Fabric,
3584,Nike Womens Blouse Green M,NIK-TOPS-03584,68,Tops,NaN,Nike,10.89,17.33,2023-10-02,0.7,86.1x48.9x13.3,Brown,M,Leather,
3585,Fitbit Blood Pressure Monitor,FIT-MEDI-03585,55,Medical Supplies,Seasonal,Fitbit,35.78,61.89,2020-02-11,7.79,11.3x72.0x8.1,White,NaN,NaN,
3586,Journey Home by Emily White Paperback 83,SON-FICT-03586,36,Fiction,Featured,Sony Music,75.73,107.85,2019-05-20,0.0,NaN,Navy,NaN,NaN,
3587,Adidas Mens Polo Shirt Space Gray,ADI-MENS-03587,64,Mens Shirts,Seasonal,Adidas,83.01,141.4,2021-02-09,1.45,21.9x13.6x29.3,Pink,M,Polyester,
3588,Lenovo Pro Ultra 256GB Navy,LEN-SMAR-03588,11,Smartphones,NaN,Lenovo,145.25,288.61,2021-04-22,2.04,23.3x6.4x39.0,White,128GB,Plastic,
3589,Mystery of Time by Robert Brown Edition,SIM-NONF-03589,37,Non-Fiction,Featured,Simon & Schuster,53.8,136.3,2023-02-21,0.0,NaN,Orange,NaN,NaN,
3590,Olay Shampoo 39,OLA-HAIR-03590,34,Hair Care,Bestseller,Olay,67.86,180.05,2026-04-09,8.59,18.9x75.5x6.0,NaN,NaN,NaN,
3591,Nikon Latitude 5000,NIK-BUSI-03591,60,Business Laptops,NaN,Nikon,333.48,818.95,2017-08-17,2.52,90.6x31.6x30.6,Gold,NaN,Stainless Steel,
3592,Crate & Barrel Outdoor Planter Black Gen2,CRA-GARD-03592,25,Garden Supplies,NaN,Crate & Barrel,399.04,491.41,2017-03-20,3.31,81.2x67.7x52.5,Green,NaN,Metal,
3593,Dell Pixel 1 64GB,DEL-ANDR-03593,58,Android Phones,NaN,Dell,288.01,796.15,2024-12-03,0.24,96.4x68.7x24.3,Blue,NaN,Carbon Fiber,
3594,Pantene Face Moisturizer 60,PAN-SKIN-03594,32,Skincare,NaN,Pantene,46.02,63.25,2025-09-03,0.94,31.9x56.1x2.6,Yellow,NaN,NaN,
3595,Organic Valley Organic Shelf,ORG-ORGA-03595,48,Organic Foods,Seasonal,Organic Valley,36.28,99.83,2018-10-25,3.45,12.2x12.8x10.1,NaN,NaN,NaN,
3596,Philips Pulse Oximeter 56,PHI-WELL-03596,56,Wellness Devices,NaN,Philips,72.96,137.18,2025-09-20,1.81,79.7x18.7x11.7,NaN,NaN,NaN,
3597,The North Face Yoga Mat Silver,THE-YOGA-03597,75,Yoga & Pilates,Bestseller,The North Face,197.42,368.44,2025-11-13,6.55,75.2x42.8x34.8,Brown,NaN,NaN,
3598,Pottery Barn Mixer Gray,POT-KITC-03598,23,Kitchen,Bestseller,Pottery Barn,278.15,395.83,2019-03-13,19.95,92.0x61.1x52.9,NaN,NaN,Metal,
3599,Nike Athletic Shoes Gray,NIK-FOOT-03599,20,Footwear,Seasonal,Nike,53.15,69.83,2019-05-10,0.8,37.0x48.0x53.3,Yellow,M,Cotton,
3600,Journey Home DVD Collection 78,UNI-MOVI-03600,39,Movies,NaN,Universal,45.39,119.25,2017-03-13,0.0,NaN,Gold,NaN,NaN,
3601,Mystery of Time Blu-ray 89,WAR-MOVI-03601,39,Movies,NaN,Warner Bros,43.54,96.64,2025-06-23,0.0,NaN,Navy,NaN,NaN,
3602,Meguiars Interior Cleaner 55,MEG-CARC-03602,52,Car Care,Featured,Meguiars,73.27,154.38,2026-01-10,0.77,33.4x48.0x25.8,Purple,NaN,NaN,
3603,Pantene Shampoo 45,PAN-HAIR-03603,34,Hair Care,Bestseller,Pantene,97.2,242.97,2017-03-04,4.76,16.3x7.0x8.3,NaN,NaN,NaN,
3604,Nike Mens Casual Shirt Beige,NIK-MENS-03604,64,Mens Shirts,Seasonal,Nike,100.87,148.75,2022-03-28,0.89,79.7x35.4x8.9,Navy,XXL,Nylon,
3605,Scotts Bedroom Chair Metal,SCO-FURN-03605,22,Furniture,NaN,Scotts,315.45,425.23,2018-09-21,43.39,6.5x54.3x32.8,Rose Gold,NaN,NaN,
3606,Levis Designer Cabinet White,LEV-WOME-03606,18,Womens Clothing,Clearance,Levis,12.43,26.09,2017-09-01,0.38,69.9x78.9x3.5,Red,XL,Linen,
3607,Adidas Kids Hoodie Green,ADI-KIDS-03607,19,Kids Clothing,Bestseller,Adidas,95.38,202.27,2026-01-19,0.35,68.3x37.0x20.7,Beige,S,Silk,
3608,Adidas Mens Winter Coat Pink,ADI-MENS-03608,66,Mens Outerwear,Seasonal,Adidas,108.58,267.18,2017-04-05,1.66,65.4x56.0x16.7,Blue,XXL,Cotton,
3609,Clinique Eyeshadow Palette Plus,CLI-MAKE-03609,33,Makeup,Featured,Clinique,58.9,141.72,2019-01-06,2.75,37.1x19.9x9.5,Space Gray,NaN,NaN,
3610,Canon Over-Ear Headphones Beige Gen2,CAN-HEAD-03610,62,Headphones,Seasonal,Canon,129.72,297.71,2019-11-09,2.99,12.0x34.2x21.0,White,NaN,Stainless Steel,
3611,Ralph Lauren Classic Chair Orange,RAL-MENS-03611,17,Mens Clothing,New Arrivals,Ralph Lauren,125.24,305.91,2023-07-10,0.36,24.3x55.3x12.0,Green,M,Linen,
3612,Weber Nightstand Fabric,WEB-BEDR-03612,71,Bedroom Furniture,New Arrivals,Weber,89.56,268.27,2016-07-16,21.2,95.6x49.5x37.8,Red,NaN,Metal,
3613,Fitbit Plus Smartphone 128GB Space Gray,FIT-SMAR-03613,11,Smartphones,NaN,Fitbit,218.34,445.74,2017-02-21,2.8,72.5x45.2x46.5,Space Gray,NaN,Stainless Steel,
3614,Hot Wheels Warrior Action Figure 93,HOT-ACTI-03614,40,Action Figures,New Arrivals,Hot Wheels,47.58,73.53,2019-04-10,0.34,48.6x27.6x18.5,NaN,NaN,NaN,
3615,Dell Gaming Controller Gray,DEL-GAMI-03615,16,Gaming,Bestseller,Dell,750.73,1385.71,2020-01-17,1.36,37.8x72.8x15.4,Space Gray,NaN,Carbon Fiber,
3616,KitchenAid Modern Pants,KIT-FURN-03616,22,Furniture,NaN,KitchenAid,487.52,1038.69,2020-12-07,6.76,61.9x9.6x5.4,Rose Gold,NaN,Bamboo,
3617,Gap Leather Belt Gold,GAP-ACCE-03617,21,Accessories,NaN,Gap,117.59,268.68,2020-10-29,1.3,97.5x74.0x8.6,Gold,M,Nylon,
3618,Levis Summer Dress Yellow,LEV-DRES-03618,67,Dresses,Bestseller,Levis,89.05,249.64,2026-02-14,0.39,57.5x18.8x42.3,Rose Gold,L,Leather,
