product_id,product_name,sku,category_id,category,sub_category,brand,cost_price,sell_price,launch_date,weight,dimensions,color,size,material,supplier_id
460,Optimum Nutrition Thermometer,OPT-MEDI-00460,55,Medical Supplies,Clearance,Optimum Nutrition,97.67,265.23,2016-07-28,9.61,37.8x9.6x44.0,NaN,NaN,NaN,
461,iRobot Office Table Metal,IRO-FURN-00461,22,Furniture,Bestseller,iRobot,360.69,711.37,2017-12-19,24.69,32.6x16.8x5.8,Gray,NaN,NaN,
462,Ralph Lauren Scarf Yellow,RAL-ACCE-00462,21,Accessories,NaN,Ralph Lauren,117.78,251.66,2022-03-03,1.23,14.5x21.9x40.9,Rose Gold,M,Leather,
463,LEGO Construction Kit,LEG-BUIL-00463,42,Building Sets,NaN,LEGO,24.86,62.85,2022-05-29,3.45,31.2x23.4x29.7,Pink,NaN,NaN,
464,NYX Shampoo,NYX-HAIR-00464,34,Hair Care,Bestseller,NYX,81.15,125.01,2022-09-12,3.37,54.5x61.8x46.3,NaN,NaN,NaN,
465,New Balance Womens Blouse Yellow XL,NEW-TOPS-00465,68,Tops,NaN,New Balance,121.36,159.2,2023-02-06,1.32,97.6x55.3x9.4,Yellow,M,Wool,
466,"Nikon ThinkPad T480 27""",NIK-BUSI-00466,60,Business Laptops,Bestseller,Nikon,631.71,937.33,2025-03-12,1.96,57.1x23.1x22.0,Silver,128GB,Carbon Fiber,
467,Zara Womens T-Shirt Gray,ZAR-TOPS-00467,68,Tops,NaN,Zara,27.31,75.23,2023-05-27,1.77,81.5x66.5x10.4,Silver,S,Polyester,
468,Jazz Ensemble Album Vinyl Record Edition,HAR-MUSI-00468,38,Music,Seasonal,HarperCollins,29.81,87.01,2023-07-24,0.0,NaN,NaN,NaN,NaN,
469,Weber Sectional Sofa Purple,WEB-LIVI-00469,70,Living Room Furniture,Bestseller,Weber,54.17,152.93,2019-02-28,5.29,22.5x53.3x41.6,NaN,NaN,NaN,
470,Crate & Barrel Cotton Sheet Set Yellow,CRA-BEDD-00470,24,Bedding,Featured,Crate & Barrel,253.53,731.75,2024-06-10,8.14,17.1x28.4x20.6,Silver,NaN,Glass,
471,Olay Foundation Edition,OLA-MAKE-00471,33,Makeup,NaN,Olay,140.94,403.72,2021-01-10,1.69,18.4x32.6x15.4,Silver,NaN,NaN,
472,Nintendo Construction Kit,NIN-BUIL-00472,42,Building Sets,NaN,Nintendo,26.38,66.06,2020-07-26,8.35,95.3x31.6x9.5,Green,NaN,NaN,
473,Under Armour Bike Helmet Red,UND-CYCL-00473,31,Cycling,Featured,Under Armour,170.88,309.25,2026-02-23,6.37,24.8x19.8x52.3,Purple,NaN,NaN,
474,Barbie Science Experiment Set,BAR-EDUC-00474,44,Educational Toys,New Arrivals,Barbie,58.57,119.28,2016-11-22,5.21,6.2x55.1x41.1,NaN,NaN,NaN,
475,LG Gaming Controller Gold,LG-GAMI-00475,16,Gaming,Bestseller,LG,723.77,1839.85,2024-10-16,0.94,48.4x50.1x37.9,Space Gray,128GB,Stainless Steel,
476,Weber Lawn Mower 16,WEB-GARD-00476,25,Garden Supplies,New Arrivals,Weber,491.96,1452.42,2022-07-26,17.03,19.0x50.0x38.8,Blue,NaN,NaN,
477,Nestle Organic Cabinet,NES-ORGA-00477,48,Organic Foods,Seasonal,Nestle,39.41,75.86,2021-12-11,6.53,51.4x70.9x40.5,Blue,NaN,NaN,
478,Braun Whey Protein,BRA-FITN-00478,54,Fitness Supplements,Clearance,Braun,165.48,215.05,2025-02-03,4.77,51.4x75.7x11.8,NaN,NaN,NaN,
479,Under Armour Rower Home Gym,UND-EXER-00479,27,Exercise Equipment,Clearance,Under Armour,80.95,218.28,2025-02-22,6.95,88.8x35.6x52.2,Navy,NaN,NaN,
480,H&M Womens Chair Beige L,HM-WOME-00480,18,Womens Clothing,NaN,H&M,23.56,53.57,2022-03-04,0.57,49.1x51.8x14.6,Space Gray,XXL,Nylon,
481,Asus Bluetooth Speaker Green,ASU-SPEA-00481,63,Speakers,NaN,Asus,95.01,146.87,2019-12-02,4.28,69.4x14.1x23.7,Silver,NaN,Glass,
482,Nintendo Fashion Doll,NIN-DOLL-00482,43,Dolls,Seasonal,Nintendo,36.88,52.11,2017-10-07,5.8,91.6x40.4x56.5,NaN,NaN,NaN,
483,"Lenovo 7000 Notebook 15.6""",LEN-LAPT-00483,12,Laptops,NaN,Lenovo,379.87,1130.4,2020-12-09,0.63,36.8x26.9x35.4,Space Gray,64GB,Plastic,
484,Yeti Cycling Jersey Red,YET-CYCL-00484,31,Cycling,Featured,Yeti,23.59,62.52,2020-11-06,7.72,56.3x8.8x40.2,NaN,NaN,NaN,
485,Optimum Nutrition Blood Pressure Monitor,OPT-MEDI-00485,55,Medical Supplies,Clearance,Optimum Nutrition,190.12,493.06,2016-03-14,5.43,8.5x23.1x51.8,Black,NaN,NaN,
486,KitchenAid Memory Foam Pillow,KIT-BEDD-00486,24,Bedding,Featured,KitchenAid,205.9,415.81,2024-02-23,2.7,86.5x8.5x20.6,Space Gray,NaN,NaN,
487,The North Face Hiking Backpack Blue,THE-OUTD-00487,28,Outdoor Recreation,New Arrivals,The North Face,151.32,424.39,2025-11-17,9.68,15.2x57.7x44.1,NaN,NaN,NaN,
488,Goodyear Interior Cleaner,GOO-CARC-00488,52,Car Care,NaN,Goodyear,52.93,127.93,2022-03-04,6.98,47.2x30.4x27.8,NaN,NaN,NaN,
489,Nikon Home Theater System 70,NIK-AUDI-00489,13,Audio Equipment,Featured,Nikon,59.44,150.92,2023-08-24,2.49,94.3x56.7x57.3,Gold,512GB,Plastic,
490,"Bose ThinkPad 7000 15.6""",BOS-BUSI-00490,60,Business Laptops,Bestseller,Bose,475.55,1264.96,2023-06-12,0.74,75.3x29.5x34.9,Silver,256GB,Plastic,
491,"Nikon 5000 Laptop 15.6"" 128GB",NIK-LAPT-00491,12,Laptops,NaN,Nikon,476.37,1003.62,2019-11-21,0.16,94.8x30.1x22.3,Space Gray,256GB,Glass,
492,Mystery of Time by Emily White Paperback V2,HAC-FICT-00492,36,Fiction,NaN,Hachette,60.3,136.92,2022-03-08,0.0,NaN,Gold,NaN,NaN,
493,HP iPhone 2 Pro Max 128GB,HP-IPHO-00493,57,iPhone,NaN,HP,137.66,369.54,2018-12-28,3.24,75.9x46.6x27.1,Black,NaN,Aluminum,
494,Mattel Construction Kit Gen2,MAT-BUIL-00494,42,Building Sets,NaN,Mattel,34.11,91.91,2016-06-29,3.36,28.7x21.9x23.8,Silver,NaN,NaN,
495,Nike Mens Polo Shirt Rose Gold,NIK-MENS-00495,64,Mens Shirts,Clearance,Nike,25.63,76.86,2025-03-11,0.47,98.5x67.6x21.7,Gray,L,Polyester,
496,Nike Mountain Bike Purple,NIK-CYCL-00496,31,Cycling,Featured,Nike,30.88,62.5,2019-10-01,3.17,12.9x30.6x11.4,NaN,NaN,NaN,
497,LOreal Facial Cleanser,LOR-SKIN-00497,32,Skincare,Clearance,LOreal,126.69,298.38,2022-10-12,4.76,83.4x24.6x32.3,NaN,NaN,NaN,
498,Dyson Kitchen Shelf Set,DYS-KITC-00498,23,Kitchen,Bestseller,Dyson,314.8,534.57,2024-10-16,1.96,60.9x60.4x55.7,Rose Gold,NaN,Glass,
499,Tommy Hilfiger Womens Trousers Black,TOM-WOME-00499,69,Womens Pants,New Arrivals,Tommy Hilfiger,78.93,114.7,2024-07-25,0.95,10.8x40.0x22.2,Gold,M,Cotton,
500,Puma Summer Dress Purple,PUM-DRES-00500,67,Dresses,NaN,Puma,39.44,48.8,2018-08-09,1.88,71.7x39.5x5.3,Beige,L,Leather,
