line_item_id,order_ref,product_ref,qty_ordered,unit_cost,unit_selling_price,item_discount,line_total,created_timestamp,profit_margin,tax_amount,product_sku,total_weight_kg,is_gift,return_status,fulfillment_location
53598,13264,180,4,123.91,206.78,82.71,744.41,2020-11-08T12:42:29Z,248.77,54.51,GNC-WELL-00180,26.6,False,None,STORE-002
53599,13265,612,1,742.13,906.83,0.0,906.83,2021-03-21T07:43:18Z,164.7,89.79,CAN-HEAD-00612,3.26,False,None,STORE-010
53600,13265,3567,2,490.19,946.22,0.0,1892.44,2021-03-21T07:43:18Z,912.06,217.18,WEB-FURN-03567,67.74,False,None,WH-WEST-02
53601,13265,2156,2,624.67,809.55,0.0,1619.1,2021-03-21T07:43:18Z,369.76,173.34,JBL-GAMI-02156,6.16,False,None,STORE-002
53602,13266,682,2,460.04,891.18,0.0,1782.36,2023-07-30T19:10:17Z,862.28,190.01,WIL-OFFI-00682,42.32,False,None,DC-03
53603,13266,3114,2,458.88,853.9,256.17,1451.63,2023-07-30T19:10:17Z,533.87,83.88,FIT-GAMI-03114,0.66,False,None,STORE-015
53604,13266,2243,4,18.1,41.92,0.0,167.68,2023-07-30T19:10:17Z,95.28,18.16,NER-ACTI-02243,8.6,False,None,STORE-025
53605,13266,3254,3,67.5,168.86,0.0,506.58,2023-07-30T19:10:17Z,304.08,42.36,BRA-WELL-03254,7.71,False,None,STORE-025
53606,13266,3324,5,10.34,20.65,0.0,103.25,2023-07-30T19:10:17Z,51.55,7.23,TOM-MENS-03324,4.9,False,None,STORE-002
53607,13266,1121,1,127.47,238.56,95.42,143.14,2023-07-30T19:10:17Z,15.67,15.39,GAP-KIDS-01121,1.91,False,None,STORE-002
53608,13267,4988,1,143.6,235.24,47.05,188.19,2024-05-08T17:27:07Z,44.59,16.1,NIK-WOME-04988,1.23,False,None,STORE-001
53609,13267,1205,5,42.12,123.75,154.69,464.06,2024-05-08T17:27:07Z,253.46,42.69,ADI-MENS-01205,6.95,False,None,WH-WEST-02
53610,13267,679,2,9.04,21.61,17.29,25.93,2024-05-08T17:27:07Z,7.85,2.69,FUN-EDUC-00679,18.32,False,None,WH-CENTRAL-01
53611,13267,2169,5,733.84,1811.76,0.0,9058.8,2024-05-08T17:27:07Z,5389.6,813.46,CAN-HEAD-02169,22.15,False,None,DC-02
53612,13267,3072,3,21.39,31.61,0.0,94.83,2024-05-08T17:27:07Z,30.66,10.09,HAS-BUIL-03072,15.54,False,None,WH-EAST-01
53613,13267,3907,2,149.45,354.29,141.72,566.86,2024-05-08T17:27:07Z,267.96,64.14,REI-YOGA-03907,10.46,False,None,WH-WEST-02
53614,13267,708,3,798.75,693.02,0.0,2079.06,2024-05-08T17:27:07Z,-317.19,244.95,DEL-IPHO-00708,10.38,False,None,STORE-010
53615,13268,3326,3,240.34,633.15,189.94,1709.51,2019-10-01T03:22:12Z,988.49,161.56,THU-TOOL-03326,0.87,False,None,STORE-020
53616,13268,3564,6,492.38,1108.73,0.0,6652.38,2019-10-01T03:22:12Z,3698.1,374.55,IRO-KITC-03564,292.86,False,None,STORE-030
53617,13269,1737,2,191.85,268.6,0.0,537.2,2025-05-28T15:28:13Z,153.5,31.31,LOG-LAPT-01737,8.36,False,None,STORE-025
53618,13269,4926,3,108.04,143.66,0.0,430.98,2025-05-28T15:28:13Z,106.86,31.41,ADI-EXER-04926,22.29,False,None,STORE-020
53619,13269,4509,1,775.44,1808.69,0.0,1808.69,2025-05-28T15:28:13Z,1033.25,212.08,SON-HEAD-04509,4.82,False,None,WH-EAST-02
53620,13269,1641,4,92.24,273.14,437.02,655.54,2025-05-28T15:28:13Z,286.58,47.66,ADI-MENS-01641,1.04,False,None,WH-EAST-02
53621,13269,4048,2,136.82,338.66,0.0,677.32,2025-05-28T15:28:13Z,403.68,38.11,CRA-LIVI-04048,39.74,False,None,STORE-001
53622,13270,2236,4,13.98,31.71,0.0,126.84,2025-10-29T06:54:10Z,70.92,7.31,RAN-NONF-02236,0.0,False,None,
53623,13270,1702,2,107.29,125.05,62.52,187.58,2025-10-29T06:54:10Z,-27.0,20.96,LEV-MENS-01702,2.76,False,None,STORE-003
53624,13270,2752,5,10.95,27.1,27.1,108.4,2025-10-29T06:54:10Z,53.65,8.3,HAS-ACTI-02752,24.2,False,None,STORE-020
53625,13270,4001,4,588.43,1699.96,1019.98,5779.86,2025-10-29T06:54:10Z,3426.14,524.23,SON-HEAD-04001,3.84,False,None,STORE-010
53626,13270,2979,4,393.38,1051.63,630.98,3575.54,2025-10-29T06:54:10Z,2002.02,190.05,IKE-KITC-02979,115.48,False,None,WH-WEST-01
53627,13271,2731,2,79.4,98.24,0.0,196.48,2022-08-10T22:45:54Z,37.68,17.08,OLA-FRAG-02731,11.96,False,None,STORE-025
53628,13271,3932,2,120.17,167.41,50.22,284.6,2022-08-10T22:45:54Z,44.26,28.18,EST-SKIN-03932,7.34,False,None,STORE-020
53629,13272,4001,2,588.43,1699.96,0.0,3399.92,2022-08-10T22:44:59Z,2223.06,358.01,SON-HEAD-04001,1.92,False,None,STORE-005
53630,13272,754,5,19.11,27.79,0.0,138.95,2022-08-10T22:44:59Z,43.4,9.81,NER-EDUC-00754,30.7,False,None,DC-03
53631,13272,4787,1,37.33,47.21,7.08,40.13,2022-08-10T22:44:59Z,2.8,3.52,SON-FICT-04787,0.0,False,None,
53632,13272,30,1,78.18,105.05,10.51,94.54,2022-08-10T22:44:59Z,16.36,10.4,JBL-WEAR-00030,2.54,False,None,WH-EAST-01
53633,13272,2416,1,114.33,257.21,0.0,257.21,2022-08-10T22:44:59Z,142.88,15.01,COL-OUTD-02416,3.5,False,None,STORE-020
53634,13272,738,2,86.9,254.87,0.0,509.74,2022-08-10T22:44:59Z,335.94,42.39,CAL-WOME-00738,2.7,False,None,DC-03
53635,13272,2046,3,126.29,188.55,0.0,565.65,2022-08-10T22:44:59Z,186.78,39.67,REI-WATE-02046,21.33,False,None,STORE-025
53636,13272,1975,2,244.86,523.62,0.0,1047.24,2022-08-10T22:44:59Z,557.52,114.89,DEL-IPHO-01975,7.74,False,None,WH-EAST-02
53637,13272,4318,2,40.17,80.87,161.74,0.0,2022-08-10T22:44:59Z,-80.34,11.91,NES-PANT-04318,3.64,True,None,DC-01
53638,13273,3852,3,244.21,653.59,196.08,1764.69,2023-01-06T01:30:23Z,1032.06,153.76,MIC-CARA-03852,4.59,False,None,STORE-010
53639,13273,4464,3,73.94,177.12,106.27,425.09,2023-01-06T01:30:23Z,203.27,44.8,TRE-CARD-04464,10.05,False,None,DC-01
53640,13273,1218,3,57.97,79.94,95.93,143.89,2023-01-06T01:30:23Z,-30.02,16.26,JBL-ANDR-01218,7.38,False,None,DC-02
53641,13273,1064,3,126.68,377.45,0.0,1132.35,2023-01-06T01:30:23Z,752.31,133.94,COL-YOGA-01064,17.37,False,None,STORE-003
53642,13274,795,7,116.67,293.71,0.0,2055.97,2025-09-22T16:45:59Z,1239.28,244.75,GAP-WOME-00795,11.2,False,None,WH-CENTRAL-01
53643,13274,2716,2,21.7,29.5,0.0,59.0,2025-09-22T16:45:59Z,15.6,5.31,SCH-CYCL-02716,6.62,False,None,DC-01
53644,13274,361,3,17.05,35.3,0.0,105.9,2025-09-22T16:45:59Z,54.75,10.63,RAL-ACCE-00361,2.55,False,None,STORE-030
53645,13274,3859,5,47.67,90.26,112.83,338.47,2025-09-22T16:45:59Z,100.12,37.98,BAR-BOAR-03859,12.4,False,None,STORE-010
53646,13274,1105,3,64.83,107.15,128.58,192.87,2025-09-22T16:45:59Z,-1.62,13.91,SON-FICT-01105,0.0,False,None,
53647,13275,2033,1,53.06,71.39,0.0,71.39,2024-12-01T09:29:51Z,18.33,4.72,GAP-TOPS-02033,0.11,False,None,STORE-004
53648,13275,2781,1,398.97,897.39,89.74,807.65,2024-12-01T09:29:51Z,408.68,41.77,FIT-CAME-02781,4.54,False,None,WH-EAST-02
53649,13275,2195,1,44.87,84.75,21.19,63.56,2024-12-01T09:29:51Z,18.69,5.91,PEN-MUSI-02195,0.0,False,None,
53650,13275,3625,1,331.17,434.14,0.0,434.14,2024-12-01T09:29:51Z,102.97,43.97,HP-LAPT-03625,0.61,False,None,STORE-005
53651,13275,4969,4,143.61,396.43,0.0,1585.72,2024-12-01T09:29:51Z,1011.28,130.69,NYX-SKIN-04969,36.76,False,None,STORE-004
53652,13276,2585,5,22.32,51.43,64.29,192.86,2024-12-01T08:18:52Z,81.26,23.05,COC-PANT-02585,34.55,False,None,STORE-025
53653,13276,4509,3,775.44,1808.69,0.0,5426.07,2024-12-01T08:18:52Z,3099.75,431.46,SON-HEAD-04509,14.46,False,None,STORE-010
53654,13276,496,1,369.95,1059.72,0.0,1059.72,2024-12-01T08:18:52Z,689.77,123.43,SAM-WEAR-00496,3.97,False,None,STORE-025
53655,13277,416,3,54.89,151.85,0.0,455.55,2024-12-01T08:20:55Z,290.88,47.94,CAL-MENS-00416,1.65,False,None,WH-EAST-01
53656,13277,3514,2,57.65,128.35,0.0,256.7,2024-12-01T08:20:55Z,141.4,29.25,KIT-HOME-03514,41.56,False,None,STORE-001
53657,13277,4416,7,13.53,11.97,0.0,83.79,2024-12-01T08:20:55Z,-10.92,6.68,MAT-EDUC-04416,26.39,False,None,STORE-002
53658,13277,4072,5,6.22,13.21,0.0,66.05,2024-12-01T08:20:55Z,34.95,7.55,RAN-MOVI-04072,0.0,False,None,
53659,13277,4448,3,278.82,521.67,0.0,1565.01,2024-12-01T08:20:55Z,728.55,135.39,HP-IPHO-04448,8.55,False,None,STORE-010
53660,13278,3438,2,116.63,304.72,0.0,609.44,2023-03-08T00:16:45Z,376.18,35.81,LOR-HAIR-03438,17.84,False,None,STORE-020
53661,13279,1970,3,118.21,316.57,0.0,949.71,2022-06-28T02:41:01Z,595.08,88.83,PUM-KIDS-01970,4.44,False,None,STORE-002
53662,13279,545,5,146.3,298.72,0.0,1493.6,2022-06-28T02:41:01Z,762.1,134.24,GAP-WOME-00545,1.6,False,Return Requested,STORE-001
53663,13279,3996,3,97.25,237.88,0.0,713.64,2022-06-28T02:41:01Z,421.89,81.56,GAP-MENS-03996,3.63,False,None,DC-02
53664,13279,86,2,61.17,83.94,0.0,167.88,2022-06-28T02:41:01Z,45.54,9.63,SIM-MUSI-00086,0.0,False,None,
53665,13279,1829,2,26.44,74.8,0.0,149.6,2022-06-28T02:41:01Z,96.72,12.08,HAC-FICT-01829,0.0,False,None,
53666,13280,3116,1,16.62,22.05,0.0,22.05,2024-10-31T13:40:21Z,5.43,2.35,PEP-SNAC-03116,3.47,False,None,STORE-030
53667,13280,4563,1,40.68,69.0,0.0,69.0,2024-10-31T13:40:21Z,28.32,7.0,UND-TEAM-04563,9.71,False,None,STORE-015
53668,13281,152,2,42.64,55.65,16.7,94.6,2024-10-31T14:34:57Z,9.32,8.04,NIK-CYCL-00152,13.82,False,Return Pending,STORE-020
53669,13281,4985,3,12.34,23.94,0.0,71.82,2024-10-31T14:34:57Z,34.8,7.18,LEG-ACTI-04985,6.33,False,Returned,STORE-001
53670,13281,1656,3,538.19,1308.83,0.0,3926.49,2024-10-31T14:34:57Z,2311.92,413.71,JBL-BUSI-01656,6.54,False,Returned,WH-EAST-02
53671,13281,259,5,54.68,111.57,0.0,557.85,2024-10-31T14:34:57Z,284.45,28.74,HM-KIDS-00259,4.9,False,Return Requested,STORE-005
53672,13282,2684,5,2.17,5.63,2.81,25.34,2025-04-27T17:36:32Z,14.49,2.99,COC-SNAC-02684,8.45,False,None,STORE-025
53673,13282,1965,1,724.62,1259.58,125.96,1133.62,2025-04-27T17:36:32Z,409.0,130.59,JBL-GAMI-01965,4.49,False,None,STORE-003
53674,13283,1902,1,163.92,337.34,0.0,337.34,2023-03-29T18:20:24Z,173.42,29.34,OPT-MEDI-01902,4.37,False,None,STORE-005
53675,13283,340,2,683.04,1740.69,348.14,3133.24,2023-03-29T18:20:24Z,1767.16,265.97,APP-IPHO-00340,0.84,False,None,STORE-004
53676,13283,3537,8,130.36,315.22,0.0,2521.76,2023-03-29T18:20:24Z,1478.88,209.29,CAL-DRES-03537,10.96,False,None,WH-WEST-02
53677,13284,3069,3,623.71,860.15,0.0,2580.45,2024-02-14T06:48:58Z,709.32,176.58,ASU-SMAR-03069,8.16,False,None,STORE-010
53678,13284,4726,1,81.27,201.94,80.78,121.16,2024-02-14T06:48:58Z,39.89,11.48,YET-CYCL-04726,8.86,False,None,DC-02
53679,13284,4222,9,167.73,214.87,483.46,1450.37,2024-02-14T06:48:58Z,-59.2,133.01,FIT-VITA-04222,55.53,False,None,WH-EAST-02
53680,13284,3950,1,41.1,80.91,0.0,80.91,2024-02-14T06:48:58Z,39.81,9.23,RAN-MOVI-03950,0.0,False,None,
53681,13284,4542,1,13.11,37.03,0.0,37.03,2024-02-14T06:48:58Z,23.92,3.95,NES-SNAC-04542,8.19,False,None,DC-01
53682,13285,568,6,40.07,82.4,98.88,395.52,2019-06-05T13:41:24Z,155.1,28.83,NER-BUIL-00568,44.64,False,None,DC-02
53683,13285,3432,5,475.6,984.33,0.0,4921.65,2019-06-05T13:41:24Z,2543.65,445.05,DEL-GAMI-03432,15.9,False,None,DC-02
53684,13285,1581,2,61.83,132.56,66.28,198.84,2019-06-05T13:41:24Z,75.18,15.66,EST-FRAG-01581,6.6,False,None,STORE-002
53685,13285,4383,1,39.19,57.88,0.0,57.88,2019-06-05T13:41:24Z,18.69,6.11,UNI-NONF-04383,0.0,False,None,
53686,13285,4687,9,287.44,642.02,1155.64,4622.54,2019-06-05T13:41:24Z,2035.58,267.07,GOO-CARC-04687,84.69,False,None,STORE-015
53687,13285,1434,3,32.75,45.3,0.0,135.9,2019-06-05T13:41:24Z,37.65,14.56,PEN-MUSI-01434,0.0,False,None,
53688,13285,2036,8,41.03,68.3,0.0,546.4,2019-06-05T13:41:24Z,218.16,44.08,LEV-FOOT-02036,3.28,False,None,STORE-015
53689,13285,722,2,57.29,160.71,0.0,321.42,2019-06-05T13:41:24Z,206.84,28.22,LOR-FRAG-00722,11.8,False,None,WH-EAST-02
53690,13286,569,3,687.73,1118.95,1342.74,2014.11,2025-11-06T13:28:02Z,-49.08,219.74,LEN-IPHO-00569,5.16,False,None,STORE-025
53691,13286,669,1,66.66,120.8,24.16,96.64,2025-11-06T13:28:02Z,29.98,9.59,NEW-TOPS-00669,0.4,False,None,WH-CENTRAL-01
53692,13286,3868,1,27.14,75.34,0.0,75.34,2025-11-06T13:28:02Z,48.2,6.23,PAT-CYCL-03868,2.87,False,None,DC-02
53693,13286,3070,1,22.01,39.54,0.0,39.54,2025-11-06T13:28:02Z,17.53,4.23,RAN-NONF-03070,0.0,False,None,
53694,13287,243,5,42.25,87.76,0.0,438.8,2025-11-06T16:29:43Z,227.55,50.89,NYX-FRAG-00243,44.45,False,None,DC-02
53695,13287,1519,2,155.73,448.38,0.0,896.76,2025-11-06T16:29:43Z,585.3,87.75,OMR-WELL-01519,18.36,False,None,STORE-015
53696,13287,4910,1,21.52,31.68,0.0,31.68,2025-11-06T16:29:43Z,10.16,2.53,PEP-SNAC-04910,6.79,False,None,DC-02
53697,13287,3746,2,264.84,709.27,0.0,1418.54,2025-11-06T16:29:43Z,888.86,135.91,BOS-AUDI-03746,2.3,False,None,STORE-003
53698,13287,483,7,49.04,58.18,162.9,244.36,2025-11-06T16:29:43Z,-98.92,14.51,TOM-WOME-00483,2.59,False,None,STORE-015
53699,13288,3267,5,302.09,629.05,0.0,3145.25,2024-05-15T10:52:15Z,1634.8,297.15,IKE-LIVI-03267,133.85,False,None,STORE-025
53700,13288,1127,4,237.13,698.19,698.19,2094.57,2024-05-15T10:52:15Z,1146.05,249.68,FIT-HEAD-01127,17.16,False,None,WH-WEST-01
53701,13288,4161,7,93.45,236.02,413.04,1239.1,2024-05-15T10:52:15Z,584.95,110.38,REI-YOGA-04161,5.88,False,None,WH-EAST-01
53702,13288,2157,2,65.0,153.26,0.0,306.52,2024-05-15T10:52:15Z,176.52,27.15,NEU-SKIN-02157,8.08,False,None,DC-02
53703,13289,2438,2,696.75,832.0,665.6,998.4,2024-10-24T19:46:51Z,-395.1,75.43,SON-AUDI-02438,5.82,False,None,WH-CENTRAL-01
53704,13289,1510,1,88.55,187.56,0.0,187.56,2024-10-24T19:46:51Z,99.01,19.09,WEB-LIVI-01510,19.99,False,None,WH-WEST-01
53705,13289,3857,4,63.23,112.5,45.0,405.0,2024-10-24T19:46:51Z,152.08,35.18,BAR-DOLL-03857,4.24,False,None,WH-EAST-02
53706,13289,2303,6,75.81,185.88,446.11,669.17,2024-10-24T19:46:51Z,214.31,63.62,WAR-MOVI-02303,0.0,False,None,
53707,13290,2788,2,75.24,129.71,0.0,259.42,2025-12-15T03:24:44Z,108.94,29.25,SCH-YOGA-02788,15.76,False,None,STORE-002
53708,13290,4273,3,747.93,1889.76,0.0,5669.28,2025-12-15T03:24:44Z,3425.49,635.31,BOS-IPHO-04273,8.13,False,None,STORE-005
53709,13290,42,1,169.27,305.51,0.0,305.51,2025-12-15T03:24:44Z,136.24,32.88,SCH-OUTD-00042,5.74,False,None,WH-EAST-02
53710,13291,4509,5,775.44,1808.69,0.0,9043.45,2025-11-15T23:20:21Z,5166.25,1042.17,SON-HEAD-04509,24.1,False,None,DC-01
53711,13291,2222,3,7.7,16.22,0.0,48.66,2025-11-15T23:20:21Z,25.56,3.36,GEN-SNAC-02222,5.37,False,None,STORE-004
53712,13291,2014,1,621.63,1297.24,194.59,1102.65,2025-11-15T23:20:21Z,481.02,81.92,APP-GAMI-02014,3.86,False,None,STORE-015
53713,13292,1572,5,68.43,136.53,273.06,409.59,2025-12-09T08:20:34Z,67.44,36.21,RAN-FICT-01572,0.0,False,None,
53714,13292,266,5,526.19,805.6,0.0,4028.0,2025-12-09T08:20:34Z,1397.05,436.4,BOS-GAMI-00266,11.55,False,None,WH-EAST-01
53715,13292,4198,2,174.82,223.32,0.0,446.64,2025-12-09T08:20:34Z,97.0,49.9,NAT-FITN-04198,15.5,False,None,WH-CENTRAL-01
53716,13292,3114,4,458.88,853.9,0.0,3415.6,2025-12-09T08:20:34Z,1580.08,303.48,FIT-GAMI-03114,1.32,False,None,WH-CENTRAL-01
53717,13293,3852,1,244.21,653.59,0.0,653.59,2022-07-19T15:34:15Z,409.38,48.15,MIC-CARA-03852,1.53,False,None,STORE-004
53718,13293,2592,1,126.07,268.7,0.0,268.7,2022-07-19T15:34:15Z,142.63,20.47,UND-ACCE-02592,0.76,False,None,WH-WEST-02
53719,13293,770,3,193.03,370.09,0.0,1110.27,2022-07-19T15:34:15Z,531.18,99.26,SON-IPHO-00770,5.13,False,None,DC-02
53720,13294,2140,1,214.2,566.24,0.0,566.24,2021-03-16T21:22:38Z,352.04,47.91,JBL-SPEA-02140,2.29,False,None,STORE-025
53721,13294,4688,1,141.91,203.68,0.0,203.68,2021-03-16T21:22:38Z,61.77,19.33,POT-BEDR-04688,2.15,False,None,STORE-010
53722,13295,1376,3,169.34,389.66,292.25,876.73,2021-03-16T21:24:04Z,368.71,60.82,IRO-OFFI-01376,93.99,False,None,STORE-003
53723,13295,194,3,126.22,153.1,183.72,275.58,2021-03-16T21:24:04Z,-103.08,25.08,ADI-CARD-00194,22.38,False,None,STORE-025
53724,13295,2872,2,51.62,102.95,0.0,205.9,2021-03-16T21:24:04Z,102.66,17.93,FIS-ACTI-02872,15.46,False,None,WH-EAST-02
53725,13295,308,3,40.89,107.13,0.0,321.39,2021-03-16T21:24:04Z,198.72,19.62,NEW-WOME-00308,0.69,False,None,STORE-030
53726,13295,1438,6,373.47,571.09,342.65,3083.89,2021-03-16T21:24:04Z,843.07,200.3,WIL-KITC-01438,36.48,False,None,STORE-015
53727,13295,332,3,328.05,755.84,0.0,2267.52,2021-03-16T21:24:04Z,1283.37,207.69,SCO-GARD-00332,148.26,False,None,STORE-001
53728,13295,899,1,71.77,181.11,0.0,181.11,2021-03-16T21:24:04Z,109.34,21.08,CRA-HOME-00899,37.19,False,None,STORE-001
53729,13295,2080,1,59.25,79.34,0.0,79.34,2021-03-16T21:24:04Z,20.09,4.34,SCH-CYCL-02080,3.66,False,None,STORE-030
53730,13296,1088,2,17.16,26.48,0.0,52.96,2025-11-04T04:31:47Z,18.64,3.87,GAP-ACCE-01088,1.06,False,None,STORE-004
53731,13296,114,3,749.97,1372.81,0.0,4118.43,2025-11-04T04:31:47Z,1868.52,270.08,FIT-WEAR-00114,5.85,False,None,DC-02
53732,13296,318,7,378.01,477.03,0.0,3339.21,2025-11-04T04:31:47Z,693.14,268.2,WEB-KITC-00318,25.9,False,None,WH-CENTRAL-01
53733,13296,3760,1,3.98,7.11,0.0,7.11,2025-11-04T04:31:47Z,3.13,0.59,NES-BEVE-03760,5.58,False,None,WH-WEST-01
53734,13296,3132,4,188.95,298.11,0.0,1192.44,2025-11-04T04:31:47Z,436.64,62.75,CRA-GARD-03132,123.36,False,None,DC-03
53735,13296,2773,1,6.5,17.7,1.77,15.93,2025-11-04T04:31:47Z,9.43,1.55,SIM-NONF-02773,0.0,False,None,
53736,13297,3139,2,413.48,545.95,0.0,1091.9,2025-10-23T19:56:05Z,264.94,88.56,IKE-BEDR-03139,81.08,False,None,WH-EAST-02
53737,13297,4001,1,588.43,1699.96,339.99,1359.97,2025-10-23T19:56:05Z,771.54,143.06,SON-HEAD-04001,0.96,False,None,WH-EAST-02
53738,13298,1727,4,25.18,48.59,0.0,194.36,2024-07-20T04:12:18Z,93.64,13.51,SCH-STRE-01727,36.08,False,None,STORE-005
53739,13298,3527,5,16.49,32.26,0.0,161.3,2024-07-20T04:12:18Z,78.85,16.13,NES-SNAC-03527,19.9,False,None,DC-02
53740,13298,1906,2,113.17,267.63,0.0,535.26,2024-07-20T04:12:18Z,308.92,49.99,PAT-WATE-01906,1.18,False,None,WH-CENTRAL-01
53741,13298,800,2,144.55,136.5,0.0,273.0,2024-07-20T04:12:18Z,-16.1,15.3,UND-MENS-00800,0.9,False,None,STORE-010
53742,13298,1642,2,104.45,221.46,0.0,442.92,2024-07-20T04:12:18Z,234.02,31.95,SCH-YOGA-01642,11.1,False,None,DC-01
53743,13299,519,4,700.27,839.43,839.43,2518.29,2025-05-16T09:35:28Z,-282.79,252.01,CAN-IPHO-00519,17.52,False,None,DC-01
53744,13299,2025,4,180.49,363.1,217.86,1234.54,2025-05-16T09:35:28Z,512.58,110.29,OPT-VITA-02025,9.72,False,None,WH-EAST-02
53745,13299,1523,4,18.11,24.93,0.0,99.72,2025-05-16T09:35:28Z,27.28,8.94,TOM-MENS-01523,2.84,False,None,STORE-003
53746,13299,2887,1,32.01,68.52,6.85,61.67,2025-05-16T09:35:28Z,29.66,3.45,RAL-MENS-02887,0.6,False,None,WH-EAST-02
53747,13299,883,2,645.79,1038.27,415.31,1661.23,2025-05-16T09:35:28Z,369.65,156.05,GAR-ULTR-00883,9.94,False,None,DC-03
53748,13299,1918,2,129.96,296.02,0.0,592.04,2025-05-16T09:35:28Z,332.12,48.47,DOV-FRAG-01918,13.64,False,None,STORE-001
53749,13299,2669,2,69.44,100.47,20.09,180.85,2025-05-16T09:35:28Z,41.97,14.13,HM-MENS-02669,1.52,False,None,STORE-025
53750,13300,681,1,243.05,649.9,97.48,552.42,2025-02-26T19:04:31Z,309.37,40.13,SCO-GARD-00681,30.09,False,None,STORE-005
53751,13300,4332,2,184.74,189.06,0.0,378.12,2025-02-26T19:04:31Z,8.64,37.25,DYS-KITC-04332,48.02,False,None,DC-02
53752,13301,3872,3,80.96,163.77,491.31,0.0,2018-11-14T13:43:28Z,-242.88,32.85,DOV-FRAG-03872,3.75,True,None,STORE-010
53753,13301,1378,3,102.27,245.02,0.0,735.06,2018-11-14T13:43:28Z,428.25,46.42,EST-HAIR-01378,24.6,False,None,WH-EAST-02
53754,13301,4,2,49.33,96.19,19.24,173.14,2018-11-14T13:43:28Z,74.48,8.96,COC-SNAC-00004,13.92,False,None,DC-03
53755,13302,3873,3,92.12,151.46,0.0,454.38,2025-06-12T18:09:21Z,178.02,32.95,CRA-CARA-03873,4.8,False,None,WH-EAST-01
53756,13302,4656,2,86.34,241.15,0.0,482.3,2025-06-12T18:09:21Z,309.62,30.82,YET-STRE-04656,10.94,False,None,DC-02
53757,13302,678,3,105.06,252.41,0.0,757.23,2025-06-12T18:09:21Z,442.05,90.62,COL-EXER-00678,22.59,False,None,DC-03
53758,13302,1766,2,66.95,137.95,275.9,0.0,2025-06-12T18:09:21Z,-133.9,32.24,NIK-WOME-01766,3.74,True,None,STORE-010
53759,13302,1665,1,35.19,62.9,0.0,62.9,2025-06-12T18:09:21Z,27.71,4.25,CAL-KIDS-01665,0.45,False,None,DC-03
53760,13302,406,1,52.62,92.32,9.23,83.09,2025-06-12T18:09:21Z,30.47,6.79,PEN-FICT-00406,0.0,False,None,
53761,13303,2391,3,693.85,1716.64,0.0,5149.92,2022-11-27T02:34:15Z,3068.37,593.27,JBL-ANDR-02391,8.16,False,None,STORE-020
53762,13303,4280,2,26.77,69.36,0.0,138.72,2022-11-27T02:34:15Z,85.18,10.23,NEW-MENS-04280,0.56,False,None,STORE-005
53763,13303,1799,2,143.43,379.99,76.0,683.98,2022-11-27T02:34:15Z,397.12,48.71,WEB-KITC-01799,77.94,False,None,DC-01
53764,13303,3275,2,43.14,100.34,0.0,200.68,2022-11-27T02:34:15Z,114.4,11.78,ORG-PANT-03275,16.7,False,None,STORE-010
53765,13303,2158,2,136.91,252.87,0.0,505.74,2022-11-27T02:34:15Z,231.92,28.7,LEV-FOOT-02158,0.42,False,None,STORE-030
53766,13303,3528,6,10.06,28.05,0.0,168.3,2022-11-27T02:34:15Z,107.94,14.18,RAL-WOME-03528,10.44,False,None,DC-03
53767,13303,2451,1,104.86,273.25,54.65,218.6,2022-11-27T02:34:15Z,113.74,19.11,ZAR-ACCE-02451,0.95,False,None,WH-EAST-02
53768,13304,1637,2,59.37,101.62,0.0,203.24,2025-06-20T19:49:21Z,84.5,16.61,SON-MOVI-01637,0.0,False,None,
53769,13304,4360,2,207.52,472.7,0.0,945.4,2025-06-20T19:49:21Z,530.36,106.38,DEL-LAPT-04360,8.42,False,None,STORE-020
53770,13305,2289,2,674.31,1621.42,0.0,3242.84,2022-11-13T06:32:08Z,1894.22,383.33,FIT-HEAD-02289,2.18,False,None,WH-EAST-01
53771,13305,4451,3,689.44,997.59,0.0,2992.77,2022-11-13T06:32:08Z,924.45,217.53,NIK-ULTR-04451,9.45,False,None,STORE-005
53772,13305,354,3,47.15,129.26,0.0,387.78,2022-11-13T06:32:08Z,246.33,42.78,OPT-MEDI-00354,4.89,False,None,STORE-005
53773,13306,25,5,25.18,38.31,0.0,191.55,2017-03-18T22:11:51Z,65.65,12.38,COL-YOGA-00025,19.5,False,None,WH-CENTRAL-01
53774,13306,897,1,126.75,173.59,0.0,173.59,2017-03-18T22:11:51Z,46.84,9.31,ZAR-WOME-00897,1.56,False,None,WH-CENTRAL-01
53775,13306,3240,2,121.23,276.97,221.58,332.36,2017-03-18T22:11:51Z,89.9,29.35,ZAR-MENS-03240,2.8,False,None,STORE-010
53776,13306,4402,1,34.23,51.29,0.0,51.29,2017-03-18T22:11:51Z,17.06,3.25,COC-SNAC-04402,2.7,False,None,STORE-010
53777,13307,4912,2,144.32,336.1,0.0,672.2,2017-03-01T11:14:57Z,383.56,41.61,ADI-MENS-04912,3.52,False,None,WH-CENTRAL-01
53778,13307,509,1,191.93,322.71,0.0,322.71,2017-03-01T11:14:57Z,130.78,17.57,THE-WATE-00509,8.04,False,None,STORE-030
53779,13308,2184,2,701.08,1228.25,614.12,1842.38,2025-11-06T15:28:39Z,440.22,203.17,LEN-CAME-02184,0.32,False,None,STORE-020
