wish_id,user_id,item_id,date_added,purchase_date,removal_date,current_price,price_at_addition,priority,user_notes,list_name,notification_sent,price_alert_enabled,add_source,desired_quantity
679,305,470,2025-10-16T00:00:00Z,,,731.75,688.36,Medium,,Future Purchases,False,True,Web,1
680,101,325,2024-12-16T00:00:00Z,2024-12-23T00:00:00Z,,156.1,140.77,Medium,Anniversary gift,Dream Items,False,False,Email Link,1
681,296,7,2024-07-30T00:00:00Z,,,1181.48,1178.02,Medium,Treat myself,Dream Items,False,False,Web,1
682,308,207,2025-08-28T00:00:00Z,,,46.8,52.95,High,,Wishlist,True,True,Web,1
683,204,320,2024-01-24T00:00:00Z,,,219.51,217.01,Low,Office supplies,Future Purchases,False,False,Mobile App,1
684,184,321,2025-09-27T00:00:00Z,,,82.28,88.4,Medium,Office supplies,Gift Ideas,False,False,Web,1
685,432,2,2025-06-22T00:00:00Z,,,934.87,879.87,Low,Housewarming gift,Gift Ideas,False,True,Mobile App,1
686,184,25,2024-10-31T00:00:00Z,,,1421.95,1523.51,Medium,Compare prices first,Wishlist,False,False,Android,1
687,26,411,2024-09-30T00:00:00Z,,,84.88,82.67,Low,Gift for mom,Wishlist,False,False,Web,2
688,105,260,2024-09-13T00:00:00Z,,,234.03,229.5,Medium,,Wishlist,False,False,Web,1
689,454,435,2025-06-02T00:00:00Z,2025-10-28T00:00:00Z,,77.03,81.19,High,Home upgrade,Wishlist,False,False,Social Media,1
690,303,143,2024-06-24T00:00:00Z,,,618.02,695.37,Medium,Home upgrade,Wishlist,False,False,Social Media,1
691,3,370,2024-10-29T00:00:00Z,,,256.71,252.22,Medium,Birthday present,Wishlist,False,False,Mobile App,1
692,91,316,2025-03-19T00:00:00Z,,,91.48,99.22,Medium,Birthday present,Future Purchases,False,False,Social Media,1
693,141,302,2025-06-12T00:00:00Z,,,142.59,144.48,Low,,Gift Ideas,False,False,Android,1
694,212,308,2025-07-30T00:00:00Z,,,565.9,586.3,Medium,Need to save up,Wishlist,False,True,iOS,1
695,401,114,2025-11-02T00:00:00Z,,,249.98,270.99,Medium,,Dream Items,False,False,Social Media,1
696,285,295,2024-02-26T00:00:00Z,,,238.26,226.17,High,Christmas gift,Wishlist,False,False,Android,1
697,164,47,2025-09-04T00:00:00Z,,,85.17,88.2,Medium,Compare prices first,Wishlist,False,False,Web,1
698,345,489,2024-10-16T00:00:00Z,,2025-09-25T00:00:00Z,150.92,146.83,Low,Compare prices first,Wishlist,False,False,iOS,2
699,307,233,2024-06-13T00:00:00Z,2024-10-31T00:00:00Z,,53.41,46.31,High,Maybe later,Gift Ideas,False,False,QR Code,1
700,214,79,2025-07-17T00:00:00Z,,,41.54,38.24,High,Birthday present,Dream Items,False,False,iOS,2
701,251,104,2024-09-10T00:00:00Z,,2024-11-22T00:00:00Z,32.71,30.29,Medium,Birthday present,Gift Ideas,False,False,iOS,1
702,425,26,2024-06-21T00:00:00Z,2024-08-16T00:00:00Z,,1484.84,1586.73,Medium,Christmas gift,Wishlist,False,False,Web,1
703,389,84,2024-09-22T00:00:00Z,,,1161.5,989.09,Medium,,Wishlist,False,True,Web,1
704,476,458,2024-05-08T00:00:00Z,2024-08-30T00:00:00Z,,113.9,113.34,Low,Anniversary gift,Wishlist,False,False,Android,1
705,13,4,2025-10-10T00:00:00Z,,,147.53,152.38,Medium,Back to school,Wishlist,False,False,Android,1
706,48,447,2025-09-16T00:00:00Z,,2025-10-10T00:00:00Z,154.54,132.53,Low,,Future Purchases,False,False,Web,3
707,370,392,2025-01-12T00:00:00Z,2025-06-28T00:00:00Z,,598.09,534.06,High,,Dream Items,False,False,Web,1
708,381,416,2025-02-12T00:00:00Z,,,287.28,297.57,Medium,,Wishlist,False,False,Android,2
709,38,432,2024-04-15T00:00:00Z,2024-10-05T00:00:00Z,,48.65,43.03,Medium,Birthday present,Future Purchases,False,False,Web,5
710,314,373,2024-01-19T00:00:00Z,,,180.89,164.12,Medium,Christmas gift,Gift Ideas,False,False,Android,1
711,10,461,2024-01-24T00:00:00Z,,,711.37,809.88,Medium,Christmas gift,Wishlist,False,True,Email Link,1
712,1,259,2025-05-07T00:00:00Z,,,153.81,141.55,High,,Gift Ideas,False,False,Android,1
713,367,38,2025-08-20T00:00:00Z,2025-09-24T00:00:00Z,,153.42,175.32,High,For the kids,Wishlist,False,True,Web,1
714,253,110,2025-11-13T00:00:00Z,2025-12-05T00:00:00Z,,534.23,571.87,Medium,Treat myself,Gift Ideas,False,False,Social Media,1
715,353,104,2025-03-18T00:00:00Z,,,32.71,30.37,Medium,Home upgrade,Gift Ideas,False,False,iOS,1
716,151,425,2025-08-24T00:00:00Z,,,177.51,201.4,Low,,Future Purchases,False,False,Mobile App,1
717,115,181,2024-04-20T00:00:00Z,,2025-04-05T00:00:00Z,28.97,32.92,Low,,Wishlist,True,True,Mobile App,1
718,135,134,2025-03-10T00:00:00Z,,,82.81,81.59,Medium,,Gift Ideas,False,False,Android,1
719,204,223,2024-01-04T00:00:00Z,,,282.68,300.43,Medium,Maybe later,Wishlist,False,True,Email Link,2
720,4,439,2025-11-26T00:00:00Z,,2025-12-23T00:00:00Z,248.98,230.77,Medium,Gift for dad,Wishlist,False,False,Social Media,1
721,25,447,2024-10-12T00:00:00Z,2024-11-08T00:00:00Z,,154.54,173.14,Low,Need to save up,Wishlist,False,False,iOS,1
722,342,407,2023-12-29T00:00:00Z,,,261.02,283.82,High,Treat myself,Gift Ideas,False,False,QR Code,1
723,288,99,2025-07-26T00:00:00Z,2025-08-25T00:00:00Z,,932.42,920.62,High,Home upgrade,Wishlist,True,True,Mobile App,2
724,253,345,2025-09-14T00:00:00Z,2025-12-01T00:00:00Z,,151.88,139.48,Low,Wedding registry,Wishlist,False,False,Social Media,2
725,435,376,2025-11-29T00:00:00Z,,,1032.57,1096.72,Medium,,Wishlist,False,False,QR Code,1
726,94,378,2024-04-13T00:00:00Z,,,100.56,98.1,High,Gift for mom,Gift Ideas,False,False,iOS,1
727,113,115,2025-12-19T00:00:00Z,,,12.56,14.33,Medium,Housewarming gift,Wishlist,False,True,Web,1
728,321,408,2024-06-13T00:00:00Z,,,582.48,652.92,Medium,Anniversary gift,Wishlist,False,False,Social Media,1
729,357,67,2024-01-31T00:00:00Z,2024-06-24T00:00:00Z,,60.49,60.83,Medium,,Wishlist,False,False,iOS,5
730,436,450,2024-12-13T00:00:00Z,,,152.76,160.46,Low,Office supplies,Wishlist,True,True,Social Media,2
731,465,131,2024-07-28T00:00:00Z,2024-12-27T00:00:00Z,,15.41,15.35,Medium,Birthday present,Wishlist,False,True,Social Media,1
732,48,127,2025-11-17T00:00:00Z,,2025-12-17T00:00:00Z,104.13,111.76,Medium,Compare prices first,Wishlist,True,True,Android,1
733,384,315,2025-07-29T00:00:00Z,,,947.54,917.57,Medium,Need to save up,Wishlist,False,False,Web,1
734,486,108,2025-06-30T00:00:00Z,,,274.85,236.12,Low,Anniversary gift,Wishlist,False,True,iOS,1
735,230,48,2024-05-02T00:00:00Z,,,746.22,651.62,Medium,Anniversary gift,Wishlist,False,False,Email Link,1
736,286,429,2025-05-16T00:00:00Z,,2025-09-30T00:00:00Z,25.2,22.86,Low,Office supplies,Wishlist,False,True,iOS,1
737,325,242,2024-08-12T00:00:00Z,2024-12-25T00:00:00Z,,142.79,162.78,Low,Compare prices first,Future Purchases,False,False,Android,1
738,432,397,2024-10-15T00:00:00Z,,,214.11,182.05,High,,Gift Ideas,True,True,iOS,1
739,10,430,2024-10-20T00:00:00Z,,,574.94,624.39,Medium,,Gift Ideas,False,True,Mobile App,1
740,150,222,2024-03-11T00:00:00Z,,2024-03-21T00:00:00Z,668.94,590.32,Medium,,Future Purchases,False,False,iOS,1
741,369,33,2024-09-11T00:00:00Z,,,62.37,66.44,Low,Home upgrade,Gift Ideas,False,False,iOS,2
742,446,440,2024-11-03T00:00:00Z,,,216.11,189.77,High,Anniversary gift,Dream Items,False,False,Social Media,1
743,70,103,2025-08-29T00:00:00Z,,2025-10-11T00:00:00Z,408.53,359.3,Low,,Wishlist,False,True,QR Code,1
744,425,483,2025-08-04T00:00:00Z,,,1130.4,1231.32,Low,,Wishlist,False,True,Web,1
745,127,1,2025-12-15T00:00:00Z,,2025-12-24T00:00:00Z,509.16,514.53,Medium,,Gift Ideas,False,False,Social Media,1
746,89,142,2025-08-12T00:00:00Z,2025-09-14T00:00:00Z,,174.48,182.08,Medium,,Gift Ideas,False,False,iOS,3
747,413,290,2024-04-17T00:00:00Z,,,90.32,84.03,Medium,Maybe later,Gift Ideas,False,False,Mobile App,1
748,346,108,2025-12-24T00:00:00Z,,,274.85,264.28,Medium,Christmas gift,Wishlist,False,False,Android,2
749,417,265,2024-06-13T00:00:00Z,,,81.57,86.83,Medium,Maybe later,Dream Items,False,False,Social Media,1
750,153,273,2025-09-19T00:00:00Z,,2025-10-14T00:00:00Z,57.76,59.23,Low,Housewarming gift,Gift Ideas,False,False,Email Link,1
751,415,194,2025-09-07T00:00:00Z,,,339.09,380.82,High,Gift for dad,Wishlist,False,False,Social Media,1
752,408,342,2025-11-17T00:00:00Z,,,64.55,56.26,Low,Housewarming gift,Gift Ideas,False,True,Web,3
753,396,68,2025-09-29T00:00:00Z,2025-11-15T00:00:00Z,,145.25,153.6,Low,Back to school,Dream Items,False,False,iOS,1
754,464,325,2025-08-13T00:00:00Z,,2025-11-05T00:00:00Z,156.1,134.17,Medium,Home upgrade,Wishlist,False,False,Web,1
755,56,24,2024-02-21T00:00:00Z,,,19.59,20.59,Medium,,Wishlist,False,False,iOS,1
756,302,350,2025-06-06T00:00:00Z,,,359.85,409.67,Low,,Dream Items,False,False,Web,1
757,137,271,2024-02-12T00:00:00Z,2024-03-04T00:00:00Z,,119.77,136.85,Low,,Gift Ideas,True,True,Web,1
758,26,496,2025-05-25T00:00:00Z,,,62.5,66.19,High,Home upgrade,Gift Ideas,False,True,Web,1
759,43,19,2025-12-02T00:00:00Z,2025-12-12T00:00:00Z,,219.56,221.66,Medium,,Wishlist,False,False,Web,1
760,15,359,2024-02-06T00:00:00Z,2024-02-18T00:00:00Z,,1029.18,1044.27,Medium,,Dream Items,False,True,Mobile App,1
761,111,40,2025-03-03T00:00:00Z,,,28.74,32.33,Medium,Need to save up,Future Purchases,False,False,Android,1
762,400,425,2024-09-05T00:00:00Z,2024-10-16T00:00:00Z,,177.51,202.33,High,For the kids,Wishlist,False,False,Web,1
763,465,212,2024-09-17T00:00:00Z,,,57.67,63.61,High,,Future Purchases,False,False,Android,1
764,419,434,2024-07-08T00:00:00Z,,,521.01,538.09,Low,,Wishlist,False,True,Mobile App,1
765,40,152,2024-01-31T00:00:00Z,,,78.76,71.8,Low,,Gift Ideas,False,False,iOS,4
766,48,333,2025-08-26T00:00:00Z,,,441.65,384.72,Low,Home upgrade,Dream Items,False,False,Mobile App,2
767,67,338,2025-04-17T00:00:00Z,,,21.79,22.33,Low,,Wishlist,False,True,iOS,2
768,87,462,2025-04-11T00:00:00Z,,2025-06-24T00:00:00Z,251.66,240.41,Low,Housewarming gift,Dream Items,False,False,iOS,1
769,157,106,2025-05-07T00:00:00Z,2025-06-22T00:00:00Z,,1032.83,932.45,Low,Gift for mom,Future Purchases,False,False,iOS,2
770,277,204,2024-02-21T00:00:00Z,,,553.08,629.64,Medium,,Future Purchases,False,False,Social Media,2
771,101,74,2024-06-25T00:00:00Z,,,746.97,648.41,Low,Gift for dad,Wishlist,False,False,Web,1
772,196,401,2024-09-10T00:00:00Z,2025-01-06T00:00:00Z,,116.12,107.73,High,Wedding registry,Gift Ideas,False,True,Android,1
773,171,488,2025-08-25T00:00:00Z,,,127.93,119.42,Low,,Wishlist,True,True,Web,2
774,258,283,2025-04-03T00:00:00Z,2025-08-30T00:00:00Z,,1198.51,1147.52,Medium,,Gift Ideas,True,True,Android,1
775,330,218,2025-09-23T00:00:00Z,,,500.46,461.43,Medium,,Gift Ideas,False,False,Web,1
776,21,146,2024-12-17T00:00:00Z,,,612.21,689.09,Medium,Wedding registry,Wishlist,False,False,iOS,2
777,435,467,2025-06-19T00:00:00Z,,,75.23,64.26,Medium,Gift for dad,Gift Ideas,False,True,QR Code,1
778,199,255,2024-10-18T00:00:00Z,,,426.79,385.72,Medium,,Wishlist,False,False,iOS,1
779,432,436,2025-10-13T00:00:00Z,2025-11-04T00:00:00Z,,80.51,84.36,Medium,Need to save up,Wishlist,False,False,Mobile App,1
780,44,327,2025-06-08T00:00:00Z,2025-12-02T00:00:00Z,,160.21,166.58,High,,Future Purchases,False,False,Web,1
781,270,288,2024-12-17T00:00:00Z,,2025-06-29T00:00:00Z,31.48,33.1,Medium,Birthday present,Dream Items,True,True,Mobile App,2
782,472,66,2025-10-27T00:00:00Z,2025-12-23T00:00:00Z,,203.17,177.05,High,Wait for sale,Wishlist,False,False,Web,1
783,423,317,2025-01-22T00:00:00Z,,,184.64,179.52,High,,Dream Items,False,False,Mobile App,2
784,119,420,2025-04-10T00:00:00Z,,,348.82,365.74,Medium,,Gift Ideas,False,True,Web,2
785,204,97,2024-07-01T00:00:00Z,2024-07-12T00:00:00Z,,122.94,122.76,High,Gift for dad,Future Purchases,False,False,Web,1
786,393,441,2025-05-28T00:00:00Z,,,90.47,94.89,Medium,Anniversary gift,Wishlist,False,False,Android,1
787,327,14,2025-08-08T00:00:00Z,,2025-12-14T00:00:00Z,152.07,159.41,Medium,,Wishlist,False,False,Web,1
788,27,134,2024-01-23T00:00:00Z,2024-02-01T00:00:00Z,,82.81,88.78,High,Need to save up,Wishlist,False,False,Mobile App,1
789,183,204,2024-08-04T00:00:00Z,,2025-03-12T00:00:00Z,553.08,607.96,Low,,Wishlist,False,True,Email Link,1
790,331,343,2025-04-06T00:00:00Z,,2025-08-31T00:00:00Z,150.74,135.97,Low,,Gift Ideas,False,False,Social Media,1
791,180,99,2025-12-21T00:00:00Z,,,932.42,923.81,Medium,,Future Purchases,False,False,Web,1
792,7,468,2025-06-10T00:00:00Z,,,87.01,98.57,Low,Birthday present,Wishlist,False,False,iOS,3
793,363,444,2024-03-11T00:00:00Z,,,80.53,87.63,Low,,Wishlist,True,True,Android,1
794,401,394,2025-06-12T00:00:00Z,,,238.97,220.23,Medium,Back to school,Gift Ideas,False,False,Social Media,1
795,493,232,2025-03-19T00:00:00Z,,2025-04-18T00:00:00Z,1268.87,1373.9,Medium,Birthday present,Dream Items,False,True,QR Code,3
796,287,181,2023-12-27T00:00:00Z,2024-03-01T00:00:00Z,,28.97,26.71,Medium,Compare prices first,Gift Ideas,False,False,Web,2
797,2,285,2025-02-21T00:00:00Z,,,126.67,144.12,Medium,Treat myself,Wishlist,False,False,Web,1
798,329,131,2024-02-10T00:00:00Z,,,15.41,15.59,High,Christmas gift,Wishlist,False,False,Web,1
799,28,48,2025-01-16T00:00:00Z,2025-06-14T00:00:00Z,,746.22,818.91,Medium,,Gift Ideas,False,False,iOS,1
800,206,498,2024-12-05T00:00:00Z,,,534.57,482.03,Medium,,Wishlist,False,False,iOS,1
