cart_item_id,cart_id,product_ref,item_quantity,price_per_unit,discount_amount,promo_code,tax_amount,status,date_added_to_cart,last_updated,saved_for_later,line_total
649,247,385,7,485.58,509.86,WELCOME15,297.68,Converted,2024-10-05T07:14:07Z,2024-10-06T01:38:04Z,False,3399.06
650,247,407,1,261.02,26.1,SAVE10,21.49,Converted,2024-10-06T10:06:11Z,2024-10-06T13:50:25Z,False,261.02
651,248,498,2,534.57,267.29,NEWUSER25,85.35,Abandoned,2025-03-31T06:00:57Z,2025-03-31T07:01:30Z,False,1069.14
652,248,51,7,188.65,0.0,,144.72,Abandoned,2025-03-31T06:10:57Z,2025-03-31T06:34:28Z,False,1320.55
653,248,490,1,1264.96,0.0,,137.34,Abandoned,2025-03-31T06:35:26Z,2025-03-31T09:10:56Z,False,1264.96
654,249,381,1,453.14,0.0,,29.03,Abandoned,2025-12-22T09:41:15Z,2025-12-22T09:54:46Z,False,453.14
655,249,369,2,150.89,0.0,,23.11,Abandoned,2025-12-22T00:05:28Z,2025-12-22T03:37:50Z,False,301.78
656,249,463,4,43.99,0.0,,14.56,Abandoned,2025-12-22T01:25:03Z,2025-12-22T05:26:05Z,False,175.96
657,249,38,1,153.42,0.0,,8.69,Abandoned,2025-12-22T03:45:48Z,2025-12-22T06:45:27Z,False,153.42
658,250,301,2,27.18,0.0,,5.31,Abandoned,2023-05-07T06:40:01Z,2023-05-07T07:00:07Z,False,54.36
659,250,21,1,389.41,0.0,,35.14,Active,2023-05-07T05:56:09Z,2023-05-07T06:32:50Z,False,389.41
660,251,30,1,386.41,0.0,,31.81,Deleted,2025-09-01T21:41:13Z,2025-09-07T08:50:53Z,False,386.41
661,252,36,2,1213.75,242.75,SAVE10,190.17,Abandoned,2025-01-11T06:34:24Z,2025-01-11T06:45:19Z,False,2427.5
662,252,23,1,152.89,0.0,,8.98,Abandoned,2025-01-11T05:18:52Z,2025-01-11T06:16:33Z,False,152.89
663,253,147,4,64.35,25.74,SAVE10,23.28,Active,2024-05-12T00:51:49Z,2024-05-12T01:02:05Z,False,257.4
664,254,489,2,150.92,0.0,,33.68,Active,2020-03-17T19:29:56Z,2020-03-20T10:37:45Z,False,301.84
665,254,213,1,49.47,0.0,,3.08,Deleted,2020-03-19T07:16:24Z,2020-03-19T22:44:46Z,False,49.47
666,254,294,3,762.16,914.59,CLEARANCE40,119.52,Deleted,2020-03-19T05:25:17Z,2020-03-19T10:08:36Z,False,2286.48
667,254,313,1,1217.0,0.0,,124.96,Active,2020-03-18T07:06:17Z,2020-03-20T11:49:16Z,False,1217.0
668,254,414,1,340.19,68.04,SAVE20,22.06,Active,2020-03-18T11:17:09Z,2020-03-19T01:43:30Z,False,340.19
669,255,478,2,215.05,86.02,SAVE20,32.48,Abandoned,2025-10-16T16:55:33Z,2025-10-16T19:20:27Z,False,430.1
670,255,181,4,28.97,0.0,,13.73,Abandoned,2025-10-16T18:49:45Z,2025-10-16T19:31:48Z,False,115.88
671,255,258,1,477.87,0.0,,52.45,Abandoned,2025-10-16T16:58:04Z,2025-10-16T18:47:56Z,False,477.87
672,256,7,4,1181.48,0.0,,356.75,Abandoned,2022-01-24T04:05:47Z,2022-01-24T04:40:33Z,False,4725.92
673,256,340,2,1050.39,840.31,CLEARANCE40,70.76,Abandoned,2022-01-23T23:56:22Z,2022-01-24T01:28:00Z,False,2100.78
674,257,376,4,774.43,0.0,,289.24,Abandoned,2025-09-20T09:35:59Z,2025-09-20T11:24:54Z,False,3097.72
675,257,475,1,1839.85,367.97,SAVE20,81.03,Abandoned,2025-09-20T11:58:49Z,2025-09-20T12:14:44Z,False,1839.85
676,258,96,1,623.82,0.0,,58.65,Abandoned,2022-09-08T18:00:12Z,2022-09-08T18:25:32Z,False,623.82
677,258,495,1,76.86,7.69,SAVE10,5.1,Abandoned,2022-09-08T20:34:08Z,2022-09-09T01:04:47Z,False,76.86
678,258,405,2,1372.84,411.85,WELCOME15,216.39,Abandoned,2022-09-08T23:58:59Z,2022-09-09T01:36:58Z,False,2745.68
679,259,35,1,480.99,0.0,,53.6,Active,2020-06-19T18:38:43Z,2020-06-20T14:20:46Z,False,480.99
680,259,500,7,48.8,68.32,SAVE20,17.73,Abandoned,2020-06-20T15:48:42Z,2020-06-20T19:48:46Z,False,341.59999999999997
681,260,332,1,33.87,3.39,SAVE10,1.56,Deleted,2018-09-28T05:53:08Z,2018-09-30T11:18:14Z,False,33.87
682,260,327,3,160.21,0.0,,44.1,Deleted,2018-09-28T21:38:14Z,2018-09-30T22:55:03Z,False,480.63
683,260,48,2,746.22,0.0,,92.91,Deleted,2018-09-27T21:34:37Z,2018-10-01T06:47:02Z,False,1492.44
684,261,243,3,555.05,666.06,CLEARANCE40,72.04,Active,2019-06-06T08:00:53Z,2019-06-07T11:22:56Z,False,1665.1499999999999
685,261,148,6,317.46,0.0,,209.86,Deleted,2019-06-06T23:57:21Z,2019-06-07T02:38:27Z,False,1904.7599999999998
686,261,259,2,146.12,0.0,FREESHIP,24.77,Abandoned,2019-06-05T18:18:39Z,2019-06-06T08:30:30Z,False,292.24
687,262,80,3,85.74,0.0,,21.94,Abandoned,2021-06-06T09:20:10Z,2021-06-06T14:50:25Z,False,257.21999999999997
688,262,427,1,137.59,0.0,,9.85,Active,2021-06-06T11:54:20Z,2021-06-06T15:10:42Z,False,137.59
689,262,349,1,635.35,0.0,,58.45,Active,2021-06-06T09:59:43Z,2021-06-06T11:16:33Z,False,635.35
690,262,215,1,12.25,3.06,NEWUSER25,0.96,Active,2021-06-06T15:21:37Z,2021-06-06T15:22:39Z,False,12.25
691,263,375,1,23.29,4.66,SAVE20,1.23,Active,2021-11-22T19:29:30Z,2021-11-26T06:09:35Z,False,23.29
692,264,196,2,232.03,0.0,,27.88,Converted,2023-01-14T14:21:48Z,2023-01-15T10:29:40Z,False,464.06
693,265,252,6,323.84,0.0,,117.08,Active,2024-07-04T09:39:53Z,2024-07-04T14:57:14Z,False,1943.04
694,265,284,2,304.44,0.0,,48.88,Abandoned,2024-07-04T10:10:40Z,2024-07-04T13:55:02Z,False,608.88
695,265,477,3,75.86,22.76,SAVE10,23.8,Abandoned,2024-07-04T13:11:05Z,2024-07-04T13:47:33Z,False,227.57999999999998
696,265,6,1,119.78,29.95,NEWUSER25,6.03,Abandoned,2024-07-04T14:23:27Z,2024-07-04T15:04:40Z,False,119.78
697,266,93,1,719.26,0.0,FREESHIP,66.8,Active,2025-11-04T13:18:07Z,2025-11-04T13:23:50Z,False,719.26
698,266,142,3,174.48,0.0,FREESHIP,29.93,Abandoned,2025-11-04T12:50:26Z,2025-11-04T13:41:32Z,False,523.4399999999999
699,266,281,2,59.36,0.0,,12.87,Abandoned,2025-11-04T10:49:46Z,2025-11-04T13:44:24Z,False,118.72
700,266,324,1,69.69,27.88,CLEARANCE40,3.65,Abandoned,2025-11-04T06:32:39Z,2025-11-04T11:26:40Z,False,69.69
701,267,108,1,247.37,0.0,,20.28,Abandoned,2025-06-07T14:44:14Z,2025-06-07T15:09:58Z,False,247.37
702,267,224,2,376.73,75.35,SAVE10,78.9,Abandoned,2025-06-07T14:57:31Z,2025-06-07T15:10:45Z,True,753.46
703,267,44,1,326.93,81.73,NEWUSER25,15.59,Abandoned,2025-06-07T14:56:03Z,2025-06-07T14:56:52Z,False,326.93
704,267,300,2,281.9,0.0,FREESHIP,63.45,Abandoned,2025-06-07T13:34:50Z,2025-06-07T13:49:11Z,False,563.8
705,267,490,1,1264.96,316.24,NEWUSER25,67.17,Abandoned,2025-06-07T14:54:28Z,2025-06-07T15:06:26Z,True,1264.96
706,268,424,3,26.23,0.0,,9.12,Converted,2023-06-25T16:29:15Z,2023-06-27T03:06:37Z,False,78.69
707,268,143,2,618.02,0.0,,110.84,Converted,2023-06-26T16:03:49Z,2023-06-27T08:49:54Z,False,1236.04
708,269,191,1,727.94,0.0,,71.54,Active,2022-06-01T06:46:23Z,2022-06-03T00:02:37Z,False,727.94
709,269,107,6,84.07,50.44,SAVE10,44.61,Active,2022-05-31T19:54:05Z,2022-06-02T05:56:37Z,False,504.41999999999996
710,269,384,1,39.95,0.0,,3.05,Active,2022-06-02T06:15:08Z,2022-06-02T14:21:46Z,False,39.95
711,269,196,2,232.03,0.0,,48.19,Active,2022-06-01T21:48:06Z,2022-06-02T08:28:24Z,False,464.06
712,270,483,5,1017.36,0.0,,342.41,Abandoned,2025-12-19T05:18:09Z,2025-12-20T12:25:09Z,False,5086.8
713,270,271,1,119.77,0.0,,13.63,Active,2025-12-20T02:07:10Z,2025-12-20T11:08:52Z,False,119.77
714,270,492,2,136.92,0.0,,14.55,Active,2025-12-18T13:02:13Z,2025-12-19T13:12:59Z,False,273.84
715,271,303,2,67.5,0.0,FREESHIP,16.15,Abandoned,2022-12-12T21:26:37Z,2022-12-13T01:29:15Z,False,135.0
716,272,159,1,25.78,0.0,,2.47,Abandoned,2018-11-12T18:17:28Z,2018-11-12T18:19:42Z,False,25.78
717,272,418,1,67.05,0.0,,4.12,Abandoned,2018-11-12T17:20:47Z,2018-11-12T17:48:17Z,False,67.05
718,273,374,4,25.3,0.0,,11.16,Active,2023-05-28T17:55:03Z,2023-05-28T18:09:42Z,False,101.2
719,273,452,1,192.56,0.0,,11.8,Active,2023-05-28T19:36:54Z,2023-05-28T21:35:53Z,False,192.56
720,273,332,3,33.87,0.0,,7.02,Active,2023-05-28T16:44:48Z,2023-05-28T18:16:23Z,False,101.60999999999999
721,274,307,2,126.97,38.09,WELCOME15,19.8,Converted,2025-03-30T00:01:32Z,2025-03-30T00:35:06Z,False,253.94
722,274,64,3,25.71,11.57,WELCOME15,5.99,Converted,2025-03-30T01:52:23Z,2025-03-30T02:32:01Z,False,77.13
723,275,154,1,382.99,57.45,WELCOME15,33.92,Active,2024-12-25T15:51:10Z,2024-12-28T09:41:15Z,False,382.99
724,275,144,2,1082.93,0.0,,110.75,Active,2024-12-28T06:46:53Z,2024-12-28T07:13:19Z,False,2165.86
725,276,283,1,1198.51,0.0,,67.47,Converted,2025-07-10T02:23:01Z,2025-07-10T10:47:41Z,False,1198.51
726,276,237,3,204.25,91.91,WELCOME15,34.24,Converted,2025-07-10T09:59:37Z,2025-07-10T18:10:16Z,False,612.75
727,276,349,1,635.35,127.07,SAVE20,33.27,Converted,2025-07-10T05:38:37Z,2025-07-10T19:14:51Z,False,635.35
728,276,295,2,238.26,0.0,,39.87,Converted,2025-07-10T03:16:34Z,2025-07-10T12:35:50Z,False,476.52
729,277,19,1,219.56,0.0,,12.75,Active,2023-06-12T13:21:41Z,2023-06-12T16:15:41Z,False,219.56
730,277,299,1,253.54,0.0,FREESHIP,15.94,Abandoned,2023-06-12T14:53:36Z,2023-06-12T15:07:31Z,False,253.54
731,278,480,2,53.57,0.0,,9.21,Active,2024-11-29T02:11:29Z,2024-11-29T05:43:34Z,False,107.14
732,278,94,2,411.63,0.0,,64.95,Active,2024-12-02T05:03:45Z,2024-12-02T10:30:38Z,False,823.26
733,279,427,1,137.59,13.76,SAVE10,10.88,Abandoned,2025-10-18T02:37:49Z,2025-10-18T02:37:49Z,False,137.59
734,279,92,2,476.17,0.0,,54.15,Abandoned,2025-10-18T02:37:49Z,2025-10-18T02:37:49Z,False,952.34
735,280,348,1,502.14,0.0,,39.31,Active,2022-05-21T20:38:51Z,2022-05-21T21:08:26Z,False,502.14
736,280,32,4,112.28,0.0,,35.17,Active,2022-05-21T20:05:35Z,2022-05-21T20:39:59Z,False,449.12
737,280,114,2,249.98,74.99,WELCOME15,41.53,Active,2022-05-21T21:10:15Z,2022-05-21T21:12:43Z,False,499.96
738,280,290,1,90.32,36.13,CLEARANCE40,4.79,Abandoned,2022-05-21T19:59:02Z,2022-05-21T20:32:22Z,False,90.32
739,281,278,3,71.92,0.0,,15.68,Converted,2025-08-07T01:27:36Z,2025-08-07T03:04:29Z,False,215.76
740,281,299,4,253.54,253.54,NEWUSER25,50.27,Converted,2025-08-07T00:29:02Z,2025-08-07T01:21:39Z,False,1014.16
741,281,440,8,216.11,432.22,NEWUSER25,96.51,Converted,2025-08-07T00:34:24Z,2025-08-07T02:46:53Z,False,1728.88
742,281,155,3,2193.18,0.0,,635.34,Converted,2025-08-07T03:00:12Z,2025-08-07T03:23:37Z,False,6579.539999999999
743,282,233,3,45.4,0.0,,11.9,Converted,2021-06-23T15:42:51Z,2021-06-24T15:42:49Z,False,136.2
744,282,436,1,80.51,0.0,,4.06,Converted,2021-06-24T02:38:14Z,2021-06-24T19:52:20Z,False,80.51
745,282,318,5,568.37,0.0,,232.2,Converted,2021-06-23T05:26:12Z,2021-06-25T01:33:56Z,False,2841.85
746,283,348,1,502.14,100.43,SAVE20,45.92,Abandoned,2023-05-27T20:58:53Z,2023-05-27T21:50:34Z,False,502.14
747,284,458,2,108.2,43.28,SAVE20,13.55,Abandoned,2025-02-07T13:02:09Z,2025-02-09T08:30:39Z,False,216.4
748,284,335,1,996.32,149.45,WELCOME15,98.85,Active,2025-02-08T16:45:12Z,2025-02-09T10:34:07Z,False,996.32
749,285,343,7,105.52,0.0,,46.79,Converted,2025-04-28T18:03:30Z,2025-04-28T19:05:10Z,False,738.64
750,285,338,1,21.79,2.18,SAVE10,2.06,Converted,2025-04-28T18:29:06Z,2025-04-28T20:47:16Z,False,21.79
751,285,220,5,269.37,538.74,CLEARANCE40,89.64,Converted,2025-04-28T12:01:58Z,2025-04-28T18:06:33Z,False,1346.85
752,285,203,2,94.19,47.09,NEWUSER25,13.62,Converted,2025-04-28T22:15:20Z,2025-04-28T22:37:27Z,False,188.38
753,285,392,1,598.09,0.0,,45.37,Converted,2025-04-28T17:49:13Z,2025-04-28T22:09:47Z,False,598.09
754,286,293,1,116.69,0.0,,13.97,Active,2025-07-11T18:10:45Z,2025-07-12T13:49:34Z,False,116.69
755,286,35,3,480.99,0.0,,147.69,Active,2025-07-11T03:09:06Z,2025-07-11T10:24:43Z,False,1442.97
756,287,27,2,266.52,0.0,,48.58,Abandoned,2021-06-23T09:45:37Z,2021-06-23T10:29:03Z,False,533.04
757,287,469,7,129.99,227.48,NEWUSER25,34.96,Abandoned,2021-06-23T11:27:41Z,2021-06-23T11:41:31Z,False,909.9300000000001
758,287,120,7,98.3,0.0,,52.86,Abandoned,2021-06-23T11:14:18Z,2021-06-23T12:10:23Z,False,688.1
759,287,306,1,83.51,0.0,,8.68,Abandoned,2021-06-23T11:03:33Z,2021-06-23T11:41:32Z,False,83.51
760,288,189,1,342.29,0.0,,24.22,Abandoned,2023-04-29T22:41:24Z,2023-04-29T23:39:18Z,True,342.29
761,288,400,8,94.03,0.0,,49.06,Abandoned,2023-04-29T23:48:57Z,2023-04-30T00:15:01Z,False,752.24
762,288,296,1,1627.17,162.72,SAVE10,139.02,Abandoned,2023-04-29T21:25:34Z,2023-04-29T23:55:53Z,False,1627.17
763,289,492,1,136.92,34.23,NEWUSER25,5.58,Deleted,2025-11-11T13:40:12Z,2025-11-13T16:13:17Z,False,136.92
764,289,376,5,774.43,580.82,WELCOME15,264.44,Deleted,2025-11-14T13:24:16Z,2025-11-14T16:58:31Z,False,3872.1499999999996
765,290,61,2,57.63,0.0,FREESHIP,13.29,Abandoned,2025-10-03T13:11:15Z,2025-10-03T13:11:15Z,False,115.26
766,290,410,2,143.2,0.0,,24.53,Abandoned,2025-10-03T13:11:15Z,2025-10-03T13:11:15Z,False,286.4
767,290,252,2,323.84,161.92,NEWUSER25,52.14,Abandoned,2025-10-03T13:11:15Z,2025-10-03T13:11:15Z,False,647.68
768,291,325,2,140.49,0.0,,25.54,Active,2024-11-29T08:17:26Z,2024-11-29T10:15:58Z,False,280.98
769,291,208,1,4.24,1.06,NEWUSER25,0.31,Active,2024-11-30T10:39:49Z,2024-12-01T04:37:38Z,False,4.24
770,291,70,1,114.91,0.0,,10.0,Active,2024-11-29T06:52:14Z,2024-11-30T11:39:01Z,False,114.91
771,292,293,1,116.69,29.17,NEWUSER25,9.95,Deleted,2023-03-16T01:27:08Z,2023-03-24T05:34:45Z,False,116.69
772,292,8,1,870.7,0.0,,58.5,Deleted,2023-03-09T06:41:54Z,2023-03-10T14:46:36Z,False,870.7
773,292,240,1,258.9,0.0,FREESHIP,16.22,Deleted,2023-03-04T17:17:09Z,2023-03-09T04:07:00Z,False,258.9
774,292,267,2,46.21,36.97,CLEARANCE40,3.67,Deleted,2023-03-14T07:45:49Z,2023-03-17T07:23:39Z,False,92.42
775,293,251,4,393.53,0.0,,138.67,Abandoned,2022-06-16T07:01:22Z,2022-06-16T08:12:31Z,False,1574.12
776,293,218,2,500.46,400.37,CLEARANCE40,49.97,Abandoned,2022-06-16T06:36:47Z,2022-06-16T07:03:23Z,False,1000.92
777,294,255,2,426.79,0.0,,99.49,Abandoned,2022-10-05T01:55:05Z,2022-10-05T03:26:23Z,False,853.58
778,294,12,4,168.0,0.0,,46.96,Abandoned,2022-10-05T03:07:53Z,2022-10-05T04:12:45Z,False,672.0
779,295,305,3,378.28,113.48,SAVE10,84.46,Abandoned,2024-11-24T00:02:29Z,2024-11-24T00:43:20Z,False,1134.84
780,295,58,1,68.4,0.0,,3.45,Active,2024-11-24T00:51:19Z,2024-11-24T01:00:01Z,True,68.4
781,295,346,1,166.63,0.0,,17.27,Abandoned,2024-11-24T00:47:27Z,2024-11-24T01:17:21Z,False,166.63
782,296,416,3,287.28,0.0,,87.87,Active,2023-10-21T18:40:38Z,2023-10-22T04:51:41Z,False,861.8399999999999
783,297,47,2,85.17,0.0,FREESHIP,12.61,Abandoned,2025-11-25T14:46:33Z,2025-11-25T16:18:34Z,False,170.34
784,297,41,6,199.76,0.0,,125.91,Active,2025-11-25T08:58:40Z,2025-11-25T15:31:32Z,False,1198.56
785,297,141,7,632.42,664.04,WELCOME15,371.61,Abandoned,2025-11-25T06:33:49Z,2025-11-25T15:48:40Z,False,4426.94
786,298,197,1,36.29,0.0,,3.22,Active,2025-10-12T18:54:17Z,2025-10-13T02:42:18Z,False,36.29
787,298,162,3,2036.98,0.0,,608.86,Active,2025-10-13T19:37:06Z,2025-10-14T01:47:55Z,False,6110.9400000000005
788,298,493,1,369.54,147.82,CLEARANCE40,25.55,Active,2025-10-13T01:13:46Z,2025-10-13T21:38:12Z,True,369.54
789,298,193,1,58.16,0.0,,4.21,Active,2025-10-12T23:58:30Z,2025-10-13T12:37:33Z,False,58.16
790,299,312,4,101.5,0.0,,43.49,Active,2024-08-31T13:57:11Z,2024-08-31T14:57:45Z,False,406.0
791,299,103,3,408.53,0.0,,87.3,Abandoned,2024-08-31T14:47:11Z,2024-08-31T14:58:36Z,False,1225.59
792,300,127,3,104.13,0.0,,32.53,Converted,2023-12-29T00:11:25Z,2023-12-29T02:33:34Z,False,312.39
793,301,153,1,432.84,0.0,,51.28,Active,2024-10-19T00:45:30Z,2024-10-19T08:34:10Z,False,432.84
794,301,277,2,39.31,0.0,,8.9,Active,2024-10-19T08:15:23Z,2024-10-19T09:08:39Z,False,78.62
795,301,443,2,1258.34,0.0,,290.09,Active,2024-10-19T00:08:09Z,2024-10-19T07:59:28Z,False,2516.68
796,301,402,4,224.2,134.52,WELCOME15,57.55,Active,2024-10-19T09:10:09Z,2024-10-19T09:29:08Z,False,896.8
797,301,41,2,199.76,0.0,,47.67,Active,2024-10-19T01:25:28Z,2024-10-19T04:42:10Z,False,399.52
798,302,489,1,150.92,60.37,CLEARANCE40,7.81,Deleted,2019-03-26T05:05:33Z,2019-03-27T01:17:57Z,False,150.92
799,303,209,2,119.56,0.0,,27.33,Active,2024-01-19T13:15:55Z,2024-01-22T07:43:35Z,False,239.12
800,303,350,2,359.85,287.88,CLEARANCE40,50.8,Deleted,2024-01-17T08:59:28Z,2024-01-22T03:52:51Z,False,719.7
801,303,233,4,45.4,0.0,,13.03,Active,2024-01-16T14:14:02Z,2024-01-16T21:48:01Z,True,181.6
802,304,405,3,1372.84,1647.41,CLEARANCE40,259.29,Deleted,2025-06-17T15:54:55Z,2025-06-20T08:55:28Z,False,4118.5199999999995
803,304,90,3,64.18,0.0,,16.56,Deleted,2025-06-20T11:15:03Z,2025-06-20T14:59:37Z,False,192.54000000000002
804,304,193,2,58.16,0.0,,8.84,Deleted,2025-06-16T01:57:47Z,2025-06-19T06:48:28Z,False,116.32
805,304,30,1,386.41,0.0,,41.41,Deleted,2025-06-16T22:30:34Z,2025-06-17T02:00:50Z,False,386.41
806,304,164,1,336.48,0.0,,25.9,Deleted,2025-06-12T21:10:39Z,2025-06-13T17:58:52Z,False,336.48
807,305,257,4,298.33,0.0,,100.65,Active,2023-11-06T17:22:56Z,2023-11-06T23:22:12Z,False,1193.32
808,305,136,1,302.25,30.23,SAVE10,20.88,Active,2023-11-07T04:28:55Z,2023-11-07T05:31:08Z,False,302.25
809,305,486,1,415.81,0.0,,31.52,Active,2023-11-05T12:31:11Z,2023-11-06T23:35:16Z,True,415.81
810,305,35,1,480.99,0.0,,31.55,Active,2023-11-05T23:59:37Z,2023-11-07T05:37:55Z,False,480.99
811,305,319,3,226.96,0.0,,75.13,Active,2023-11-05T09:20:18Z,2023-11-05T17:38:56Z,True,680.88
812,306,318,2,568.37,284.19,NEWUSER25,53.4,Converted,2025-04-29T14:23:27Z,2025-04-30T08:20:32Z,False,1136.74
813,306,155,3,2193.18,0.0,,479.66,Converted,2025-04-30T02:47:05Z,2025-04-30T15:35:22Z,False,6579.539999999999
814,307,131,2,15.41,0.0,,1.58,Converted,2023-10-21T06:59:47Z,2023-10-22T05:12:22Z,False,30.82
815,308,321,2,74.05,0.0,,10.57,Active,2022-10-24T18:38:56Z,2022-10-25T12:51:45Z,False,148.1
816,308,262,1,423.36,0.0,,49.93,Active,2022-10-25T09:10:22Z,2022-10-25T18:19:34Z,False,423.36
817,308,434,3,521.01,0.0,,161.07,Active,2022-10-21T17:41:16Z,2022-10-25T14:12:26Z,False,1563.03
818,308,458,1,108.2,0.0,,10.92,Active,2022-10-21T23:33:09Z,2022-10-23T20:04:36Z,False,108.2
819,308,334,4,256.03,153.62,WELCOME15,59.05,Active,2022-10-21T14:33:35Z,2022-10-21T23:21:53Z,True,1024.12
820,309,298,3,1007.9,0.0,,345.19,Abandoned,2024-07-21T15:30:34Z,2024-07-21T15:42:18Z,False,3023.7
821,310,251,1,393.53,157.41,CLEARANCE40,13.25,Converted,2025-02-03T00:33:45Z,2025-02-03T01:20:04Z,False,393.53
822,310,464,6,118.76,0.0,,48.22,Converted,2025-02-02T23:37:47Z,2025-02-03T01:23:08Z,False,712.5600000000001
823,310,188,1,960.8,0.0,,49.72,Converted,2025-02-03T00:36:43Z,2025-02-03T00:40:27Z,False,960.8
824,310,12,1,168.0,0.0,,10.56,Converted,2025-02-03T01:18:27Z,2025-02-03T01:44:30Z,False,168.0
825,310,340,4,1050.39,0.0,,456.5,Converted,2025-02-03T01:12:42Z,2025-02-03T01:39:51Z,False,4201.56
826,310,227,7,152.3,0.0,,58.42,Converted,2025-02-02T23:06:07Z,2025-02-02T23:08:07Z,False,1066.1000000000001
827,311,420,2,348.82,0.0,,52.89,Converted,2020-10-14T16:14:59Z,2020-10-14T18:28:35Z,False,697.64
828,311,338,4,21.79,0.0,,8.19,Converted,2020-10-13T13:26:59Z,2020-10-13T20:12:22Z,False,87.16
829,312,253,1,131.16,0.0,FREESHIP,9.24,Deleted,2025-12-06T08:45:46Z,2025-12-08T22:30:45Z,True,131.16
830,312,61,1,57.63,0.0,,4.2,Deleted,2025-12-11T18:38:44Z,2025-12-12T15:45:19Z,False,57.63
831,312,222,1,668.94,0.0,FREESHIP,59.74,Deleted,2025-11-30T10:50:08Z,2025-12-05T04:37:26Z,False,668.94
832,312,42,3,1182.29,0.0,,361.66,Deleted,2025-12-12T01:47:20Z,2025-12-12T03:06:38Z,False,3546.87
833,313,216,1,142.37,0.0,,10.97,Deleted,2024-11-07T07:46:09Z,2024-11-09T14:53:28Z,False,142.37
834,313,251,1,393.53,59.03,WELCOME15,19.9,Deleted,2024-10-25T06:28:12Z,2024-10-26T10:04:52Z,False,393.53
835,314,105,1,24.47,0.0,FREESHIP,1.99,Active,2023-06-15T01:53:37Z,2023-06-15T03:10:47Z,False,24.47
836,314,30,1,386.41,0.0,,43.43,Abandoned,2023-06-15T01:41:10Z,2023-06-15T02:14:07Z,False,386.41
837,314,434,4,521.01,0.0,,195.38,Abandoned,2023-06-15T01:42:15Z,2023-06-15T01:47:55Z,False,2084.04
838,314,188,1,960.8,0.0,FREESHIP,61.2,Abandoned,2023-06-15T02:14:47Z,2023-06-15T02:56:17Z,False,960.8
839,315,69,3,45.4,0.0,FREESHIP,8.3,Deleted,2025-12-01T08:26:04Z,2025-12-02T14:04:37Z,False,136.2
840,315,184,1,466.38,0.0,,53.35,Deleted,2025-11-27T17:41:14Z,2025-12-05T15:11:46Z,False,466.38
841,315,124,2,228.97,91.59,SAVE20,25.39,Deleted,2025-12-03T07:58:35Z,2025-12-04T08:39:20Z,False,457.94
842,316,483,3,1017.36,0.0,FREESHIP,340.32,Active,2019-09-22T02:53:02Z,2019-09-22T03:23:14Z,False,3052.08
843,317,216,1,142.37,21.36,WELCOME15,7.7,Active,2022-01-07T22:34:48Z,2022-01-08T01:03:22Z,False,142.37
844,317,265,2,73.41,58.73,CLEARANCE40,4.56,Active,2022-01-03T18:24:10Z,2022-01-07T14:06:23Z,False,146.82
845,317,385,3,485.58,145.67,SAVE10,136.98,Active,2022-01-02T12:11:10Z,2022-01-02T23:23:52Z,False,1456.74
846,317,328,1,64.82,6.48,SAVE10,4.4,Abandoned,2022-01-05T19:58:39Z,2022-01-07T12:40:46Z,False,64.82
847,317,493,1,369.54,0.0,,21.09,Active,2022-01-07T01:43:58Z,2022-01-07T22:42:12Z,True,369.54
848,318,282,2,13.98,5.59,SAVE20,2.0,Deleted,2025-12-18T11:10:58Z,2025-12-22T01:44:58Z,False,27.96
849,318,139,1,133.83,0.0,FREESHIP,10.86,Deleted,2025-12-24T06:08:59Z,2025-12-24T23:41:50Z,False,133.83
850,318,35,1,480.99,0.0,,49.44,Deleted,2025-12-16T12:03:05Z,2025-12-19T02:38:45Z,False,480.99
851,318,214,5,316.55,0.0,,126.69,Deleted,2025-12-10T01:55:52Z,2025-12-13T19:39:29Z,False,1582.75
852,318,449,1,274.42,0.0,,27.16,Deleted,2025-12-08T11:11:51Z,2025-12-19T22:45:35Z,False,274.42
853,319,105,2,24.47,0.0,,5.66,Active,2025-02-08T07:44:16Z,2025-02-08T20:41:22Z,False,48.94
854,319,45,3,217.29,0.0,FREESHIP,40.3,Active,2025-02-08T17:09:29Z,2025-02-08T18:48:26Z,False,651.87
855,319,391,2,44.4,17.76,SAVE20,6.08,Abandoned,2025-02-08T13:50:08Z,2025-02-09T01:09:17Z,False,88.8
856,319,162,1,2036.98,0.0,,160.15,Active,2025-02-08T14:47:55Z,2025-02-08T17:22:47Z,False,2036.98
857,319,434,2,521.01,0.0,,72.46,Active,2025-02-08T11:48:31Z,2025-02-09T00:59:58Z,False,1042.02
858,319,150,7,361.94,0.0,FREESHIP,224.07,Abandoned,2025-02-08T13:44:38Z,2025-02-09T05:51:44Z,False,2533.58
859,320,254,1,395.44,39.54,SAVE10,34.79,Abandoned,2025-08-07T06:06:15Z,2025-08-07T07:27:24Z,False,395.44
860,320,232,1,1268.87,0.0,,139.21,Abandoned,2025-08-07T01:59:21Z,2025-08-07T07:45:41Z,False,1268.87
861,320,169,2,571.68,0.0,,133.1,Abandoned,2025-08-07T05:31:20Z,2025-08-07T06:01:02Z,False,1143.36
862,320,195,3,998.01,0.0,,343.01,Abandoned,2025-08-07T03:33:30Z,2025-08-07T08:04:57Z,False,2994.0299999999997
863,321,159,2,25.78,0.0,,6.03,Active,2024-01-09T05:42:25Z,2024-01-10T01:25:58Z,False,51.56
