session_ref,user_id,start_timestamp,end_timestamp,session_duration_sec,device_category,browser_name,traffic_source,geo_country,entry_page,exit_page,page_views,products_browsed,visitor_type,bounce_session,purchase_made,cart_abandoned,cart_items_count,session_revenue
11e9ce9c-9f95-449b-af4a-50c8d3222b15,475,2025-03-06T07:57:50Z,2025-03-06T07:58:32Z,42,Mobile,Chrome,Paid Search,US,/blog/post/summer-deals,/account/orders,2,1,Returning,False,False,False,0,0.0
8e5a7ab5-303f-4f4a-adb1-f4c2d41334cb,393,2024-09-05T19:04:02Z,2024-09-05T19:14:37Z,635,Desktop,Safari,Display Ads,US,/blog/post/summer-deals,/products/category/electronics,30,9,Returning,False,False,False,0,0.0
5647ad88-169f-4d92-8f04-006685b5495a,145,2024-08-19T02:34:28Z,2024-08-19T02:37:07Z,159,Desktop,Safari,Organic Search,US,/bestsellers,/returns,3,1,Returning,False,False,False,0,0.0
b7b80a67-3b44-4e63-912e-b14443005d73,54,2019-04-08T18:29:07Z,2019-04-08T18:39:47Z,640,Mobile,Chrome,Organic Search,US,/account/login,/contact,23,2,Returning,False,False,False,0,0.0
98ed7050-dc01-4f25-a9cc-d8dc20c8f692,231,2025-12-16T17:29:37Z,2025-12-16T17:36:45Z,428,Mobile,Opera,Referral,US,/products/category/sports,/products/category/electronics,11,6,Returning,False,False,False,0,0.0
a174a21f-9ac6-4c1f-b60c-bc195f109d93,318,2024-06-28T05:34:50Z,2024-06-28T05:35:45Z,55,Desktop,Safari,Social Media,US,/home,/products,4,3,New,False,False,True,3,0.0
372d72a9-940c-4941-bac2-f2a3f26e81ef,102,2024-02-02T04:50:11Z,2024-02-02T05:04:00Z,829,Mobile,Chrome,Paid Search,US,/products/category/sports,/account/orders,22,13,Returning,False,False,False,0,0.0
740441ae-c645-4bbd-987e-977ab5d78fe4,363,2021-06-01T18:32:10Z,2021-06-01T18:42:34Z,624,Mobile,Safari,Organic Search,US,/about,/cart,23,11,Returning,False,False,True,5,0.0
5eec6e6f-4e7a-4ec0-8211-922b0332e436,31,2019-10-03T09:10:34Z,2019-10-03T09:51:56Z,2482,Mobile,Chrome,Organic Search,CA,/products/category/sports,/products,55,19,Returning,False,False,True,3,0.0
5b1469c2-6d3d-4e22-8b8f-e9380c26457c,348,2025-03-23T00:01:36Z,2025-03-23T00:02:27Z,51,Desktop,Safari,Organic Search,CA,/products,/checkout,3,2,Returning,False,False,True,2,0.0
403fb132-780d-49e9-9ed2-21bdbf24eef4,143,2020-10-04T04:06:57Z,2020-10-04T04:20:10Z,793,Desktop,Edge,Display Ads,US,/products/category/sports,/home,6,0,Returning,False,False,False,0,0.0
53483e62-a44a-48e9-9fb9-6ca49645ed2c,346,2023-09-25T15:22:13Z,2023-09-25T15:25:03Z,170,Desktop,Chrome,Organic Search,US,/about,/contact,6,1,Returning,False,False,False,0,0.0
d7385d6b-5b3c-49ee-80c4-9c6cfd9e7e9f,493,2024-04-22T03:59:44Z,2024-04-22T03:59:56Z,12,Mobile,Firefox,Display Ads,US,/products/category/sports,/checkout/confirmation,2,0,Returning,False,False,False,0,0.0
92c65de7-47a4-49e0-aabe-32f4850331c4,116,2025-10-08T20:50:40Z,2025-10-08T20:58:10Z,450,Mobile,Edge,Social Media,US,/blog,/order/success,10,3,New,False,False,False,0,0.0
342abef1-36be-49a9-b4df-31fa66af71ed,265,2019-09-13T08:45:49Z,2019-09-13T08:53:31Z,462,Tablet,Safari,Direct,US,/products/category/sports,/account,10,4,Returning,False,False,False,0,0.0
d6e84896-a4e3-4db8-b1c0-d201ab1784f6,269,2025-03-11T12:35:23Z,2025-03-11T12:42:13Z,410,Desktop,Chrome,Social Media,DE,/products/category/clothing,/checkout,7,1,Returning,False,False,True,1,0.0
86f6615c-3b50-43e9-b1be-3fa5fb7e0ad0,174,2025-10-13T10:05:19Z,2025-10-13T10:05:56Z,37,Desktop,Chrome,Referral,CA,/search,/account/orders,2,1,Returning,False,False,False,0,0.0
7a13bf5b-8c37-4028-aefd-92b80b827006,480,2025-06-24T05:39:09Z,2025-06-24T05:59:53Z,1244,Mobile,Edge,Organic Search,US,/about,/order/thank-you,16,11,Returning,False,False,False,0,0.0
a9dd63e2-3ebe-447b-9dbd-379c1b6d61f0,74,2025-11-29T10:21:24Z,2025-11-29T10:21:48Z,24,Mobile,Opera,Social Media,CA,/products/category/home-garden,/products/category/home-garden,1,0,Returning,True,False,False,0,0.0
d7bc6fb1-da74-4bb3-ae8b-b53b2700430a,13,2025-03-26T12:09:49Z,2025-03-26T12:36:34Z,1605,Mobile,Chrome,Direct,US,/sale,/checkout/confirmation,13,2,Returning,False,True,False,3,250.41
6dd3a1ad-77a6-406e-8245-6636e0b8432d,57,2024-12-31T01:32:26Z,2024-12-31T01:45:44Z,798,Mobile,Chrome,Organic Search,US,/bestsellers,/order/success,7,1,Returning,False,True,False,1,42.3
cdeada98-2d50-45b6-aa0f-c8b925a33b06,443,2023-05-22T00:22:54Z,2023-05-22T00:23:40Z,46,Desktop,Safari,Direct,US,/,/blog,3,2,Returning,False,False,False,0,0.0
74b37fe2-4e29-43be-824a-37694e4af431,346,2023-09-23T01:04:51Z,2023-09-23T01:13:48Z,537,Mobile,Samsung Browser,Social Media,CA,/bestsellers,/help,11,7,Returning,False,False,False,0,0.0
f5337c6b-ff3b-42ca-ab7d-3fb306d83b4e,42,2025-08-23T18:54:29Z,2025-08-23T19:39:08Z,2679,Desktop,Safari,Paid Search,US,/,/products,67,45,Returning,False,False,True,7,0.0
26bc0bf0-f089-42cf-9d66-be17920e1ef5,22,2025-12-10T17:42:22Z,2025-12-10T17:48:11Z,349,Desktop,Chrome,Referral,US,/,/order/success,5,1,Returning,False,True,False,1,423.25
a50e3515-719e-498a-b97a-057eb05059f0,386,2020-07-11T03:53:16Z,2020-07-11T04:03:59Z,643,Desktop,Chrome,Direct,US,/blog/post/summer-deals,/checkout/confirmation,29,17,Returning,False,True,False,5,64.74
9c8a8d0a-6345-477c-8f87-078ea20370c8,213,2024-05-09T03:13:27Z,2024-05-09T03:56:39Z,2592,Desktop,Chrome,Organic Search,US,/products/category/electronics,/cart,77,45,Returning,False,False,False,0,0.0
10a2a7ba-6861-4ad4-bb6a-488616e28f14,194,2025-03-27T09:38:22Z,2025-03-27T09:39:04Z,42,Mobile,Safari,Social Media,US,/bestsellers,/checkout/confirmation,4,3,Returning,False,True,False,4,113.01
980055d1-fc45-4dbe-b8b5-671a2476f0ab,178,2025-12-09T22:35:57Z,2025-12-10T01:18:42Z,9765,Desktop,Firefox,Paid Search,US,/account/register,/,69,41,Returning,False,False,False,0,0.0
47d32ba5-300e-490d-a797-702d6144d42e,352,2020-07-01T11:44:22Z,2020-07-01T11:46:29Z,127,Mobile,Firefox,Social Media,US,/new-arrivals,/blog,7,0,Returning,False,False,False,0,0.0
cc4ccfe2-c68a-403f-8cbd-2fccdce6c44d,410,2025-04-06T21:20:44Z,2025-04-06T21:21:03Z,19,Mobile,Safari,Paid Search,US,/blog,/blog,1,0,Returning,True,False,False,0,0.0
a420032c-50ce-44d7-beec-7e5dd79b76dd,416,2025-08-04T22:22:33Z,2025-08-04T22:30:29Z,476,Mobile,Safari,Direct,US,/blog/post/summer-deals,/products/category/clothing,13,3,Returning,False,False,False,0,0.0
3e24666f-6199-43ca-91d7-1cc26e43c8fd,230,2025-10-01T21:43:48Z,2025-10-01T22:30:23Z,2795,Tablet,Samsung Browser,Display Ads,US,/about,/cart,91,6,Returning,False,False,False,0,0.0
bd017a90-915b-4ef9-b705-681fca7d5c7b,218,2025-01-20T00:48:57Z,2025-01-20T00:49:15Z,18,Desktop,Chrome,Direct,CA,/search,/search,1,0,Returning,True,False,False,0,0.0
f74d749a-0ad2-4d32-bc44-65a8ec65109c,334,2024-12-22T02:25:29Z,2024-12-22T02:38:45Z,796,Mobile,Firefox,Direct,US,/,/,25,20,Returning,False,False,False,0,0.0
6f7c5c37-d0fd-4c7e-bb59-5484e22c111e,39,2023-03-28T09:08:36Z,2023-03-28T09:30:43Z,1327,Mobile,Safari,Display Ads,US,/search,/contact,8,2,Returning,False,False,False,0,0.0
62f7fa6e-d555-40e6-bc36-bbb87b157a85,362,2025-03-29T19:30:19Z,2025-03-29T19:44:46Z,867,Desktop,Safari,Paid Search,US,/about,/help,20,15,Returning,False,False,False,0,0.0
f8d02977-ba3c-4979-ad08-e3c4a5774399,83,2025-12-01T00:17:30Z,2025-12-01T00:50:54Z,2004,Mobile,Edge,Organic Search,US,/bestsellers,/order/success,60,9,Returning,False,True,False,3,45.69
879aed49-e058-42d0-999b-e336cdbd3e97,480,2025-06-17T00:53:45Z,2025-06-17T00:54:11Z,26,Mobile,Chrome,Referral,US,/home,/home,1,0,Returning,True,False,False,0,0.0
d0cefc9c-51a9-4f6c-8f3d-19e448847346,326,2022-01-02T21:21:22Z,2022-01-02T21:21:29Z,7,Mobile,Safari,Display Ads,FR,/products/category/sports,/products/category/sports,1,1,Returning,True,False,False,0,0.0
13cbade3-4d89-45d0-b390-c23a9405eab1,418,2018-11-20T15:35:54Z,2018-11-20T15:36:45Z,51,Mobile,Firefox,Email,CA,/contact,/products/category/electronics,2,1,Returning,False,False,False,0,0.0
41b033ff-ec2b-42cf-bc47-10c90d248ba6,67,2025-02-17T12:02:56Z,2025-02-17T12:22:51Z,1195,Mobile,Samsung Browser,Organic Search,CA,/bestsellers,/checkout/confirmation,26,5,Returning,False,True,False,5,207.92
40f94599-9712-40a1-b162-d90ecc86790a,31,2023-07-26T20:19:30Z,2023-07-26T20:19:58Z,28,Mobile,Firefox,Paid Search,US,/contact,/help,3,2,Returning,False,False,False,0,0.0
2b442021-8e4c-4ba9-a778-8af463d35e30,123,2021-07-15T20:19:10Z,2021-07-15T20:19:26Z,16,Mobile,Firefox,Direct,US,/about,/checkout,2,1,New,False,False,True,1,0.0
65ba8361-5341-41d7-bd67-f923d5d90545,484,2022-09-15T12:07:51Z,2022-09-15T12:13:51Z,360,Mobile,Samsung Browser,Paid Search,US,/account/register,/blog,15,6,Returning,False,False,False,0,0.0
5880800c-f6d4-4b9a-b62e-496811772431,236,2023-07-22T16:25:17Z,2023-07-22T16:28:17Z,180,Mobile,Safari,Organic Search,US,/products/category/home-garden,/checkout,13,9,Returning,False,False,True,4,0.0
0b147679-514f-4a82-8516-9fadf6798a64,79,2025-10-07T12:28:42Z,2025-10-07T12:29:05Z,23,Desktop,Edge,Paid Search,CA,/blog,/blog,1,0,Returning,True,False,False,0,0.0
965aec6a-ded0-45d9-bcc9-6b711fbcc654,288,2025-02-24T12:48:34Z,2025-02-24T13:15:07Z,1593,Mobile,Firefox,Direct,US,/account/login,/order/thank-you,25,9,Returning,False,True,False,10,332.76
1e9b73e7-c631-4d62-bf32-1067c0aeab5e,30,2024-11-03T07:12:23Z,2024-11-03T07:12:52Z,29,Mobile,Firefox,Social Media,US,/blog,/blog,1,0,Returning,True,False,False,0,0.0
4f862439-68b7-4be4-8b43-c7eaf86a331c,40,2017-08-09T09:07:26Z,2017-08-09T09:21:22Z,836,Tablet,Samsung Browser,Organic Search,US,/products/category/home-garden,/home,6,2,Returning,False,False,False,0,0.0
e72abe04-824b-4727-aab8-441f287c4941,324,2024-06-16T10:21:30Z,2024-06-16T10:59:02Z,2252,Mobile,Edge,Paid Search,US,/blog,/products/category/electronics,31,7,Returning,False,False,False,0,0.0
442cf0a7-552b-4f39-a3ef-6625c71f9b3b,349,2019-03-24T13:39:35Z,2019-03-24T13:40:14Z,39,Desktop,Firefox,Email,US,/products/category/home-garden,/order/thank-you,2,1,Returning,False,False,False,0,0.0
c807e3d9-4083-4373-b3c0-3dd0986828f9,458,2024-05-12T23:49:11Z,2024-05-13T00:03:09Z,838,Mobile,Firefox,Social Media,US,/blog,/cart,16,5,Returning,False,False,True,5,0.0
9d011209-0e91-48c1-8b1a-46a9487da790,313,2024-09-02T17:32:18Z,2024-09-02T17:33:17Z,59,Desktop,Firefox,Organic Search,US,/products,/contact,5,2,Returning,False,False,False,0,0.0
4a7392f3-a70a-4e77-bb01-e56bd1bee033,256,2024-10-19T06:53:35Z,2024-10-19T06:54:22Z,47,Mobile,Edge,Email,CA,/sale,/order/success,3,1,Returning,False,False,False,0,0.0
1bb83237-780c-462e-865b-d02a0526c229,347,2022-03-03T17:20:27Z,2022-03-03T17:48:43Z,1696,Desktop,Chrome,Email,CA,/blog,/contact,25,18,Returning,False,False,False,0,0.0
b918788e-469f-45da-a054-3ac165b290e7,337,2023-03-04T04:55:44Z,2023-03-04T05:03:02Z,438,Mobile,Safari,Organic Search,CA,/blog/post/summer-deals,/order/success,15,2,Returning,False,False,False,0,0.0
7eaa23dd-efe5-45f1-8810-2b24ce527731,345,2025-05-15T09:26:48Z,2025-05-15T10:24:02Z,3434,Mobile,Chrome,Organic Search,US,/search,/checkout,21,8,Returning,False,False,True,8,0.0
01868e99-8d26-437f-975b-54f1450b243a,437,2022-01-16T10:41:40Z,2022-01-16T10:41:56Z,16,Desktop,Safari,Display Ads,CA,/sale,/checkout,4,2,Returning,False,False,False,0,0.0
a43150d3-cb6b-4e69-a3bc-41ef41f05521,385,2023-12-09T06:02:34Z,2023-12-09T06:12:17Z,583,Mobile,Edge,Organic Search,US,/account/register,/account/orders,15,14,Returning,False,False,False,0,0.0
24964a43-b8d4-45ec-9a83-e3957bd543b4,56,2023-12-13T10:44:24Z,2023-12-13T10:45:01Z,37,Mobile,Opera,Direct,US,/products/category/clothing,/order/success,2,1,Returning,False,True,False,1,364.36
004ebff0-5f88-470c-b915-b1522acf8242,141,2023-08-14T18:21:30Z,2023-08-14T18:21:58Z,28,Desktop,Chrome,Social Media,US,/sale,/checkout,5,1,Returning,False,False,True,1,0.0
a5725f15-611b-4acb-8345-f34ec98d8daa,78,2021-09-09T22:10:01Z,2021-09-09T22:20:53Z,652,Mobile,Safari,Social Media,US,/blog/post/summer-deals,/products,8,1,Returning,False,False,False,0,0.0
bd1c2e27-1a2c-4ab8-afc3-a94b83595a52,3,2024-10-01T14:36:13Z,2024-10-01T18:18:06Z,13313,Desktop,Firefox,Organic Search,US,/blog,/checkout/confirmation,64,46,Returning,False,True,False,6,168.62
d6eb7890-1a89-498d-8c0d-f4cae4c6a2ff,207,2025-02-19T04:12:07Z,2025-02-19T04:12:55Z,48,Mobile,Chrome,Organic Search,GB,/new-arrivals,/products,5,1,Returning,False,False,False,0,0.0
fb4e2865-a045-4c97-9fd0-d47db7616e0e,209,2020-04-21T14:22:18Z,2020-04-21T14:52:08Z,1790,Mobile,Samsung Browser,Direct,US,/contact,/help,30,2,Returning,False,False,False,0,0.0
152343e7-1393-4bc5-a253-c4ed1d65bdcf,186,2023-04-23T03:01:43Z,2023-04-23T03:02:26Z,43,Mobile,Firefox,Social Media,US,/bestsellers,/products/category/electronics,3,0,Returning,False,False,False,0,0.0
1a8a1578-9646-4e0a-8e0d-c4c3236329af,300,2025-09-01T08:30:14Z,2025-09-01T08:33:00Z,166,Tablet,Safari,Social Media,US,/bestsellers,/checkout,7,1,Returning,False,False,False,0,0.0
c4ebe101-389b-4c68-a97b-a19ae10e5e8f,318,2023-08-12T14:07:17Z,2023-08-12T14:07:53Z,36,Desktop,Edge,Direct,US,/bestsellers,/checkout/confirmation,3,0,Returning,False,False,False,0,0.0
1d0bd1fe-a9a4-497f-9f43-d5e0a4cfd2bf,70,2025-07-26T05:43:15Z,2025-07-26T06:30:59Z,2864,Mobile,Opera,Organic Search,US,/products/category/electronics,/order/success,83,1,Returning,False,False,False,0,0.0
5c854d4a-d142-4344-b45c-e0bf86c45b82,238,2022-06-04T10:06:20Z,2022-06-04T10:06:48Z,28,Desktop,Safari,Paid Search,US,/products/category/electronics,/products/category/electronics,1,0,Returning,True,False,False,0,0.0
ba4ca808-4330-4837-bb9a-2e442f8308aa,14,2022-08-06T20:27:16Z,2022-08-06T21:51:10Z,5034,Smart TV,Safari,Direct,US,/products,/cart,96,45,Returning,False,False,True,8,0.0
b18b23c0-d641-4d47-8691-c0a13c0b30dc,474,2025-03-22T11:02:02Z,2025-03-22T11:02:29Z,27,Mobile,Samsung Browser,Organic Search,US,/sale,/sale,1,1,Returning,True,False,False,0,0.0
8f0ef265-ec89-4f81-bcd4-7a7e6208ca68,497,2025-05-08T02:09:56Z,2025-05-08T02:10:20Z,24,Mobile,Firefox,Social Media,DE,/products/category/clothing,/products/category/clothing,1,0,Returning,True,False,False,0,0.0
43d7e424-85a5-4638-9068-56e86de30663,299,2025-12-02T21:09:20Z,2025-12-02T21:10:14Z,54,Desktop,Chrome,Referral,US,/account/register,/cart,2,1,Returning,False,False,False,0,0.0
78085d24-e9d7-4bb5-b320-1cc5a3780957,46,2025-07-30T12:01:54Z,2025-07-30T12:57:38Z,3344,Desktop,Chrome,Paid Search,US,/sale,/checkout/confirmation,63,21,Returning,False,True,False,4,483.51
5aad86e2-7cb6-4790-8583-9311508002fc,218,2024-09-21T12:13:33Z,2024-09-21T12:21:54Z,501,Mobile,Chrome,Paid Search,CA,/blog,/order/thank-you,10,0,Returning,False,False,False,0,0.0
c972e883-8afe-4444-809e-1696c58fa992,246,2019-06-07T12:44:37Z,2019-06-07T12:44:42Z,5,Mobile,Edge,Display Ads,CA,/account/register,/account/register,1,0,Returning,True,False,False,0,0.0
1e9d5188-dff1-4f22-945c-66e8cb07dedb,432,2024-07-16T17:52:52Z,2024-07-16T18:07:00Z,848,Tablet,Samsung Browser,Paid Search,US,/products,/order/success,6,2,Returning,False,False,False,0,0.0
2dbd5719-b8fa-4570-bacd-900043c2f2cf,323,2019-08-05T14:03:16Z,2019-08-05T14:15:03Z,707,Desktop,Safari,Referral,US,/products/category/clothing,/cart,13,7,Returning,False,False,True,7,0.0
0bc7384b-e8b9-4773-bce2-dd2fa59cf6fd,334,2020-01-01T12:54:56Z,2020-01-01T12:55:22Z,26,Mobile,Chrome,Organic Search,US,/home,/products/category/electronics,4,1,Returning,False,False,False,0,0.0
a40d0e29-644a-44c4-869c-538ebc690e11,120,2025-12-10T23:36:32Z,2025-12-10T23:43:16Z,404,Mobile,Firefox,Paid Search,US,/home,/account/orders,3,2,Returning,False,False,False,0,0.0
dee6cd65-c751-4b79-a67f-47de2040bc8e,323,2022-05-12T05:50:46Z,2022-05-12T05:52:43Z,117,Mobile,Edge,Direct,US,/products/category/clothing,/order/success,3,0,Returning,False,False,False,0,0.0
5308a766-1743-49dd-9681-e82c17af514a,324,2024-01-02T10:23:03Z,2024-01-02T10:24:00Z,57,Tablet,Safari,Referral,US,/search,/returns,4,0,Returning,False,False,False,0,0.0
24f5f889-a42c-4338-b904-351c10f45910,215,2023-08-03T05:15:56Z,2023-08-03T06:15:49Z,3593,Desktop,Chrome,Direct,US,/blog,/help,44,14,Returning,False,False,False,0,0.0
1f0607f2-37d3-410a-96a1-82642e19a826,94,2024-10-11T22:08:46Z,2024-10-11T22:11:44Z,178,Smart TV,Safari,Paid Search,US,/new-arrivals,/order/success,13,5,Returning,False,False,False,0,0.0
28227fc2-7882-4946-ae74-173ac71226a6,491,2020-10-01T15:59:24Z,2020-10-01T16:10:54Z,690,Mobile,Samsung Browser,Organic Search,US,/search,/products,18,7,Returning,False,False,True,5,0.0
dcbf59df-8255-4ba8-96dc-93a08b38e6ec,370,2019-12-26T22:01:35Z,2019-12-26T22:07:18Z,343,Mobile,Opera,Organic Search,CA,/products/category/home-garden,/checkout,12,4,Returning,False,False,True,1,0.0
129efdb6-2944-4029-8a32-98ade48de8f2,483,2024-03-07T21:59:19Z,2024-03-07T22:16:34Z,1035,Desktop,Chrome,Paid Search,US,/home,/products/category/electronics,9,8,Returning,False,False,False,0,0.0
eea5eab3-a8ee-4cd5-b4d1-4766ebdb8b67,162,2022-12-22T01:05:18Z,2022-12-22T01:14:34Z,556,Desktop,Chrome,Referral,US,/home,/order/thank-you,8,4,Returning,False,False,False,0,0.0
b820fe11-3213-4602-b6f8-4bebc670417b,237,2024-10-26T11:43:28Z,2024-10-26T11:45:46Z,138,Desktop,Chrome,Organic Search,US,/products/category/home-garden,/blog,8,1,Returning,False,False,False,0,0.0
29a3e842-be52-4ecf-a57b-f0ceefc1c7da,439,2023-12-15T19:56:05Z,2023-12-15T19:56:56Z,51,Mobile,Chrome,Direct,US,/home,/checkout,2,0,Returning,False,False,False,0,0.0
a07ca6b8-7729-489e-8da8-2d14289dc233,308,2020-06-20T09:09:27Z,2020-06-20T09:21:00Z,693,Mobile,Safari,Social Media,CA,/search,/products/category/electronics,7,6,Returning,False,False,False,0,0.0
aa25a041-fd36-451e-a14c-69b7fe5517ff,94,2025-07-23T08:48:04Z,2025-07-23T11:15:59Z,8875,Mobile,Firefox,Social Media,US,/account/login,/account/orders,13,4,Returning,False,False,False,0,0.0
2f509821-498f-4ea3-b030-c44586dfbeaa,369,2023-06-28T03:56:23Z,2023-06-28T04:02:13Z,350,Mobile,Firefox,Organic Search,US,/about,/help,6,5,Returning,False,False,False,0,0.0
8ad66f30-8e19-4593-8f41-1f6a31edf7a3,36,2022-05-11T17:36:49Z,2022-05-11T17:37:06Z,17,Desktop,Safari,Organic Search,US,/blog,/blog,1,1,Returning,True,False,False,0,0.0
433b5da3-89e0-43ee-b869-84ccb42596b6,346,2025-07-13T20:43:58Z,2025-07-13T21:38:40Z,3282,Mobile,Edge,Direct,CA,/products/category/sports,/order/success,47,7,Returning,False,False,False,0,0.0
6a80a2a1-1b11-4a1b-963c-bc3654a8b949,149,2025-03-29T19:15:50Z,2025-03-29T20:13:52Z,3482,Mobile,Samsung Browser,Email,US,/products,/checkout/confirmation,29,26,Returning,False,False,False,0,0.0
cf8ce157-8f01-490f-b1c6-14578d1468d0,425,2024-07-24T09:07:54Z,2024-07-24T09:12:06Z,252,Desktop,Opera,Organic Search,CA,/home,/,13,10,Returning,False,False,False,0,0.0
0bb40cec-39a1-46f0-9dd6-472483852df1,82,2025-12-05T07:37:41Z,2025-12-05T07:45:29Z,468,Wearable,Safari,Email,US,/contact,/order/thank-you,5,2,Returning,False,False,False,0,0.0
9dae246b-9142-42b1-b845-3cb05da95f89,222,2021-06-23T05:58:23Z,2021-06-23T06:54:44Z,3381,Desktop,Chrome,Organic Search,US,/bestsellers,/cart,98,11,Returning,False,False,True,7,0.0
13df6b82-fc18-4cdb-b533-8799fad71f66,428,2016-03-19T15:56:38Z,2016-03-19T16:02:06Z,328,Smart TV,Chrome,Organic Search,US,/home,/,13,5,Returning,False,False,False,0,0.0
ac76386c-f689-4170-b487-6426d7a221e7,315,2023-04-19T02:04:25Z,2023-04-19T02:11:38Z,433,Desktop,Chrome,Email,US,/,/products,12,5,Returning,False,False,False,0,0.0
fb413a5b-ccaa-4ca8-8a27-89cc79d9c5ba,201,2025-12-05T07:06:09Z,2025-12-05T07:06:47Z,38,Mobile,Firefox,Display Ads,US,/bestsellers,/products,3,1,New,False,False,True,1,0.0
651aec0a-b728-466a-80c0-11c1716eca32,303,2023-12-06T03:54:18Z,2023-12-06T03:58:13Z,235,Mobile,Opera,Paid Search,US,/contact,/order/thank-you,8,2,Returning,False,True,False,1,64.83
056bed5a-9f97-4333-8400-3dafe763bf6f,356,2023-07-17T16:04:56Z,2023-07-17T16:11:13Z,377,Desktop,Chrome,Paid Search,US,/search,/order/thank-you,4,3,Returning,False,True,False,2,93.33
de889a42-e04a-4548-a730-ca67fb21885a,239,2025-09-09T20:54:34Z,2025-09-09T20:55:28Z,54,Mobile,Samsung Browser,Social Media,US,/products/category/home-garden,/order/success,2,0,Returning,False,False,False,0,0.0
821a997c-90c6-442e-8718-253c2b32a61a,4,2025-10-13T08:45:06Z,2025-10-13T08:45:51Z,45,Desktop,Chrome,Organic Search,IN,/about,/returns,5,1,Returning,False,False,False,0,0.0
35b94a27-19f8-4ffd-aa0d-c2197c1f4e15,187,2025-10-07T13:17:44Z,2025-10-07T13:17:52Z,8,Desktop,Chrome,Social Media,US,/products/category/home-garden,/checkout/confirmation,3,0,Returning,False,False,False,0,0.0
e97b8d60-f356-430f-b254-124a794248c7,183,2021-06-23T01:23:03Z,2021-06-23T01:33:08Z,605,Desktop,Chrome,Email,US,/contact,/order/thank-you,18,5,Returning,False,True,False,2,188.57
07b4fb42-a224-45e8-9a86-12d44168848f,295,2019-07-13T08:21:03Z,2019-07-13T10:56:44Z,9341,Mobile,Chrome,Social Media,US,/account/login,/order/success,51,38,Returning,False,True,False,10,155.52
ed9abf3d-401a-4d04-88ef-5290bd501670,191,2022-02-25T00:51:37Z,2022-02-25T00:52:10Z,33,Desktop,Firefox,Display Ads,US,/bestsellers,/help,5,2,Returning,False,False,False,0,0.0
03a5a535-701b-441a-a1a3-a72c32ed44f2,261,2025-02-21T21:40:21Z,2025-02-21T22:17:25Z,2224,Desktop,Chrome,Organic Search,US,/blog/post/summer-deals,/products,62,23,Returning,False,False,True,8,0.0
91399e50-bb81-4797-8ce9-27366e8ef291,490,2019-12-04T15:16:01Z,2019-12-04T15:27:57Z,716,Mobile,Opera,Organic Search,US,/account/login,/order/thank-you,21,14,Returning,False,True,False,3,195.17
0b294802-464f-4d92-8a45-a31a0d428cd5,324,2021-01-20T22:46:17Z,2021-01-20T23:00:41Z,864,Desktop,Safari,Paid Search,US,/account/register,/checkout/confirmation,25,12,Returning,False,False,False,0,0.0
d4db7f30-278c-4291-92f7-ef9d12a163e7,195,2024-10-03T00:13:05Z,2024-10-03T00:27:06Z,841,Desktop,Chrome,Direct,US,/products/category/home-garden,/cart,5,4,Returning,False,False,False,0,0.0
dca3cd63-7f09-4442-900e-e06a08be35b6,406,2024-02-01T18:05:18Z,2024-02-01T18:17:46Z,748,Desktop,Chrome,Direct,BR,/bestsellers,/cart,9,7,Returning,False,False,False,0,0.0
2d9e6fc7-2496-4fb7-8b90-cb10d1da71b8,268,2024-07-26T00:37:29Z,2024-07-26T00:40:02Z,153,Mobile,Chrome,Organic Search,US,/about,/order/thank-you,8,4,Returning,False,False,False,0,0.0
f0c72a09-00ed-4538-9821-049d28c7dda4,118,2023-05-10T13:11:09Z,2023-05-10T13:46:10Z,2101,Desktop,Safari,Social Media,US,/about,/account/orders,58,4,Returning,False,False,False,0,0.0
5fe4c458-b949-4807-a14c-aaca9a7f641e,77,2024-02-14T00:39:44Z,2024-02-14T00:46:13Z,389,Mobile,Chrome,Social Media,US,/sale,/returns,11,1,Returning,False,False,False,0,0.0
0fb62303-7f69-462d-bf7b-334c9736345c,406,2023-03-08T04:10:25Z,2023-03-08T04:54:18Z,2633,Mobile,Firefox,Email,US,/blog,/products,22,1,Returning,False,False,True,1,0.0
803cfe6e-c229-4ac4-a8b6-2e252fa5bbfc,333,2025-12-24T07:24:15Z,2025-12-24T07:36:19Z,724,Smart TV,Chrome,Organic Search,US,/bestsellers,/products/category/electronics,24,15,Returning,False,False,False,0,0.0
5f178649-7c27-4e9a-90d2-d1dbe34d398b,188,2025-11-22T01:40:35Z,2025-11-22T01:41:25Z,50,Mobile,Chrome,Direct,AU,/new-arrivals,/account,3,2,Returning,False,False,False,0,0.0
d8515f89-3a91-448a-92a6-dfa7eb46041f,299,2025-09-15T16:47:02Z,2025-09-15T16:47:28Z,26,Mobile,Edge,Paid Search,US,/search,/returns,2,0,Returning,False,False,False,0,0.0
b39912be-6345-45b5-9f28-a44aac7fab17,2,2025-08-06T05:35:05Z,2025-08-06T06:17:31Z,2546,Mobile,Samsung Browser,Paid Search,US,/products/category/sports,/products,37,23,Returning,False,False,True,5,0.0
dc2ca221-a6b7-4bd3-8495-214d5c4a5245,199,2025-02-24T16:16:42Z,2025-02-24T16:23:55Z,433,Desktop,Chrome,Social Media,US,/contact,/cart,9,2,Returning,False,False,False,0,0.0
