order_item_id,order_id,product_id,discount_amount,product_cost,quantity
2049,ORD_1791,PROD_1250,2693.9,182.79,
3201,ORD_465,PROD_1466,0,64.99,
547,ORD_402,PROD_1794,89.85,265.73,49.14
969,ORD_1086,prod_1011,0,65.61,
4320,ORD_1239,PROD_1010,0,44.53,21.22
3946,ORD_1826,  PROD_1079  !,0,123.19,
2059,ORD_719,PROD_1560,0,180.08,86.01
1156,  ORD_2003  &,PROD_1936,293.32,168.31,
372,ORD_1840,PROD_1496,0,212.96,16.56
388,ORD_791,PROD_1018,0,206.36,15.53
3680,ORD_2176,PROD_1976,0,186.88,32.46
114,ORD_1194,PROD_1008,0,105.27,24.25
1624,ORD_1942,PROD_1977,0,189.77,
3248,ORD_2387,PROD_1590,0,172.99,37.38
4045,  ORD_1823  ,PROD_1006,0,177.7,31.31
4633,ORD_278,PROD_1018,  316.18  ,212.01,279.07
  895  ,ORD_105,PROD_1520,0,  88.65  ,
171,ORD_1757,PROD_1036,0,172.42,80.76
3330,,PROD_1535,301.94,82.72,11.34
4559,  ORD_2200  ,PROD_1799,0,189.56,
4774,ORD_2398,PROD_1624,0,29.14,
2114,ORD_2259,PROD_1100,0,32.82,
2396,ORD_1810,PROD_1014,0,80.49,  9.1  
2968,ORD_2134,PROD_1002,0,35.94,
1337,ORD_1686,PROD_1505,0,68.15,
2592,ORD_1453,PROD_1078,2.69,9.04,3
2555,ORD_1385,PROD_1603,0,69.69,24.66
3396,ORD_1853,PROD_1882,20.87,70.69,33.19
3363,ORD_1699,PROD_1794,0,251.14,116.18
4735,ORD_1373,,  10%  ,-29.08,
2035,ORD_1395,,,-39.06,12.51
3072,ORD_388,PROD_1007,0,191.93,87.33
4389,ORD_1762,PROD_1847,0,10.62,6.54
4455,ORD_1138,PROD_1002,-999,0.001,
1275,ORD_114,PROD_1832,0,,19.84
4149,ORD_1558,PROD_1100,0,33.39,11.92
4830,ORD_2215,PROD_9999,-47.75,0,0
5001,ORD_908,PROD_1004,4.39,8.51,
3674!,ORD_241,PROD_1897,0,60.35,21.21
4922,ord_2168,PROD_1257,91.92,243.41,
1753,ORD_479,PROD_1540,0,221.89,
4444,ORD_1622,PROD_1007,0,187.1,28.98
3518,ORD_2431,PROD_1940,0,228.69,
4354,ORD_2346,PROD_1782,0,189.49,
3788,ORD_2189,PROD_1146,0,221.52,
462,ORD_2302,PROD_1007,82.8,  179.18  ,27.45
1175,ORD_1289,PROD_1006,0,,14.41
961,ORD_153,PROD_1006,565.64,170,328.66
594,ORD_1465,PROD_1012,0,164.49,51.97
,ORD_2332,PROD_1712,  0  ,,Included
1520,ORD_1423,PROD_1700,0,32.04,18.7
2627,  ORD_2545  ,PROD_1523,42.73,101.58,
  3097  ,ORD_2574,PROD_1638,42.44,141.43,25.43
139,ORD_1720,PROD_1078,  0  ,8.33,
4217,ORD_1785,PROD_1947,37.84,232.56,37.09
599,ORD_366,PROD_1016,5.64,43.14,
  1391  ,ORD_782,  PROD_1003  ,0,160.95,
2833,ORD_227,PROD_1445,962.4,304.8,
2960,ORD_720,PROD_9999,-26.48,0,0
4820,,,0,7.54,
4318,ORD_1043,PROD_1971,0,  208.3  ,25.4
1911,ORD_2379,PROD_1908,0,58.25,8.83
1366,ORD_102,PROD_1309,0,111.62,
1601,ORD_2254,PROD_1179,0,158.73,
342,ORD_1787,PROD_1677,34.21,193.06,
5096,ORD_1169,PROD_1017,0,22.01,20.36
1569,ORD_704,PROD_1804,0,29.49,
1786,ORD_961,PROD_1005,0,69.68,
2235,ORD_441,PROD_1855,,Unknown,
1246,ORD_2509,PROD_1603,8.81,74.05,
2890,ORD_2411,,Free shipping,-46.35,87.32
5091,ORD_742,  PROD_1142  ,14.42,87.84,
4058,ORD_206,PROD_1241,34.21,81.15,
  3964  ,ORD_1797,  PROD_1012  ,0,171.77,19.64
2679,ORD_1152,PROD_1005,0,71.32,
4892,ORD_1190,  PROD_1600  ,0,31.21,17.39
481,ORD_1101,PROD_1008,0,110.33,  14.45  
3947,ORD_1422,PROD_1744,30.58,140.82,
1939,ORD_1712,PROD_1300,1244.7,64.52,583.58
2564,ORD_1385,PROD_1456,0,186.25,
  5058  ,ORD_1640,PROD_1597,0,62.63,21.34
2033,ORD_828,PROD_1424,0,241.19,100.1
889,ORD_2490,PROD_1011,0,68.42,
1851,ORD_612,PROD_1749,258.98,158.08,332.12
3239,ORD_698,PROD_1896,696.05,79.78,
3583,ORD_1735,PROD_1050,0,144.16,
3405,  ORD_364  ,PROD_1072,0,343.47,
1182,ORD_2120,PROD_1012,0,166.69,
3527,ORD_234#,PROD_1002,8.47,33.02,
408,  ORD_746  ,PROD_1017,,,
2954,ORD_831,PROD_1605,0,120.2,
  4009  ,ORD_2556,PROD_1470,0,323.06,
  4672  ,ORD_1000%,PROD_1159,0,228.78,
1817,ORD_710,PROD_1129,0,37.21,19.35
4284,ORD_1986,PROD_1734,0,251.12,50.84
4734,ORD_1460,PROD_1264,0,152.54,47.06
2630,ORD_2488,PROD_9999,-47.68,0,0
  1061  ,ORD_251,PROD_1017,0,22.04,6.91
304,ORD_2573,PROD_1589,0,  70.63  ,
4307,ORD_1883,PROD_1372,42.36,170.95,
4362,ORD_594,PROD_1289,0,229.86,
115,ORD_1449,PROD_1440,0,146.13,62.8
1620,,,0,211.99,
1989,ORD_533,PROD_1736,0,  124.23  ,
4920,ORD_1223,PROD_1004,207.3,8.83,
2142,ORD_1927,PROD_1390,0,55.17,
2304,ORD_1812,PROD_1357,0,125.95,
4711%,ORD_2076,PROD_1006,17.67,180.03,146.63
1216,ORD_970,PROD_1018,0,213.36,
,,,0,,
4714,ORD_1451,PROD_1935,137.16,65.57,
3497,  ORD_2049  ,PROD_1015,5.78,14.48,1.87
  2668  ,ORD_442,PROD_1767,0,18.26,3.89
4927,ORD_239,PROD_1056,0,216.46,
1133,ORD_1649,PROD_1007,0,  181.82  ,
2916,ORD_674,PROD_1677,0,208.52,104.47
4309,ORD_451,PROD_1344,  0  ,71.85,
3975,ORD_1383,  PROD_1105  ,0,,32.35
4126,ORD_1511,PROD_1286,0,150.11,61.82
4976,ORD_908,PROD_1001,126.22,56.89,88.97
826,ORD_1554,PROD_1231,0,112.57,11.33
4944,ORD_2269,PROD_1014,13.4,87.05,
1056,ORD_466,PROD_1672,0,62.51,13.15
2856,ORD_548,PROD_1623,0,231.16,
3965,ord_2556,PROD_1317,20.73,80.72,55.54
1877,  ORD_2017  ,PROD_1004,0,8.8,1.7
1630,,,10%,-44.82,
670,ORD_1426,PROD_1453,0,260.77,
2609&,ORD_1907&,PROD_1000,10.92,37.75,
4069,ORD_1310,PROD_1115,0,173.9,135.36
3107,ORD_725,PROD_1677,57.36,208.57,85.56
4396,ORD_714,PROD_1207,0,32.1,
702,ORD_2098,PROD_1010,10.6,46.06,28.54
591,ORD_1898,PROD_1631,72.05,274.82,
2993,ORD_2268,PROD_1010,84.03,45.09,94.19
3331,ORD_2306,PROD_1476,0,247.73,44.06
1879,ORD_1189,PROD_1837,  136.95  ,11.23,
,,,,,
3340,ORD_999999,,SALE,-49.81,
2632,ORD_2491,PROD_1019,36.63,81.04,  16.31  
1071,ORD_2181,  PROD_1017  ,3.89,21.22,
1953,  ORD_2379  ,PROD_1334,10.06,126.11,44.8
2490,ORD_2592,PROD_1649,0,167.76,31.24
,ORD_628,PROD_1684,,,Exempt
2202,ORD_2585,PROD_1867,0,72.19,12.67
2411,ORD_279,PROD_1705,36031.93,,
 ,, ,,,
2552,ORD_395,PROD_1427,0,68.09,
1087,ORD_1616,PROD_1171,0,164,38.01
3996,ORD_1383,PROD_1003,0,163.31,35.51
1476,ORD_1948,PROD_1798,309.14,128.95,346.16
2228,ORD_320,PROD_1483,311.68,204.97,402.51
1451,ORD_1795,PROD_1839,0,  74.51  ,113.97
,,,,,
2126,ORD_1620*,PROD_1849,0,113.61,
2491,  ORD_192  ,PROD_1372,0,175.88,
3312,ORD_1652,PROD_1120,20.72,186.96,
4849,ord_2269,PROD_1014,22.73,  86.2  ,
1318,ORD_2023,PROD_1019,0,87.62,74.86
1584,ORD_2133,PROD_1370,  7.07  ,24.56,
1026,ORD_898,PROD_1446,231.13,117.46,277.17
881,ORD_105,PROD_1219%,0,37.71,27.94
4024,ORD_1511,PROD_1003,0,157.02,49.93
4551,ORD_1128,PROD_1019,0,81.35,27.44
4897,ORD_286,PROD_1008,0,112.87,11.57
2699,ORD_2404,PROD_1758,365.8,38.46,
2685,ORD_1153,PROD_9999,-28.45,0,
1361,ORD_414,PROD_1688,40.4,82.52,18.13
2782,ORD_585,PROD_1284,0,240.1,
3494,ORD_1975,PROD_1415,0,187.88,131.69
763,ORD_1621,PROD_1474,0,68.56,
505,ORD_402,DISCONTINUED,SALE,-28.6,57.62
669,ORD_2298,PROD_1002,0,35.99,  5.7  
633,ORD_1465,PROD_1000,0,35.97,
2029,ORD_926,PROD_1362,0,9.24,2.15
1799,ORD_380,PROD_1740,0,67.4,  39.14  
3325,ORD_1644,PROD_1019,0,,
5029,ORD_1552,PROD_1197,0,71.65,22.63
4437,ORD_2165,PROD_1008,0,108.36,
4308,ORD_1043,PROD_1971,0,193.22,
4636,ORD_1875,PROD_1979,0,49.27,8.43
4386,ORD_1808,PROD_1463,3.5,10.63,2.65
3931,ORD_597,PROD_1352,0,225.46,
2157,ORD_2160,PROD_1018,0,205.07,57.46
1080,ORD_1307,PROD_1030,,tbd,0
1912,ORD_1185,PROD_1018,0,203.45,26.06
4453,ORD_355,PROD_1683,0,160.36,31.77
1281,ORD_1921,PROD_1007,0,186.59,
1378,ORD_1446,PROD_1238,48.11,198.33,
4170,ORD_2286,PROD_9999,-33.13,  0  ,0
2536,ORD_242,PROD_1052,30.31,203.17,
4632,ORD_1594,PROD_1069,9.09,  38.28  ,
1055,ORD_1180,PROD_1938,0,73.75,
874,ORD_1554,PROD_1017,0,21.87,4.12
4598,ORD_2060,PROD_1820,227.55,98.71,266.71
1431,ORD_1838,PROD_1007,0,190.51,27.33
794,ORD_357,PROD_1747,63.29,158.25,
,,,  NA  ,, 
2793,ORD_104,PROD_1284,0,237.57,
4993,  ORD_1384  ,PROD_1988,39.55,314.56,
4032,ORD_896,PROD_1328,0,174.85,61.07
3887,ORD_1698,PROD_1137,0,90.53,
2130,  ORD_464  ,PROD_1153,,,0
3635,ORD_1396,PROD_1249,,TBD,0
5030,,PROD_1000,12,36.98,
4647,ORD_2541,PROD_1056,54.29,205.42,
467,ord_1101,PROD_1432,40.39,67.9,17.4
3284,ORD_1036,PROD_1991,  74.0  ,219.58,
4787,ORD_1794,PROD_1006,0,165.46,25.48
1101,ORD_2372,PROD_1799,  0  ,190.94,85.82
3291,ORD_601,PROD_1872,29.8,157.12,
1653,ORD_1733,PROD_1532,13.98,41.03,
1872,ORD_2017,PROD_1007,0,184.02,78.18
1024,ORD_2140,PROD_1419,  0  ,181.66,46.47
  3805  ,ORD_214,PROD_1261,0.001,-999,
264,ORD_592,PROD_9999,-13.64,,
2030,ORD_2024,PROD_1008,0,106.01,16.04
4631,ORD_138,PROD_1855,0,138.83,
4877,ORD_529,PROD_1017,10.58,21.99,5.05
289,ORD_1256,PROD_1010,11.83,46.07,
2139%,ORD_1830,PROD_1556,22.36,152.42,
1857,ORD_1943,PROD_1409,239.12,166.27,216.19
3094,ORD_2499,PROD_1424,444.28,244.06,
4471,ORD_2147,PROD_1756,0,112.07,53.8
3929,ORD_522,PROD_1208,0,299.98,47.71
4555,ORD_2060,PROD_9999,,-7.38,
2411,ORD_623,PROD_1949,0,268.17,176.57
1773,ORD_2250,PROD_1484,0,98.08,
3127,ORD_130,PROD_1005,120.17,71.78,
3625,ORD_2260,PROD_1241,0,,  14.36  
5002,ORD_1572,PROD_1003,0,165.68,44.54
3678,  ORD_1134  ,PROD_1914,  22.99  ,14.26,18.13
3677,ORD_1049,PROD_1714,0,185.33,
2219,ORD_347,PROD_1012,61.62,165.89,37.88
3807,ORD_1152,PROD_1643,3033.4,136.83,
347,  ORD_487  ,PROD_1933,62.03,194.34,37.42
288,ORD_427,PROD_1016,333.95,47.39,
5085,ORD_1169,PROD_1709,0,122.02,20.32
1198,ORD_2402,prod_1917,296.58,60.22,
749,ORD_2355*,  PROD_1006  ,42.14,181.44,100.78
1546,ORD_1948,PROD_1402,0,222.99,
1876%,ORD_624,PROD_1016!,66.79,47.1,
,,,  NULL  ,,
1819,ORD_1899,PROD_1014,0,86.03,
925,ORD_161,PROD_9999,-41.39,,
4297,ORD_594,PROD_1004,41.46,8.64,51.48
3708,ORD_2022,PROD_1013,  44.52  ,96.56,20.11
2633,ORD_1964,PROD_1488,6.76,11.04,12.88
5018,ORD_1846,PROD_1010,0,44.62,
2779,ORD_1771,PROD_1665,903.62,268.51,1028.78
3298,ORD_156,PROD_1781,0,20.12,
4616,ORD_1462,PROD_1023,0,103.55,
2110,ORD_2563,PROD_1011,0,64.67,
5037,ORD_594,prod_1635@,0,147.5,
4490,ORD_355,PROD_1003,57.77,153.59,26.22
1908,ORD_1144,PROD_1019,  0  ,85.62,22.58
292,ORD_1791,PROD_1243,0,162.79,
922,ORD_1681,PROD_1581,0,167.1,67.44
2224,ORD_441,PROD_1661,0,216.96,19.44
1252,ORD_566,PROD_1262,4.12,9.89,6.76
3572,ORD_1139,PROD_1016#,  133.58  ,46.7,168.58
1540,ORD_999999,,10%,  -5.42  ,
4946,ORD_2577,PROD_1537,0,36.53,4.42
2610,ORD_2226,PROD_1892,0,17.17,7.33
4969,ORD_1667,PROD_1976,0,189.28,30.21
1796,ORD_663,PROD_1187,13.75,153.25,22.79
,ORD_999999,PROD_9999,0,,
129,ORD_481,PROD_1469,  0  ,60.33,23.58
229,ORD_1999,  PROD_1148  %,0,127.8,
3469,ORD_1034,PROD_1421,10.7,21.62,
  479  ,ORD_1038,PROD_1009,0,271.99,
1891,ORD_710,PROD_1129,5.67,34.1,
4119,ORD_1911,  PROD_1993  ,44.14,119.99,
4829,ORD_1137,PROD_1901,7.08,26.22,
2816,ORD_613,PROD_1513,0,94.41,27.04
4664,ORD_1794,PROD_1493,0,164.73,
1906,ORD_1943,PROD_1257,0,243.76,
4925,ORD_816,PROD_1249,63.38,,
156,ORD_297,PROD_1750,11.18,35.78,9.25
2271,ORD_2054,PROD_1817,27.18,123.19,
879,ord_1710,PROD_1005,0,71.94,9.66
687,ORD_1731,PROD_1009,0,262.51,60.72
3675,ORD_1489,PROD_9999,-30,,
1511!,ORD_1353,PROD_1001,0,53.18,27.13
4385,ORD_2460,PROD_1769,99.54,290.51,146.88
  1926  ,ORD_933,PROD_1573,0,268.63,
759,ORD_1215,PROD_1021,0,  266.79  ,55.61
4353,ORD_1238,PROD_1194,0,121.45,134.14
2357,ORD_2317,PROD_1006,55.8,166.58,
647,ORD_480,PROD_1518&,296.48,122.69,
4090,ORD_896,PROD_1019,,Unknown,0
  704  ,ORD_1502,PROD_1269,0,237.72,152.1
2558,ORD_528,PROD_1447,88.64,330.98,57.39
2720,ORD_1249,PROD_1358,445.26,281.73,
1921,ORD_2027,PROD_1218,0,  204.43  ,
1632,ORD_197,PROD_1726,0,78.3,23.5
4333,ORD_1239,PROD_1012,0,167.29,53.51
2367,  ORD_569  ,PROD_1906,0,143.61,
3585,,PROD_1015,0,14.67,9.87
1948,ORD_646,PROD_1019,0,87.27,23.97
1073,ORD_1325,PROD_1817,42.44,123.51,41.64
1933,ORD_1792,PROD_1468,0,126.38,
3132,ORD_2522,PROD_1168,0,68.34,11.44
261,ORD_100,PROD_1006,0,182.03,
3779,ORD_1607,PROD_1006,0,174.13,88.63
, ,,, ,
4549,ORD_2060,PROD_1036,0,  166.28  ,213.93
1947,ORD_1164,PROD_1398,0,106.75,32.78
4840,ORD_999999,PROD_1021,0,  282.74  ,-6.98
2975,ORD_2361,PROD_1181,117.78,,
3854,ORD_1996,PROD_1131,0,78.14,13.36
499,ORD_684,PROD_1316,0,327.59,
4561,ORD_1885,PROD_1774,23.45,163.24,186.11
4235,ORD_2497,PROD_1327,8.81,20.22,
5098,ORD_545,PROD_1079,67.77,117.33,24.02
1902,ORD_1081,PROD_1019,10.22,87.55,
2671,ORD_1241,PROD_1302,0,150.74,32.74
2028,ORD_974,PROD_1494,0,249.61,78.24
448,ORD_1463,PROD_1954@,0,266.44,100.14
1294,ORD_1561,PROD_1159,33.71,217.73,
,ORD_999999,,,,Exempt
3976,ORD_339,PROD_1156,0,176.24,
2504,ORD_2114,PROD_1000,  0  ,37.3,
4724,ORD_162,PROD_1013,24.55,97.3,
2724,ORD_1158&,PROD_1995,0,52.5,
  3258  ,ORD_1652,PROD_1120,47.6,178.79,
4216,ORD_700,PROD_1645,113.92,217.82,40.25
4514,ORD_2214,PROD_1229,0,65.16,9.65
1734,ORD_1845,PROD_1754,  0  ,  128.14  ,
4091,ord_757,PROD_1008,0,106.59,
3069,ORD_1767,PROD_1349,5.02,27.84,
1736,ORD_1520,PROD_1006,30.46,175.39,
4918,ORD_2579,PROD_1743,  0  ,44.89,7.62
2011,  ORD_750  ,PROD_1013,0,96.27,
1381,ORD_401,PROD_1723,84.1,240.76,40.57
3145,ORD_487,PROD_1113,,Unknown,0
1767,ORD_479,PROD_1540,53.39,238.11,172.34
3329,ORD_1583,PROD_1214,23.15,  293.58  ,
2722,ORD_567,PROD_1277,58.2,222.61,
4604,ORD_509,PROD_1794,118.24,253.04,30.1
3447,ORD_1034,PROD_1945,45.95,  131.17  ,26.78
2740,  ORD_999999  ,,-28.19,0,
4466,ORD_2069,PROD_1169,0,114.86,47.77
947,ORD_2509,PROD_1019,0,80.38,
4325,ORD_2072,PROD_1963,0.001,,0
149,ORD_2253,PROD_1017,0,22.08,
658,ORD_2464,PROD_1016,12.43,45.81,6.9
3178,ORD_1013,PROD_1005,  0  ,69.81,
3723,ORD_1577,prod_1682,0,45.49,
  4352  ,ORD_1253,  PROD_1636  ,0,125.25,
  427  ,ORD_531,PROD_1545,0,105.92,34.54
,,,, ,
  3255  ,ORD_465,PROD_1590,47.59,170.6,98.42
3683,ORD_241,PROD_1390,12.46,54.97,
3933#,ORD_1870,PROD_1925,  25.42  ,  200.99  ,
332,ORD_1840,PROD_1802,25.28,115.76,15.48
3031,ORD_1941,PROD_1322,0,157.08,84.87
2148,ORD_1615,PROD_1429,0,221.66,44.96
,,,,,
1776,ORD_2272,PROD_1015,5.8,13.8,1.65
4303,ORD_1011,PROD_1461,0,30.98,7.41
4530,ORD_1897,PROD_1372,61.58,170.66,
3654,ord_1538,PROD_1937,0,66.89,
682,ORD_1827,PROD_1735@,0,59.13,7.59
3212,ORD_1203,PROD_1004,0,8.67,  2.12  
2172,ORD_1376,PROD_1971,0,192.76,
3713,ORD_1448,PROD_1772,0,71.05,
3144,ORD_1993,PROD_1399,0,52.5,  9.66  
2358,  ORD_1646  ,PROD_1001,13.8,  56.08  ,
4662,ORD_531,PROD_1005,22.62,73.06,
1934,ORD_1124,PROD_1003,34.74,154,24.39
2408,ord_1026,PROD_1010,0,44.2,
4542,ORD_1435,PROD_1256,0,222.52,201.62
2470,  ORD_776  ,PROD_1844,38.95,282.32,
218,ORD_2547,PROD_1005,0,67.69,
2009,ORD_1209,PROD_1002,0,  33.89  ,
1189,ORD_456,PROD_1004,1.69,8.6,2.39
4390,ORD_1690,PROD_9999,-30.64,  0  ,
3088,ORD_1941,PROD_1010,0,43.2,15.41
  844  ,ORD_266,PROD_1144,24.35,177.16,
4659,ORD_271,PROD_1281,0,128.01,
2602,ORD_2491,PROD_1019,0,83.94,
1359,ORD_1525,PROD_1002,0,33.78,
485,ORD_580,PROD_9999,,TBD,
1703,  ORD_2324  ,PROD_1237,35.74,121.85,18.54
5065,ORD_1174,PROD_1335,29.55,87.11,
3232,ORD_174,PROD_1570,42.98,131.63,32.86
823,ORD_913,PROD_1002,5.2,34.35,14.13
3459,ORD_1843,PROD_1429,60.78,226.03,
688,ORD_862,PROD_1825,0,163.26,43.1
4351,ORD_1334,PROD_1014,350.52,86.89,430.11
465,ORD_1565,PROD_1009,0,283.44,112.11
3336,ORD_2395,PROD_1478,12.5,59.97,  12.64  
  N/A  , ,,,, 
1140,,,9999,0.001,
1414,ORD_460,PROD_1002,0,34.2,
3565,ORD_1031,PROD_9999,,TBD,0
1713,  ORD_2521  ,PROD_1006,282.82,181.11,
1867,ORD_1208,PROD_1187,25.63,148.21,
  1485  ,ORD_634,PROD_1008,0,112.71,27.66
4547,  ORD_2200  ,PROD_1062,301.48,170.95,248.1
2587,ORD_517,PROD_1463,0,10.48,
814,ORD_2420,PROD_1078,0,8.54,
2512,ORD_194,PROD_1441,2249.8,248.58,
1289,ORD_2501,  PROD_1001  ,0,57.56,
4456,  ORD_2014  ,PROD_1018,63.12,218.36,114.82
1016,ORD_1108!,PROD_1758,6.36,38.89,
4107,ORD_2469,PROD_1255,56.25,110.2,
4078,ORD_1700,PROD_1999,0,78.12,65.04
4186,ORD_1448,PROD_1770,0,298.02,
4153,  ORD_1785  ,prod_1599,0,101.67,72.03
4618,ORD_1532,PROD_1914,0,15.64,
3420,INVALID,PROD_1704,29.49,176.35,
4002,ORD_1329,PROD_1337,1.94,  23.78  ,2.91
2989,ORD_1422,PROD_1014,0,85.54,21.61
1139,ORD_1732,PROD_1000,0,37.02,
4261,ORD_884,  PROD_1220  ,0,152.92,
775,ORD_2230,,Free shipping,,
1883,ORD_2381,PROD_1014,0,85.42,
723,  ORD_2196  ,PROD_1209,  81.29  ,211.84,39.73
442,ORD_761,PROD_1081,0,  15.36  ,
3702,  ORD_1577  ,PROD_1019,28.63,84.26,
1578,ORD_1088,  PROD_1549  ,0,280.5,
457,ORD_608,PROD_1212,405.66,93.69,
3762,ORD_244,PROD_1654,  0  ,6.58,1
458,ORD_491,PROD_1592,0,  119.37  ,
4423,ORD_205,PROD_1562,0,168.21,43.27
778,  ORD_2420  ,PROD_1188,0,282.74,29.61
275,ORD_2460,PROD_1309,,,0
,ORD_313,PROD_1809,0,,INCLUDED
3237,ORD_2483,PROD_1591,0,  122.23  ,17.31
4843,ORD_705,PROD_1211,0,181.07,
2848,ORD_651,PROD_1605,0,122.83,
,,,,,
322,ORD_994,PROD_1587,0,135.98,
3458,ORD_1082,PROD_1854,16.27,144.48,
  397  ,ORD_1330,PROD_1613,0,157.03,
992,ORD_1263,  PROD_1728  ,58.31,  98.01  ,17.57
5072,ord_2514,PROD_1002,3.06,33.37,19.24
  1168  ,ORD_813,PROD_1001,252.44,54.02,242.32
4999,ORD_308,PROD_1009,76.08,271.66,
  4867  ,ORD_2419,PROD_1512,85.6,  237.82  ,81.94
1384,ORD_1797,PROD_1006,0,179.63,32.27
710,ORD_834,PROD_1152,45.35,91.28,
3859,ord_851,PROD_1309,0,  109.64  ,22.64
369,ORD_969,PROD_1725,51,253.03,34.43
3522,ORD_801,PROD_1200,678.88,190.33,793.63
371,ORD_1840,PROD_1802,0,112.93,
1978,ORD_1164,PROD_1398,0,115.07,26.74
4376,ORD_430,PROD_1664,0,205.01,48.49
1666,ORD_1661,PROD_1015,0,14.14,
1008,ORD_1230,prod_1828,0,110.17,83.98
4411,  ORD_1659  ,  PROD_1004  ,0,9.23,1.6
1757,ORD_2170,PROD_1143,0,17.72,1.81
2154,ORD_564,PROD_1018,0,219.9,
,,,,,
3046,ORD_1941%,PROD_1007,  1760.8  ,190.59,
  1582  ,ORD_1355,PROD_1500,0,257.27,43.32
2039,ORD_1030,  PROD_1194  ,0,119.07,54.32
254,ORD_2460,PROD_1768,0,  256.15  ,
523&,ORD_1498,PROD_1011,0,64.99,13.76
4859,ORD_1166,PROD_1003,0,162.05,21.29
4295,ORD_2419,PROD_1005,13.57,71.89,34.06
3986,  ORD_613  ,PROD_1847,0,10.24,10.99
5011,ORD_1640,PROD_1010,16.82,43.13,19.09
1710,ORD_1007,PROD_1442,,TBD,0
3074,ORD_1767,PROD_1720,32.15,245.04,92.39
2115,ORD_2213,PROD_1015,-999,  -999  ,0
  1702  ,ORD_1001,PROD_1613,0,169.62,38.86
3701,ORD_165,PROD_1905,77.38,213.89,  21.92  
4147,ORD_1427,PROD_1495,0,219.73,  131.22  
1832,ORD_710,  PROD_1519  ,26.59,61.08,89.25
631,,PROD_1550,0,168.33,
3165,ORD_875,PROD_1387,0,100.35,
2955,ORD_2332,PROD_1005,0,72.28,
,MISSING,PROD_1965,0,,
119,ORD_2145,PROD_1695,0,204.76,
1835,ORD_591,PROD_1186,70.21,164.99,29.56
1503,ORD_1820,PROD_1471,0,101.76,77.4
2272,ORD_1929,prod_1629,0,159.24,80.52
1963,  ORD_646  ,PROD_1010,0,44.49,
4984,ORD_2205,PROD_1006,25.5,169.95,
1880,ORD_2408,PROD_1322,0,160.96,
4201,ORD_1459,PROD_1013,0,96.29,
1759,ORD_1520,prod_1913,59.14,280.1,
464!,ORD_679,PROD_1282,425.86,116.73,
5073,ORD_643,PROD_1421,0,22.1,4.08
2440,  ORD_999999  ,,10%,-20.84,
4117,ORD_1917,PROD_1010,0,42.31,
1888,ORD_2572,PROD_1630,  958.14  ,  250.53  ,
4222,ORD_2167,PROD_1228,0,221.97,94.05
348,,PROD_1000,0,38.01,5.73
436,ORD_778,PROD_1464,0,47.05,
4876,ORD_1166,PROD_1003,0,151.88,43.11
1163,ORD_2012,PROD_1005,1201.7,69.22,
980,MISSING,,-49.93,0,
3012,ORD_1969,PROD_1460,34.44,147.67,55.32
1663,ORD_1007,PROD_1996,  0  ,82.88,8.07
2849,ORD_2151,PROD_1000,0,37.67,
1565,ORD_110,PROD_1547,0,184.47,
590,ORD_343,PROD_1737,,,
2061,ORD_841,PROD_1017,44.01,21.96,36.88
2111,ORD_323,PROD_1212,0,88.09,15.21
246,ORD_1914,PROD_1924,0,102.65,
4980,,,12.64,12.87,
212,ORD_779,PROD_1016,  0  ,44.49,
2453,ORD_425,PROD_1808,0,,
651,ORD_1458,PROD_1015,0,14.85,2.59
3454,ORD_227,PROD_1723,54.68,243.96,
851,ORD_2274,PROD_1014,0,  87.89  ,21.26
4834,ORD_1190,PROD_1137,14.21,86.93,18.02
876,ORD_2465,PROD_1964,0,  50.0  ,31.71
,,,,,
3756,ORD_1112,PROD_1310,28.93,73.4,
3001,ORD_1525,PROD_1010,4.33,45.48,9.03
1460,,,39.23,  81.15  ,
  2080  ,ORD_999999,PROD_9999,10%,-13.49,
3021,ORD_265,  PROD_1017  ,0,20.72,4.64
1005,ORD_914,PROD_1016,667.9,45.76,
3451,ORD_2390,PROD_1466,0,64.82,11.22
2938#,ORD_2180,PROD_1011,17.36,64.68,43.63
3793,ORD_2189,PROD_1784,0,124.8,47.61
1402,ORD_782,PROD_1212,0,92.71,  25.48  
1612,ORD_1592,PROD_1704,61.03,174.37,80.16
1455,ORD_603,,Free shipping,,
2840,ORD_208,PROD_1195,182.28,50.19,202.71
1595,ORD_972,PROD_1911,-999,0.001,0
1483,ORD_605,PROD_1436,9.34,53.13,
4072,ORD_1293,PROD_1401,0,169.09,
1148,  ORD_1742  ,PROD_1617,0,86.6,
4914,ORD_2261,PROD_1943,0,249.91,56.17
1222,ORD_2012,PROD_1542,366.16,186.19,
1957,  ORD_1684  ,  PROD_1018  ,0,214.85,92.72
4692,ORD_1398,PROD_1224,0,252.45,164.56
194,ORD_1304,PROD_1699,0,187.74,
1709,ORD_2569,PROD_1091,0,132.1,
733,ORD_2166,PROD_1507,40.83,115.43,7.62
3698,ORD_444,PROD_1027,0,24.16,4.74
3560,ORD_1592,PROD_1656,79.28,174.6,
2756,ORD_2495,PROD_1003,0,152.4,40.31
3430,ORD_2191,,10%,-1.22,48.55
3130,ORD_428,PROD_1259,25.76,162.16,46.04
3156,ORD_1805,PROD_1459,0,250.6,48.56
266,ORD_764,PROD_1183@,3.01,14.65,
