product_id,product_name,sku,category_id,category,sub_category,brand,supplier_id,cost_price,sell_price,launch_date,weight,dimensions,color,size,material
1197,Microsoft Tablet,MI-AC0197-RED,CAT_524,Electronics,Computers,Bose,SUPP_10561,36.37,80.09,2023-11-22 00:00:00,2.858,15x16x13,Gold,"15.6""""",Aluminum
1521,LG Speaker Premium,LG-AC0521-TUR,CAT_658,Equipment,General,LG,SUPP_10659,86.38,199.4,2020-12-08 00:00:00,3.212,52x53x67,Silver,One Size,Metal
1404,Brooks Headphones Air,BR-CL0404-RED,CAT_572,Electronics,Tablets,Apple,SUPP_10630,173.53,289.56,2021-05-19 00:00:00,0.285,12x6x1.1,Silver,"27""""",Steel
1176,Nike T-Shirt,NI-CL0176-BRO,CAT_570,APPAREL,Jackets,Sony,SUPP_10695,369.16,864.3,2022-09-08 00:00:00,  0.979  ,50x44x67,Mint,S,Wool
1885,Adidas Smartphone Advanced,AD-HM0885-GOL,CAT_600,Electronics,Accessories,Saucony,SUPP_10640,72.65,105.82,2021-01-11 00:00:00,0.165,13x8x1.0,Gold,"27""""",Glass
1398,Lenovo Casual Shoes Premium,LE-EL0398-SIL,CAT_557,Footwear,Running,Reebok,SUPP_10243,153,310.82,2022-11-04 00:00:00,1.425,29x16x12,NAVY/RED,6.5,Suede
1429,Apple Smartwatch,ap-ac0429-gol,CAT_523,Electronics,Tablets,Brooks,SUPP_10564,329.44,595.35,2020-12-28 00:00:00,4.141,37x42x17,Silver,"21""""",Plastic
1274,Nike Smartwatch,NI-AC0274-RED,CAT_667,Electronics,Tablets,Canon,SUPP_10183,251.02,525.69,2024-07-18 00:00:00,1.601,17x27x20,  Black  ,Standard,Magnesium Alloy
1358,Samsung Charger Office,SA-HM0358-SIL,CAT_564,Footwear,Outdoor,Amazon,SUPP_10646,351.19,730.92,2021-12-22 00:00:00,9.726,93x22x47,Silver,Large,  Synthetic  
1116,Canon Running Shoes Elite,CA-SP0116-PUR,CAT_640,Footwear,Outdoor,Sony,  SUPP_10579  ,427.69,951.52,2021-11-11 00:00:00,1.362,25x15x10,Black/White,38,leather
1472,New Balance Running Shoes Office,NE-AC0472-BLA,CAT_542,Footwear,Running,Canon,SUPP_10269,385.1,818.26,2025-09-27 00:00:00,0.811,26x16x10,Navy/Red,13,Leather
1512,  Canon Screen Protector Premium  ,CA-AC0512-TUR,CAT_642,Electronics,Tablets,Amazon,SUPP_10327,179.72,319.49,2022-04-19 00:00:00,4.673,100x68x31,Mint,Medium,Synthetic
1322,Bose Screen Protector Classic,BO-AC0322-BRO,CAT_541,Apparel,Formal,Sony,SUPP_10496,358.46,490.45,2022-11-26 00:00:00,7.075,72x20x93,Gold,Extra Large,Metal
1356,Mizuno Backpack Office,MI-CL0356-ORA,CAT_561,Accessories,Bags,Nike,SUPP_10431,23.69,28.88,2023-11-26 00:00:00,8.223,92x90x13,Green,Small,Synthetic
1437,Sony Basketball Shoes Sport,SO-AC0437-COR,CAT_551,Footwear,Formal,HP,  SUPP_10070  ,146.14,206.56,2022-10-29 00:00:00,0.599,34x20x10,White,38,Leather
1169,JBL Basketball Shoes Premium,JB-EL0169-COR,CAT_540,Footwear,Formal,Reebok,SUPP_10549,207.67,343.53,2025-05-28 00:00:00,1.348,35x17x12,Blue,10.5,Synthetic
1383,Panasonic Laptop Max,PA-EL0383-NAV,CAT_531,Electronics,Accessories,Samsung,SUPP_10700,278.7,358.34,2025-10-05 00:00:00,2.672,  35x25x2  ,Silver,"17""""",Glass
1227,HP Cable Classic,  HP-AC0227-BEI  ,CAT_520,  Fitness  ,Other,Nike,SUPP_10250,442.26,690.61,2025-05-13 00:00:00,6.323,31x11x28,Gray,Small,Synthetic
  1625  ,JBL Running Shoes Sport,,CAT_593,,Running,,SUPP_10778,122,,2022-12-15 00:00:00,1.119,,White,,Leather
1815,Microsoft T-Shirt,MI-AC0815-GRE,CAT_590,Apparel,Jackets,Brooks,SUPP_10225,240.43,300.28,2024-05-02 00:00:00,1.504,39x77x59,Silver,2XL,Spandex
1723,nike cable ultra,NI-CL0723-PIN,CAT_596,Apparel,Shirts,Puma,SUPP_10198,353.31,592.41,2022-08-25 00:00:00,9.68,97x53x13,Black,Medium,Synthetic
1152,Nikon Smartwatch Advanced,NI-CL0152-BLU,CAT_624,Electronics,Tablets,NEW BALANCE,SUPP_10181,163.57,208.62,2025-04-21 00:00:00,2.534,23x20x23,Silver,"32""""",Aluminum
1762,Apple Tablet Office,AP-CL0762-PIN,CAT_500,Electronics,Wearables,Reebok,SUPP_10331,59.28,118.46,2020-12-29 00:00:00,4.651,47x27x29,Gold,"32""""",  Aluminum  
1460,Brooks Monitor Air,br-ac0460-red,CAT_657,Electronics,,LG,,,364.75,2021-12-08 00:00:00,,31x37x6,,"17""""",
1030,Product,PR-CL0030-WHI,,Sports,General,Samsung,SUPP_999,,412.69,,,78x85x92,,  Medium  ,Unknown
1840,Nikon Camera Advanced,NE-HM0794-RED,,Electronics,,nike,,,,,,,,One Size Fits All,
1538,Lenovo Camera Ultra,LE-HM0538-GRA,CAT_535,Travel,Miscellaneous,Mizuno,SUPP_10039,39.98,89.68,  2022-02-28  ,8.677,89x42x52,Brown,Medium,Metal
1234,Nike Casual Shoes Basic,NI-HM0234-BLU,CAT_585,Footwear,Formal,adidas,SUPP_10105,265.08,545.18,2023-01-10 00:00:00,0.606,34x17x15,White,11,Synthetic
1241,Brooks Jacket Essential,BR-EL0241-COR,CAT_603,Apparel,Pants,Google,SUPP_10063,190.92,365.34,2022-05-17 00:00:00,0.201,95x76x50,Red,XL,Cotton
1104,Canon Training Shoes Classic,CA-EL0104-ORA,CAT_564,Footwear,Basketball,Saucony,SUPP_10640,252.94,506.3,2022-11-19 00:00:00,0.795,27x17x10,Red,11,Nylon
1785,Nike Camera,NI-CL0785-RED,CAT_665,Technology,Other,Saucony,SUPP_10676,93.75,155.47,2023-11-07 00:00:00,9.113,20x71x78,Turquoise,Small,Synthetic
1869,LG Headphones,LG-SP0869-GRE,  CAT_600  ,Electronics,Accessories,Adidas,SUPP_10675,75.67,140.78,2024-11-04 00:00:00,0.148,15x7x1.0,Silver,Compact,Steel
1370,Nike Screen Protector Pro,NI-SP0370-BEI,CAT_559,Fitness,Miscellaneous,Panasonic,SUPP_10756,310.17,405.01,2021-01-26 00:00:00,4.336,65x89x94,Red,Extra Large,Fabric
1503,Nikon Laptop Max,NI-CL0503-PIN,CAT_578,  Electronics  ,Computers,Dell,SUPP_10241,430.3,760.56,2023-09-12 00:00:00,2.866,32x30x3,White,"13""""",Carbon Fiber
1563,Nikon Charger Professional,NI-AC0563-RED,CAT_671,Photography,General,Amazon,SUPP_10252,189.19,285.92,2023-11-24 00:00:00,8.194,29x56x10,Orange,small,Metal
1422,Under Armour Camera Sport,UN-SP0422-BRO,CAT_662,Sports,Nutrition,Samsung,SUPP_10089,404.91,540.54,2025-02-06 00:00:00,6.531,83x57x18,Turquoise,One Size,  Wood  
1712,LG Casual Shoes,LG-EL0712-COR,CAT_555,FOOTWEAR,Basketball,Brooks,SUPP_10556,405.79,542.79,  2023-07-20  ,0.374,26x16x11,  Gray  ,8,Nylon
1546,Amazon Smartwatch Plus,AM-EL0546-BLU,CAT_564,Electronics,Accessories,ASICS,SUPP_10319,112.29,241.82,2021-08-24 00:00:00,3.173,14x13x29,Space Gray,"15.6""""",Plastic
1801,Amazon Smartwatch,AM-AC0801-BEI,CAT_615,Electronics,Mobile,Puma,SUPP_10440,206.15,334.19,2023-04-09 00:00:00,1.347,39x10x8,White,"13""""",Magnesium Alloy
1231,Amazon T-Shirt Classic,AM-AC0231-WHI,CAT_665,Apparel,Pants,Bose,SUPP_10159,317.33,748.8,2023-11-03 00:00:00,1.12,47x64x57,White,3XL,Linen
1797,LG Laptop Office,LG-EL0797-PUR,CAT_658,Electronics,Tablets,JBL,SUPP_10089,409.24,589.7,  2023-08-24  ,2.118,32x25x2,Gold,"27""""",  Carbon Fiber  
1215,Samsung Monitor Elite%,  SA-CL0215-PUR  ,cat_588,Electronics,Accessories,New Balance,SUPP_10024,387.14,  549.75  ,2024-02-21 00:00:00,2.074,38x49x9,Space Gray,"13""""",Plastic
1011,Dell Smartphone Air,DE-CL0011-BLU,CAT_652,Electronics,Computers,ASICS,SUPP_10882,125.25,169.82,2024-04-07 00:00:00,0.278,13x6x1.1,Space Gray,Large,Steel
1902,Brooks Mouse Essential,BR-AC0902-MIN,CAT_606,Electronics,Computers,New Balance,SUPP_10775,200.1,481.34,2023-09-29 00:00:00,7.63,50x92x96,White,One Size,Fabric
1532,Microsoft Training Shoes Office,MI-EL0532-GRA,CAT_530,Footwear,Formal,Canon,SUPP_10405,404.97,906.13,2021-12-29 00:00:00,1.281,25x19x12,Black,42,Mesh
1645,Panasonic Laptop Air,PA-SP0645-MIN,CAT_639,Electronics,Wearables,Nike,SUPP_10513,435.59,937.64,2023-10-15 00:00:00,2.964,34x29x3,Black,"32""""",Steel
1219,Lenovo Smartwatch Sport,le-cl0219-blu,CAT_686,  Electronics  ,Wearables,JBL,SUPP_10983,342.22,798.92,2023-01-20 00:00:00,3.589,36x25x23,Silver,"27""""",Glass
1363,Nikon Casual Shoes Sport,NI-HM0363-TUR,CAT_518,Footwear,Casual,Sony,SUPP_10732,239.94,336.19,2022-03-20 00:00:00,0.447,25x19x15,Black/White,  11.5  ,Mesh
1731,Mizuno Tablet Pro,MI-AC0731-TUR,CAT_670,Electronics,Wearables,Samsung,SUPP_10935,133.64,163.78,2025-04-22 00:00:00,3.448,47x25x22,Gold,"14""""",Magnesium Alloy
1634,Apple Basketball Shoes Ultra,AP-AC0634-RED,CAT_520,Footwear,Formal,Amazon,SUPP_10631,366.68,617.4,2021-03-20 00:00:00,0.81,29x19x14,Gray,11,Suede
1212,Lenovo Training Shoes Air,LE-HM0212-YEL,  cat_645  ,Footwear,Basketball,Saucony,SUPP_10079,364.55,813.23,2024-01-26 00:00:00,0.425,34x15x14,Black/White,10.5,Leather
1728,JBL Smartphone Premium,JB-EL0728-ORA,CAT_614,Electronics,Computers,Sony,SUPP_10606,24.94,53.27,2024-04-03 00:00:00,0.295,17x6x1.0,Silver,Compact,Aluminum
1173,Panasonic Backpack Pro,PA-AC0173-SIL,CAT_636,Accessories,Belts,Saucony,SUPP_10400,400.42,922.69,2024-09-08 00:00:00,3.02,86x23x43,Orange,Small,Wood
1361,Panasonic Speaker Classic,PA-EL0361-BLU,CAT_625,Footwear,Basketball,Adidas,SUPP_10649,496.09,1200.42,  2023-01-11  ,1.343,27x80x75,Gold,  Medium  ,Wood
1332,Apple Screen Protector Premium,AP-EL0332-BEI,CAT_672,Footwear,Casual,Panasonic,SUPP_10847,304.64,518.73,2021-09-02 00:00:00,8.408,94x6x20,Beige,Large,Composite
1014,Apple Smartwatch Home,AP-SP0014-MIN,CAT_537,Electronics,Wearables,Sony,SUPP_10042,161.05,381.48,2021-04-14 00:00:00,4.083,12x32x11,Silver,Large,Aluminum
1790,LG Case,LG-AC0790-BEI,CAT_617,Home & Office,Miscellaneous,Puma,SUPP_10098,309.44,461.54,2025-01-07 00:00:00,7.702,92x7x88,  Silver  ,One Size,MIXED MATERIALS
1456,ASICS Headphones,AS-CL0456-BLA,CAT_592,Electronics,Wearables,Puma,SUPP_10559,433.6,712.37,2021-08-16 00:00:00,0.236,17x9x0.7,Silver,Standard,Carbon Fiber
1134,  Reebok Casual Shoes  ,RE-EL0134-BLU*,CAT_514,Footwear,Basketball,  Under Armour  ,SUPP_10224,19.76,35.99,2020-10-27 00:00:00,  0.631  ,  34x16x11  ,Blue,46,Synthetic
1784,Panasonic Smartphone,  PA-CL0784-BRO  ,CAT_671,Electronics,Mobile,Nike,SUPP_10905,350.17,628.5,2024-05-29 00:00:00,0.171,  13x6x0.8  ,Space Gray,"13""""",Magnesium Alloy
1685,Puma Camera Advanced,PU-AC0685-NAV,CAT_649,Technology,General,Panasonic,SUPP_10774,302.95,589.12,2023-04-27 00:00:00,9.432,58x84x78,Yellow,Large,Wood
1660,Test,SKU-660!@#,,Unknown,,Unknown,,,0,,,29x37,,  Extra Large (L)  ,
1228,Samsung Monitor Ultra,SA-SP0228-MIN,CAT_545,  Electronics  ,Wearables,Saucony,SUPP_10592,186.49,232.48,2023-01-21 00:00:00,3.958,30x33x17,Black,"""  27""""  """,Steel
1770,HP Smartphone™ #770,DE-AC0036-BLU,CAT_618,Footwear,Budget Sports Products,nike,SUPP_10004,  478.92  ,Contact for price,1984-07-07 00:00:00,45.311943,Large,Red-ish,,Linen
1758,New Balance Charger Sport,NE-CL0758-GOL,CAT_544,Photography,Other,Adidas,SUPP_10728,293.26,  704.22  ,2025-09-05 00:00:00,1.761,20x10x19,Black,Medium,Composite
1842,JBL Case Basic,JB-CL0842-GOL,  CAT_623  ,Audio,Other,apple,SUPP_10517,174.75,235.61,2023-04-16 00:00:00,6.348,  74x56x27  ,  Yellow  ,extra large,Mixed Materials
1524,Mizuno Cable Air,MI-HM0524-WHI,CAT_581,Technology,Other,Apple,SUPP_10201,244.37,433.63,  2021-04-09  ,4.813,17x74x80,Gold,One Size,Metal
1026,Saucony Headphones Elite,,,,  running  ,,SUPP_10976,999999.99,,Invalid,0,,Blue/Blue,,aluminum
1868,HP Jacket,HP-HM0868-WHI,CAT_680,Apparel,Shirts,New Balance,SUPP_10341,276.83,683.23,2022-01-06 00:00:00,1.955,60x16x51,Pink,2XL,Silk
1618,Lenovo Running Shoes Basic,LE-SP0618-SIL,CAT_665,Footwear,Formal,LG,SUPP_10251,201.9,430.48,2024-08-06 00:00:00,1.412,32x19x12,WHITE,10,Rubber
1468,JBL Keyboard,JB-EL0468-GRE,  CAT_552  ,Home & Office,Other,LG,SUPP_10849,413.12,719.14,2025-01-01 00:00:00,6.455,41x23x8,Purple,One Size,Fabric
1278,Dell Casual Shoes,DE-EL0278-GRE,CAT_532,Footwear,Basketball,Brooks,SUPP_10232,160.64,236.59,2023-08-06 00:00:00,1.475,31x20x10,Black,6,Nylon
 ,  NULL  ,,,, ,,,,, ,    ,,  NULL  ,,
1894#,Brooks Jacket,BR-AC0894-BRO,CAT_692,Apparel,Jackets,Lenovo,SUPP_10978,409.3,965.36,2023-10-15 00:00:00,  1.836  ,38x44x53,White,XL,Wool
1040,  Nikon Camera Advanced  ,ni-sp0040-bla,CAT_9999,electronics,,Amazon,,,800.22,02-11-2021,,50x52x60,,Medium,
1395,LG Jacket Essential,LG-HM0395-ORA,CAT_560,Apparel,Jackets,HP,SUPP_10598,198.18,466.39,2025-08-17 00:00:00,0.348,100x82x20,White,L,Silk
1254,Adidas Running Shoes,AD-HM0254-GRE,CAT_625,Footwear,Formal,Apple,SUPP_10811,274.87,439.81,2023-06-20 00:00:00,0.894,32x15x10,Blue,6.5,Canvas
1447,Panasonic Monitor,PA-HM0447-BEI,CAT_677,Electronics,Tablets,JBL,SUPP_10957,345.73,575.58,2022-12-11 00:00:00,2.094,39x36x18,Space Gray,"13""""",Steel
1062,Bose Running Shoes Essential,BO-AC0062-BEI,CAT_696,Footwear,Casual,  Mizuno  ,SUPP_10391,256.42,447.26,2025-08-20 00:00:00,0.411,28x19x11,Navy/Red,10,Leather
1983,ASICS Mouse Elite,AS-EL0983-PUR,CAT_568,Travel,Miscellaneous,Sony,SUPP_10918,200.61,479.32,2025-07-19 00:00:00,  4.481  ,60x77x93,Blue,Medium,Wood
1739,Microsoft Keyboard Ultra,  MI-EL0739-BEI  ,  CAT_502  ,Apparel,Formal,Amazon,SUPP_10104,199.11,280.3,2023-10-05 00:00:00,9.341,79x36x85,Brown,Large,Wood
1907,Bose Laptop,BO-SP0907-WHI,CAT_666,Electronics,Accessories,Mizuno,SUPP_10264,447.47,  628.03  ,2024-10-04 00:00:00,3.152,31x29x3,Silver,Standard,Plastic
1625,Sony Monitor Pro,,,,  COMPUTERS  ,,SUPP_10031,0,,0000-00-00,100000,,Silver/Yellow,,PLASTIC
1209,Panasonic Running Shoes,PA-CL0209-SIL&,CAT_642,Footwear,Outdoor,Canon,SUPP_10764,61.7,125.26,2024-02-26 00:00:00,0.665,32X20X15,Red,7.5,Synthetic
,Nikon Cable Essential,,,,,,,,,0000-00-00,,,,,
1330,  Test  ,SKU-330!@#,,General,  NULL  ,generic,supp_999,,999999.99,,Heavy,44x46,,  Small (M)  ,
1923,Dell Basketball Shoes Pro,  DE-CL0923-ORA  ,CAT_666,Footwear,Casual,lg,SUPP_10873,486.98,656.24,  2025-05-03  ,1.35,28x17x12,Blue,46,Suede
1640,,xx-cl0640-whi,CAT_9999,footwear,,Adidas,,,595.93,2023-06-06,,23x18x62,,Medium,
1632,HP Screen Protector Pro,  HP-AC0632-YEL  ,CAT_585,Technology,Other,Nikon,SUPP_10355,314.67,494.16,2021-08-20 00:00:00,0.604,71x79x20,Beige,Extra Large,Metal
1895,LENOVO LAPTOP ADVANCED,LE-CL0895-PIN,CAT_625,Electronics,Mobile,Microsoft,SUPP_10240,181.36,444.23,2023-04-11 00:00:00,1.391,36x28x1,Silver,"24""""",Aluminum
1294,LG Casual Shoes,LG-HM0294-WHI,CAT_689,Footwear,Running,Brooks,SUPP_10939,396.51,599.36,2020-11-02 00:00:00,0.919,29x20x15,Blue,45,Leather
1111,Dell Jacket Premium,DE-AC0111-BRO,CAT_652,Apparel,Pants,Puma,SUPP_10392,217.29,398.22,2025-04-15 00:00:00,1.121,87x27x76,Silver,2XL,Linen
1051,LG Monitor Advanced,LG-EL0051-PIN,CAT_653,Electronics,Tablets,LG,SUPP_10106,293.18,432.9,2024-09-26 00:00:00,3.455,24X16X16,Gold,"24""""",Aluminum
1407,Brooks Basketball Shoes Max,BR-SP0407-BLA,CAT_552,Footwear,Running,LG,SUPP_10571,  242.22  ,332.73,2021-03-29 00:00:00,0.343,30X17X11,Blue,38,Synthetic
1107,Under Armour Screen Protector Air,UN-CL0107-ORA,CAT_542,Outdoor,Other,Adidas,SUPP_10576,491.97,1023.65,2021-01-10 00:00:00,4.056,47x60x18,Black,Small,Fabric
1290,Puma Mouse,PU-AC0290-NAV,CAT_663,Photography,Other,Mizuno,SUPP_10928,222.52,430.79,2024-10-03 00:00:00,6.305,71x30x51,Beige,Medium,Composite
1108,  LG Laptop Plus  ,LG-AC0108-BLU,CAT_529,Electronics,Mobile,LG,supp_10319,178.1,395.3,2025-08-15 00:00:00,2.399,35x27x1,Space Gray,"32""""",Glass
1198,Dell Laptop,DE-SP0198-PUR,CAT_621,Electronics,Wearables,Reebok,SUPP_10957,143.48,255.15,  2024-05-16  ,3.43,38x22x3,Gold,"32""""",  Magnesium Alloy  
1692,Dell Smartphone Classic,DE-CL0692-YEL,CAT_695,Electronics,Wearables,ASICS,SUPP_10133,302.19,497.98,2024-12-30 00:00:00,0.211,12x9x1.2,Space Gray,"27""""",Aluminum
1306,Bose Monitor Office,BO-SP0306-GRA,CAT_591,Electronics,Computers,LG,SUPP_10524,107.94,192.03,2021-12-29 00:00:00,2.246,27x46x24,Space Gray,"14""""",Carbon Fiber
1213,Samsung Basketball Shoes Home,SA-HM0213-BLA,CAT_662,Footwear,Formal,Adidas,SUPP_10312,266.95,431.15,2023-05-09 00:00:00,0.934,30X19X15,White,8,Leather
1738,Bose Charger Ultra,BO-AC0738-PIN,  CAT_672  ,Equipment,Other,Reebok,SUPP_10571,119.82,256.38,2021-02-01 00:00:00,3.605,63x79x89,Yellow,Medium,Fabric
1543,Under Armour Training Shoes Air,UN-SP0543-COR,  CAT_586  ,Footwear,Casual,Dell,SUPP_10261,177.08,413.23,2021-06-07 00:00:00,1.204,32x20x10,Black/White,11,Nylon
1010,Panasonic Smartphone,PA-EL0010-YEL,CAT_567,  Electronics  ,Wearables,Google,SUPP_10433,351.33,755.24,2024-07-27 00:00:00,0.257,17X9X0.7,White,"17""""",Aluminum
1702,  JBL Cable  ,JB-EL0702-MIN,CAT_581,Outdoor,Other,  Nike  ,SUPP_10408,325.34,679,2021-12-11 00:00:00,7.945,52x11x94,Navy,Small,Synthetic
1596,Bose Laptop Advanced,BO-AC0596-MIN,CAT_517,Electronics,Computers,HP,SUPP_10603,27.64,41.41,2023-08-10 00:00:00,2.33,35x21x3,White,Compact,Plastic
1343,LG Camera Professional,LG-HM0343-BRO,cat_682,Footwear,Running,Sony,SUPP_10903,462.84,1033.69,2022-10-12,1.998,53x93x52,Purple,One Size,Metal
  1167  ,ASICS Smartphone Sport,AS-AC0167-PUR,CAT_641,Electronics,Computers,Nike,SUPP_10761,133.16,267.22,2022-07-18 00:00:00,  0.256  ,18x9x1.3,White,standard,Steel
1794,New Balance Smartphone Classic,NE-HM0794-RED,CAT_689,Electronics,Accessories,Canon,  SUPP_10151  ,323.34,692.48,2023-10-20 00:00:00,0.281,  17x6x1.2  ,Gold,Large,Carbon Fiber
1048,Canon Speaker,CA-EL0048-TUR,CAT_614,Technology,Miscellaneous,JBL,SUPP_10607,63.44,117.68,2024-07-21 00:00:00,9.46,10x98x89,Coral,  Large  ,Metal
1886,Dell Smartwatch Pro,DE-CL0886-BLU,CAT_542,Electronics,Mobile,Saucony,SUPP_10744,250.92,607.34,2022-08-03 00:00:00,1.168,10x32x15,Black,"17""""",Plastic
1442,Saucony Jacket Plus,SA-AC0442-NAV,CAT_593,Apparel,Sportswear,nike,SUPP_10847,182.79,388.1,2025-07-19 00:00:00,1.794,89x81x66,Red,XL,Cotton
1665,ASICS Monitor™ #665,  UN-CL0123-RED  ,CAT_521,Technology,Mobile,NIKE,SUPP_10074,85.33,,2023-01-11 00:00:00,2.456,Small,White,,Magnesium Alloy
1065,Nike Screen Protector Max,NI-CL0065-PIN,CAT_609,Electronix,Other,LG,SUPP_10246,289.63,  195.44077  ,2024-12-25,6.715,  72cm x 51cm x 13cm  ,Coral,3Xl,Wood
1704,Reebok Cable Elite,RE-AC0704-SIL,CAT_566,Footwear,Casual,Dell,SUPP_10545,383.13,819.57,2025-04-18 00:00:00,9.328,27x48x54,Silver,One Size,Composite
1031,Under Armour Basketball Shoes Sport,UN-AC0031-BEI!,CAT_576,Footwear,Outdoor,Canon,SUPP_10312,288.63,368.96,2023-10-27 00:00:00,1.448,26x16x15,White,10,Suede
  1106  ,saucony keyboard max,SA-AC0106-PIN,CAT_677,Footwear,Formal,ASICS,SUPP_10511,78.2,124.63,2022-12-28 00:00:00,2.602,24x96x59,Yellow,Small,Metal
1095,  Google Backpack Basic  ,GO-SP0095-PIN,CAT_566,Home & Office,Other,Bose,SUPP_10477,58.32,144.38,2021-03-31 00:00:00,4.748,45x31x52,Purple,Extra Large,Mixed Materials
1782,Reebok Training Shoes,RE-EL0782-SIL,CAT_669,Footwear,  Outdoor  ,Brooks,SUPP_10797,83.23,185.27,2021-08-10 00:00:00,0.6,26x15x10,Black/White,6.5,Rubber
1222,Panasonic Mouse Ultra,PA-CL0222-GRE,CAT_508,Audio,General,Microsoft,SUPP_10973,  212.39  ,459.84,2021-07-06 00:00:00,9.884,31x13x27,Beige,One Size,Metal
1663,Samsung Tablet Max,SA-HM0663-NAV,CAT_500,Electronics,Wearables,Brooks,SUPP_10357,467.98,1019.88,2022-05-20 00:00:00,3.003,20x11x28,Black,Large,Steel
1826,Mizuno Mouse Elite,mi-sp0826-gre,CAT_691,Electronics,Mobile,Microsoft,SUPP_10657,191.4,243.63,2024-11-22 00:00:00,9.421,27x34x99,Mint,Large,Metal
,,,,,,,,,,,,,,,
1046,Brooks Jacket,BR-AC0046-GRE,CAT_592,  Apparel  ,Shirts,ASICS,SUPP_10376,276.79,684,2022-08-02 00:00:00,0.781,55x40x29,Red,2XL,Polyester
1768,Dell Speaker,DE-HM0768-PUR,CAT_684,Equipment,Miscellaneous,Nike,SUPP_10059,53.59,100.55,  2025-02-07  ,9.459,  71x28x25  ,Navy,Extra Large,  Composite  
1127,  New Balance Laptop Pro  ,NE-AC0127-PIN,CAT_526,Electronics,  Mobile  ,JBL,SUPP_10243,215.71,528.39,2023-11-15 00:00:00,3.437,32x24x1,Black,"17""""",Steel
1612,Samsung Laptop,SA-HM0612-SIL,CAT_670,Electronics,Mobile,Nikon,SUPP_10675,498.3,839.79,  2022-03-11  ,1.805,31x30x1,Gold,"27""""",Aluminum
  1490  ,samsung smartphone™ #490,PA-SP0352-TUR,CAT_619,Fitness,Premium Gaming Products,NIKE,SUPP_10353,318.12,,1992-05-20 00:00:00,13.801573,  Compact  ,Red-ish,Standard,Denim
1446,Panasonic Monitor Office,PA-EL0446-NAV,CAT_577,Electronics,Accessories,Google,SUPP_10177,286.31,596.27,2025-10-06 00:00:00,1.951,47x18x26,Silver,"21""""",Plastic
1877,Saucony Charger Advanced,SA-AC0877-NAV,CAT_647,Audio,General,Dell,SUPP_10181,192.87,480.13,2023-09-10 00:00:00,8.436,23x28x42,Black,Large,Synthetic
1764,Nikon Tablet Office,NI-AC0764-BLA,CAT_677,Electronics,accessories,Lenovo,SUPP_10129,20.92,27.47,2025-06-11 00:00:00,2.442,32x39x25,Gold,Standard,Steel
1305,  Amazon Cable  ,AM-EL0305-PIN,CAT_582,Technology,General,Saucony,SUPP_10072,278.11,551.49,2022-03-03 00:00:00,1.016,37x27x35,Yellow,Small,  Mixed Materials  
  1324  ,Bose Cable Classic,BO-SP0324-YEL,CAT_621,Fashion,Other,Under Armour,SUPP_10135,383.36,711.59,2022-02-16 00:00:00,4.663,62x90x62,Gray,Large,Mixed Materials
1779,New Balance T-Shirt Essential,NE-CL0779-MIN,CAT_591,Apparel,Jackets,Mizuno,SUPP_10768,129.38,218.13,2024-01-30 00:00:00,1.177,23x10x51,Yellow,S,Cotton
1192,Mizuno Cable,MI-HM0192-BRO,CAT_622,Photography,General,JBL,SUPP_10355,202.92,424.56,2022-09-13 00:00:00,1.831,20x94x71,Beige,Large,  Synthetic  
1247,Canon Backpack,CA-AC0247-SIL,  CAT_553  ,Fitness,Other,LG,SUPP_10055,324.71,708.56,2021-01-31 00:00:00,1.248,26x64x56,turquoise,Large,Metal
  1709  ,Amazon Speaker Advanced,AM-SP0709-MIN,  CAT_661  ,Home & Office,Other,Puma,SUPP_10432,482.62,1078.94,2024-10-12 00:00:00,  3.242  ,96x83x41,Silver,One Size,Composite
1174,HP JACKET,HP-HM0174-GRA,CAT_541,Apparel,Pants,Lenovo,SUPP_10631,419.03,608.69,2024-10-14 00:00:00,0.445,77x11x75,Beige,3XL,Polyester
1070,Samsung Laptop™ #70,HP-CL0024-TUR,CAT_627,Photography,Budget Sports Items,Nike Inc.,SUPP_10793,137.54,Contact for price,1993-05-08 00:00:00,10.807064,Standard Size,Grey,,Silk
1744,Puma Backpack Premium,PU-AC0744-PIN,CAT_629,Audio,Other,Google,SUPP_10705,447.34,589.32,2021-09-17 00:00:00,3.469,38x45x89,White,Small,Mixed Materials
1641,Canon Headphones Basic,CA-HM0641-PIN,CAT_681,Electronics,Mobile,Bose,SUPP_10671,  26.58  ,37.3,  2025-04-22  ,0.138,12x6x0.5,White,"27""""",Plastic
1316,Mizuno Laptop,MI-AC0316-PUR,CAT_573,Electronics,Accessories,Dell,SUPP_10087,140.35,298.91,2024-03-24 00:00:00,2.155,40x30x1,Silver,Compact,  Carbon Fiber  
1711,Samsung Casual Shoes Home,SA-HM0711-COR,CAT_657,Footwear,Formal,Panasonic,SUPP_10600,313.78,668.9,2023-12-25 00:00:00,0.387,28x18x13,Black/White,38,Suede
,Nikon Camera Advanced,,,,,,,,,,,,,,
1433,Sony Backpack,SO-HM0433-COR,CAT_510,Home & Office,Other,Nike,SUPP_10071,240.25,547.48,2021-05-28 00:00:00,  4.209  ,43x40x45,Orange,Extra Large,Mixed Materials
1791,Saucony Speaker,SA-EL0791-NAV,CAT_563,Fashion,Other,Reebok,SUPP_10840,  145.19  ,291.27,  2020-12-12  ,3.98,24x77x15,Gold,Small,Metal
