address_id,city,state_province,postal_code,country
5003,Fischer,Arizona,41316,Korea
5537,LeclercqVille,Albacete,M9S 3T8,Uruguay
6385,Bevanbury,Schleswig-Holstein,E33 7JL,Egypt
6144,Lake Leslie,Madrid,x4s4x6,Portugal
6434,  South Alex  ,Barcelona,  N02 0HL  ,  Burkina Faso  
6498,Nabburg,Illinois,S2H 8SD,Lithuania
"Richard trail  """,,,,
5012,Hortonside,Burgos,DN0 5BB,Macédoine du Nord
6222,Dukeville,Baleares,16596,Sierra Leone
5848,Carolfurt,Álava,03748,Polynésie française
5005,Lake Chelsea,Sachsen-Anhalt,51470,BURUNDI
6225,,Queensland,,France
6146,East Karenbury,Bayern,NN71 6XZ,Samoa
5414@,Chapmanborough,Alabama,33813,Sierra Leone
5903,Velazquezhaven,Zaragoza,56980,United Kingdom
6354,Lugo,Rheinland-Pfalz,J1P3E2,Australia
5249,Lake Toddside,Idaho,W8T 0JW,Grenada
5596,  Mallet-sur-Lopez  ,Arkansas,48574,Latvia
6090,Saint ThéophileBourg,Indiana,73607,  Canada  
6075,123,  Niedersachsen  ,,Iraq
5414,,Ontario,,SK
5757,Dupont-sur-Bouvier,Lugo,66973,Lao People's Democratic Republic
5432*,Lake Shaun,Oklahoma,C5E 6X9,Jamaica
5808,West Catherine,Guadalajara,Y3L7V3,República Democrática Popular Lao
6290,Chapmanshire&,Schleswig-Holstein,,GB
5533,Donnellyborough,Western Australia,22360,Italy
6308,West Charles,Australian Capital Territory,ML5 4SP,  Tanzanie  
6113,Leipziger Land,Mississippi,02377,Vanuatu
5680,South Jennifer,,SW1A 1AA,
5339,Williamsonview,New South Wales,E7A 8X8,Czech Republic
6041,Port Frankport,Tasmania,38374,Taiwan
5934,East Ellenchester,Huesca,01701,  Togo  
6431,Wilsonburgh,Arizona,8831,North Macedonia
5941,Ginaview,Cantabria,ST0Y 3NN,Kenya
6239,La Coruña,Bremen,L36 1XA,Chile
6191,Port Samanthachester,Vermont,G7X1Y7,Saint Lucia
5009,  MATHIEU-SUR-MER  ,New South Wales,Y1K 2K1,Bangladesh
5128,Connorburgh,Bremen,49528,Burundi
5033,Jerryborough,Brandenburg,33749,Perú
5311,Lacombe-les-Bains,  Northern Territory  ,26019,Micronesia
6270,New Charles,Thüringen,68474,Angola
5246,St. Randall,  Queensland  ,M6 9DE,Komoren
5944,South Samantha,Guadalajara,12173,United States Minor Outlying Islands
5881,South Jasminestad,Tasmania,18566,Zentralafrikanische Republik
6095,Port Thomaston,Berlin,2692,Qatar
5039,Manuelville,Tasmania,2920,Panama
5126,Courtois,  Tasmania  ,  54573  ,South Georgia and the South Sandwich Islands
6334,Pontevedra,Tasmania,CB6M 8JW,Somalia
5103,BAUDRY,Northern Territory,E2J9V8,Bahrein
5398,Guipúzcoa,Victoria,2998,Greece
5287,Grimmen,Tasmania,5087,Jordan
6494,New Crystalburgh,Maryland,25527,French Polynesia
5368,Samsondan,Burgos,48701,Benin
5241,  New Yesenia  ,Huelva,  P6S4S9  ,Honduras
6473,Baleares,Australian Capital Territory,44193,Saint Kitts and Nevis
5503,South Kevinchester,Baden-Württemberg,33456,Guernsey
5383,Johnfort,Tasmania,04567,Islas Salomón
5812,West Brianbury,  Valladolid  ,63836,Croatia
6381,New Josephbury,Tasmania,  67854  ,Kiribati
6248,Victoriaburgh,Huelva,  TW42 6GQ  ,Puerto Rico
5523,Alicante,western australia,  10704  ,Namibia
6182,Kusel,Nebraska,32933,Guadeloupe
"Paul dam""",Suite 717,,,False
6231,Saint Guillaume,Victoria,09457,República Democrática Popular Lao
  5598  ,Dieburg,Tennessee,2606,Nigeria
