customer_id,gender,date_of_birth,account_status,address_id,city,state_province,postal_code,country,account_created_at,last_login_date,is_active
1014,Prefer not to say,2001-04-19 00:00:00,Active,ADDR_5014,Greenbury,KY,2343,Grenada,2025-03-30 15:16:26.016000,2025-04-26 16:02:29.202000,False
1790,Prefer not to say,1957-05-11 00:00:00,Blocked,ADDR_5790,West Karenborough,Arkansas,84826,Montserrat,2024-06-21 09:26:42.460000,2024-12-16 08:19:05.969000,True
1456,Other,1968-08-05 00:00:00,Active,ADDR_5456,Joshuaside,NSW,21149,Barbados,2022-11-08 18:14:50.400000,2023-07-11 15:50:03.121000,True
1134,  Other  ,1951-04-29 00:00:00,Blocked,ADDR_5134,Lake Janetport,  WA  ,G00 5UT,Mexico,2021-06-15 12:54:13.406000,2024-01-04 17:27:29.460000,  True  
1784,Male,  1970-04-13  ,Blocked,ADDR_5784,stephenside,Alabama,G8Y4X5,Saint Vincent and the Grenadines,2024-02-11 19:07:26.044000,2024-10-30 03:17:57.291000,True
1685,Prefer not to say!,1995-10-19 00:00:00,Active,ADDR_5685,East William,Australian Capital Territory,Y1Y 5K2,Ethiopia,2023-09-13 01:49:04.094000,2025-01-09 21:05:27.657000,True
1660,,,,-1,Unknown,,0218-0000,,2023-08-22T03:23:48.641060,,
1228,Male,1967-03-02 00:00:00,Inactive,  ADDR_5228  ,Lopezberg,ME,3549,Cameroon,2022-04-28 11:48:31.039000,2023-04-30 23:02:15.533000,True
1770,Other,1982-08-21 00:00:00,Inactive,addr_5770,北京,SA,99999,  Anguilla  ,2022-09-20 21:37:15,1745649637,False
1758,Other,1986-10-17 00:00:00,Blocked,ADDR_5758,New Sara,Nebraska,P1B 5G6,Palestinian Territory,  2025-07-29 21:16:12.286470  ,2025-08-21 23:32:44.921000,True
1842,Other,1979-12-05 00:00:00,  Blocked  ,ADDR_5842,CAROLINEBOROUGH,North Carolina,B73 5JH,Cocos (Keeling) Islands,2022-11-23 10:58:14.576442,2025-05-01 20:01:05.683422,True
1524,Prefer not to say,2003-08-26 00:00:00,Active,ADDR_5524,Wardhaven,New South Wales,2921,Libyan Arab Jamahiriya,2022-09-15 01:17:59.871000,  2025-02-11 12:02:54.704934  ,True
1023,O,1988-02-27 00:00:00,Inactiv,,,Ontario,,Kazakhstan,,2025-04-06 14:50:55,True
1868,Other,1949-06-18 00:00:00,Blocked,ADDR_5868,North Rachel,Australian Capital Territory,2911,Ghana,2023-10-01 05:55:51.090000,2025-04-25 01:47:34.605000,True
1618,Male,1984-05-20 00:00:00,Inactive,ADDR_5618,South Matthew,AK,2648,Mali,2023-02-20 03:52:42.558000,2024-09-19 20:20:31.786000,False
1468,Other,1993-02-18 00:00:00,  Blocked  ,ADDR_5468,Michaelchester,Nevada,2608,Nigeria,2025-09-12 15:00:25.135000,2025-09-21 03:40:24.452000,False
1278,Male,1974-05-25 00:00:00,Blocked,ADDR_5278,Harringtontown,New South Wales,79691,Macao,2020-10-31 15:17:32.177000,2024-03-12 18:48:06.949000,True
 ,  N/A  ,, ,,,,,,,,  NA  
1894,Male,2004-01-26 00:00:00,Blocked,ADDR_5894,East Johnbury,WA,4160,Guam,2024-08-12 03:51:27.172000,2024-12-18 09:52:46.567000,  False  
1040,,"Mar 30, 1947",active,ADDR_5006,samanthafurt,,2959,Bahrain,2021-04-02 09:03:42.181000,2022-07-16 05:55:20.735000,
1395,Male,1988-09-04 00:00:00,Inactive,ADDR_5395,Lindachester,Tasmania,V2M 8L2,Tokelau,2020-11-22 19:22:07.474000,2024-10-31 06:19:30.587000,False
1254,Other,1998-02-22 00:00:00,Active,ADDR_5254,Kelseyberg,ACT,2942,Taiwan,2023-04-12 14:02:43.272000,2023-08-25 05:51:53.228000,False
1447,Other,1985-08-18 00:00:00,Inactive,ADDR_5447,South Jefferyberg,West Virginia,89814,Morocco,2023-03-30 11:21:38.967000,2023-05-24 11:34:25.237000,True
1062,Other,1953-08-09 00:00:00,Blocked,ADDR_5062,Port Sabrina,  ME  ,NE3P 4BX,Niue,2023-07-23 21:14:49.609000,2025-09-19 12:21:59.077000,False
1983,Prefer not to say,1947-07-13 00:00:00,Blocked,ADDR_5983,Brandonborough,Virginia,2697,Colombia,2024-02-09 11:20:54.968000,2025-01-06 04:38:49.602000,  False  
1739,Male,  1994-07-26  ,  Active  ,ADDR_5739,Merritthaven,NE,14486,Maldives,2022-11-25 15:14:37.513000,2023-03-24 06:02:51.637000,False
1907,Other,1957-10-10 00:00:00,Blocked,ADDR_5907,Lake Brandon,Oregon,32131,Bermuda,  2021-07-01 08:43:01.788400  ,2022-07-23 18:05:18.266000,True
1239,Unknown,1965-01-29#,Actve,,,British Columbia,,Christmas Island,,2025-02-13 00:09:19,True
1209,Prefer not to say,1955-03-30 00:00:00,Active,ADDR_5209,Robsonfort,New Hampshire,B2N7A7,Saint Pierre and Miquelon,2020-12-18 09:23:58.398000,2023-04-22 05:57:40.705000,False
,,1995-12-30,Bloked,,,,,Guyana,,2025-04-09 11:03:49,
1330,  Male  ,,,ADDR_5330,  N/A  ,Tasmania,994,,2023-04-15T15:05:34.314082,,No
1923,Female,  1971-05-26  ,Active,ADDR_5923,North Brianmouth,DC,T4R1C5,Monaco,2021-03-24 21:31:52.706536,  2022-01-07 15:40:22.054709  ,False
1640,,2002-08-24,inactive,ADDR_5093,south glenton,,94502,VE,2023-08-27 17:04:08.664000,2024-06-10 12:08:07.486000,
1632,Female,  1996-07-29  ,Active,ADDR_5632,Naomiton,Victoria,0276,Swaziland,2023-01-18 04:28:49.938000,2024-07-22 22:29:34.705000,False
1895,Female,1976-06-26 00:00:00,Blocked,ADDR_5895,Jordanstad,TAS,74548,Cote d'Ivoire,2022-01-26 17:57:55.611000,2023-04-01 12:01:25.494000,False
1294,Other,1962-09-25 00:00:00,Active,ADDR_5294,Mitchellfurt,MA,09604,Bhutan,2024-05-24 14:19:11.563000,2024-10-31 21:39:32.218000,False
1111,Female,1975-10-19 00:00:00,BLOCKED,ADDR_5111,New Cherylborough,Montana,HR1P 9ET,Palestinian Territory,2025-08-06 23:34:36.418000,2025-09-10 23:46:52.821000,False
1051,Prefer not to say,1991-01-11 00:00:00,Inactive,ADDR_5051,Andersonstad,NH,35559,Egypt,2021-04-06 14:07:04.808000,2025-07-13 21:48:15.426000,True
1407,Other,1959-02-07 00:00:00,Blocked,ADDR_5407,North Dawnbury,Australian Capital Territory,G85 6RA,  Lithuania  ,2024-02-16 16:35:16.682000,2025-01-13 12:35:35.618000,True
1107,Male,1990-05-12 00:00:00,Blocked,ADDR_5107,Dawnmouth,South Australia,23399,Timor-Leste,2022-07-31 14:45:21.284000,2023-12-11 08:05:50.905000,False
1290,Other,1980-10-18 00:00:00,Active,ADDR_5290,South Cynthia,Northern Territory,DG8 6LB,Belize,2023-12-01 14:50:04.025000,2024-02-15 02:13:44.828000,False
1108,  Male  ,1951-12-13 00:00:00,Inactive,ADDR_5108,Nelsonfurt,Victoria,SR0E 6YU,Cocos (Keeling) Islands,2024-09-03 16:48:55.725000,2025-08-17 13:39:19.045552,False
1198,Other,1966-12-11 00:00:00,Inactive,ADDR_5198,Nealton,NT,53016,Niue,2022-05-07 17:01:46.518000,  2022-09-23 14:36:11.358793  ,False
1692,Female,1969-03-22 00:00:00,Inactive,ADDR_5692,North Shawnberg,OR,NR93 4WS,New Caledonia,2025-05-21 07:20:22.366000,2025-08-31 21:00:06.634000,False
1306,Prefer not to say,2001-03-01 00:00:00,Blocked,ADDR_5306,Teresaport,New York,00505,Netherlands,2023-05-19 02:10:42.617000,2023-11-14 05:39:39.916000,True
1213,Female,1999-08-22 00:00:00,BLOCKED,ADDR_5213,Lake Kelly,Western Australia,G8E7J1,Syrian Arab Republic,2022-06-27 02:37:42.668000,2022-10-07 15:15:27.240000,TRUE
1738,Male,1948-08-20 00:00:00,  Inactive  ,ADDR_5738,Johnstad,Victoria,DG8 4WH,Georgia,2022-05-18 15:52:11.793000,2023-01-18 12:08:17.139000,False
1543,Female,1951-03-02 00:00:00,  Blocked  ,ADDR_5543,Averyville,Northern Territory,R4L 9K6,Tuvalu,2024-05-18 22:57:56.775000,2025-09-15 00:37:22.344000,False
1010,Female,1987-09-30 00:00:00,Active,  ADDR_5010  ,Kimberlychester,AS,BB25 3LG,Hong Kong,2025-01-26 18:05:28.819000,2025-03-19 06:58:52.721000,True
1702,  Male  ,1953-08-22 00:00:00,Active,ADDR_5702,West Paulinebury,  TAS  ,C5P4V3,Bermuda,2022-01-30 21:46:37.903000,2024-01-11 00:41:01.827000,True
1596,Female,1970-07-31 00:00:00,Active,ADDR_5596,West Tabithaton,Texas,2670,Cambodia,2022-11-17 05:51:28.175000,2023-04-08 14:09:54.718000,False
1343,Other,1950-06-16 00:00:00,Inactive,ADDR_5343,Lake Suzanne,nt,V4Y 8R7,Romania,2024-08-05 06:48:57.070000,2025-01-19 23:45:24.565000,True
  1167  ,Male,1945-07-10 00:00:00,Blocked,ADDR_5167,Gregoryhaven,VIC,L5L7E8,Saint Martin,2023-05-19 07:51:56.802000,2024-02-17 23:02:08.729000,  True  
1794,Male,1944-12-11 00:00:00,Inactive,ADDR_5794,Juliantown,WY,  2685  ,Mauritania,2022-11-06 03:26:19.575000,2024-04-02 03:35:51.907000,True
1048,Female,1979-06-05 00:00:00,Inactive,ADDR_5048,Melissaburgh,ID,W05 7XF,Bahrain,2022-10-08 21:51:12.995000,2024-05-08 16:36:52.104000,False
1886,Other,2004-07-02 00:00:00,Active,ADDR_5886,West Staceyburgh,TAS,R1E 7T8,United States Virgin Islands,2025-07-23 23:27:08.201000,2025-08-06 18:59:02.922000,True
1442,Male,1945-09-03 00:00:00,Inactive,ADDR_5442,Lake Deborahfort,Connecticut,M3L 7S4,Guyana,2024-08-09 00:04:27.780471,2024-12-19 18:31:01.024000,True
1665,Female,  1962-07-28  ,INACTIVE,addr_5665,South Jennifer,Victoria,99999,Venezuela,2023-10-21 11:04:55,1738118092,True
1065,Female,1956-05-15 00:00:00,Inactive,ADDR_5065,Port Melanieton,Nebraska,G0 8TQ,Niger,  1958-09-28  ,,False
1704,Male,1953-10-09 00:00:00,Blocked,ADDR_5704,South Sandra,Mississippi,S0 2HB,Macao,2025-02-24 09:34:00.843000,2025-09-21 07:36:16.918000,True
1031,Other,1987-01-06 00:00:00,Blocked,ADDR_5031,Port Diana,Victoria,T6T 2K6,Bahamas,2022-02-27 14:31:54.983000,2025-08-05 13:31:19.911000,True
  1106  ,Prefer not to say,1974-08-30 00:00:00,Inactive,addr_5106,Lake Joyce,NSW,S2E 5X2,Luxembourg,2023-10-28 22:47:52.607000,2025-06-13 16:10:40.154000,False
1095,  Other  ,1974-01-27 00:00:00,Active,ADDR_5095,Lynneton,CO,K7Y9B7,Montserrat,2023-02-28 12:59:01.354000,2024-03-12 03:38:13.951000,True
1782,Female,1959-05-17 00:00:00,Blocked,ADDR_5782,  New Christopherland  ,MP,CO4 4AR,Peru,2023-05-05 12:17:59.171000,2024-01-01 01:59:43.006000,True
1222,Female,1963-09-19 00:00:00,Inactive,ADDR_5222,West Jessicaview,TAS,L6K4N8,  Andorra  ,2024-01-05 07:48:47.510000,2025-02-01 09:33:07.480000,True
1663,Other,2005-12-26 00:00:00,Active,ADDR_5663,New Laurahaven,Minnesota,42569,Eritrea,2024-05-15 13:47:10.914000,2025-04-24 18:12:17.543345,True
1826,Female,1954-12-30 00:00:00,Active,ADDR_5826,wheelershire,South Australia,14287,Austria,2025-07-18 19:44:33.408000,2025-08-21 05:25:24.259000,False
,,,,,,,,,,,
1046,Other,1967-12-02 00:00:00,Active,  ADDR_5046  ,Lake Rogerchester,TAS,10995,Panama,2022-04-24 12:19:30.079000,2022-11-21 13:34:06.880000,False
1768,Other,1972-11-18 00:00:00,Blocked,ADDR_5768,Bradychester,Pennsylvania,18126,Serbia,2025-05-25 14:10:42.763000,  2025-08-09 09:51:36.446976  ,True
1127,  Female  ,1986-01-15 00:00:00,Blocked,ADDR_5127,  West Traceystad  ,nc,97091,Uruguay,2023-07-12 10:57:57.378000,2024-04-23 06:24:24.469000,True
1612,Other,1966-11-18 00:00:00,Inactive,ADDR_5612,Lake Arthurside,Australian Capital Territory,2943,Georgia,2024-05-28 12:39:29.278000,  2025-04-22 00:45:52.320599  ,False
  1490  ,Male,1985-06-09 00:00:00,Inactive,ADDR_5490,São Paulo,QLD,99999,Kenya,2025-05-29 11:27:44,1758841715,False
1446,Other,1993-02-27 00:00:00,Blocked,ADDR_5446,East Barbarashire,KY,Y9Y 5M2,Sao Tome and Principe,2022-05-04 08:50:24.437000,2022-08-29 04:38:25.928000,False
1877,Prefer not to say,2005-11-05 00:00:00,Active,ADDR_5877,Rebekahstad,NSW,2342,New Caledonia,2022-08-14 18:56:03.149000,2025-08-26 09:20:17.896000,True
1764,Prefer not to say,1969-10-16 00:00:00,Active,ADDR_5764,Scottmouth,WI,47553,mongolia,2023-03-20 17:48:03.521000,2024-11-12 04:32:33.761000,True
1305,  Male  ,2005-02-04 00:00:00,Inactive,ADDR_5305,West Christinaport,Pennsylvania,R1G 8R9,Taiwan,2021-03-15 09:29:09.166000,2024-12-31 15:25:42.947000,True
  1324  ,Male,1962-09-30 00:00:00,Inactive,ADDR_5324,Katherineberg,West Virginia,E3P2M5,Libyan Arab Jamahiriya,2021-11-24 04:33:40.983000,2023-01-07 04:41:34.584000,True
1779,Male,1995-11-08 00:00:00,Inactive,ADDR_5779,Nunezbury,NE,A2E5Y5,Chile,2024-08-01 03:01:14.002000,2024-10-07 23:19:03.763000,False
1192,Prefer not to say,1986-06-08 00:00:00,Blocked,ADDR_5192,Lake Graeme,VI,N9H 6A1,Palestinian Territory,2023-08-15 03:54:11.524000,2024-03-12 11:29:55.803000,False
1247,Female,2004-01-05 00:00:00,  Blocked  ,ADDR_5247,Burnsshire,PW,50940,Congo,2025-07-25 15:23:13.309000,2025-09-03 13:39:02.480000,True
  1709  ,Female,1960-04-18%,  Active  ,ADDR_5709,Gloverfurt,QLD,54932,Guinea,2024-02-24 07:17:56.315000,2024-04-24 18:28:44.434000,  False  
1174,Female,2003-01-16 00:00:00,Blocked,addr_5174,Port Matthew,New South Wales,LA9W 6HP,Slovakia (Slovak Republic),2022-05-30 08:57:48.581000,2023-03-18 04:12:37.925000,True
1070,Prefer not to say,1965-09-15 00:00:00,Blocked,addr_5070,Montréal,TAS,XXXXX,Suriname,2022-04-13 10:41:50,1743767653,True
1744,Male,1989-06-28 00:00:00,Active,ADDR_5744,Kelseyfurt,Victoria,8334,Andorra,2023-11-08 21:23:46.468000,2024-02-24 00:01:30.519000,False
1641,Male,1950-09-04 00:00:00,Blocked,ADDR_5641,Daviston,Australian Capital Territory,2156,  Iran  ,2025-05-25 05:30:43.938000,  2025-09-18 08:45:07.608530  ,True
1316,Prefer not to say,1999-07-10 00:00:00,Blocked,ADDR_5316,Stanleyside,Arkansas,2813,Tajikistan,2022-04-21 16:05:55.317000,2022-09-24 11:27:21.693000,True
1711,Male,1957-09-12 00:00:00,Blocked,ADDR_5711,South Bradleyshire,Australian Capital Territory,E7H 5S8,Niger,2023-01-14 07:35:15.188000,2024-03-01 16:47:17.518000,False
,,,,,,,,,,,
1433,Male,1992-11-19 00:00:00,Blocked,ADDR_5433,East Sarahfurt,NT,E96 6JB,Gabon,2025-07-19 04:21:18.319000,2025-08-23 15:55:38.948000,  False  
1791,Prefer not to say,2006-10-04 00:00:00,Active,ADDR_5791,West Stevenshire,WA,PA5 1DZ,  Syrian Arab Republic  ,2025-09-30 08:04:59.467000,  2025-10-06 17:14:59.970156  ,False
1009,Other,2001-10-23 00:00:00,Active,ADDR_5009,Lake Rodneyview,NT,T9Y 1S2,Western Sahara,2023-07-05 03:32:49.603000,2024-10-30 12:56:34.455000,False
1944,Prefer not to say,1947-06-06 00:00:00,Blocked,ADDR_5944,Lake Brettborough,WA,R5G9T1,Iran,2021-02-13 12:11:30.816000,2025-05-03 13:06:41.741000,True
1891,Female,1992-09-18 00:00:00,Blocked,ADDR_5891,New Gail,NSW,2019,Nicaragua,2023-07-24 11:00:02.129000,2023-07-26 16:45:00.301000,False
1671,Other,1988-06-19 00:00:00,Blocked,ADDR_5671,New Christopher,South Dakota,2965,Finland,2024-08-03 12:25:42.567000,2025-10-03 10:53:29.237000,False
1218,Unknown,1970-01-25 00:00:00,Inactiv,,,Victoria,,Dominica,,2024-11-30 02:18:50,False
1736,Male,1964-09-22 00:00:00,Blocked,ADDR_5736,Rossmouth,Montana,CR8P 0ED,Turks and Caicos Islands,2020-11-30 05:16:38.767000,2025-04-01 22:18:04.096000,False
1217,Male,1974-08-06 00:00:00,Inactive,ADDR_5217,Terencechester,Delaware,69022,British Indian Ocean Territory (Chagos Archipelago),2022-04-21 15:27:30.297000,2023-05-11 14:04:15.143000,False
1007,Other,1954-07-12 00:00:00,Blocked,ADDR_5007,North Beth,ACT,  77070  ,Macao,2021-01-23 15:56:35.406000,2025-01-28 22:53:57.195000,False
1957,Prefer not to say,1984-04-08 00:00:00,Inactive,ADDR_5957,Huntton,Delaware,7437,Uruguay,2023-05-10 05:27:21.611000,2025-07-18 02:11:47.638000,TRUE
1804,Other,1989-12-09 00:00:00,Active,ADDR_5804,New Jefferybury,NE,Y8M7S8,New Zealand,2022-03-04 11:08:08.904602,2023-11-26 09:20:42.021153,False
1517,Other,1956-11-06 00:00:00,Active,ADDR_5517,East Rachael,Australian Capital Territory,80027,egypt,2022-01-20 08:15:06.529000,2022-03-06 12:25:11.162000,True
1122,  2  ,,,,,SOUTH AUSTRALIA,,,,,Y
1462,Female,1987-03-05 00:00:00,Inactive,ADDR_5462,Hurstport,North Dakota,A3K 6S9,Croatia,2022-04-30 03:43:12.025000,2022-08-11 18:08:13.015000,True
1382,Female,1989-04-11 00:00:00,Active,ADDR_5382,  Port Louise  ,South Carolina,41351,Botswana,2024-03-12 03:27:16.734000,2025-08-15 05:45:01.961000,True
1084!,Other,1988-12-20 00:00:00,Inactive,ADDR_5084,Watsonhaven,NT,A5N 9S2,Rwanda,2023-04-05 20:31:55.250000,2023-05-26 20:48:27.181000,False
1991,Other,1967-07-29 00:00:00,Inactive,ADDR_5991,Melaniefort,MI,2514,Ghana,2021-01-01 12:11:47.170000,2024-01-01 04:34:19.525000,True
1374,Female,1967-07-02 00:00:00,Blocked,ADDR_5374,  Higginston  ,Western Australia,0960,montenegro,2020-11-24 21:12:01.950000,  2021-05-19 23:06:47.348145  ,False
1699,male%,1953-03-13 00:00:00,Blocked,ADDR_5699,  Jayneshire  ,California,2608,UGANDA,2023-03-22 09:10:13.045000,2023-06-18 00:52:39.278000,True
1374,Female,1967-07-02 00:00:00,Blocked,ADDR_5374,Higginston,Western Australia,0960,Montenegro,2020-11-24 21:12:01.950000,  2021-05-19 23:06:47.348145  ,False
1979,Female,1945-11-06 00:00:00,Inactive,  ADDR_5979  ,Morganstad,South Australia,S4S 6G7,British Indian Ocean Territory (Chagos Archipelago),2022-06-06 05:45:18.147000,2023-07-31 14:32:12.520000,True
1689,Female,1996-07-17 00:00:00,Blocked,ADDR_5689,Deanshire,IA,SR23 1TZ,  Canada  ,2021-12-02 03:54:05.734000,2022-01-21 19:00:02.644000,  True  
1163,Male,1997-11-26 00:00:00,Blocked,ADDR_5163,Mooreberg,SD,  19374  ,Palestinian Territory,2025-08-27 06:57:53.679000,  2025-08-31 03:49:29.403672  ,False
1604,Female,1953-11-08 00:00:00,Inactive,ADDR_5604,New Mathew,Georgia,T7V1H4,Italy,2022-05-11 12:23:21.503000,2025-07-07 17:13:43.311000,True
1619,Prefer not to say,1951-10-30 00:00:00,Active,ADDR_5619,Port Anthonyhaven,Wyoming,S47 1XH,Guadeloupe,2020-12-24 10:05:08.471000,2023-09-01 06:15:26.584000,False
1073,prefer not to say,1974-10-10 00:00:00,  Active  ,ADDR_5073,FLORESPORT,Virginia,H3K 9X3,Monaco,2025-07-28 03:14:45.600000,2025-09-26 15:35:13.414000,True
1115,Female,  1967-07-04  ,Inactive,  ADDR_5115  ,Turnertown,WA,PO9H 5RE,Equatorial Guinea,2020-11-25 21:48:06.952000,2023-05-30 22:26:43.460000,True
1694,Other!,1985-10-24 00:00:00,Active,ADDR_5694,East Tiffany,MO,2619,Niue,2024-11-15 16:42:18.668000,2025-07-19 07:42:36.757000,True
1339,Prefer not to say,1950-05-01 00:00:00,Inactive,ADDR_5339,Lake Christopher,Australian Capital Territory,29012,Kuwait,2025-03-01 17:31:55.845000,2025-05-09 18:05:33.259000,  True  
,,,,,,,,,,,
1703,Prefer not to say,1951-01-26 00:00:00,Blocked,ADDR_5703,East Larry,Massachusetts,  S7V 3Y2  ,Libyan Arab Jamahiriya,2023-07-10 23:54:10.850000,2023-08-17 08:29:16.647000,False
1783,Prefer not to say,1972-04-03 00:00:00,Active,ADDR_5783,New Ryanstad,Northern Territory,PR28 5AT,Costa Rica,2024-11-19 10:51:39.735818,2025-05-27 01:36:14.401000,True
1017,Prefer not to say,1980-04-21 00:00:00,Inactive,ADDR_5017,Harrisonstad,WI,CF9 4YR,Western Sahara,2021-02-27 13:48:49.941000,  2021-08-18 12:36:33.110764  ,False
  1559  ,Prefer not to say,1992-04-05 00:00:00,Inactive,ADDR_5559,West Jenna,MO,L4E 4JY,Turkey,2022-02-05 12:46:10.130000,2022-08-20 23:06:47.922000,False
1584,Male,1952-08-23 00:00:00,Inactive,ADDR_5584,Joeport,Australian Capital Territory,R5M6Y6,Netherlands Antilles,2022-05-30 14:27:28.823000,2025-04-08 02:22:08.124000,False
1484,Female,1982-07-07 00:00:00,Active,ADDR_5484,East Zoemouth,CO,R6M 5C8,Greece,2021-10-16 05:25:20.956000,2024-09-12 02:37:10.838000,True
1502,Other,1949-10-01 00:00:00,Active,ADDR_5502,Port Devon,AR,S5S6E1,South Africa,2021-01-12 03:43:58.668000,2024-03-12 19:40:54.845000,False
1201@,Female,1971-02-17 00:00:00,Inactive,  ADDR_5201  ,North Kelly,Queensland,C3A6V7,Rwanda,2024-04-27 13:37:53.743000,  2024-06-05 11:08:48.821312  ,False
1652,Male,2000-05-15 00:00:00,Blocked,ADDR_5652,West Davidborough,NJ,  79023  ,Isle of Man,2020-12-28 11:04:28.668000,2021-12-19 10:32:47.106000,False
1455,Prefer not to say,1990-12-02 00:00:00,Inactive,addr_5455,East Wayne,Western Australia,,Czech Republic,2020-12-08 07:11:16,1740221707,False
1079,Male,1994-06-09 00:00:00,Inactive,ADDR_5079,North Conniemouth,NV,1632,Cayman Islands,2021-03-31 05:57:32.250000,2022-05-19 19:52:59.192000,True
1268,Female,1958-10-01 00:00:00,Inactive,ADDR_5268,Brownchester,Maryland,P6S1K3,Afghanistan,2024-01-30 20:52:01.270000,2024-06-10 07:42:37.038000,True
1883,Female,1956-08-23 00:00:00,Blocked,ADDR_5883,West Hayley,VIC,K6P 6N8,United States Minor Outlying Islands,2020-12-17 21:35:37.129000,2021-07-05 15:18:19.816000,False
1529,Male,1971-04-12 00:00:00,Blocked,ADDR_5529,Atkinsside,WA,L4E 8NG,South Georgia and the South Sandwich Islands,2022-09-10 12:58:39.192000,2023-12-12 03:56:02.229000,False
1341,Female,1961-01-16 00:00:00,Active,ADDR_5341,Anthonyville,NH,R2B6N1,Italy,2022-06-15 01:01:32.528000,  2023-01-28 08:57:51.397431  ,False
1568,Other,1982-06-20 00:00:00,Active,ADDR_5568,New Teresaview,Northern Territory,2522,United Kingdom,2025-07-04 04:22:47.398000,2025-07-29 02:41:12.162000,False
1649%,Prefer not to say,1992-11-04%,Active,ADDR_5649,  Leeshire  ,Wyoming,CM82 5HJ,Bermuda,2024-06-19 16:22:23.742000,  2025-03-02 13:57:59.449734  ,  False  
1602,Male,1969-05-28 00:00:00,Inactive,ADDR_5602,East Ashley,  Nebraska  ,V1N2A8,Burkina Faso,  2025-07-22 09:17:15.174710  ,2025-07-24 12:12:07.724000,True
1308,Female,2005-06-06 00:00:00,Blocked,  ADDR_5308  ,Hillburgh,Queensland,23372,Guinea,2023-01-28 21:30:46.435000,2023-10-30 15:27:54.077000,False
1313,Male,1966-07-25 00:00:00,Active,ADDR_5313,Georgeland,Northern Territory,05167,Madagascar,  2024-01-12 10:28:06.134418  ,2024-11-12 09:43:24.079000,True
1960,,,,ADDR_5733,   ,,15242,,2025-09-08 02:37:15.237000,,
1432,Male,2002-01-25 00:00:00,Active,ADDR_5432,New Michaelhaven,  Australian Capital Territory  ,J3M1X2,Samoa,2021-01-29 03:45:11.305068,2024-01-16 22:04:55.598000,False
1066,Other,1996-02-19 00:00:00,Inactive,ADDR_5066,Millerfurt,ME,86187,Bermuda,2022-09-04 09:39:59.121000,2022-11-07 00:20:08.760974,  True  
1580,,"Jun 21, 1977",Active,ADDR_5580,South Jessica,,50415,Singapore,2022-02-08 03:18:06.972000,2022-02-21 09:21:48.705000,
1064,Prefer not to say,1977-01-30 00:00:00,Inactive,ADDR_5064,Garciafort,TAS,2193,Andorra,2023-07-19 05:57:40.682000,2024-03-16 01:10:55.522000,True
1409,Male,1985-08-03 00:00:00,Inactive,ADDR_5409,Charliehaven,Maryland,DL7 5TR,Uruguay,2023-03-07 16:29:55.085000,2025-03-31 09:16:45.210000,True
1669,Female,1969-07-23 00:00:00,Blocked,ADDR_5669,Fosterchester,DC,85301,Ethiopia,2023-11-25 01:19:36.545000,2023-12-02 13:50:12.155000,False
  1166  ,Male,1961-03-27 00:00:00,Inactive,ADDR_5166,Farrellhaven,Michigan,SY66 7GH,Austria,2024-07-22 10:56:00.885000,2024-08-14 21:48:58.870000,True
1610,Female,2005-10-08 00:00:00,Inactive,ADDR_5610,Dalehaven,SA,T4K 7P5,Zambia,2022-07-02 19:24:24.599000,2022-07-23 15:15:33.487000,False
  1136  ,Other,1989-10-31 00:00:00,Blocked,ADDR_5136,North Edward,Queensland,P6T2B3,Ethiopia,2021-02-19 03:41:05.833000,  2021-12-24 02:58:26.707632  ,False
1582,Female,1994-06-09 00:00:00,Active,  ADDR_5582  ,North Jasonstad,OR,A5P 2R9,Seychelles,2024-11-27 06:15:08.220000,2025-04-13 22:47:45.606000,False
1140,,19560112,Inactive,addr_5140,Montréal,,XXXXX,Cook Islands,2023-03-17 04:10:36,1729655715,
  1732  ,Other,1968-09-18 00:00:00,Active,ADDR_5732,South Paula,QLD,0259,Turkmenistan,  2025-04-04 04:24:18.595005  ,2025-04-12 01:16:38.171000,False
1334,Female,1952-03-08 00:00:00,Active,ADDR_5334,Alexandrastad,  QLD  ,V6T3J3,Algeria,2022-11-11 01:02:16.353000,2024-03-26 13:32:59.338000,True
1849,Prefer not to say,1989-02-04 00:00:00,Blocked,ADDR_5849,North Erica,Missouri,78082,Taiwan,2021-04-26 12:42:29.391000,2023-10-05 16:03:39.981000,  True  
1682,Male,1988-09-28 00:00:00,Active,ADDR_5682,Richardmouth,Victoria,T4L9R4,Togo,2021-07-20 07:51:33.068000,2024-12-13 05:07:31.275000,True
1866,Female,1992-01-25 00:00:00,Blocked,ADDR_5866,Davidfurt,South Dakota,20888,Isle of Man,  2024-08-08 01:28:27.279584  ,2025-04-26 06:22:03.840000,False
1481,Prefer not to say,1946-06-06 00:00:00,Inactive,ADDR_5481,Omarland,wa,2988,Togo,2023-04-23 11:49:38.540000,2025-05-17 22:10:55.355000,False
1757,Male,  1993-05-18  ,Inactive,ADDR_5757,Cliffordbury,Tasmania,95404,Ghana,2022-08-02 08:59:03.993000,2024-06-27 12:55:34.323000,True
1552,Prefer not to say,  2002-12-05  @,  Active  ,ADDR_5552,Kimberlyfort,Massachusetts,L32 2WA,Saudi Arabia,2022-01-18 04:48:49.949000,2023-05-04 20:53:40.299000,True
