supplier_id,supplier_rating,supplier_status,is_preferred,is_verified,contract_start_date,contract_end_date,city,state,zip_code,country
SUP_10866,4.81,active,False,False,2025-04-16 00:00:00,2027-10-22 00:00:00,GérardBourg,Berlin,  18618  ,越南
SUP_10481,4.06,active,False,True,2025-01-24 00:00:00,2026-12-20 00:00:00,太原市,Louisiana,82733,Andorra
SUP_10757,4.04,  active  ,False,True,2025-10-03 00:00:00,2028-09-18 00:00:00,Brittneyhaven,South Carolina,141-1064,Oman
SUP_10552,4.83,  suspended  ,  False  ,True,2025-08-19 00:00:00,2028-03-25 00:00:00,丽华县,Toledo,166-6247,Seychelles
SUP_10818,4.46,on hold,  False  ,False,2025-10-09 00:00:00,2027-03-18 00:00:00,  Gordonland  ,Texas,80702,Tadschikistan
SUP_10670,2.7,active,False,False,2023-02-27 00:00:00,2023-10-28 00:00:00,Mendozaville,Arizona,188-1369,  カタール  
SUP_10955,3.85,suspended,False,True,2022-12-04 00:00:00,2025-07-09 00:00:00,Bousquet,Lugo,09239,パキスタン
SUP_10296,2.9,suspended,True,True,2023-12-04 00:00:00,2025-06-29,志强市,Toledo,055-4331,スワジランド王国
SUP_10789,3.3,on hold,False,True,2023-06-19 00:00:00,2025-10-02 00:00:00,  潮州县  ,Palencia,07425,Djibouti
SUP_10575,,on hold,,False,2024-09-14 00:00:00,,Sebnitz,,13003,
  SUP_10668  ,2.86,under review,False,True,2024-10-25 00:00:00,2026-08-15 00:00:00,文县,Baden-Württemberg,843-6777,Féroé (Îles)
SUP_10397,3.69,active,False,True,2025-06-05 00:00:00,2026-08-18 00:00:00,Wolfratshausen,León,251-5269,Estland
SUP_10243,4.24,active,False,False,2024-11-02 00:00:00,2026-06-18 00:00:00,RibeiroVille,Nordrhein-Westfalen,01447,Kuwait
,,,,,,,,,,
SUP_10380,3.74,,True,True,,2024-03-14 00:00:00,,Sachsen-Anhalt,,
SUP_10743,4.12,under review,False,True,2024-05-18 00:00:00,2025-04-03 00:00:00,葛飾区,Valladolid,740-2931,Martinique
SUP_10971,4.28,pending,False,True,2023-01-05 00:00:00,2023-12-19 00:00:00,Asturias,saarland,193-4249,几内亚比绍
SUP_10123,4.44,pending,False,false,2024-08-13 00:00:00,2027-04-14 00:00:00,Vizcaya,Baden-Württemberg,802-7381,Égypte
PARTNER_10120,2.76,,False,,,2028-08-29 00:00:00,,North Dakota,,Denmark
SUP_10415,  2.73  ,under review,True,True,2024-02-10 00:00:00,2025-11-19,Rostock,New Jersey,436-7391,Koweit
SUP_10819%,4.82,on hold,False,  False  ,2025-05-23 00:00:00,2027-06-26 00:00:00,Techer-les-Bains,Washington,225-4584,Amerikanisch-Ozeanien
SUP_10839,4.03,active,False,False,2024-05-23 00:00:00,2027-01-29 00:00:00,Eggenfelden,New York,522-5526,桑给巴尔
SUP_10733,0.13,active,  True  ,True,2025-03-20 00:00:00,2025-12-28 00:00:00,Saint Laurent,Thüringen,957-9021,Guatemala
SUP_10781,2.03,suspended,False,false,2024-06-23 00:00:00,2026-03-28 00:00:00,West Johnny,  Wisconsin  ,82751,Mayotte
  SUP_10250  ,,YES,,,2006-11-07 00:00:00,,zaragoza,,33969-2865,
SUP_10677,2.68,on hold,False,FALSE,2024-02-18 00:00:00,2024-12-10 00:00:00,川崎市多摩区,La Rioja,26638,Guadeloupe
SUP_10114,4.39,active,False,False,2023-08-17 00:00:00,2025-10-24 00:00:00,Delahayeboeuf,Niedersachsen,525-8147,Bhoutan
SUP_10303,4.9,suspended,False,True,2024-12-16 00:00:00,2025-12-18 00:00:00,横浜市鶴見区,Ohio,00934,Rép. Dém. du Congo
  SUP_10775  ,,active,,True,2023-02-28 00:00:00,,Lake Frederickberg,,30759,
SUP_10835,4,pending,FALSE,True,2024-07-28 00:00:00,2027-03-14 00:00:00,East Zoemouth,Ciudad,812-0617,Taiwan
sup_10121,3.56,under review,False,True,2025-06-24 00:00:00,2028-06-22 00:00:00,桂英市,UTAH,920-8897,Sudán del Sur
SUP_10138,4.27,  active  ,False,True,2024-05-28 00:00:00,2025-10-05 00:00:00,  Wunsiedel  ,LEÓN,56226,Saint Pierre and Miquelon
SUP_10953,3.69,active,True,True,2024-10-22 00:00:00,2026-08-21 00:00:00,西宁县,Zamora,945-4294,Georgia
SUP_10918,1.13,active@,True,False,2023-09-21 00:00:00,2025-07-19 00:00:00,Säckingen,Alabama,87907,Cocos (Keeling) Islands
SUP_10487,1.86,under review,False,True,2023-11-15 00:00:00,2025-08-20 00:00:00,North Alexander,BREMEN,62074,开曼群岛
SUP_10408,3.11,active,False,False,2024-07-29 00:00:00,2025-08-31 00:00:00,Schwabmünchen,Sachsen-Anhalt,166-1717,Uruguay
SUP_10686,3.64,suspended,False,True,2024-12-07 00:00:00,2025-09-16 00:00:00,Madrid,Niedersachsen,59466,贝宁
SUP_10816,2.04,on hold,True,True,2024-10-04 00:00:00,2027-01-13 00:00:00,Berrystad,Berlin,02458,Niger
SUP_10251,3.7,active*,True,False,2024-03-07,2026-01-10 00:00:00,横浜市磯子区,Navarra,09528,Comoras
SUP_10970,4.26,active,False,True,2025-05-09 00:00:00,2028-03-05 00:00:00,East Markton,Niedersachsen,868-4987,Autriche
SUP_10366,3.81,on hold,False,True,2024-10-21 00:00:00,2026-11-13 00:00:00,Günzburg,Soria,52165,Norfolkinsel
SUP_10803,4.15,pending,False,true,2024-07-22 00:00:00,2026-06-17 00:00:00,汕尾市,Montana,231-0642,Tunisie
SUP_10375,,under review,,True,2024-09-30 00:00:00,,Janetchester,,815-7738,
SUP_10476,3.24,on hold,False,True,2025-07-23 00:00:00,2027-02-09 00:00:00,Soltau,Indiana,00684,匈牙利
SUP_10838,4.81,under review,False,True,2025-04-23 00:00:00,2025-12-25 00:00:00,La Coruña,Florida,570-7014,Aruba
SUP_10638,2.76,inactive,False,True,2025-01-20 00:00:00,2025-11-17 00:00:00,Marystad,Burgos,98534,アイスランド
SUP_10226,4.37,active,False,True,2023-11-20 00:00:00,2024-08-29 00:00:00,Córdoba,Saarland,753-2262,  トリニダード・トバゴ  
SUP_10280,5 stars,,true,1,,2019-10-22 00:00:00,,NM,,MR
SUP_10326,3.59,active,  True  ,True,2025-08-25 00:00:00,2027-09-15 00:00:00,  Cantabria  ,Rheinland-Pfalz,87895,Kirgisistan
SUP_10061,0.2,SUSPENDED,False,True,2024-07-13 00:00:00,2026-01-27 00:00:00,春梅县,Sachsen-Anhalt,  92484  ,Timor-Leste
SUP_10530,4.51,suspended,False,True,2025-03-18 00:00:00,2027-05-22 00:00:00,玉华县,Kentucky,611-5091,  Mongolia  
SUP_10952,0.05,under review,False,False,  2024-04-18  ,2026-01-15 00:00:00,Sanderston,Lleida,67537,Iceland
SUP_10195,4.2968,active,False,True,2025-03-24 00:00:00,07/13/2027,東村山市,,090-8166,  Burma  
SUP_10199,4.6,inactive,True,False,2023-07-10 00:00:00,2024-01-30 00:00:00,Cousin,Bremen,54600,Túnez
SUP_10328,4.87,active,False,True,2024-11-27 00:00:00,2027-09-12 00:00:00,横浜市都筑区,Illinois,50540,Nepal
SUP_10175,,under review,,True,2025-01-05 00:00:00,,Artern,,837-4965,
SUP_10845,3.12961,active,False,False,2023-04-09 00:00:00,03/14/2027,宜都市,,46387,USSR
SUP_10259,0.38,active,False,True,2023-09-25 00:00:00,2026-01-26 00:00:00,Guadalajara,Tarragona,20580,Peru
SUP_10995,4.14,active,False,True,2023-09-09 00:00:00,2024-07-07 00:00:00,南房総市,California,20824,毛里求斯
SUP_10678,4.49,pending,False,False,2025-09-23 00:00:00,2028-08-15 00:00:00,  马鞍山市  ,Nebraska,479-4025,サモア
SUP_10492,2.72,pending,False,True,  2023-11-09  ,2025-03-05 00:00:00,川崎市中原区,Bayern,244-3421,san marino
SUP_10039,2.36,active,False,True,2025-02-23 00:00:00,2025-10-03 00:00:00,Pricemouth,  Sachsen-Anhalt  ,582-0986,Vietman
SUP_10992,3.71,pending,True,True,2023-08-15 00:00:00,2026-02-09 00:00:00,DuhamelBourg,New Mexico,157-6656,Santa Lucía
SUP_10265,3.84,on hold,False,False,2025-08-16 00:00:00,2028-05-09 00:00:00,  West Lisa  ,barcelona,96169,  Maurice  
  SUP_10488  ,,  pending  ,Yes,True,2025-01-21 00:00:00,2024-05-12 00:00:00,Guadalajara,Sachsen,864-7318,CG
SUP_10899,  3.48  ,active,False,True,2024-06-04 00:00:00,2026-08-13 00:00:00,Moraburgh,Castellón,68275,マレーシア
SUP_10969,4.72,  under review  ,False,True,2022-11-27 00:00:00,2024-08-10 00:00:00,OSTERODE AM HARZ,Hessen,645-6763,Israel
SUP_10238,3.94,under review,True,True,2023-05-17 00:00:00,2025-06-29 00:00:00,Vizcaya,Saarland,689-8363,Suisse
SUP_10903,2.15,suspended,False,False,2025-04-12 00:00:00,  2027-04-23  ,Teterow,Nevada,995-6388,Fidji (République des)
SUP_10164,3.04,on hold,False,True,2024-07-31 00:00:00,2027-01-08 00:00:00,Smithborough,Michigan,42914,Angola
SUP_10154,2.79,on hold,True,False,2023-08-26 00:00:00,2025-06-06 00:00:00,千代田区,Salamanca,61308,Norfolkinsel
SUP_10286,2.97,suspended,False,False,2025-01-29 00:00:00,2027-06-04 00:00:00,Málaga,Montana,43213,sudáfrica
SUP_10282,2.32,under review,False,True,2022-10-15 00:00:00,2024-05-18 00:00:00,West Steventon,North Dakota,023-9462,ドイツ
SUP_10787,4.41,inactive,False,False,2024-05-17 00:00:00,2026-11-20 00:00:00,宁市,Indiana,20651,Bolivie
SUP_10852,2.81,under review,True,False,2024-05-19 00:00:00,2025-10-13 00:00:00,East Andreport,Missouri,75561,サウスジョージア・サウスサンドウィッチ諸島
SUP_10112,4.46,suspended,True,False,2023-09-05 00:00:00,2025-09-18 00:00:00,佛山市,La Rioja,570-8683,Iceland
SUP_10545,3.04,  under review  ,False,False,2024-01-24 00:00:00,2025-06-26,Dos SantosBourg,Brandenburg,360-3172,Lesotho
SUP_10706,3.34,active,False,False,2022-11-05 00:00:00,2025-04-19 00:00:00,波市,Pennsylvania,27873,Myanmar
SUP_10082,3.92,under review,False,True,2024-12-22 00:00:00,2026-01-31 00:00:00,北镇市,Minnesota,833-2868,スロベニア
SUP_10696,3.91,on hold,True,False,2023-10-19 00:00:00,2025-09-03 00:00:00,文京区,Cantabria,42684,ノーフォーク島
SUP_10038,  4.05  ,active,False,True,2024-04-01 00:00:00,2025-08-12 00:00:00,Burgos,Oregon,087-4066,Moldova
SUP_10698,4.05,active,  False  ,False,2023-03-20 00:00:00,  2024-06-07  ,Neuruppin,Hessen,78827,Cabo Verde
SUP_10162,2.4,pending,False,True,2024-09-14 00:00:00,2025-05-30 00:00:00,昭島市,South Dakota,50635,サン・バルテルミー島
SUP_10792,4.03,suspended,False,False,2023-05-07 00:00:00,2026-03-14 00:00:00,富里市,Saarland,83187,阿曼
SUP_10496,3.52,ACTIVE,False,True,2023-12-25 00:00:00,2026-04-18 00:00:00,Matthewfort,Vermont,117-4560,Antigua et Barbuda
SUP_10122,4.0&,under review,False,True,2025-02-23 00:00:00,2027-12-05 00:00:00,东莞县,Connecticut,237-1245,Oman
SUP_10507,4.06,suspended,False,True,2023-02-01 00:00:00,2025-09-09 00:00:00,Rivière-sur-Gautier,Maine,916-2959,Belarus
SUP_10893,4.58,inactive,False,True,2023-03-13 00:00:00,2023-11-02 00:00:00,Lake Lucy,Thüringen,59581,VIETNAM
SUP_10943,2.26,active,True,True,2024-12-16 00:00:00,2026-03-18 00:00:00,瑜县,Sachsen,  739-5496  ,Guyana
SUP_10695,3.51,active,False,True,2023-04-02 00:00:00,  2025-03-28  ,琳市,Barcelona,349-6117,プエルトリコ
SUP_10508,3.51,active,TRUE,True,2023-01-02 00:00:00,2025-08-29 00:00:00,淑珍县,León,  24068  ,Albanien
SUP_10024,3.23,inactive,False,True,2025-06-24 00:00:00,2026-03-02 00:00:00,神津島村,Texas,37697,Suecia
SUP_10403,0.8,suspended,True,True,2022-12-09 00:00:00,2025-07-30 00:00:00,Bersenbrück,Salamanca,782-1567,利比亚
  SUP_10959  ,3.82,pending,False,True,2023-09-12 00:00:00,2025-04-11 00:00:00,Port Sharon,La Coruña,544-9282,立陶宛
SUP_10002,4.71,suspended,False,True,2025-03-12 00:00:00,2027-10-29 00:00:00,慧县,Indiana,104-1519,Bermudes (Les)
SUP_10237,3.89,active,False,False,2025-05-08 00:00:00,2027-09-05 00:00:00,Garciaburgh,Indiana,487-1577,Seychelles
SUP_10357,3.94,active,  False  ,  True  ,2023-01-09 00:00:00,2023-10-08 00:00:00,New Francesca,Rhode Island,811-5233,Macédoine du Nord
SUP_10110,9.99,suspended,False,False,2023-07-01 00:00:00,,New Arthurton,montana,239-8843,U.S.
SUP_10912,2.11,under review,True,True,2024-07-22 00:00:00,2025-07-08 00:00:00,La Rioja,Bremen,285-7736,ブラジル
SUP_10933,2.64,suspended,False,True,2023-03-04 00:00:00,2025-01-12 00:00:00,石家庄县,Hessen,88729,Saint Pierre and Miquelon
SUP_10998,3.11,under review,True,TRUE,2024-08-11 00:00:00,2026-03-30 00:00:00,DESSAU,Schleswig-Holstein,40877,Pakistán
SUP_10936,0.01,active,False,True,2023-11-05 00:00:00,2024-11-16 00:00:00,Salamanca,Ceuta,09812,  安哥拉  
SUP_10365,  3.69  ,under review,False,True,2024-07-13 00:00:00,2026-09-25 00:00:00,Melilla,Cádiz,942-1258,Seychelles
SUP_10506,4.25,active,False,True,2024-09-05 00:00:00,  2025-07-23  ,江東区,Kansas,39419,Mauritania
SUP_10951,4.94,active,False,True,2025-03-21 00:00:00,2028-03-11 00:00:00,New Mandy,Cádiz,38161,  Tschad  
SUP_10113,2.19,  suspended  ,False,True,2023-05-05 00:00:00,2025-04-15 00:00:00,国立市,Sevilla,63336,Trinidad and Tobago
SUP_10755,4.61,suspended#,FALSE,True,2024-08-10 00:00:00,2026-09-25 00:00:00,Sammouth,JAÉN,13694,Belize
SUP_10345,  2.31  ,under review,False,False,2024-07-19,2026-12-27 00:00:00,  Damienshire  ,Wisconsin,389-1594,Géorgie du Sud et Sandwich du Sud (Îles)
SUP_10510,2.93,Pending,False,,26-03-2024,2025-02-10 00:00:00,,Hessen,00000,Jeanport
SUP_10662,3.28,under review,True,True,2023-06-16 00:00:00,2025-12-17 00:00:00,阜新县,North Dakota,020-9931,Moldova
SUP_10870,3.25,active,False,,20221106,  2026-07-23  ,,Brandenburg,XXXXX,Yemen
SUP_10139,4.84,under review,True,True,2024-08-09 00:00:00,2027-04-03 00:00:00,Chauvet,Indiana,08281,Japón
SUP_10528,  5.0  ,inactive,False,False,2025-08-12 00:00:00,2026-12-30 00:00:00,Erfurt,Pennsylvania,854-2014,Syrie
SUP_10775,-0.22,A,TBD,,  09-10-2022  ,09-10-2022,,TBD,XXXXX,GBR
SUP_10147,2.88,inactive,False,True,2023-09-20 00:00:00,2024-04-02 00:00:00,West Leah,Kansas,797-0439,タイ
SUP_10172,2.01,active,  False  ,  False  ,2024-11-02 00:00:00,  2026-11-01  ,Huet-sur-Ollivier,Berlin,924-0568,República Democrática Popular Lao
SUP_10802,3.94,pending,True,  True  ,2023-05-11 00:00:00,2024-11-13 00:00:00,Palencia,Brandenburg,745-3635,カンボジア
SUP_10445,3.62,active,True,False,2024-11-07 00:00:00,2027-06-20 00:00:00,山武郡横芝光町,VIZCAYA,84909,Kanada
SUP_10461,4.71,active,False,True,2023-12-30 00:00:00,2026-02-23 00:00:00,Senftenberg,  California  ,12773,Morocco
SUP_10288,4.4,active,False,False,2024-10-03 00:00:00,2027-07-21 00:00:00,Port Dominic,Valladolid,99732,Panama
SUP_10807,4.37,active,  False  ,False,2025-10-07 00:00:00,2028-09-28 00:00:00,Port Charles,Rhode Island,  10134  ,Korea
SUP_10968,4.4,under review,False,True,2025-04-15 00:00:00,2026-10-27 00:00:00,武汉市,Pennsylvania,512-6883,Netherlands
SUP_10637,2.25,on hold,False,True,2023-02-28 00:00:00,2024-03-02 00:00:00,帆县,Hessen,29246,Canadá
SUP_10170,3.65,  under review  ,False,True,  2024-03-13  ,2026-12-17 00:00:00,Kristenfort,Niedersachsen,84631,Cádiz
SUP_10547,2.29,active,True,True,2024-08-01 00:00:00,2026-02-20 00:00:00,Callumfurt,Brandenburg,10512,  Zentralafrikanische Republik  
SUP_10281,3.76,pending,False,  True  ,2024-02-09 00:00:00,2026-02-09 00:00:00,Steinberg,Michigan,  750-8579  ,St. Lucia
SUP_10089,  4.41  ,active,False,False,2024-04-14 00:00:00,2027-02-15 00:00:00,四街道市,North Dakota,40363,CENTRAL AFRICAN REPUBLIC
SUP_10688,4.61,inactive,False,True,2022-10-15 00:00:00,2024-09-24 00:00:00,西多摩郡瑞穂町,INDIANA,94476,Iceland
SUP_10742,2.54,pending,False,False,  2023-06-19  ,2024-10-10 00:00:00,Paderborn,Iowa,81889,Montserrat
SUP_10570,1.82,active,False,,10/20/2023,2028-07-11 00:00:00,Unknown,Missouri,,
SUP_10607,2.67,active,False,True,2023-05-26 00:00:00,2025-04-26 00:00:00,Granada,Rheinland-Pfalz,690-7657,Cape Verde
SUP_10560,Poor,,  1  ,No,,2020-03-11 00:00:00,,Teruel,,BZ
SUP_10275,,active,,True,2024-10-04 00:00:00,,宜都县,,12707,
SUP_10806,4.16,on hold,False,True,2024-07-02 00:00:00,2025-09-04 00:00:00,Jeremiahfurt,Lugo,858-0432,Chile
SUP_10975,,under review,,True,2023-05-19 00:00:00,,Salamanca,,01722,
SUP_10418,4.85,active,True,True,2024-06-14 00:00:00,2027-02-06 00:00:00,Rockenhausen,Maryland,66010,パナマ
SUP_10003,,under review,,  False  ,2024-01-27,,Bad Langensalza,,420-8871,
SUP_10006,2.88,inactive,  False  ,True,2023-12-03 00:00:00,2025-10-18 00:00:00,DeschampsVille,Toledo,89854,Zimbabwe
SUP_10614&,4.47%,active,  False  ,True,  2023-10-21  ,2026-07-03 00:00:00,玉英县,Córdoba,  608-0585  ,ブルンジ
SUP_10796,2.82,active,False,True,2025-10-09 00:00:00,2028-08-25 00:00:00,清瀬市,MELILLA,16985,Bahamas
SUP_10137,4.26,active,True,False,2024-04-01 00:00:00,2025-12-24 00:00:00,小红市,Oregon,29406,Angola
sup_10285,4.07,active,False,True,2025-07-12 00:00:00,2026-08-24 00:00:00,Merseburg,Baden-Württemberg,62804,
SUP_10376,4.84,under review,False,True,2025-09-09 00:00:00,2028-06-22 00:00:00,West Hollie,Ávila,132-2839,Cayman Islands
SUP_10229,3.82,under review,False,False,2023-08-18 00:00:00,2026-06-03 00:00:00,小平市,Huelva,986-4530,New Caledonia
SUP_10551,4.57,pending,False,True,  2024-05-26  ,  2027-02-09  ,Schlüchtern,Niedersachsen,99755,Guam
SUP_10889,  4.77  ,pending,False,False,2022-11-10 00:00:00,2024-04-04 00:00:00,West Jenna,Colorado,932-8247,赤道ギニア共和国
nil,,,,,,, ,,,  N/A  
SUP_10307,3.89,  inactive  ,False,False,2022-11-24 00:00:00,2024-05-08 00:00:00,Stricklandtown,Berlin,01447,Vanuatu
SUP_10054,2.4,under review,True,False,2023-03-04 00:00:00,2025-05-15 00:00:00,Melilla,CUENCA,  34182  ,イエメン
SUP_10184,4.18,on hold,False,True,2025-06-22 00:00:00,2026-05-03 00:00:00,广州县,West Virginia,430-5428,Grenada
SUP_10262,3.8,pending,False,False,2024-08-24 00:00:00,2025-07-05 00:00:00,Saint Luc,Huesca,99818,越南
SUP_10439,3.6,under review,False,False,2022-12-14 00:00:00,2025-03-16 00:00:00,West Michelle,Brandenburg,10961,Belarus
SUP_10477,4.43,active,True,True,  2025-03-23  ,2027-04-22 00:00:00,  江東区  ,Washington,180-4194,Mauritania
SUP_10076,2.48,suspended,False,True,2025-02-01 00:00:00,2026-05-28 00:00:00,神津島村,Alicante,897-2147,Lesotho
SUP_10655,2.89,active,True,True,2025-01-06,2027-02-07 00:00:00,燕县,Saarland,42464,Kazajstán
SUP_10806,4.16,  on hold  ,False,True,  2024-07-02  ,2025-09-04 00:00:00,  Jeremiahfurt  ,Lugo,858-0432,Chile
SUP_10844,4.63,under review,False,True,2023-03-06 00:00:00,2025-01-08 00:00:00,袖ケ浦市,Illinois,85061,Niue
  SUP_10747  ,4.33,  pending  ,False,False,2025-01-10 00:00:00,2026-10-26 00:00:00,Russellberg,Bremen,405-4005,Andorra
,,,,1,,,,,,
SUP_10242,4.08,active,True,True,2025-05-15 00:00:00,2026-09-04 00:00:00,Maillarddan,Vermont,77942,Mongolia
SUP_10549,4.45,inactive,False,True,2025-04-20 00:00:00,2026-03-18 00:00:00,Granada,Navarra,16589,Sierra Leone
SUP_10566,4.67,active,False,True,2024-01-30 00:00:00,2025-11-13 00:00:00,BOURDON-SUR-MER,Cádiz,55309,法国
SUP_10880,9.94,,False,1,,,,INDIANA,,  États-Unis  
SUP_10203,2.47,inactive,False,True,2025-08-24 00:00:00,2028-07-11 00:00:00,鹏市,Córdoba,81839,スロベニア
SUP_10253,5 stars,approved,No,,20230611,2019-10-25 00:00:00,Unknown,Ohio,,LR
SUP_10055,6.2,active,  False  ,False,2024-10-21 00:00:00,,云市,BADEN-WÜRTTEMBERG,  377-4295  ,États-Unis
SUP_10068,4.07,suspended,  True  ,True,2024-09-11 00:00:00,2025-04-04 00:00:00,Luckau,Massachusetts,81519,Thailande
SUP_10687,2.68,active,False,True,2023-02-05 00:00:00,2025-12-26 00:00:00,West Calvin,Zaragoza,11954,ベラルーシ
  SUP_10292  ,4.86,  active  ,False,True,2024-08-03 00:00:00,2027-03-25 00:00:00,Toledo,Virginia,420-8948,Kirguistán
SUP_10312,4.45,active,TRUE,True,2024-03-10 00:00:00,2025-07-24 00:00:00,Sainte William,South Carolina,182-6346,Brunei Darussalam
SUP_10042,3.92,pending,false,True,2023-04-10 00:00:00,2024-04-19 00:00:00,Marktheidenfeld,New Jersey,716-6594,Mauretanien
SUP_10434,4.92,suspended,  False  ,False,2024-05-21 00:00:00,2026-01-28 00:00:00,Córdoba,Schleswig-Holstein,464-4640,Myanmar
  SUP_10321  ,3.73,suspended,False,False,2024-09-16 00:00:00,2026-08-07 00:00:00,Le Goff-sur-Bègue,Zamora,497-9721,新加坡
SUP_10080,3.05,,True,Yes,,2024-01-06 00:00:00,,Schleswig-Holstein,,Bouvet Island (Bouvetoya)
SUP_10965,4.69,under review,True,True,2025-08-31 00:00:00,2028-03-10 00:00:00,Saint Luceboeuf,  Oregon  ,228-5260,Australia
SUP_10144,3.76,under review,True,True,2023-04-03 00:00:00,2025-07-19 00:00:00,Stadtroda,Niedersachsen,49239,中国
SUP_10754,4.48,pending,False,True,2025-07-22 00:00:00,2026-03-04 00:00:00,Sullivanchester,Nebraska,031-5468,Bouvetinsel
SUP_10673,  4.87  ,active,False,False,2025-09-01 00:00:00,  2026-09-19  ,Lake Cameronhaven,Albacete,95407,Kambodscha
SUP_10276,4.7,pending,False,True,2023-05-28 00:00:00,2025-10-17 00:00:00,North Alexandrahaven,New Mexico,437-9975,ジブラルタル
SUP_10183,3.24,pending,False,True,2023-03-13 00:00:00,2025-04-10 00:00:00,Brightview,Sachsen,754-0578,Turquía
SUP_10371,4.87,active,False,False,2024-07-15 00:00:00,2025-06-17 00:00:00,Ferrand-la-Forêt,  Hamburg  ,24760,San Marino
SUP_10574,1.38,active,False,True,  2023-09-07  ,2025-03-31 00:00:00,Roussel,Thüringen,298-7037,Cyprus
SUP_10624,1.87,under review,False,False,2025-02-23 00:00:00,2025-10-19 00:00:00,Fulda,  Málaga  ,876-4488,Belarus
  SUP_10018  ,3.97,active,True,True,2025-08-11 00:00:00,2027-09-06 00:00:00,关岭市,Bremen,130-0685,Kaimaninseln
SUP_10318,4.7,inactive,False,True,2025-02-04 00:00:00,2026-09-11 00:00:00,Shaneside,Tennessee,  755-9504  ,ルーマニア
SUP_10233,4.57,pending,False,True,2025-04-27 00:00:00,2026-10-16 00:00:00,Neustrelitz,Cuenca,187-8374,Kirgisistan
SUP_10353,4.64,pending,False,True,2023-06-26 00:00:00,2025-08-24 00:00:00,Melilla,Palencia,508-1478,Netherlands Antilles
SUP_10498,3.51,on hold,False,False,2023-03-18 00:00:00,2025-10-07 00:00:00,洋市,Bremen,885-5184,Somalia
SUP_10874,2.03,active,False,True,2024-05-24 00:00:00,  2025-01-07  ,Juliendan,Ávila,25262,Namibie
SUP_10997,4.63,SUSPENDED,False,True,2024-02-10 00:00:00,  2026-02-25  ,Sainte ConstanceBourg,Sachsen-Anhalt,71413,  希腊  
SUP_10837,4.62,ON HOLD,False,False,  2023-09-23  ,2025-03-08 00:00:00,Stephanieberg,Segovia,  37657  ,南アフリカ共和国
SUP_10777,2.59,active,False,True,2025-09-16 00:00:00,2026-10-21 00:00:00,Bazin-la-Forêt,Hessen,27604,  Heard et McDonald (Îles)  
SUP_10214,3.33,active,False,False,2025-02-18 00:00:00,2026-06-14 00:00:00,丹县,Utah,898-7863,Lettonie
,,nil,,,,,,,,
SUP_10057,4.37,active,False,True,2025-08-17 00:00:00,2027-01-19 00:00:00,品川区,Utah,557-5876,Indonesia
SUP_10178,3.65,inactive,False,False,2023-10-29 00:00:00,2025-07-30 00:00:00,Charleneland,Baden-Württemberg,  050-2669  ,モントセラト
SUP_10966,2.72,active,False,True,2025-05-03 00:00:00,2025-12-07 00:00:00,Melilla,Navarra,626-6446,Vietnam
SUP_10798,3.6,active,False,True,2023-02-02 00:00:00,2024-10-28 00:00:00,長生郡白子町,NEW JERSEY,51643,  Ägypten  
SUP_10988,3.3,on hold,False,False,2025-01-09 00:00:00,2025-12-16 00:00:00,  Teruel  ,Bremen,556-6834,Omán
SUP_10567,2.29,ACTIVE,False,False,2023-02-11 00:00:00,2024-12-18 00:00:00,八丈島八丈町,Sachsen-Anhalt,333-4053,吉尔吉斯斯坦
sup_10473,4.61,suspended,False,FALSE,2023-08-07 00:00:00,2026-05-22 00:00:00,Jordanshire,Vermont,97588,イラン
SUP_10654,3.86,  active  @,False,True,2023-06-04 00:00:00,2025-11-12 00:00:00,Johntown,  Lugo  ,424-9114,República Democrática del Congo
SUP_10426,2.22,active,False,False,2023-11-25 00:00:00,2025-11-28 00:00:00,North Andrew,Baden-Württemberg,44687,コンゴ共和国
SUP_10594,3.55,active,False,True,2022-11-23 00:00:00,2024-12-03 00:00:00,South Rachelview,La Coruña,22000,Côte d'Ivoire
SUP_10719,  4.2  ,under review,  True  ,True,2024-09-06 00:00:00,2027-04-29 00:00:00,Soria,Bayern,327-5758,Equatorial Guinea
SUP_10509,4.96,pending,False,  True  ,2024-03-24 00:00:00,2025-09-07 00:00:00,Cáceres,Valencia,948-1992,New Caledonia
SUP_10805,5 stars,suspended,Y,True,2024-12-18 00:00:00,2024-04-18 00:00:00,福生市,PW,938-0050,  KZ  
SUP_10586,4.63,active,True,True,2025-10-06 00:00:00,2028-06-28 00:00:00,Evansborough,Pennsylvania,336-1541,Vereinigte Staaten
SUP_10424,2.73,pending,false,True,2023-04-09 00:00:00,2025-08-25 00:00:00,South Richardland,Tarragona,390-5630,哈萨克斯坦
SUP_10612,4.41,active,False,True,2025-01-08 00:00:00,2025-08-13,桂香县,  Nebraska  ,904-8803,  Saint Barthelemy  
SUP_10793,2.66,active,False,True,2024-04-01 00:00:00,2025-09-19 00:00:00,八街市,Idaho,513-0695,Kap Verde
SUP_10919,4.22,under review,False,True,2023-02-09 00:00:00,2024-01-02 00:00:00,  West Abbie  ,Soria,450-5567,Kazakhstan
sup_10922,4.21,under review,False,False,2025-06-02 00:00:00,2028-01-31 00:00:00,Murcia,Saarland,49495,  荷属安的列斯群岛  
SUP_10133,4.6,inactive,True,False,2023-04-20 00:00:00,2024-12-05 00:00:00,Yvonnechester,Mecklenburg-Vorpommern,644-3022,Northern Mariana Islands
