customer_id,gender,date_of_birth,account_status,city,state_province,postal_code,country,account_created_at,last_login_date,is_active,order_recency_days,order_frequency,order_total_spent,customer_age,customer_tenure_days,days_since_last_login,customer_age_group,customer_activity_status,customer_segment,customer_lifetime_value,total_orders,total_revenue,avg_order_value,total_items_purchased,avg_items_per_order,total_discount_received,avg_discount_per_order,first_order_date,last_order_date,avg_days_between_orders,total_cancelled_orders,total_reviews_written,avg_review_rating,total_sessions,avg_session_duration,total_pages_viewed,total_products_viewed,session_conversion_rate,cart_abandonment_rate,preferred_device_type,preferred_referrer_source,wishlist_items_count,wishlist_conversion_rate,preferred_payment_method,days_since_last_purchase,is_repeat_customer,cancellation_rate,customer_activity_score,total_carts_created,total_abandoned_carts,total_purchased_carts,total_abandoned_value,avg_time_in_cart_days,customer_abandonment_rate,customer_purchase_rate,recency_score,frequency_score,monetary_score,rfm_segment,customer_segment_label,rfm_overall_score,rfm_category,churn_risk
206,Female,1958-03-28,Active,Franklin,AK,88532.0,US,2019-09-09 17:45:16,2025-03-14,True,473.0,1.0,3390.17,67,2326,313,65 and over,Dormant,Lost,13560.68,1,13560.68,3390.17,8,2.0,,,2024-10-05 08:48:26,2024-10-05 08:48:26,,0.0,14,3.9285714285714284,9,12.833333333333334,120.0,50.0,0.1111111111111111,0.2222222222222222,Tablet,Direct,5,0.0,Credit Card,473.0,0,0.0,27.60574818565401,2,2,0.0,4329.7,885.0,100.0,0.0,3.0,5.0,5.0,355,Loyal Customers,4.333333333333333,High Value,Low Risk
207,Male,1941-05-12,Active,Riverside,OK,32427.0,US,2016-10-17 18:13:37,2025-01-02,True,,,,84,3383,384,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,4,31.0,28.0,10.0,0.0,0.25,Mobile,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
208,Male,1964-01-03,Closed,Fairview,IN,92549.0,US,2025-11-23 00:34:42,2025-11-24,False,,,,62,59,58,55-64,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,3,47.0,52.0,12.0,0.0,0.0,Tablet,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
209,Female,1947-04-09,Inactive,Riverside,RI,59528.0,US,2016-08-10 02:27:15,2021-09-16,False,2470.0,1.0,1036.63,78,3451,1588,65 and over,Dormant,Lost,3109.8900000000003,1,3109.8900000000003,1036.63,8,2.6666666666666665,,,2019-04-18 15:31:56,2019-04-18 15:31:56,,0.0,11,4.454545454545454,4,17.0,47.0,6.0,0.0,0.25,Mobile,Email,1,0.0,PayPal,2470.0,0,0.0,6.635967778227439,2,2,0.0,1143.08,2471.0,100.0,0.0,1.0,5.0,2.0,152,Hibernating,2.6666666666666665,Low Value,High Risk
210,Female,1955-09-04,Pending,,,,,2018-06-13 10:30:09,1900-01-01,False,,,,70,2779,46041,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
211,Female,1961-03-01,Active,Riverside,NB,,CA,2015-04-09 07:27:24,2025-10-10,True,,,,64,3940,103,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,2,,6.0,1.0,0.0,0.0,Wearable,Organic Search,0,,,,0,,,3,3,0.0,1299.33,1628.6666666666667,100.0,0.0,,,,,,,,
212,Female,1976-01-31,Active,North Las Vegas,NV,64256.0,US,2020-01-04 23:50:50,2025-04-25,True,,,,50,2209,271,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,5,2.0,17.0,3.0,0.0,0.2,Desktop,Organic Search,1,0.0,,,0,,,3,2,0.0,3054.24,1044.3333333333333,66.66666666666666,0.0,,,,,,,,
213,Male,1942-07-31,Active,Clinton,NE,37621.0,US,2019-01-24 17:30:08,2025-10-29,True,,,,83,2554,84,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,4,8.666666666666666,39.0,20.0,0.0,0.5,Mobile,Organic Search,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
214,Male,1978-05-28,Active,Springfield,NH,47587.0,US,2016-09-05 05:30:47,2025-10-15,True,,,,47,3425,98,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,30.0,54.0,11.0,0.0,0.0,Tablet,Organic Search,3,0.3333333333333333,,,0,,,0,0,,0.0,,,,,,,,,,,
215,Female,1999-08-06,Active,Franklin,ME,80984.0,US,2022-03-14 12:52:24,2025-10-01,True,,,,26,1409,112,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,4,27.0,89.0,32.0,0.0,0.5,Desktop,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
216,Prefer Not To Say,1976-10-04,Inactive,Toronto,ON,,CA,2020-08-10 06:20:48,2022-10-20,False,,,,49,1990,1189,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,5,24.333333333333332,55.0,16.0,0.0,0.0,Mobile,Organic Search,1,0.0,,,0,,,1,0,0.0,0.0,602.0,0.0,0.0,,,,,,,,
217,Male,1979-09-12,Active,Fort Collins,CO,22335.0,US,2015-06-13 22:49:43,2025-06-10,True,,,,46,3875,225,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,9,45.0,161.0,30.0,0.0,0.0,Mobile,Email,2,0.0,,,0,,,1,1,0.0,401.28,1854.0,100.0,0.0,,,,,,,,
218,Prefer Not To Say,1966-10-03,Active,Montreal,QC,,CA,2019-07-01 13:54:39,2025-01-10,True,,,,59,2396,376,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,6,20.4,73.0,31.0,0.0,0.0,Mobile,Paid Search,2,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
219,Male,1971-10-05,Active,Georgetown,AR,66375.0,US,2021-10-11 15:13:44,2025-04-25,True,,,,54,1563,271,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,6,5.75,58.0,12.0,0.16666666666666666,0.3333333333333333,Desktop,Paid Search,2,0.0,,,0,,,4,4,0.0,2518.71,991.5,100.0,0.0,,,,,,,,
220,Male,1985-11-05,Active,Clinton,IN,65073.0,US,2024-09-10 10:07:50,2025-01-13,True,,,,40,498,373,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,2.5,29.0,23.0,0.0,0.0,Desktop,Referral,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
221,Male,1979-03-31,Active,Fairview,ME,23005.0,US,2020-11-12 10:07:59,2025-09-26,True,,,,46,1896,117,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.5,6,11.2,63.0,24.0,0.0,0.16666666666666666,Tablet,Organic Search,3,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
222,Other,1966-06-26,Inactive,Savannah,GA,78021.0,US,2018-01-01 21:16:19,2022-08-27,False,,,,59,2942,1243,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,2,25.5,43.0,31.0,0.5,0.0,Tablet,Paid Search,1,0.0,,,0,,,2,1,0.0,616.55,2047.5,50.0,0.0,,,,,,,,
223,Female,1952-05-16,Active,Fairview,AK,81260.0,US,2020-08-27 03:40:36,2025-06-08,True,297.0,3.0,2460.16,73,1973,227,65 and over,Dormant,Lost,5866.5599999999995,3,5866.5599999999995,838.0799999999999,16,2.2857142857142856,664.5799999999999,132.916,2021-08-21 03:10:34,2025-03-30 04:26:52,658.5,0.0,17,4.470588235294118,3,,11.0,4.0,0.0,0.0,Mobile,Direct,6,0.5,PayPal,297.0,1,0.0,13.067348187919464,4,4,0.0,3539.0700000000006,955.75,100.0,0.0,4.0,5.0,4.0,454,Champions,4.333333333333333,High Value,Low Risk
224,Male,1969-03-04,Active,Chester,HI,43357.0,US,2022-02-08 14:51:10,2025-09-23,True,1040.0,1.0,3045.51,56,1443,120,55-64,Dormant,Lost,6091.02,1,6091.02,3045.51,5,2.5,384.8,192.4,2023-03-18 22:25:30,2023-03-18 22:25:30,,0.0,2,3.0,6,5.333333333333333,49.0,15.0,0.0,0.0,Desktop,Direct,3,0.0,,1040.0,0,0.0,12.620464591738715,2,2,0.0,5200.15,724.0,100.0,0.0,2.0,5.0,4.0,254,At Risk,3.6666666666666665,Medium Value,High Risk
225,Male,1968-12-29,Inactive,Salem,RI,66270.0,US,2016-11-09 06:46:31,2021-09-19,False,,,,57,3360,1585,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,2,5.0,4,11.0,37.0,22.0,0.0,0.5,Desktop,Organic Search,1,0.0,,,0,,,2,0,0.0,0.0,3173.5,0.0,0.0,,,,,,,,
226,Female,1960-05-06,Active,Clinton,RI,79109.0,US,2022-05-14 11:23:09,2025-07-17,True,,,,65,1348,188,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,5,7.333333333333333,38.0,19.0,0.4,0.0,Desktop,Paid Search,1,0.0,,,0,,,1,0,0.0,0.0,,0.0,0.0,,,,,,,,
227,Male,1985-05-05,Active,Cambridge,MA,39667.0,US,2021-11-13 01:25:19,2025-01-02,True,,,,40,1530,384,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,4,5.0,13.0,5.0,0.25,0.0,Mobile,Organic Search,3,0.0,,,0,,,1,1,0.0,1525.58,1204.0,100.0,0.0,,,,,,,,
228,Female,1984-05-06,Closed,Clinton,AL,71361.0,US,2017-07-14 02:16:49,2020-11-09,False,,,,41,3113,1899,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,6,11.0,67.0,32.0,0.0,0.3333333333333333,Mobile,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
229,Female,1983-10-07,Active,Salem,AR,65389.0,US,2022-06-04 16:28:22,2025-08-11,True,,,,42,1327,163,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,5,25.6,121.0,54.0,0.0,0.0,Mobile,Direct,2,0.5,,,0,,,3,3,0.0,4749.35,309.5,100.0,0.0,,,,,,,,
230,Male,1996-09-06,Active,Seattle,WA,22352.0,US,2022-11-05 22:25:25,2025-06-07,True,,,,29,1173,228,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,5,14.4,101.0,22.0,0.0,0.2,Mobile,Direct,1,0.0,,,0,,,3,2,0.0,3853.98,632.3333333333334,66.66666666666666,0.0,,,,,,,,
231,Male,1970-12-24,Active,Salem,OR,57109.0,US,2024-12-30 16:49:42,2025-02-23,True,,,,55,387,332,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,4,26.75,125.0,31.0,0.25,0.25,Desktop,Paid Search,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
232,Male,1972-08-22,Active,Spokane,WA,66629.0,US,2022-05-28 00:03:16,2025-10-15,True,,,,53,1334,98,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,9.0,42.0,28.0,0.0,0.25,Desktop,Email,5,0.2,,,0,,,2,2,0.0,1536.6399999999999,1160.0,100.0,0.0,,,,,,,,
233,Female,1978-05-22,Active,Greensboro,NC,71391.0,US,2021-03-20 06:19:19,2025-11-11,True,,,,47,1768,71,45-54,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,2,26.5,32.0,10.0,0.5,0.0,Desktop,Display Ads,3,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
234,Male,1977-03-10,Blocked,Georgetown,VT,17977.0,US,2022-07-07 00:29:51,2025-06-01,False,,,,48,1294,234,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,6,8.5,83.0,41.0,0.16666666666666666,0.0,Desktop,Display Ads,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
235,Female,1996-01-05,Active,Bristol,NM,48015.0,US,2022-08-22 14:54:42,2025-02-12,True,434.0,1.0,426.61,30,1248,343,25-34,Dormant,Lost,853.22,1,853.22,426.61,2,1.0,101.42,50.71,2024-11-13 11:22:46,2024-11-13 11:22:46,,0.0,3,4.666666666666667,7,19.4,96.0,42.0,0.0,0.14285714285714285,Desktop,Organic Search,4,0.0,Credit Card,434.0,0,0.0,2.198394022988506,1,1,0.0,437.2,435.0,100.0,0.0,4.0,5.0,1.0,451,New Customers,3.3333333333333335,Medium Value,Low Risk
236,Female,1972-08-09,Active,Fairview,ID,76450.0,US,2022-05-10 23:36:21,2025-05-04,True,,,,53,1352,262,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,7.5,37.0,11.0,0.0,0.25,Mobile,Organic Search,0,,,,0,,,1,0,0.0,0.0,1188.0,0.0,0.0,,,,,,,,
237,Female,1955-08-01,Active,Columbus,OH,54657.0,US,2019-11-13 16:51:50,2025-09-17,True,,,,70,2261,126,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,5.0,2,6.0,32.0,13.0,0.5,0.0,Mobile,Organic Search,2,0.5,,,0,,,2,2,0.0,1149.96,452.0,100.0,0.0,,,,,,,,
238,Male,1951-08-15,Active,Riverside,ME,80047.0,US,2020-08-04 07:03:38,2025-03-23,True,,,,74,1996,304,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,11,15.714285714285714,127.0,74.0,0.0,0.09090909090909091,Desktop,Email,3,0.3333333333333333,,,0,,,1,1,0.0,0.0,,100.0,0.0,,,,,,,,
239,Male,2000-07-20,Blocked,Sacramento,CA,88400.0,US,2025-03-25 01:15:31,2025-05-01,False,,,,25,302,265,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,6,22.75,84.0,36.0,0.0,0.16666666666666666,Mobile,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
240,Female,1974-11-19,Active,Riverside,IA,87151.0,US,2022-10-19 04:27:44,2025-05-20,True,1144.0,1.0,1635.94,51,1190,246,45-54,Dormant,Lost,8179.700000000001,1,8179.700000000001,1635.94,10,2.0,,,2022-12-04 00:04:49,2022-12-04 00:04:49,,0.0,1,3.0,3,13.0,14.0,3.0,0.0,0.3333333333333333,Desktop,Organic Search,1,0.0,Credit Card,1144.0,0,0.0,16.794334497816596,3,3,0.0,2523.12,720.5,100.0,0.0,2.0,5.0,3.0,253,At Risk,3.3333333333333335,Medium Value,High Risk
241,Male,1990-07-05,Active,Clinton,ND,49968.0,US,2018-04-13 20:15:33,2025-08-11,True,,,,35,2840,163,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,51.0,11.0,3.0,0.0,0.0,Mobile,Direct,4,0.25,,,0,,,1,1,0.0,287.58,2566.0,100.0,0.0,,,,,,,,
242,Male,1942-09-24,Active,Georgetown,RI,44410.0,US,2024-09-03 12:24:28,2025-12-02,True,,,,83,505,50,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,2,31.5,87.0,10.0,0.5,0.5,Mobile,Paid Search,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
243,Prefer Not To Say,1962-05-31,Active,Fairview,TN,11617.0,US,2016-06-24 00:17:51,2025-01-09,True,2668.0,1.0,6047.49,63,3498,377,55-64,Dormant,Lost,24189.96,1,24189.96,6047.49,13,3.25,1639.76,409.94,2018-10-02 12:59:40,2018-10-02 12:59:40,,0.0,16,4.25,2,18.5,46.0,20.0,0.0,0.0,Desktop,Referral,2,0.5,Credit Card,2668.0,0,0.0,48.79490688647433,4,3,0.0,4916.38,1358.0,75.0,0.0,1.0,5.0,5.0,155,At Risk,3.6666666666666665,Medium Value,High Risk
244,Male,1986-07-02,Active,Springfield,VA,88719.0,US,2024-08-25 14:37:20,2025-12-04,True,,,,39,514,48,35-44,Inactive,,0.0,0,0.0,,0,,,,,,,,1,5.0,3,4.5,14.0,1.0,0.3333333333333333,0.0,Mobile,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
245,Female,1943-11-01,Closed,Chester,WY,86216.0,US,2016-10-18 11:02:18,2018-06-25,False,,,,82,3382,2767,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,7.0,32.0,19.0,0.0,0.0,Desktop,Referral,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
246,Female,1980-08-09,Inactive,Georgetown,NT,,CA,2018-07-22 08:12:53,2025-01-02,False,,,,45,2740,384,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,6.0,46.0,26.0,0.0,0.2,Mobile,Direct,1,0.0,,,0,,,2,1,0.0,0.0,2319.0,50.0,0.0,,,,,,,,
247,Male,1992-09-18,Active,Chandler,AZ,13136.0,US,2020-07-17 20:56:49,2025-09-15,True,1718.0,1.0,3321.87,33,2014,128,25-34,Dormant,Lost,9965.61,1,9965.61,3321.8700000000003,6,2.0,,,2021-05-09 13:27:29,2021-05-09 13:27:29,,3.0,2,4.5,1,1.0,3.0,1.0,0.0,1.0,Desktop,Social Media,2,0.5,,1718.0,0,300.0,20.35448934264107,2,2,0.0,3568.0499999999997,984.5,100.0,0.0,1.0,5.0,5.0,155,At Risk,3.6666666666666665,Medium Value,High Risk
248,Male,1991-08-26,Active,Fairview,LA,90671.0,US,2020-10-21 16:37:32,2025-05-21,True,,,,34,1918,245,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,1,2.0,11.0,8.0,1.0,0.0,Mobile,Organic Search,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
249,Female,1944-08-09,Active,Madison,NJ,24367.0,US,2025-10-06 17:34:51,2025-11-30,True,,,,81,107,52,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,1,4.0,2,3.0,10.0,2.0,0.0,0.0,Tablet,Paid Search,4,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
250,Female,1964-08-22,Active,Georgetown,RI,81226.0,US,2021-11-17 12:40:37,2025-08-27,True,,,,61,1526,147,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,3,41.5,37.0,26.0,0.0,0.0,Desktop,Organic Search,1,0.0,,,0,,,2,1,0.0,234.29999999999998,701.5,50.0,0.0,,,,,,,,
251,Female,1986-07-27,Active,Mesa,AZ,68672.0,US,2017-05-31 13:03:35,2025-07-12,True,1672.0,1.0,589.03,39,3157,193,35-44,Dormant,Lost,1767.09,1,1767.09,589.03,5,1.6666666666666667,451.71,150.57,2021-06-24 21:17:34,2021-06-24 21:17:34,,0.0,11,4.2727272727272725,5,15.0,59.0,33.0,0.0,0.2,Desktop,Paid Search,2,0.5,Credit Card,1672.0,0,0.0,3.9580891452480573,1,1,0.0,693.8199999999999,1673.0,100.0,0.0,1.0,5.0,2.0,152,Hibernating,2.6666666666666665,Low Value,High Risk
252,Female,1989-01-29,Active,Riverside,ND,75732.0,US,2017-03-23 05:53:34,2025-06-06,True,,,,37,3226,229,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,19.333333333333332,81.0,25.0,0.0,0.3333333333333333,Mobile,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
253,Female,1942-11-06,Inactive,Madison,MD,70149.0,US,2015-03-02 23:53:34,2021-12-13,False,3817.0,1.0,2625.13,83,3978,1500,65 and over,Dormant,Lost,5250.26,1,5250.26,2625.13,3,1.5,,,2015-08-10 22:03:48,2015-08-10 22:03:48,,0.0,10,4.2,4,41.0,54.0,21.0,0.0,0.25,Mobile,Referral,3,0.6666666666666666,Credit Card,3817.0,0,0.0,10.910996689366161,1,1,0.0,2451.6800000000003,3817.0,100.0,0.0,1.0,5.0,4.0,154,At Risk,3.3333333333333335,Medium Value,High Risk
254,Male,1961-11-11,Closed,Colorado Springs,CO,62847.0,US,2020-01-06 11:30:36,2020-08-17,False,,,,64,2207,1983,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,4.333333333333333,25.0,14.0,0.0,0.0,Mobile,Email,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
255,Female,1951-12-09,Active,Salem,DE,48564.0,US,2016-11-11 06:28:55,2025-10-27,True,,,,74,3358,86,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,1,5.0,2,,10.0,7.0,0.0,0.0,Mobile,Paid Search,1,0.0,,,0,,,1,0,0.0,0.0,920.0,0.0,0.0,,,,,,,,
256,Female,1997-02-09,Active,Georgetown,MD,91854.0,US,2020-04-03 19:10:04,2025-06-29,True,,,,28,2119,206,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,23.0,47.0,19.0,0.0,0.0,Mobile,Email,0,,,,0,,,1,1,0.0,700.6800000000001,1231.0,100.0,0.0,,,,,,,,
257,Male,1960-06-16,Active,Clinton,DE,83419.0,US,2016-01-10 19:09:09,2025-10-02,True,1433.0,2.0,2173.7,65,3664,111,65 and over,Dormant,Lost,8009.719999999999,2,8009.719999999999,1601.944,10,2.0,869.16,217.29,2022-02-18 08:48:29,2022-02-18 23:48:17,,1.0,16,3.75,2,9.5,24.0,8.0,0.0,0.5,Desktop,Paid Search,4,0.25,Credit Card,1433.0,1,50.0,16.8473340027894,4,3,0.0,3442.15,1496.75,75.0,0.0,2.0,5.0,3.0,253,At Risk,3.3333333333333335,Medium Value,High Risk
258,Female,1999-07-17,Active,Bristol,NB,,CA,2018-11-27 05:01:55,2025-06-20,True,,,,26,2612,215,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,2.0,3,11.5,56.0,13.0,0.3333333333333333,0.0,Desktop,Direct,4,0.25,,,0,,,1,0,0.0,0.0,1343.0,0.0,0.0,,,,,,,,
259,Male,1958-06-17,Pending,Worcester,MA,86919.0,US,2022-05-07 19:47:01,1900-01-01,False,,,,67,1355,46041,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
260,Male,1956-03-25,Active,Madison,MO,,US,2023-11-05 00:13:40,2025-06-16,True,,,,69,808,219,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,9,3.7777777777777777,2,3.0,14.0,2.0,0.0,0.5,Tablet,Direct,3,0.0,,,0,,,5,4,0.0,2400.86,326.0,80.0,0.0,,,,,,,,
261,Male,1960-08-14,Inactive,Georgetown,CT,11035.0,US,2020-03-30 08:02:59,2021-07-16,False,,,,65,2123,1650,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,3,16.333333333333332,78.0,26.0,0.0,0.3333333333333333,Desktop,Organic Search,3,0.6666666666666666,,,0,,,2,0,0.0,0.0,1738.5,0.0,0.0,,,,,,,,
262,Female,1962-01-22,Active,Franklin,OR,27025.0,US,2023-07-23 16:06:26,2025-05-21,True,,,,64,913,245,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,6,15.0,85.0,58.0,0.3333333333333333,0.16666666666666666,Tablet,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
263,Female,1949-08-20,Inactive,Sparks,NV,61622.0,US,2019-05-07 04:20:48,2020-11-03,False,,,,76,2451,1905,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,2,12.5,35.0,31.0,0.0,0.5,Mobile,Organic Search,1,0.0,,,0,,,1,1,0.0,40.65,1103.0,100.0,0.0,,,,,,,,
264,Male,1975-07-01,Active,Riverside,NJ,55388.0,US,2022-05-02 05:27:09,2025-08-01,True,,,,50,1360,173,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,2,,4.0,1.0,0.0,0.0,Mobile,Direct,1,0.0,,,0,,,2,2,0.0,1744.58,921.0,100.0,0.0,,,,,,,,
265,Female,1973-10-09,Blocked,Salem,NJ,16362.0,US,2016-04-02 05:27:34,2024-10-08,False,,,,52,3581,470,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,9.333333333333334,43.0,22.0,0.2,0.0,Tablet,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
266,Male,1951-01-22,Active,Clinton,SC,78623.0,US,2019-01-03 23:02:34,2025-06-06,True,,,,75,2575,229,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,5.666666666666667,36.0,21.0,0.0,0.0,Desktop,Direct,2,0.5,,,0,,,0,0,,0.0,,,,,,,,,,,
267,Female,1958-03-26,Active,Madison,ID,75740.0,US,2021-05-27 08:19:39,2025-04-06,True,,,,67,1700,290,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,5.0,3,17.0,44.0,30.0,0.0,0.3333333333333333,Tablet,Referral,0,,,,0,,,2,0,0.0,0.0,1471.0,0.0,0.0,,,,,,,,
268,Female,1989-08-13,Active,Salem,KY,14229.0,US,2019-05-13 15:59:35,2025-12-19,True,,,,36,2445,33,35-44,Inactive,,0.0,0,0.0,,0,,,,,,,,1,5.0,7,10.6,80.0,45.0,0.0,0.0,Mobile,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
269,Female,1985-01-25,Active,Salem,WV,82098.0,US,2017-08-19 12:58:34,2025-10-19,True,474.0,1.0,865.75,41,3077,94,35-44,Dormant,Lost,1731.5,1,1731.5,865.75,2,1.0,161.92,80.96,2024-10-04 22:44:56,2024-10-04 22:44:56,,2.0,1,4.0,7,14.4,81.0,26.0,0.14285714285714285,0.14285714285714285,Desktop,Social Media,2,0.0,PayPal,474.0,0,200.0,3.9472105263157897,2,2,0.0,2710.7,1608.0,100.0,0.0,3.0,5.0,2.0,352,Others,3.3333333333333335,Medium Value,Low Risk
270,Other,1941-05-04,Active,Chester,SC,20552.0,US,2020-12-21 10:48:29,2025-01-23,True,,,,84,1857,363,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,13.0,15.0,8.0,0.0,0.0,Mobile,Organic Search,2,0.0,,,0,,,1,0,0.0,0.0,1472.0,0.0,0.0,,,,,,,,
271,Female,1962-09-28,Inactive,Bristol,NB,,CA,2023-12-08 05:29:32,2025-09-24,False,277.0,1.0,2540.72,63,775,119,55-64,Dormant,Lost,7622.16,1,7622.16,2540.72,6,2.0,582.72,194.24,2025-04-19 08:43:05,2025-04-19 08:43:05,,3.0,0,,4,19.333333333333332,84.0,36.0,0.0,0.0,Tablet,Direct,2,0.0,Cash on Delivery,277.0,0,300.0,15.78820489208633,2,1,0.0,2546.29,407.5,50.0,0.0,4.0,5.0,4.0,454,Champions,4.333333333333333,High Value,Low Risk
272,Male,1964-08-03,Active,Bristol,NJ,42077.0,US,2023-07-02 18:48:50,2025-10-29,True,825.0,1.0,722.59,61,934,84,55-64,Inactive,Lost,1445.18,1,1445.18,722.59,2,1.0,574.56,287.28,2023-10-19 01:58:16,2023-10-19 01:58:16,,0.0,1,3.0,3,25.0,76.0,16.0,0.3333333333333333,0.0,Desktop,Direct,4,0.0,Credit Card,825.0,0,0.0,3.3387861501210656,1,1,0.0,924.4599999999999,826.0,100.0,0.0,2.0,5.0,2.0,252,Others,3.0,Medium Value,Low Risk
273,Female,1993-05-13,Active,Greensboro,NC,78594.0,US,2018-05-25 04:37:00,2025-08-14,True,,,,32,2798,160,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,6,9.2,64.0,37.0,0.0,0.16666666666666666,Desktop,Direct,1,1.0,,,0,,,1,1,0.0,0.0,,100.0,0.0,,,,,,,,
274,Female,1988-01-23,Blocked,Chester,LA,80091.0,US,2025-01-26 07:47:12,2025-08-01,False,,,,38,360,173,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,18.0,64.0,32.0,0.5,0.25,Mobile,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
275,Female,1945-08-15,Active,Surrey,BC,,CA,2018-07-30 20:04:12,2025-04-24,True,,,,80,2732,272,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,3,4.0,2,1.5,7.0,1.0,0.5,0.0,Mobile,Paid Search,1,0.0,,,0,,,2,1,0.0,0.0,144.0,50.0,0.0,,,,,,,,
