cart_item_id,cart_id,product_id,quantity,unit_price,total_price,added_at,updated_at,item_status,cart_age_time
1007,377,349,2,635.35,1270.7,2017-08-16 23:33:02,2017-08-17 09:57:00,Converted,266051241
1009,378,441,2,54.28,108.56,2025-12-20 18:48:03,2025-12-20 19:01:40,Abandoned,2721140
1011,379,278,2,71.92,143.84,2022-08-25 07:45:17,2022-08-26 16:56:48,Active,107564106
1012,379,150,1,361.94,361.94,2022-08-22 11:55:37,2022-08-24 12:03:08,Active,107808286
1013,379,7,1,1181.48,1181.48,2022-08-23 21:42:28,2022-08-23 21:44:23,Abandoned,107686675
1014,379,434,1,521.01,521.01,2022-08-21 20:08:42,2022-08-22 21:42:17,Active,107865101
1015,380,464,2,118.76,237.52,2021-06-02 03:48:48,2021-06-02 05:44:21,Abandoned,146371895
1017,380,431,1,357.76,357.76,2021-06-02 10:21:42,2021-06-02 12:08:24,Abandoned,146348321
1018,380,219,1,183.66,183.66,2021-06-02 09:11:27,2021-06-02 10:49:50,Abandoned,146352536
1019,381,93,1,719.26,719.26,2024-07-18 16:54:16,2024-07-18 18:12:50,Converted,47655967
1020,381,233,2,45.4,90.8,2024-07-16 12:41:17,2024-07-18 01:57:53,Converted,47843946
1021,381,39,3,59.03,177.09,2024-07-16 17:00:06,2024-07-16 19:33:47,Converted,47828417
1022,382,480,1,53.57,53.57,2024-12-24 18:44:34,2024-12-26 17:45:13,Deleted,33911749
1023,382,256,1,473.23,473.23,2025-01-05 01:55:42,2025-01-06 13:38:16,Deleted,32935481
1024,383,41,1,199.76,199.76,2022-12-30 13:48:49,2022-12-30 14:02:48,Converted,96569494
1025,383,2,1,934.87,934.87,2022-12-30 10:29:51,2022-12-30 14:53:23,Converted,96581432
1026,384,70,1,114.91,114.91,2025-10-13 11:57:40,2025-10-13 12:13:31,Abandoned,8620963
1027,385,452,5,192.56,962.8,2024-05-10 19:20:41,2024-05-10 23:10:51,Abandoned,53608782
1031,386,158,4,207.38,829.52,2025-03-15 00:57:28,2025-03-15 03:49:57,Abandoned,26977375
1032,387,470,1,695.16,695.16,2022-01-02 00:56:42,2022-01-02 05:56:13,Abandoned,127892621
1033,387,277,4,39.31,157.24,2022-01-01 22:22:16,2022-01-01 22:38:18,Abandoned,127901887
1034,388,44,2,326.93,653.86,2021-12-03 15:24:13,2021-12-03 16:23:12,Converted,130432570
1035,388,361,2,203.75,407.5,2021-12-03 10:47:42,2021-12-03 15:33:50,Converted,130449161
1036,388,23,1,152.89,152.89,2021-12-03 09:05:29,2021-12-03 20:44:38,Converted,130455294
1037,388,416,2,287.28,574.56,2021-12-03 08:37:36,2021-12-03 14:11:54,Converted,130456967
1038,388,39,1,59.03,59.03,2021-12-03 14:46:38,2021-12-03 15:05:50,Converted,130434825
1039,389,272,2,133.08,266.16,2020-12-31 17:30:39,2020-12-31 19:21:39,Active,159541784
1040,389,354,4,156.7,626.8,2020-12-31 17:02:12,2020-12-31 21:03:47,Abandoned,159543491
1041,389,195,1,998.01,998.01,2020-12-31 17:10:56,2020-12-31 23:07:04,Abandoned,159542967
1042,389,463,2,43.99,87.98,2020-12-31 14:37:16,2020-12-31 16:26:11,Abandoned,159552187
1044,390,180,2,26.12,52.24,2021-11-22 19:36:11,2021-11-24 03:34:19,Converted,131367852
1045,390,207,2,46.8,93.6,2021-11-24 06:43:43,2021-11-24 13:45:19,Converted,131241400
1047,391,139,2,133.83,267.66,2023-06-26 19:42:20,2023-06-27 08:47:51,Active,81169083
1049,393,90,4,64.18,256.72,2021-05-21 12:15:05,2021-05-21 14:06:07,Converted,147378318
1050,393,277,1,39.31,39.31,2021-05-22 04:58:40,2021-05-22 12:55:03,Converted,147318103
1051,394,59,1,234.15,234.15,2025-03-11 17:02:30,2025-03-13 10:58:40,Abandoned,27265073
1052,395,243,1,555.05,555.05,2022-04-24 07:06:31,2022-04-30 00:05:49,Deleted,118193632
1053,395,201,3,368.57,1105.71,2022-05-01 01:14:24,2022-05-01 10:46:59,Deleted,117609959
1054,395,322,2,99.97,199.94,2022-04-30 06:17:49,2022-04-30 12:06:21,Deleted,117678154
1055,395,40,3,28.74,86.22,2022-04-29 21:51:43,2022-04-30 14:17:26,Deleted,117708520
1058,397,153,3,432.84,1298.52,2022-02-18 04:39:58,2022-02-18 06:24:08,Converted,123818425
1059,397,45,1,217.29,217.29,2022-02-18 02:56:05,2022-02-18 02:58:36,Converted,123824658
1060,397,28,1,298.62,298.62,2022-02-18 22:09:31,2022-02-18 23:38:52,Converted,123755452
1061,397,306,2,83.51,167.02,2022-02-18 14:54:11,2022-02-18 21:13:40,Converted,123781572
1062,398,281,1,59.36,59.36,2025-11-18 14:20:24,2025-11-19 15:40:05,Converted,5501999
1063,398,422,1,771.74,771.74,2025-11-17 10:56:58,2025-11-18 14:55:48,Converted,5600605
1064,398,76,1,803.23,803.23,2025-11-19 01:47:30,2025-11-19 12:34:32,Converted,5460773
1065,399,476,2,1161.94,2323.88,2025-12-06 04:56:04,2025-12-06 09:31:02,Converted,3980659
1067,399,89,1,513.91,513.91,2025-12-06 05:00:44,2025-12-06 08:17:41,Converted,3980379
1068,400,209,2,119.56,239.12,2025-12-17 14:10:22,2025-12-18 03:09:48,Converted,2997001
1069,400,416,2,287.28,574.56,2025-12-17 12:58:28,2025-12-17 22:01:17,Converted,3001315
1070,400,434,1,521.01,521.01,2025-12-17 06:16:44,2025-12-18 14:38:41,Converted,3025419
1071,400,204,2,553.08,1106.16,2025-12-17 08:39:22,2025-12-18 14:36:48,Converted,3016861
1072,401,342,3,64.55,193.65,2025-06-13 21:09:17,2025-06-14 05:28:29,Deleted,19128666
1074,401,243,1,555.05,555.05,2025-06-09 02:37:16,2025-06-10 00:23:30,Deleted,19540987
1075,402,130,1,745.47,745.47,2025-05-31 22:05:22,2025-06-01 00:36:49,Abandoned,20248501
1076,402,396,2,81.59,163.18,2025-05-31 20:10:56,2025-06-01 00:55:19,Abandoned,20255367
1078,402,249,2,144.56,289.12,2025-05-31 20:17:07,2025-05-31 23:37:39,Abandoned,20254996
1079,403,193,1,58.16,58.16,2024-10-30 06:13:02,2024-10-30 14:38:04,Active,38708841
1080,403,70,5,114.91,574.55,2024-10-29 10:33:46,2024-10-30 11:18:02,Active,38779597
1081,403,401,6,58.06,348.36,2024-10-31 10:53:12,2024-10-31 17:14:26,Abandoned,38605631
1082,404,126,1,712.64,712.64,2019-08-18 19:09:44,2019-08-19 13:08:36,Converted,202822239
1083,404,422,1,771.74,771.74,2019-08-18 21:21:59,2019-08-19 01:04:23,Converted,202814304
1084,405,219,3,183.66,550.98,2023-11-14 00:58:57,2023-11-14 04:47:02,Converted,69054086
1085,405,209,3,119.56,358.68,2023-11-14 01:15:30,2023-11-14 05:31:55,Converted,69053093
1086,405,33,5,62.37,311.85,2023-11-14 02:35:37,2023-11-14 05:11:27,Converted,69048286
1087,406,74,1,746.97,746.97,2025-10-07 20:25:59,2025-10-07 21:40:41,Active,9108864
1088,407,19,1,219.56,219.56,2025-01-28 14:51:30,2025-01-28 14:51:30,Abandoned,30901733
1089,407,412,2,366.17,732.34,2025-01-28 14:51:30,2025-01-28 14:51:30,Abandoned,30901733
1091,408,416,2,287.28,574.56,2024-05-02 14:07:23,2024-05-02 16:16:40,Converted,54318780
1092,408,293,1,116.69,116.69,2024-05-02 08:43:40,2024-05-02 09:14:42,Converted,54338203
1093,408,441,5,54.28,271.4,2024-05-02 03:07:32,2024-05-02 18:38:35,Converted,54358371
1094,408,495,6,76.86,461.16,2024-05-02 02:52:39,2024-05-02 15:39:46,Converted,54359264
1095,408,130,1,745.47,745.47,2024-05-02 16:16:27,2024-05-02 19:11:20,Converted,54311036
1096,409,368,1,105.99,105.99,2025-04-21 04:51:50,2025-04-21 08:19:25,Active,23766513
1098,410,251,1,393.53,393.53,2025-09-11 04:58:10,2025-09-12 04:19:11,Active,11410933
1099,411,407,6,261.02,1566.12,2022-01-11 01:29:26,2022-01-11 03:44:57,Active,127113057
1101,413,359,3,1029.18,3087.54,2021-12-21 11:24:04,2021-12-21 11:33:44,Abandoned,128891779
1103,414,263,1,971.86,971.86,2025-08-30 02:11:34,2025-08-30 12:08:23,Active,12457729
1104,415,493,1,369.54,369.54,2023-05-03 02:02:55,2023-05-03 02:15:41,Abandoned,85898248
1105,416,379,1,47.01,47.01,2022-01-04 23:03:37,2022-01-06 18:32:29,Active,127640206
1106,416,254,1,395.44,395.44,2022-01-06 16:11:39,2022-01-06 18:24:28,Active,127492124
1107,416,443,1,1258.34,1258.34,2022-01-02 17:41:04,2022-01-05 20:54:05,Active,127832359
1108,416,273,4,57.76,231.04,2022-01-02 17:30:15,2022-01-05 02:12:13,Active,127833008
1109,416,316,1,91.48,91.48,2022-01-07 00:48:29,2022-01-07 05:29:20,Active,127461114
1110,417,321,3,74.05,222.15,2025-09-15 23:40:55,2025-09-16 00:09:32,Converted,10997968
1111,417,277,1,39.31,39.31,2025-09-16 01:45:23,2025-09-16 02:05:16,Converted,10990500
1112,418,466,1,937.33,937.33,2025-04-04 01:06:37,2025-04-04 02:44:33,Active,25248826
1113,419,27,6,266.52,1599.12,2024-04-22 22:47:32,2024-04-22 23:36:29,Active,55151571
1114,419,91,2,59.47,118.94,2024-04-21 05:34:42,2024-04-22 08:05:50,Active,55299941
1115,419,230,1,339.85,339.85,2024-04-21 09:23:17,2024-04-22 22:30:55,Abandoned,55286226
1116,420,72,4,462.01,1848.04,2025-12-03 01:49:59,2025-12-03 02:13:18,Converted,4251024
1117,420,476,1,1161.94,1161.94,2025-12-02 23:41:09,2025-12-03 03:27:31,Converted,4258754
1118,420,496,2,62.5,125.0,2025-12-03 01:06:19,2025-12-03 02:39:23,Converted,4253644
1119,421,148,3,317.46,952.38,2024-06-17 19:25:26,2024-06-18 20:12:41,Converted,50325297
1120,421,102,1,580.65,580.65,2024-06-17 21:04:52,2024-06-18 12:14:07,Converted,50319331
1123,422,345,4,151.88,607.52,2021-04-06 19:37:40,2021-04-06 19:46:01,Abandoned,151239763
1125,422,40,2,28.74,57.48,2021-04-06 19:25:35,2021-04-06 20:13:55,Abandoned,151240488
1126,422,5,2,893.87,1787.74,2021-04-06 19:40:22,2021-04-06 19:42:49,Abandoned,151239601
1127,423,370,1,256.71,256.71,2024-09-20 23:16:02,2024-09-20 23:57:35,Deleted,42103461
1128,423,85,1,191.07,191.07,2024-09-18 19:01:54,2024-09-19 07:00:59,Deleted,42291509
1129,423,120,1,98.3,98.3,2024-09-16 13:34:32,2024-09-20 06:45:39,Deleted,42483951
1130,423,248,1,165.29,165.29,2024-09-17 05:55:08,2024-09-19 11:59:19,Deleted,42425115
1131,424,193,1,58.16,58.16,2023-04-26 01:58:36,2023-04-26 03:43:24,Abandoned,86503307
1132,424,300,1,281.9,281.9,2023-04-25 18:15:35,2023-04-25 22:30:56,Active,86531088
1133,425,489,1,150.92,150.92,2022-01-22 06:29:18,2022-01-22 07:13:47,Converted,126144665
1135,427,183,3,140.01,420.03,2021-04-10 16:31:09,2021-04-10 16:37:53,Abandoned,150905354
1138,428,263,2,971.86,1943.72,2025-10-19 18:36:59,2025-10-20 08:34:02,Active,8078604
1139,428,268,1,254.98,254.98,2025-10-20 17:16:09,2025-10-20 17:33:16,Active,7997054
1140,428,125,1,215.26,215.26,2025-10-18 12:03:31,2025-10-20 07:52:11,Active,8188612
1141,428,335,3,996.32,2988.96,2025-10-20 13:56:53,2025-10-21 01:29:58,Active,8009010
1142,429,321,1,74.05,74.05,2025-12-10 19:11:45,2025-12-11 02:58:26,Converted,3583718
1143,429,33,1,62.37,62.37,2025-12-10 08:04:57,2025-12-10 20:44:33,Converted,3623726
1145,429,114,1,249.98,249.98,2025-12-10 06:16:50,2025-12-10 19:39:54,Converted,3630213
1146,430,258,2,477.87,955.74,2018-07-22 17:14:43,2018-07-22 18:02:21,Abandoned,236697940
1147,430,5,1,893.87,893.87,2018-07-22 17:45:00,2018-07-22 18:04:40,Active,236696123
1148,431,113,1,206.93,206.93,2025-02-03 13:05:12,2025-02-03 20:07:28,Converted,30389711
1150,432,79,2,41.54,83.08,2019-12-25 01:46:38,2019-12-25 03:42:58,Converted,191739225
1151,432,56,2,409.39,818.78,2019-12-23 23:36:32,2019-12-24 20:17:24,Converted,191833431
1152,432,272,1,133.08,133.08,2019-12-23 22:57:49,2019-12-24 02:23:21,Converted,191835754
1153,433,27,3,266.52,799.56,2024-12-13 23:21:03,2024-12-14 00:00:08,Abandoned,34845560
1154,434,346,5,166.63,833.15,2022-05-18 05:30:02,2022-05-18 10:13:28,Converted,116125821
1155,434,489,2,150.92,301.84,2022-05-18 04:44:57,2022-05-18 06:54:11,Converted,116128526
1156,435,440,3,216.11,648.33,2022-02-14 20:07:13,2022-02-17 07:31:10,Converted,124108390
1158,435,74,1,746.97,746.97,2022-02-14 19:54:11,2022-02-15 12:38:02,Converted,124109172
1159,436,127,3,104.13,312.39,2025-02-21 01:43:48,2025-02-21 22:42:24,Active,28875395
1160,436,303,2,67.5,135.0,2025-02-21 00:51:56,2025-02-21 12:05:09,Active,28878507
1161,436,116,1,465.99,465.99,2025-02-18 10:46:41,2025-02-21 11:14:14,Abandoned,29102022
1163,437,370,2,256.71,513.42,2023-01-28 20:03:57,2023-01-29 03:56:14,Active,94041386
1164,437,11,6,496.19,2977.14,2023-01-29 04:19:50,2023-01-29 04:57:28,Abandoned,94011633
1165,437,116,1,465.99,465.99,2023-01-28 19:47:08,2023-01-29 04:16:01,Abandoned,94042395
1167,438,51,1,188.65,188.65,2017-06-20 10:52:16,2017-06-20 23:36:45,Active,271021687
1169,438,430,1,574.94,574.94,2017-06-21 16:24:29,2017-06-21 17:23:10,Active,270915354
1170,438,367,1,383.26,383.26,2017-06-19 20:58:49,2017-06-20 02:54:42,Active,271071694
1171,438,329,1,755.73,755.73,2017-06-20 06:32:33,2017-06-21 09:35:27,Active,271037270
1172,439,179,4,235.24,940.96,2015-05-21 15:22:00,2015-05-31 02:45:43,Deleted,336755903
1173,439,325,1,140.49,140.49,2015-06-05 09:34:37,2015-06-08 00:44:53,Deleted,335480746
1175,441,259,2,146.12,292.24,2024-10-23 20:27:31,2024-10-25 04:34:44,Converted,39262372
1176,441,219,1,183.66,183.66,2024-10-22 21:54:00,2024-10-22 23:11:01,Converted,39343583
1177,441,432,3,46.22,138.66,2024-10-24 22:47:35,2024-10-24 23:32:55,Converted,39167568
1178,441,13,1,119.0,119.0,2024-10-25 11:39:33,2024-10-25 16:43:19,Converted,39121250
1179,441,471,1,403.72,403.72,2024-10-24 10:18:51,2024-10-24 16:10:37,Converted,39212492
1181,442,500,2,48.8,97.6,2024-11-09 02:06:19,2024-11-22 17:37:13,Deleted,37859644
1183,443,492,2,136.92,273.84,2022-06-05 06:43:48,2022-06-05 09:03:47,Abandoned,114566195
1184,443,256,1,473.23,473.23,2022-06-05 08:14:16,2022-06-05 09:28:34,Active,114560767
1185,443,183,3,140.01,420.03,2022-06-05 02:49:15,2022-06-05 04:40:22,Active,114580268
1187,444,333,2,441.65,883.3,2025-12-13 00:40:48,2025-12-13 02:05:01,Abandoned,3391175
1188,445,496,5,62.5,312.5,2025-05-23 22:22:02,2025-05-24 02:44:36,Converted,20938701
1190,446,21,1,389.41,389.41,2023-07-15 05:26:50,2023-07-15 05:39:32,Abandoned,79578813
1191,446,384,1,39.95,39.95,2023-07-15 04:52:29,2023-07-15 05:09:14,Abandoned,79580874
1192,447,384,1,39.95,39.95,2024-09-30 10:04:31,2024-09-30 10:30:37,Abandoned,41286952
1193,448,448,1,125.72,125.72,2025-07-18 22:46:53,2025-07-19 12:05:30,Converted,16098810
1194,448,293,2,116.69,233.38,2025-07-19 08:58:10,2025-07-20 04:40:17,Converted,16062133
1197,449,360,1,88.96,88.96,2021-07-15 23:17:16,2021-07-16 01:31:43,Abandoned,142586587
1198,449,146,5,367.33,1836.65,2021-07-15 21:47:16,2021-07-15 23:23:26,Abandoned,142591987
1201,451,307,2,126.97,253.94,2025-05-12 10:52:47,2025-05-12 23:37:54,Abandoned,21930456
1202,451,391,2,44.4,88.8,2025-05-12 07:37:34,2025-05-12 23:03:36,Active,21942169
1203,452,370,3,256.71,770.13,2025-09-04 18:47:38,2025-09-04 18:47:42,Abandoned,11965965
1205,452,254,2,395.44,790.88,2025-09-04 14:35:13,2025-09-04 17:34:41,Abandoned,11981110
1206,453,291,2,44.4,88.8,2022-11-10 19:28:19,2022-11-10 19:48:59,Abandoned,100869124
1207,453,477,5,75.86,379.3,2022-11-10 17:33:28,2022-11-10 19:21:21,Abandoned,100876015
1210,453,456,2,184.36,368.72,2022-11-10 18:28:00,2022-11-10 21:02:10,Abandoned,100872743
1211,454,350,5,359.85,1799.25,2025-02-04 10:51:25,2025-02-04 13:17:01,Abandoned,30311338
1212,454,141,1,632.42,632.42,2025-02-04 09:05:42,2025-02-04 09:29:18,Abandoned,30317681
1213,454,456,1,184.36,184.36,2025-02-04 12:43:48,2025-02-04 15:25:32,Abandoned,30304595
1214,455,194,3,288.23,864.69,2024-10-26 11:43:28,2024-10-26 11:43:28,Abandoned,39034615
1215,455,295,1,238.26,238.26,2024-10-26 11:43:28,2024-10-26 11:43:28,Abandoned,39034615
1216,456,108,1,247.37,247.37,2025-10-08 20:54:47,2025-10-08 20:54:47,Abandoned,9020736
1217,456,190,1,130.25,130.25,2025-10-08 20:54:47,2025-10-08 20:54:47,Abandoned,9020736
1218,457,329,3,755.73,2267.19,2025-04-27 15:14:13,2025-04-27 15:34:31,Abandoned,23210770
1219,458,157,3,278.27,834.81,2024-07-15 00:08:07,2024-07-15 00:33:49,Abandoned,47975536
1220,458,35,2,480.99,961.98,2024-07-14 23:14:48,2024-07-15 00:26:36,Abandoned,47978735
1221,458,52,1,105.12,105.12,2024-07-15 00:26:40,2024-07-15 00:30:17,Abandoned,47974423
1222,458,38,1,153.42,153.42,2024-07-14 23:34:14,2024-07-14 23:35:21,Abandoned,47977569
1224,459,2,2,934.87,1869.74,2024-04-30 07:51:47,2024-04-30 08:31:49,Abandoned,54514116
1225,460,86,1,117.94,117.94,2022-08-17 12:36:00,2022-08-17 14:24:00,Active,108237863
1226,460,252,2,323.84,647.68,2022-08-17 17:26:39,2022-08-18 01:00:01,Active,108220424
1227,461,325,3,140.49,421.47,2021-02-04 07:41:40,2021-02-04 11:58:47,Deleted,156553123
1228,462,180,3,26.12,78.36,2024-12-26 05:58:50,2024-12-26 07:49:27,Deleted,33784893
1229,462,369,3,150.89,452.67,2024-12-26 19:49:37,2024-12-26 23:55:38,Active,33735046
1230,462,447,1,154.54,154.54,2024-12-27 00:56:10,2024-12-27 01:23:47,Active,33716653
1231,463,75,2,254.98,509.96,2025-03-27 11:49:14,2025-03-29 10:31:44,Deleted,25901469
1232,463,420,3,348.82,1046.46,2025-03-26 23:56:52,2025-03-27 17:24:31,Deleted,25944211
1233,463,84,1,1161.5,1161.5,2025-03-30 13:29:33,2025-03-30 15:30:02,Deleted,25636250
1234,464,16,1,692.72,692.72,2023-12-16 05:30:12,2023-12-16 05:44:24,Abandoned,66273011
1235,464,136,1,302.25,302.25,2023-12-16 05:17:16,2023-12-16 05:33:45,Abandoned,66273787
1236,464,216,2,142.37,284.74,2023-12-16 04:08:54,2023-12-16 05:31:47,Abandoned,66277889
1237,465,17,1,50.12,50.12,2020-12-02 07:07:40,2020-12-02 07:16:54,Abandoned,162084763
1239,466,140,1,1099.8,1099.8,2023-03-17 15:16:49,2023-03-18 20:32:51,Converted,89911414
1240,466,35,4,480.99,1923.96,2023-03-16 19:28:08,2023-03-17 14:57:32,Converted,89982735
1241,467,119,1,200.43,200.43,2024-05-02 21:22:01,2024-05-03 05:04:55,Converted,54292702
1242,467,113,1,206.93,206.93,2024-05-02 08:38:31,2024-05-02 12:19:50,Converted,54338512
1243,467,122,2,101.65,203.3,2024-05-02 14:04:47,2024-05-02 17:31:51,Converted,54318936
1244,468,497,1,268.54,268.54,2024-10-03 13:14:54,2024-10-03 13:17:02,Converted,41016329
1245,468,452,2,192.56,385.12,2024-10-02 23:50:33,2024-10-03 05:54:46,Converted,41064590
1246,468,463,1,43.99,43.99,2024-10-03 04:31:13,2024-10-03 06:08:04,Converted,41047750
1247,469,500,1,48.8,48.8,2023-06-19 19:07:48,2023-06-19 22:40:17,Active,81775955
1248,469,317,2,175.41,350.82,2023-06-19 22:57:00,2023-06-19 22:59:49,Abandoned,81762203
1249,470,324,3,69.69,209.07,2025-06-29 03:26:05,2025-06-29 03:37:59,Abandoned,17810058
1250,470,295,1,238.26,238.26,2025-06-29 03:19:41,2025-06-29 03:33:03,Abandoned,17810442
1251,471,219,1,183.66,183.66,2024-11-13 05:18:44,2024-11-13 09:44:29,Converted,37502499
1252,471,299,1,253.54,253.54,2024-11-12 20:20:37,2024-11-13 09:45:07,Converted,37534786
1253,472,492,6,136.92,821.52,2025-08-22 03:16:41,2025-08-22 06:54:04,Active,13145022
1255,472,271,2,119.77,239.54,2025-08-22 06:41:24,2025-08-22 07:19:19,Abandoned,13132739
1256,473,147,1,64.35,64.35,2022-10-02 07:19:25,2022-10-03 20:05:48,Active,104282458
1257,473,210,1,177.18,177.18,2022-10-02 22:35:42,2022-10-04 12:07:11,Active,104227481
1260,474,306,1,83.51,83.51,2022-01-22 01:02:45,2022-01-24 05:22:15,Converted,126164258
1262,474,213,1,49.47,49.47,2022-01-23 15:16:29,2022-01-24 00:10:29,Converted,126026634
1264,475,31,2,51.19,102.38,2018-11-21 02:23:58,2018-11-21 21:43:56,Active,226210585
1266,475,487,1,424.39,424.39,2018-11-19 09:01:31,2018-11-20 19:43:32,Active,226359532
1268,476,305,3,378.28,1134.84,2025-12-14 04:03:50,2025-12-14 04:07:48,Abandoned,3292593
1269,476,346,5,166.63,833.15,2025-12-14 00:21:04,2025-12-14 01:00:31,Abandoned,3305959
1270,476,399,1,537.25,537.25,2025-12-13 20:13:34,2025-12-13 21:18:04,Abandoned,3320809
1271,476,324,3,69.69,209.07,2025-12-14 00:57:09,2025-12-14 02:13:46,Abandoned,3303794
1272,477,386,1,279.9,279.9,2020-08-11 10:58:53,2020-08-11 22:43:05,Active,171834090
1273,477,32,4,112.28,449.12,2020-08-11 09:15:05,2020-08-11 10:53:35,Abandoned,171840318
1274,477,126,1,712.64,712.64,2020-08-09 13:16:01,2020-08-10 11:29:52,Active,171998662
1275,477,130,4,745.47,2981.88,2020-08-09 07:40:26,2020-08-12 03:03:12,Active,172018797
1276,478,102,3,580.65,1741.95,2023-03-28 10:23:45,2023-03-28 12:25:54,Abandoned,88978598
1277,478,273,2,57.76,115.52,2023-03-28 14:31:06,2023-03-28 18:10:16,Abandoned,88963757
1278,478,318,1,568.37,568.37,2023-03-28 11:12:33,2023-03-28 14:23:02,Abandoned,88975670
1279,479,402,2,224.2,448.4,2025-03-05 14:38:10,2025-03-05 15:24:30,Active,27792133
1281,479,15,1,185.9,185.9,2025-03-05 10:36:49,2025-03-05 13:54:59,Abandoned,27806614
1282,479,90,1,64.18,64.18,2025-03-05 12:14:40,2025-03-05 14:16:22,Abandoned,27800743
1283,479,204,3,553.08,1659.24,2025-03-05 14:07:27,2025-03-05 14:43:00,Abandoned,27793976
1284,480,434,1,521.01,521.01,2021-01-26 13:59:14,2021-01-26 14:21:40,Active,157308069
1285,480,213,1,49.47,49.47,2021-01-28 02:33:31,2021-01-28 02:55:39,Active,157176412
1286,481,466,1,937.33,937.33,2021-11-22 23:43:36,2021-11-24 05:51:39,Converted,131353007
1287,481,194,6,288.23,1729.38,2021-11-24 03:24:17,2021-11-24 05:47:56,Converted,131253366
1288,481,486,2,415.81,831.62,2021-11-23 16:46:30,2021-11-23 23:24:32,Converted,131291633
1289,481,334,1,256.03,256.03,2021-11-23 00:08:46,2021-11-24 01:40:08,Converted,131351497
1290,482,305,1,378.28,378.28,2023-10-19 00:49:37,2023-10-19 01:44:58,Converted,71301046
1291,482,416,1,287.28,287.28,2023-10-18 07:44:09,2023-10-18 12:41:51,Converted,71362574
1292,482,240,1,258.9,258.9,2023-10-18 09:09:50,2023-10-19 00:52:37,Converted,71357433
1293,483,392,1,598.09,598.09,2025-04-22 03:07:52,2025-04-22 03:09:04,Abandoned,23686351
1294,483,343,1,105.52,105.52,2025-04-22 02:57:25,2025-04-22 03:05:06,Abandoned,23686978
1295,484,417,6,33.26,199.56,2023-03-28 16:36:40,2023-03-28 19:10:28,Converted,88956223
1296,484,177,2,41.77,83.54,2023-03-28 17:59:40,2023-03-28 20:48:19,Converted,88951243
1297,484,389,1,327.83,327.83,2023-03-28 17:06:04,2023-03-28 21:05:37,Converted,88954459
1298,485,78,1,88.98,88.98,2025-12-14 03:25:38,2025-12-14 03:31:57,Abandoned,3294885
1299,485,148,5,317.46,1587.3,2025-12-14 01:29:29,2025-12-14 04:01:23,Abandoned,3301854
1300,486,190,2,130.25,260.5,2025-03-10 18:18:31,2025-03-20 09:49:19,Deleted,27346912
1301,486,180,4,26.12,104.48,2025-03-06 02:15:34,2025-03-12 13:23:51,Deleted,27750289
1302,486,354,3,156.7,470.1,2025-03-15 18:02:42,2025-04-02 19:58:32,Deleted,26915861
1303,486,414,2,340.19,680.38,2025-03-23 13:00:19,2025-03-28 13:44:44,Deleted,26242804
1304,486,198,3,275.96,827.88,2025-03-23 14:22:33,2025-03-31 07:12:59,Deleted,26237870
1305,486,149,2,78.07,156.14,2025-03-08 21:12:11,2025-03-11 04:19:22,Deleted,27509292
1306,487,158,1,207.38,207.38,2024-12-08 15:28:46,2024-12-08 15:47:53,Converted,35305897
1307,487,267,1,46.21,46.21,2024-12-08 11:44:04,2024-12-08 14:10:01,Converted,35319379
1308,487,35,2,480.99,961.98,2024-12-08 07:45:05,2024-12-08 19:35:43,Converted,35333718
1309,487,500,1,48.8,48.8,2024-12-08 09:28:56,2024-12-08 19:36:10,Converted,35327487
1310,488,214,3,316.55,949.65,2025-10-09 02:49:42,2025-10-09 03:31:39,Abandoned,8999441
1311,488,70,2,114.91,229.82,2025-10-08 21:57:54,2025-10-09 00:03:06,Abandoned,9016949
1312,489,456,1,184.36,184.36,2024-08-31 12:45:50,2024-08-31 15:09:32,Abandoned,43869273
1314,489,465,2,119.4,238.8,2024-08-31 15:56:40,2024-08-31 20:01:23,Active,43857823
1315,489,41,1,199.76,199.76,2024-08-31 12:55:19,2024-08-31 13:51:43,Abandoned,43868704
1316,489,86,3,117.94,353.82,2024-08-31 15:45:41,2024-08-31 18:47:22,Abandoned,43858482
1317,490,447,2,154.54,309.08,2024-09-13 13:06:40,2024-09-13 13:15:29,Abandoned,42744823
1318,490,437,1,335.9,335.9,2024-09-13 15:13:34,2024-09-13 15:14:33,Abandoned,42737209
1319,491,390,1,98.86,98.86,2025-11-07 04:26:51,2025-11-09 22:26:54,Active,6488012
1321,491,198,1,275.96,275.96,2025-11-06 02:52:53,2025-11-09 13:12:37,Active,6580050
1323,492,302,3,142.59,427.77,2023-04-13 06:48:20,2023-04-13 07:24:40,Abandoned,87609123
1324,492,440,4,216.11,864.44,2023-04-13 06:53:22,2023-04-13 07:10:34,Active,87608821
1326,493,171,1,263.42,263.42,2017-04-21 21:06:01,2017-04-21 23:34:56,Active,276168862
1327,493,436,1,80.51,80.51,2017-04-21 23:13:31,2017-04-22 01:58:54,Active,276161212
1328,493,116,1,465.99,465.99,2017-04-22 00:28:22,2017-04-22 02:23:44,Active,276156721
1329,494,89,3,513.91,1541.73,2025-12-16 00:38:44,2025-12-16 11:07:08,Active,3132099
1330,494,94,3,411.63,1234.89,2025-12-14 22:40:20,2025-12-14 23:31:28,Active,3225603
1331,494,306,1,83.51,83.51,2025-12-16 03:00:51,2025-12-16 06:33:32,Abandoned,3123572
