inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,last_restocked_date,storage_cost
5571,3403,54,0,0,16,2025-05-20,1.68
5770,3523,174,0,0,17,2025-09-09,4.16
5858,3578,481,8,0,15,2025-09-25,1.38
5955,3635,370,458,32,12,2025-12-17,2.46
6583,4008,443,46,13,21,2025-11-27,19.46
6834,4164,319,17,0,0,2025-07-16,1.98
7037,4285,35,256,23,6,2025-11-01,1.36
7091,4314,265,200,26,10,2025-07-20,1.6
7385,4490,321,60,9,15,2025-07-11,11.23
7748,4706,184,432,30,19,2025-10-01,4.55
7845,4764,282,8,2,0,2025-12-22,8.44
7879,4784,231,87,13,26,2025-08-15,0.98
8325,1171,429,253,36,8,2025-09-11,5.67
8970,3114,391,34,6,14,2025-09-19,16.49
9070,468,43,21,8,7,2025-12-23,2.62
9126,4699,145,193,31,16,2025-08-03,3.98
9424,1635,244,466,29,7,2025-11-29,0.19
9525,910,245,27,11,19,2025-10-26,52.01
9594,3207,238,7,0,0,2025-11-12,22.69
9943,1880,301,426,30,17,2025-11-28,15.97
10113,4129,255,83,7,29,2025-12-01,3.94
10159,4794,1,19,0,0,2025-09-08,1.24
10327,2438,303,0,0,19,2025-11-17,52.29
10394,4777,275,401,12,15,2025-11-13,24.37
10753,2549,33,491,5,25,2025-08-20,9.58
11692,4341,377,375,16,15,2025-11-13,4.78
51,31,154,8,3,6,2025-08-04,4.05
59,35,170,0,0,25,2025-08-31,2.37
124,80,204,13,3,0,2025-11-07,1.4
394,237,428,0,0,7,2025-11-01,0.35
560,338,77,1,0,0,2025-10-20,1.86
1276,778,443,11,2,0,2025-07-20,0.96
1529,946,186,339,40,24,2025-07-06,4.65
1795,1112,366,0,0,6,2025-09-28,1.66
2047,1257,136,338,14,13,2025-07-02,44.26
2348,1441,295,407,24,21,2025-12-12,4.26
2355,1444,200,473,2,15,2025-12-14,4.44
2594,1597,486,7,2,0,2025-10-01,4.27
3014,1850,201,232,9,25,2025-08-24,8.27
3043,1869,339,0,0,24,2025-04-23,0.5
3125,1915,222,344,1,29,2025-10-24,30.48
3135,1920,92,0,0,16,2025-04-11,19.59
3215,1962,254,0,0,11,2025-02-27,2.58
3219,1965,198,300,17,30,2025-09-01,52.93
3310,2026,161,477,50,25,2025-11-14,4.99
3414,2088,396,11,3,0,2025-12-13,5.31
3515,2147,126,0,0,19,2025-02-19,2.43
3697,2262,475,0,0,10,2025-03-31,0.18
3790,2319,316,361,36,28,2025-08-02,1.33
3822,2338,141,1,0,9,2025-08-28,0.88
3937,2397,122,232,1,9,2025-10-25,4.86
4084,2487,452,275,23,12,2025-11-16,2.95
4464,2726,85,0,0,6,2025-11-22,4.03
4606,2819,179,38,9,14,2025-12-02,18.18
5096,3112,379,145,27,26,2025-08-05,10.01
5563,3398,246,0,0,17,2025-09-27,4.53
5629,3439,301,2,1,17,2025-07-09,0.69
5818,3553,188,481,50,10,2025-08-08,4.2
6017,3669,70,346,26,30,2025-10-31,4.78
6035,3681,390,0,0,13,2025-09-17,14.16
6130,3740,281,302,15,26,2025-09-26,2.77
6361,3877,407,0,0,25,2025-11-09,9.69
6425,3914,369,254,33,19,2025-10-19,1.98
6634,4043,25,0,0,12,2025-03-26,5.79
6665,4063,240,136,9,7,2025-09-03,0.5
6984,4254,389,180,36,15,2025-09-21,4.89
7097,4318,160,317,31,17,2025-10-12,1.4
7351,4470,208,230,9,5,2025-07-21,10.28
7386,4491,313,0,0,16,2025-10-19,17.02
7669,4661,313,0,0,6,2025-08-23,0.85
7795,4734,111,375,49,18,2025-11-03,6.81
8302,2893,268,79,24,11,2025-12-04,2.14
8886,1064,272,454,17,13,2025-10-11,7.28
9057,1346,11,0,0,16,2025-07-03,9.52
9528,1436,467,367,44,30,2025-09-24,0.9
9713,3412,65,425,18,26,2025-08-20,12.63
9952,4094,291,15,0,8,2025-07-08,2.47
9981,3765,327,249,23,26,2025-07-16,8.49
10042,4752,474,428,24,9,2025-09-29,6.79
10086,4465,157,0,0,18,2025-10-06,14.58
10091,2849,350,386,1,5,2025-08-10,49.5
10352,4139,130,83,7,5,2025-11-08,3.24
10401,3663,150,3,0,0,2025-08-24,5.23
10449,3717,98,244,49,26,2025-08-08,1.44
10641,1667,247,457,31,16,2025-08-29,26.96
10673,3304,362,4,0,17,2025-09-14,18.1
11182,2126,240,8,4,28,2025-10-24,12.27
11311,2997,236,0,0,26,2025-01-18,10.23
11738,3830,45,10,2,23,2025-07-20,19.95
93,56,205,0,0,20,2025-11-01,4.18
116,72,126,0,0,12,2025-01-13,16.59
389,234,421,457,38,15,2025-11-27,4.49
586,352,423,1,0,0,2025-12-03,23.67
772,470,92,5,1,0,2025-11-25,2.53
1272,776,227,179,15,13,2025-09-27,5.47
1518,938,101,275,22,11,2025-08-29,0.48
1874,1159,282,260,260,6,2025-07-02,3.25
2081,1277,42,0,0,29,2025-02-28,11.34
2118,1303,319,44,9,28,2025-11-16,5.33
2194,1350,196,6,0,13,2025-09-23,2.05
2545,1565,416,14,7,0,2025-08-14,20.05
2662,1634,98,1,0,0,2025-08-13,29.92
2861,1756,120,124,40,14,2025-07-21,1.7
3341,2045,39,4,4,18,2025-07-04,0.5
3347,2050,186,3,1,8,2025-08-02,0.99
3775,2309,141,199,26,29,2025-11-13,17.52
4028,2452,367,186,37,5,2025-09-02,5.92
4125,2514,188,0,0,6,2025-01-30,0.76
4743,2896,268,0,0,16,2025-09-24,10.3
4866,2972,273,359,3,7,2025-11-09,2.42
5128,3131,175,0,0,25,2025-11-06,2.28
5756,3516,266,10,5,0,2025-08-05,0.46
5852,3574,180,287,6,28,2025-07-04,1.95
5882,3593,15,294,25,18,2025-11-26,10.46
5975,3647,7,78,21,8,2025-09-19,3.47
6501,3958,173,216,25,19,2025-12-01,12.39
6719,4096,158,2,2,0,2025-08-23,26.1
6789,4138,415,0,0,25,2025-04-18,12.55
7038,4285,87,337,29,15,2025-07-07,1.58
7316,4447,423,410,42,27,2025-11-21,11.47
7439,4520,417,5,2,0,2025-10-02,3.58
7569,4602,281,444,38,18,2025-12-17,3.3
7727,4693,262,19,2,0,2025-10-04,11.49
7922,4814,464,0,0,30,2025-01-25,2.47
8418,3873,234,0,0,10,2025-10-15,4.66
8825,4967,198,203,203,27,2025-10-05,5.72
8934,2083,500,2,2,0,2025-12-13,11.53
9254,247,462,0,0,30,2025-08-13,3.62
9656,4610,126,0,0,23,2025-02-06,1.04
9702,3399,289,20,9,0,2025-09-01,3.21
9759,1970,457,78,10,8,2025-10-27,5.88
10400,3131,55,0,0,24,2025-08-10,12.61
10548,437,81,17,5,0,2025-09-04,8.88
11120,2469,484,0,0,16,2025-06-08,6.32
11173,4772,265,68,0,6,2025-07-05,8.26
11270,993,81,1,1,0,2025-11-11,0.33
29,16,49,18,0,0,2025-08-09,3.02
119,75,447,117,28,13,2025-11-02,3.14
272,167,495,216,18,5,2025-10-17,8.39
474,282,134,16,1,0,2025-10-31,2.04
519,313,268,0,0,12,2025-09-25,21.4
773,471,148,1,0,30,2025-09-03,0.41
782,476,264,218,14,22,2025-07-03,1.57
969,591,195,430,16,25,2025-10-15,1.1
993,603,284,0,0,23,2025-03-10,5.13
1159,708,179,0,0,28,2025-09-07,45.92
1165,712,462,108,35,16,2025-11-16,1.61
1838,1138,160,273,23,12,2025-08-22,0.71
2123,1306,480,464,1,30,2025-08-05,1.36
2369,1452,130,312,6,6,2025-07-07,24.26
3060,1879,470,1,0,0,2025-07-09,6.22
3158,1933,340,313,34,22,2025-10-10,1.92
4476,2733,56,7,3,0,2025-07-02,15.25
4667,2854,296,251,48,9,2025-12-08,13.05
4914,3003,286,0,0,23,2025-03-09,28.55
4956,3024,37,299,42,20,2025-11-07,1.69
5068,3097,41,360,18,18,2025-09-18,2.39
5134,3134,112,3,3,13,2025-09-04,6.84
5589,3412,392,77,22,17,2025-10-08,27.03
6502,3958,500,3,2,22,2025-09-05,13.3
6982,4252,336,98,0,22,2025-11-05,5.25
7003,4264,260,5,0,0,2025-10-08,17.06
7600,4621,432,0,0,0,2025-09-30,21.33
7624,4634,202,11,1,27,2025-09-28,0.22
7718,4688,183,179,38,17,2025-12-22,1.7
8163,4949,20,0,0,13,2025-10-03,3.93
8229,4989,369,0,0,15,2025-07-11,1.87
8239,4995,146,89,39,23,2025-10-16,41.88
8480,2002,96,304,27,14,2025-09-16,33.24
8600,4642,232,0,0,11,2025-07-13,2.6
8661,535,54,0,0,9,2025-03-29,3.44
8704,4928,419,0,0,30,2025-09-24,0.45
8771,3213,266,0,0,13,2025-05-28,1.78
8776,2857,405,108,44,22,2025-12-06,3.04
9169,1343,182,0,0,12,2025-11-20,1.79
9284,4392,456,71,13,6,2025-12-05,5.85
9392,4124,379,400,33,20,2025-07-22,6.06
9648,4715,326,6,1,26,2025-11-04,8.11
9670,476,139,7,3,13,2025-07-03,3.57
9961,3797,58,498,14,30,2025-10-26,1.74
9963,2313,84,15,5,13,2025-09-26,2.22
10034,2426,467,0,0,9,2025-09-08,2.38
10160,358,297,16,1,0,2025-07-04,0.94
10222,3839,251,38,10,24,2025-11-25,26.49
10361,4178,396,206,2,28,2025-11-01,2.12
10371,2027,92,0,0,24,2025-01-09,31.73
10463,3241,482,93,8,15,2025-12-17,10.67
10480,2806,217,492,47,5,2025-07-28,0.71
10599,3477,160,353,13,15,2025-11-10,18.55
10655,2649,402,6,2,0,2025-11-15,0.83
10941,660,494,14,2,15,2025-08-15,4.07
10987,3635,490,241,26,21,2025-09-22,2.46
11153,3570,29,82,41,5,2025-07-26,6.89
11154,2695,245,0,0,13,2025-05-12,0.55
11361,3968,203,336,11,21,2025-10-27,5.36
11668,1193,310,15,2,0,2025-11-02,1.25
11860,817,54,1,0,0,2025-09-14,15.86
11940,2636,217,1,1,0,2025-09-20,20.0
11980,4223,481,0,0,22,2025-06-10,29.72
205,125,401,0,0,5,2025-09-27,6.32
450,270,47,151,44,16,2025-08-01,11.7
709,430,450,0,0,15,2025-06-15,4.87
822,502,341,131,34,30,2025-09-24,0.17
1073,652,164,56,17,6,2025-11-09,0.8
1139,693,266,8,3,12,2025-07-22,2.43
1286,785,274,188,31,15,2025-07-05,3.09
1402,858,119,0,0,19,2025-03-10,9.16
1466,901,92,6,2,16,2025-12-23,1.94
1605,993,440,11,0,0,2025-08-14,0.58
2127,1309,218,0,0,6,2025-11-19,12.83
2310,1420,325,10,4,17,2025-08-28,4.66
2328,1428,4,0,0,15,2025-02-08,0.25
2592,1595,235,145,19,11,2025-12-07,0.98
2834,1738,57,1,0,0,2025-12-11,2.34
2882,1768,102,152,17,20,2025-09-07,1.21
2884,1770,67,467,3,28,2025-11-03,6.77
2935,1799,81,0,0,27,2025-06-10,2.25
3272,1999,466,0,0,28,2025-04-04,2.01
3304,2021,333,218,50,23,2025-09-10,0.17
3372,2067,50,68,10,7,2025-10-18,3.13
3514,2146,115,0,0,30,2025-11-05,6.07
3595,2197,210,63,13,30,2025-08-09,2.24
3650,2232,180,10,2,0,2025-11-24,32.02
3756,2298,474,493,18,22,2025-09-06,2.04
3945,2402,96,0,0,23,2025-02-10,1.64
3952,2405,447,0,0,5,2025-03-16,3.58
4176,2549,219,266,0,8,2025-07-27,6.44
4313,2632,85,0,0,28,2025-03-07,3.43
4512,2756,3,0,0,23,2025-10-31,2.01
4577,2800,73,12,0,0,2025-07-06,4.58
5055,3090,259,13,1,0,2025-10-28,14.74
5104,3118,69,66,11,6,2025-11-16,5.39
5177,3160,276,0,0,25,2025-08-03,6.01
5368,3282,499,21,2,7,2025-09-27,7.38
5899,3601,85,0,0,12,2025-10-18,3.3
5910,3609,452,24,4,5,2025-07-27,1.51
6177,3772,251,483,29,9,2025-12-06,2.54
6735,4105,200,462,37,24,2025-08-02,26.65
6881,4192,317,185,4,6,2025-08-28,2.36
6943,4230,258,0,0,26,2024-12-26,7.46
7333,4457,55,2,0,5,2025-08-29,46.55
7482,4546,56,451,3,19,2025-09-22,0.53
7706,4681,446,0,0,28,2025-09-10,1.89
7771,4718,291,486,5,5,2025-11-30,3.42
8720,3385,178,0,0,22,2025-08-03,16.98
8795,2062,1,10,4,13,2025-11-03,1.8
8871,2444,182,17,8,0,2025-06-28,2.93
9054,215,295,0,0,27,2025-11-04,7.55
9098,4519,51,176,28,13,2025-11-17,5.9
9136,4405,307,82,17,19,2025-09-05,5.61
9473,463,256,213,37,26,2025-08-04,5.69
10230,4682,289,374,48,22,2025-07-13,38.67
10438,4484,7,171,6,8,2025-07-25,6.71
11293,825,244,4,3,29,2025-12-18,1.39
11303,303,320,1,0,0,2025-08-01,6.63
11674,837,325,0,0,16,2025-11-14,7.55
11832,110,60,7,0,0,2025-09-20,3.1
11917,3047,417,5,2,0,2025-07-17,4.26
263,161,338,0,0,19,2025-10-22,0.66
395,237,487,268,11,12,2025-07-17,0.74
499,300,141,45,1,6,2025-09-14,14.37
696,421,111,355,25,17,2025-10-26,5.8
1193,727,341,255,255,21,2025-11-09,1.17
1209,739,443,0,0,19,2025-10-01,3.19
1452,891,336,227,19,21,2025-12-15,20.96
1785,1106,180,353,18,18,2025-10-13,2.16
2419,1482,266,4,2,6,2025-11-04,0.45
2991,1836,138,167,8,11,2025-12-18,10.64
3615,2207,100,13,2,17,2025-11-17,15.67
3683,2255,190,0,0,23,2025-10-31,23.49
4204,2566,5,7,3,7,2025-09-28,1.36
4391,2682,353,34,9,29,2025-12-08,4.0
4547,2779,132,444,20,7,2025-11-11,4.25
5318,3252,305,20,9,0,2025-07-06,13.9
5533,3382,400,415,15,30,2025-10-13,0.18
6268,3824,102,0,0,24,2025-04-17,3.65
6599,4017,124,103,4,19,2025-12-06,41.26
6793,4140,339,0,0,6,2025-09-25,2.12
6882,4193,157,0,0,28,2025-06-12,11.29
7040,4287,300,0,0,22,2025-10-30,4.41
7186,4371,284,11,4,0,2025-07-25,4.85
7670,4662,139,0,0,20,2025-08-05,33.98
7903,4800,397,410,9,17,2025-11-11,4.08
8498,468,59,13,1,18,2025-08-25,1.55
8694,2616,465,401,1,9,2025-10-27,1.46
9171,1769,32,252,11,5,2025-11-25,3.44
9223,1493,162,0,0,13,2025-04-03,1.95
9294,3307,486,12,1,0,2025-10-27,14.28
9420,127,376,0,0,26,2025-10-04,27.47
9778,3264,452,17,2,0,2025-12-18,11.79
10052,2540,176,0,0,30,2025-01-14,0.22
10309,2025,302,468,22,20,2025-11-26,3.44
10533,4733,177,449,20,30,2025-10-30,30.89
10712,1549,144,159,49,5,2025-11-07,3.41
10828,3592,1,407,50,12,2025-12-01,21.97
10884,1880,23,10,4,19,2025-11-14,22.61
11029,4100,122,8,2,14,2025-09-02,2.49
11534,2605,401,0,0,30,2025-10-28,2.12
11545,1826,478,0,0,11,2025-11-24,8.28
6664,4062,28,355,0,30,2025-10-11,2.36
174,110,333,6,1,0,2025-07-07,2.56
181,114,158,370,41,13,2025-07-25,46.4
241,147,166,172,49,27,2025-12-12,1.54
372,222,72,0,0,12,2025-11-03,0.97
473,282,49,10,3,0,2025-11-13,1.03
1068,649,174,484,10,18,2025-07-31,4.72
1190,726,374,0,0,11,2025-11-21,16.69
1247,762,193,90,42,11,2025-08-15,8.94
1424,872,398,15,7,0,2025-07-14,12.81
1527,944,328,132,132,23,2025-12-09,0.7
1575,976,498,0,0,29,2025-07-06,1.82
1713,1059,352,6,3,19,2025-08-03,9.33
1892,1169,496,418,50,20,2025-08-25,3.12
2429,1489,285,349,41,14,2025-11-17,2.67
2430,1489,300,440,35,15,2025-07-30,2.95
2876,1764,417,125,21,9,2025-12-18,4.23
3098,1899,471,233,25,7,2025-06-30,21.93
3154,1931,439,20,7,0,2025-11-19,3.36
3321,2033,42,0,0,7,2025-09-04,3.18
3520,2149,365,78,11,13,2025-08-03,4.04
3528,2154,188,0,0,7,2025-02-25,2.81
3577,2185,340,212,30,9,2025-07-16,2.18
3910,2381,493,141,3,26,2025-10-29,0.76
3928,2390,319,62,10,25,2025-07-29,0.79
4352,2659,437,12,1,14,2025-09-10,2.2
4440,2711,365,0,0,22,2025-06-21,16.84
4483,2737,390,174,43,30,2025-12-15,0.77
4539,2775,204,284,21,9,2025-09-08,3.53
4576,2799,307,458,49,21,2025-10-18,31.19
4626,2831,27,478,32,16,2025-12-15,0.91
4850,2961,439,138,44,6,2025-11-09,30.98
4927,3010,485,305,15,9,2025-07-29,4.88
4976,3036,486,0,0,24,2025-01-20,3.77
5061,3093,397,15,0,0,2025-10-25,2.15
5151,3143,18,10,3,0,2025-09-20,1.38
5408,3305,411,11,0,27,2025-12-13,45.52
5429,3318,495,61,1,5,2025-11-14,7.11
5566,3399,161,16,1,0,2025-06-30,3.33
6095,3717,289,0,0,26,2025-05-09,2.03
6231,3803,107,249,43,5,2025-08-20,2.75
6256,3818,277,322,9,6,2025-12-10,25.94
6283,3833,314,484,11,14,2025-09-25,2.24
6336,3865,317,4,1,0,2025-12-20,7.61
6474,3943,46,167,40,7,2025-08-17,11.0
6475,3943,209,409,8,19,2025-12-02,7.74
6826,4159,73,335,34,21,2025-09-15,1.34
7099,4319,352,0,0,10,2025-03-21,7.11
7629,4637,459,362,24,9,2025-10-16,6.15
8251,3766,128,318,37,7,2025-12-20,7.24
8273,520,442,2,2,27,2025-09-16,1.36
8515,2478,255,15,1,24,2025-11-17,8.41
8558,1834,283,58,4,28,2025-10-14,2.25
9202,4375,482,372,24,29,2025-09-27,9.8
9291,3286,455,275,5,11,2025-09-08,2.39
9521,2525,203,441,19,18,2025-12-18,2.57
9974,1093,177,0,0,14,2025-08-29,11.54
10429,4550,49,0,0,28,2025-05-22,1.34
10628,4593,298,156,13,11,2025-11-27,11.41
10639,4393,369,4,0,10,2025-08-10,12.03
11470,2731,285,6,1,15,2025-12-13,3.47
11520,763,68,0,0,6,2025-03-02,20.93
11574,4935,304,248,16,23,2025-12-06,7.91
11858,398,446,327,18,30,2025-08-20,2.47
11902,4546,492,282,0,12,2025-12-18,1.27
11984,3383,156,0,0,8,2025-05-30,20.21
308,187,342,84,5,5,2025-07-31,3.73
498,299,198,432,50,30,2025-07-13,1.75
649,392,313,172,38,16,2025-11-08,5.65
673,407,195,51,24,11,2025-06-29,3.32
830,505,298,112,45,8,2025-08-27,9.06
832,506,473,0,0,12,2025-08-26,3.49
1364,836,315,18,4,0,2025-09-20,1.09
1511,932,351,9,1,12,2025-09-20,1.48
1549,959,16,8,3,0,2025-10-03,2.23
2365,1450,356,5,4,0,2025-08-02,7.44
2717,1668,183,233,18,20,2025-12-12,0.95
3034,1863,471,13,6,0,2025-11-29,1.17
3294,2015,254,289,3,9,2025-10-15,10.66
3752,2296,108,0,0,25,2025-09-05,6.78
3955,2408,34,4,0,16,2025-09-22,7.39
4060,2470,14,0,0,19,2025-09-20,1.4
4183,2553,432,0,0,19,2025-02-03,3.99
4309,2629,253,490,42,5,2025-11-10,2.2
4943,3018,246,13,3,0,2025-11-15,7.11
4983,3042,329,156,2,10,2025-07-24,2.26
5678,3469,483,280,6,30,2025-08-26,3.16
5876,3589,455,312,42,17,2025-12-01,1.15
6480,3946,164,20,6,0,2025-12-11,1.84
6493,3954,408,263,29,15,2025-12-19,24.9
7350,4469,242,244,30,6,2025-11-18,12.73
7447,4524,176,0,0,12,2025-04-04,18.29
7643,4647,445,77,18,10,2025-11-03,0.57
7937,4821,115,223,33,6,2025-07-29,7.24
8148,4942,168,0,0,20,2025-04-15,5.45
8173,4955,367,117,117,7,2025-08-29,0.96
8202,4972,302,78,35,29,2025-08-23,0.16
8285,3117,292,15,7,0,2025-08-19,0.37
8500,624,382,178,44,24,2025-07-12,29.14
8901,1813,98,0,0,29,2025-06-01,2.13
8954,4809,99,0,0,23,2025-08-26,10.62
9075,4595,107,7,1,24,2025-12-22,2.48
9150,4541,312,0,0,27,2025-03-20,3.31
9244,4672,482,257,2,20,2025-07-11,3.94
9315,3593,292,0,0,9,2025-05-13,11.86
9397,886,138,0,0,0,2025-02-02,1.19
9412,4296,338,317,7,14,2025-11-14,1.83
9769,4952,341,239,19,18,2025-11-27,24.95
10178,1518,168,343,48,13,2025-12-15,2.15
10201,598,96,0,0,14,2025-06-11,0.48
10212,629,362,103,14,21,2025-10-20,10.95
10295,1715,448,166,0,11,2025-09-27,10.62
10329,4070,298,494,42,18,2025-08-02,1.39
10543,2935,275,7,1,28,2025-12-04,7.53
10762,2259,238,17,1,0,2025-09-11,2.06
11061,2036,296,443,3,23,2025-11-19,3.09
11349,3986,324,0,0,26,2025-07-23,5.38
11563,3880,27,44,12,12,2025-08-22,11.2
11951,4233,351,5,2,25,2025-09-05,0.96
367,218,273,5,0,0,2025-09-10,1.12
505,303,92,7,2,0,2025-10-05,1.94
883,538,91,393,47,20,2025-11-12,30.12
1137,691,444,14,1,29,2025-12-02,10.55
1299,793,157,0,0,17,2025-02-27,2.07
1702,1052,337,51,22,18,2025-09-11,6.65
1752,1084,159,6,1,13,2025-08-09,1.04
1819,1127,117,0,0,21,2025-10-31,16.5
1969,1213,220,0,0,7,2025-01-16,13.43
2078,1276,220,5,5,23,2025-07-16,3.58
2226,1367,371,466,47,19,2025-12-17,0.84
2243,1375,296,73,7,15,2025-11-24,10.83
2400,1470,332,385,50,22,2025-07-13,8.5
2479,1522,323,83,7,20,2025-07-13,1.98
2601,1600,224,440,18,27,2025-07-28,0.69
2904,1783,122,82,19,22,2025-11-29,2.64
3232,1972,166,170,20,29,2025-09-21,5.98
3282,2005,183,0,0,29,2025-06-21,4.23
3481,2129,497,29,4,6,2025-10-11,0.44
3924,2388,20,238,33,14,2025-12-17,10.94
3947,2403,389,0,0,27,2025-07-19,21.55
3992,2430,225,4,3,0,2025-10-17,5.75
4331,2647,396,53,16,17,2025-10-05,1.49
4542,2776,115,176,49,19,2025-07-03,1.01
4595,2813,300,69,8,18,2025-08-19,2.99
4878,2979,355,0,0,27,2025-07-12,15.5
5139,3136,122,0,0,8,2025-01-06,0.72
5291,3232,493,10,0,28,2025-09-26,0.59
5311,3247,421,0,0,5,2025-07-22,17.98
5651,3451,347,497,9,10,2025-08-19,0.62
5700,3482,227,1,0,14,2025-10-19,0.89
5768,3522,44,12,5,22,2025-12-22,31.09
5904,3604,290,175,31,11,2025-06-30,2.83
5984,3651,37,26,6,5,2025-11-24,2.73
6274,3827,76,9,3,6,2025-10-28,5.85
6275,3828,81,61,3,16,2025-08-28,0.68
6531,3975,217,30,12,13,2025-11-24,1.9
6578,4005,63,0,0,29,2025-08-19,10.79
6712,4092,118,496,25,11,2025-10-16,7.72
6780,4132,301,440,2,30,2025-12-24,2.52
6784,4134,65,287,5,30,2025-10-26,4.9
6927,4221,301,130,42,6,2025-10-28,0.52
6974,4247,21,241,1,19,2025-07-02,3.42
7176,4364,143,0,0,12,2025-01-17,0.35
7180,4366,38,458,6,20,2025-09-21,0.52
7380,4487,167,0,0,16,2025-07-05,30.4
7463,4535,345,395,22,16,2025-08-19,4.22
7538,4579,444,19,6,0,2025-10-01,10.99
7675,4663,124,0,0,15,2025-04-27,22.68
7865,4775,237,10,5,0,2025-11-09,1.57
7872,4779,216,0,0,25,2025-10-10,0.68
7881,4786,311,176,29,27,2025-10-04,3.32
7959,4833,337,0,0,27,2025-06-28,6.17
8447,4532,255,8,2,0,2025-11-30,0.5
8476,2995,7,412,42,30,2025-08-31,2.81
8510,3861,131,232,41,5,2025-11-12,11.44
8675,1807,179,6,3,22,2025-11-02,2.77
9221,1266,92,9,2,0,2025-09-01,11.58
9448,1725,412,22,3,5,2025-09-19,1.66
9506,2563,157,213,25,23,2025-11-29,1.61
9608,120,456,0,0,12,2025-09-19,2.86
9636,1224,116,101,40,22,2025-12-10,17.47
9715,3924,445,50,24,27,2025-11-22,9.18
10217,2765,376,2,2,6,2025-11-23,1.41
10464,3481,461,0,0,17,2025-08-17,6.82
10513,4033,20,42,1,22,2025-09-11,0.76
10818,1723,419,294,41,10,2025-11-12,1.47
11032,1792,459,241,2,17,2025-09-19,2.8
11043,3142,299,113,38,17,2025-10-15,1.21
11057,1043,41,3,3,23,2025-11-19,4.59
11161,3554,218,217,35,10,2025-10-22,0.99
11222,4049,318,0,0,22,2025-06-27,1.76
11834,1201,452,98,39,24,2025-11-13,8.65
312,188,397,315,26,12,2025-09-24,0.5
768,469,271,0,0,21,2025-03-12,21.94
1046,636,387,3,0,0,2025-11-10,2.05
1367,838,320,475,31,16,2025-08-12,1.36
1844,1140,105,335,42,10,2025-07-02,4.0
2164,1330,280,264,30,11,2025-09-24,25.24
2796,1716,37,78,9,6,2025-11-02,32.74
2827,1733,286,0,0,10,2025-11-21,26.56
2920,1792,210,2,0,21,2025-10-06,3.09
3010,1848,336,88,37,24,2025-10-07,3.58
3443,2105,375,71,32,27,2025-12-10,13.89
3964,2413,84,139,10,7,2025-11-27,18.62
3988,2427,340,192,24,10,2025-06-28,13.82
4098,2495,458,2,0,30,2025-11-23,0.29
4209,2569,17,88,40,10,2025-10-20,1.0
4662,2850,322,231,41,10,2025-08-06,5.13
4697,2872,48,219,43,19,2025-10-25,1.09
5083,3106,35,120,37,28,2025-08-06,11.89
5123,3129,149,119,22,10,2025-09-22,7.84
5214,3182,253,52,6,12,2025-08-04,1.99
5285,3228,20,55,7,25,2025-10-26,5.6
5432,3320,346,223,3,30,2025-11-21,16.49
5462,3337,333,4,4,0,2025-07-25,5.51
5555,3394,477,136,36,10,2025-07-13,3.85
5614,3428,351,0,0,17,2025-07-31,0.32
5619,3432,143,0,0,23,2025-09-04,24.35
5676,3469,339,222,45,8,2025-12-15,7.88
5794,3537,12,31,0,27,2025-12-13,3.86
5966,3643,433,0,0,27,2025-08-07,10.86
6009,3664,44,191,13,24,2025-09-29,9.57
6482,3948,337,172,6,13,2025-08-14,15.12
6556,3992,459,132,16,16,2025-09-16,4.5
6623,4035,438,159,16,21,2025-11-13,0.58
6699,4083,267,387,41,23,2025-09-08,3.28
7357,4473,376,200,1,17,2025-08-13,27.07
7543,4582,38,234,24,22,2025-08-24,8.69
7860,4772,486,286,48,13,2025-12-17,22.08
8092,4911,147,289,44,19,2025-08-24,3.16
8230,4989,180,0,0,24,2025-04-06,0.69
8334,3005,453,0,0,5,2025-04-02,7.38
8613,1361,42,369,14,12,2025-09-02,3.41
9618,104,380,465,13,28,2025-12-05,17.02
9730,3857,482,420,14,25,2025-12-10,0.69
9747,1973,137,1,1,6,2025-11-23,15.94
10132,2524,24,0,0,28,2025-07-27,9.84
10195,55,61,0,0,18,2025-09-02,5.7
10227,914,163,162,20,11,2025-07-04,6.09
10866,1996,227,14,1,0,2025-10-16,11.91
11214,1410,492,188,10,9,2025-09-13,8.32
11424,3745,79,384,28,16,2025-12-02,13.45
11467,3255,423,335,21,15,2025-09-01,37.31
11486,2668,465,125,16,9,2025-07-24,4.18
11530,4604,388,0,0,19,2025-04-15,2.31
11578,2092,414,498,12,29,2025-10-12,0.63
11611,4124,89,26,8,26,2025-12-10,3.77
11644,4364,32,0,0,13,2025-08-14,0.88
11689,116,178,214,43,23,2025-07-05,13.38
11696,4025,417,4,2,29,2025-09-29,10.91
11816,1282,105,239,29,27,2025-10-11,3.6
12,7,56,101,26,24,2025-07-12,1.27
161,103,28,221,0,25,2025-11-22,6.17
165,104,329,360,14,11,2025-11-01,3.2
256,156,309,0,0,0,2025-10-21,3.08
538,325,433,259,35,24,2025-10-09,41.7
792,484,74,16,5,0,2025-10-02,3.59
833,507,227,381,35,24,2025-12-24,2.95
860,525,302,467,23,30,2025-08-05,0.61
1047,637,446,389,49,8,2025-08-30,5.53
1216,745,424,343,14,25,2025-12-10,5.97
1546,957,238,475,45,16,2025-08-04,24.62
2245,1376,491,78,11,14,2025-11-09,4.38
2324,1426,156,0,0,20,2025-04-15,30.85
2816,1727,486,0,0,18,2025-08-23,1.06
